groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1.1	fio1.5	log2fold_fio1.1_Col_0	log2fold_fio1.5_Col_0	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Sun_fio1.1_2.bam	countData.Sun_fio1.5_1.bam	countData.Sun_fio1.5_2.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1	log2fold_fio1_Col_0	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Wang_Col.0_1.bam	countData.Wang_Col.0_2.bam	countData.Wang_fio1_1.bam	countData.Wang_fio1_2.bam	transcripts_y
AT3G27050+AT3G27060	E009	1556.32675583258	0.0006875325217398	28.4708623643322	6.57098975500724e-07	5.10911938345991e-05	61.0565796658256	54.4419630234691	57.3552863338249	-0.374110155629447	-0.205223884616778	3	9979844	9980461	618	-	1635	1618	1419	1459	1476	1802	AT3G27060.1	AT3G27050+AT3G27060:E009	AT3G27050+AT3G27060	E009	3025.47445871574	0.0005356430913026	13.0792411190769	0.0002985863982216	0.0455811887736588	60.7863569596295	58.7359361800087	-0.118288038991532	3	9979844	9980461	618	-	3133	3140	2808	2972	AT3G27060.1
AT3G27700	E001	836.270186787454	0.0003121123354382	649.876663110093	7.60458724523685e-142	1.94431551823801e-137	32.55814491261	45.6913989960243	45.4703957850027	1.03679975085722	1.02165770808246	3	10256895	10257116	222	-	297	332	1003	974	1138	1440	AT3G27700.1	AT3G27700:E001	AT3G27700	E001	221.991731336353	0.0032218079892167	20.5701271495106	5.74861866516557e-06	0.0043164424676703	15.9085551379369	19.4677636256769	0.592832006029615	3	10256895	10257116	222	-	173	144	291	309	AT3G27700.1
AT3G30390	E006	208.535164740164	0.0007913176123419	51.1649746697017	7.75652000834762e-12	2.03749436369962e-09	18.8135084296112	23.486684962768	24.3588042436289	0.651596941615757	0.759211711062104	3	11978927	11979037	111	-	134	171	197	189	275	319	"c(""AT3G30390.2"", ""AT3G30390.3"")"	AT3G30390:E006	AT3G30390	E006	141.832041723001	0.0061310253162497	16.5803180125792	4.66324683831103e-05	0.0160146693796241	12.2106364365972	16.1305296580503	0.812377723732112	3	11978927	11979037	111	-	105	87	206	189	"c(""AT3G30390.2"", ""AT3G30390.3"")"
AT3G43240	E016	142.988120302496	0.0010883540360306	14.4539017395946	0.0007267333930278	0.0150168726954235	18.8488185631285	16.6230187184004	19.7843091370517	-0.367161059124587	0.141859639024575	3	15214288	15214947	660	-	153	157	97	109	172	184	AT3G43240.1	AT3G43240:E016	AT3G43240	E016	170.135588609117	0.0026014672543197	18.1125445124344	2.08225099616495e-05	0.01017974240122	17.0601710609017	13.7971194432635	-0.620744359685831	3	15214288	15214947	660	-	207	185	129	149	AT3G43240.1
AT3G46640	E009	190.703096277626	0.0007813327914129	144.291445306576	4.65061896978162e-32	9.38727439050419e-29	27.3665188291615	18.7777801256426	18.108480533426	-1.10970611193349	-1.21585927167271	3	17185355	17186959	1605	+	237	259	152	127	164	213	AT3G46640.2	AT3G46640:E009	AT3G46640	E009	314.815860365716	0.0047100734168504	14.9203275301172	0.0001121480457331	0.0259579719247067	23.3562695763702	19.0630257914754	-0.600887038140358	3	17185355	17186959	1605	+	284	319	328	333	AT3G46640.2
AT3G48050	E001	442.521099377456	0.0006500937421438	23.4621540816296	8.04003564910609e-06	0.0004248672782593	31.2464993336115	34.2670350864769	30.9317469551608	0.277657624924442	-0.0303413256396148	3	17733515	17733983	469	-	360	463	435	456	466	496	"c(""AT3G48050.2"", ""AT3G48050.1"")"	AT3G48050:E001	AT3G48050	E001	318.044941760248	0.0013141493627969	15.3214703502475	9.06800104403471e-05	0.0232922994908796	19.9664660936363	22.5188470373799	0.355933357698518	3	17733515	17733983	469	-	284	255	373	382	"c(""AT3G48050.2"", ""AT3G48050.1"")"
AT3G48050	E004	2051.98756370243	0.0004762844023573	14.4461380989521	0.0007295599239743	0.0150610778760877	65.4584805626255	63.5889440430446	65.7402251713747	-0.0971828334899669	0.0144701961311391	3	17734235	17738601	4367	-	1867	2250	1733	1703	2289	2673	"c(""AT3G48050.2"", ""AT3G48050.1"")"	AT3G48050:E004	AT3G48050	E004	2819.92330387458	0.0008109896639574	13.1271821320517	0.0002910421788484	0.0446736429310267	59.0987165720032	57.2211189321129	-0.110374264947978	3	17734235	17738601	4367	-	2855	2751	2740	2946	"c(""AT3G48050.2"", ""AT3G48050.1"")"
AT3G49060+AT3G49055	E021	12.3612295809607	0.0160360226279229	20.9253662166369	2.85834377275149e-05	0.0011899242464117	2.93985225256142	5.52317067720548	7.19017051096722	1.82077672326411	2.5830667504006	3	18191186	18191703	518	-	4	3	12	12	25	21	AT3G49060.3	AT3G49060+AT3G49055:E021	AT3G49060+AT3G49055	E021	11.9275730868461	0.0683813576578525	16.9087522850215	3.92203261807623e-05	0.0144142506039185	1.77512527819468	5.64190622007769	3.33886934516229	3	18191186	18191703	518	-	4	0	26	22	AT3G49060.3
AT3G53560+AT3G53570	E002	2422.45674737934	0.0027764251110226	16.5975030946039	0.0002488272823652	0.0065767743071209	74.316261178685	67.4373814284701	67.6971886455711	-0.334764771470269	-0.321700531351285	3	19859627	19861097	1471	-	2284	2556	2282	2223	2306	3069	"c(""AT3G53560.2"", ""AT3G53560.1"")"	AT3G53560+AT3G53570:E002	AT3G53560+AT3G53570	E002	2950.7979464091	0.0005587670164596	55.5190516732579	9.25576084429377e-14	8.54421061797568e-10	60.7479826939554	57.8750017201344	-0.166618206105252	3	19859627	19861097	1471	-	2916	2874	2988	3047	"c(""AT3G53560.2"", ""AT3G53560.1"")"
AT3G54280	E030	238.622666237931	0.0010748097123144	15.053773939521	0.0005384117425638	0.0119964548699701	23.5748651486114	25.631784151699	22.3545586533301	0.247223468192718	-0.15660502604043	3	20103351	20103563	213	+	235	237	268	209	210	284	"c(""AT3G54280.2"", ""AT3G54280.1"")"	AT3G54280:E030	AT3G54280	E030	251.509176795052	0.0018454226465518	13.1775234397987	0.0002833269445086	0.0439790116010722	17.6425564404723	20.2214850356519	0.401614232521394	3	20103351	20103563	213	+	214	201	297	314	"c(""AT3G54280.2"", ""AT3G54280.1"")"
AT3G54890	E001	37400.4097604962	0.0003047229921382	24.8768542143348	3.96332552066887e-06	0.0002327459804605	174.675101864257	175.011568230558	170.627081099421	0.0111402670598135	-0.134314106995275	3	20339504	20339848	345	-	26072	28194	41517	39244	41926	51351	"c(""AT3G54890.3"", ""AT3G54890.4"", ""AT3G54890.1"", ""AT3G54890.2"")"	AT3G54890:E001	AT3G54890	E001	24052.3522731079	7.08916736357789e-05	23.6144871826001	1.17698059992443e-06	0.0014099598666163	124.632777188366	122.689235283587	-0.0791931940402328	3	20339504	20339848	345	-	17361	16719	31399	33908	"c(""AT3G54890.3"", ""AT3G54890.4"", ""AT3G54890.1"", ""AT3G54890.2"")"
AT3G56130	E006	85.6868152026594	0.0255463113950161	11.5864901660529	0.0030480748541033	0.0430128756387248	17.9729025621173	12.1936794919152	12.7826613811996	-1.12949435048557	-0.992530924842754	3	20827694	20827900	207	+	90	144	77	51	77	75	"c(""AT3G56130.3"", ""AT3G56130.2"")"	AT3G56130:E006	AT3G56130	E006	64.4885744372051	0.0057224578510216	24.5016051424897	7.42479570161796e-07	0.0010592551038641	11.4823765133399	7.6472464782868	-1.17881299841034	3	20827694	20827900	207	+	81	76	44	51	"c(""AT3G56130.3"", ""AT3G56130.2"")"
AT3G56850	E003	611.099390625705	0.000474281055283	32.5440938716277	8.5731378415906e-08	8.93182465110382e-06	36.5871419561958	36.7154671936707	39.1603373242905	0.0106434160824662	0.207313627009563	3	21047154	21048614	1461	-	555	693	479	586	655	746	AT3G56850.1	AT3G56850:E003	AT3G56850	E003	729.1682583248	0.000973459947828	21.2252307987398	4.08353404761039e-06	0.0033203786612722	32.6721250423122	30.603108951024	-0.199353910505158	3	21047154	21048614	1461	-	739	654	807	728	AT3G56850.1
AT3G56950	E006	696.928915258856	0.0003077119238824	56.0186014548303	6.85038929130962e-13	2.162326789347e-10	39.9535494404039	37.1104726356515	42.574131690244	-0.225580104663587	0.195708629507564	3	21079357	21079856	500	-	592	631	611	604	779	1070	"c(""AT3G56950.1"", ""AT3G56950.2"")"	AT3G56950:E006	AT3G56950	E006	597.05006886979	0.0006834672675258	18.1749338275409	2.01513690771579e-05	0.0100472561813257	27.7226027283527	29.814579338044	0.219665638239437	3	21079357	21079856	500	-	492	522	675	740	"c(""AT3G56950.1"", ""AT3G56950.2"")"
AT3G56960	E012	236.797868462667	0.0100398925145907	83.1278777351686	8.89223033424322e-19	6.17249541472812e-16	27.6862032026307	26.0973461813839	15.7328094735074	-0.175466678571754	-1.66082736076468	3	21084104	21084420	317	+	246	268	350	283	105	137	AT3G56960.2	AT3G56960:E012	AT3G56960	E012	30.2614185823759	0.0306720824617555	22.5166560101285	2.08329377592367e-06	0.0020306420841582	8.76766965477171	4.38956367745743	-2.00094142585048	3	21084104	21084420	317	+	39	42	22	13	AT3G56960.2
AT3G57050	E014	334.66656099856	0.0006765569869465	14.2324837766112	0.0008118119053403	0.0163670412867196	29.9620836775678	26.6646238506696	27.7297673000819	-0.347205935187867	-0.230841042985805	3	21114162	21114206	45	-	311	355	275	303	351	447	"c(""AT3G57050.1"", ""AT3G57050.3"", ""AT3G57050.4"")"	AT3G57050:E014	AT3G57050	E014	263.891720948141	0.0032718976106793	12.9046339676445	0.0003277696266419	0.0474513056075166	20.8739709993947	17.58656076521	-0.504762862225852	3	21114162	21114206	45	-	310	274	210	251	"c(""AT3G57050.1"", ""AT3G57050.3"", ""AT3G57050.4"")"
AT3G59410	E034	157.7703931342	0.0014102264907471	12.955432092117	0.0015373178358384	0.0262183190577692	17.5784003107387	21.1081962602611	19.069312441758	0.535912548901497	0.238065465949567	3	21958839	21958967	129	+	107	103	174	188	167	225	"c(""AT3G59410.4"", ""AT3G59410.1"", ""AT3G59410.3"", ""AT3G59410.2"", ""AT3G59410.5"")"	AT3G59410:E034	AT3G59410	E034	97.1817313185379	0.0035142448284447	28.3253515773176	1.02544198426502e-07	0.000240184531392	10.2096897831515	13.238271216027	0.75535142378104	3	21958839	21958967	129	+	67	63	135	138	"c(""AT3G59410.4"", ""AT3G59410.1"", ""AT3G59410.3"", ""AT3G59410.2"", ""AT3G59410.5"")"
AT3G59550	E001	22.8734831176392	0.0059104715801617	13.8797053650071	0.0009684122507217	0.018733953308225	6.68616177933461	6.12409015159824	8.88777690343181	-0.253783874970653	0.823280727179639	3	21997052	21997385	334	+	18	21	10	14	36	45	AT3G59550.1	AT3G59550:E001	AT3G59550	E001	20.6382499786545	0.0235781535821535	14.2583798800097	0.0001593497276461	0.031869758290824	7.01494157728663	3.96293279292655	-1.65046496119679	3	21997052	21997385	334	+	22	29	17	12	AT3G59550.1
AT3G61470	E004	25155.9912364548	0.0002488456198276	38.1962116825036	5.0792316273653e-09	7.22805757910576e-07	157.318246137972	158.437391329807	154.179932853563	0.0377789719287875	-0.106257565017023	3	22747015	22747444	430	+	19249	21327	28805	26915	25434	30752	AT3G61470.1	AT3G61470:E004	AT3G61470	E004	10876.3915181818	0.0004998211339663	33.9823100983114	5.5615420686238e-09	2.12872770334439e-05	100.615814200365	94.1485821180285	-0.285107780327706	3	22747015	22747444	430	+	10533	10010	10818	12470	AT3G61470.1
AT4G00100+AT4G00090	E010	432.511217578556	0.0003769803149235	11.547654884755	0.0031078396440773	0.043523940883634	30.749123297874	33.3301437305956	31.0695180833806	0.242099378977024	0.0310516854434066	4	36509	36915	407	+	343	390	514	454	391	527	AT4G00090.1	AT4G00100+AT4G00090:E010	AT4G00100+AT4G00090	E010	501.741070782153	0.0007765258703267	13.3830946515719	0.0002539024505576	0.0418351192858772	25.1233883277908	27.8057044315559	0.304222101998572	4	36509	36915	407	+	428	409	594	613	AT4G00090.1
AT4G00355	E004	32.8001376776752	0.0158752327655588	11.8179123402658	0.0027150194271524	0.0396289505463131	6.67713657016125	10.2893334038932	9.34929674534172	1.2512563438507	0.973744568077791	4	154896	155191	296	+	14	21	45	37	43	39	AT4G00355.3	AT4G00355:E004	AT4G00355	E004	20.8633705305191	0.0183834095879014	14.6565171047472	0.0001289878748817	0.0285503472398677	3.71966003292098	6.78955376546594	1.73893024387491	4	154896	155191	296	+	7	10	34	38	AT4G00355.3
AT4G01330	E009	131.681198749213	0.0013594709906574	14.736050657889	0.0006311131903989	0.0134580181309111	15.1970313545278	18.5989227039994	17.9041985019913	0.589526419378404	0.478214046129687	4	552731	552733	3	+	55	79	167	175	137	193	"c(""AT4G01330.3"", ""AT4G01330.2"")"	AT4G01330:E009	AT4G01330	E009	82.3288519743895	0.0044582615816575	12.8557033679727	0.0003364522197381	0.0481343394675625	9.3367194585301	12.0495510678976	0.740723299798405	4	552731	552733	3	+	47	54	111	132	"c(""AT4G01330.3"", ""AT4G01330.2"")"
AT4G01935	E003	198.699244992441	0.0008890932955751	14.9537185439444	0.0005660323805347	0.0124384419665246	22.9390393566946	21.3383086184143	20.1337166235916	-0.212821896479471	-0.383380329137638	4	841691	841879	189	+	238	260	193	173	156	164	AT4G01935.1	AT4G01935:E003	AT4G01935	E003	150.933480379611	0.0034250956527837	25.7754025181042	3.83545482655265e-07	0.0006542410449844	16.7477997340767	12.5262095191307	-0.84812785358472	4	841691	841879	189	+	171	173	114	137	AT4G01935.1
AT4G01935	E005	2600.84650921867	0.0004481147800342	66.2420496485065	4.127828866897341e-15	1.80923918615787e-12	69.3619391724631	73.0171841355059	72.8115587018355	0.177266386249919	0.167456690631605	4	842097	842364	268	+	2513	2882	2636	2557	2301	2774	AT4G01935.1	AT4G01935:E005	AT4G01935	E005	2594.97932135197	0.0004895587106294	79.7488939471403	4.25148518445816e-19	7.413220238691151e-15	55.1124849491297	57.2239102553083	0.127220076402406	4	842097	842364	268	+	2169	2174	3088	3133	AT4G01935.1
AT4G05320	E012	7904.65460608673	4.59615590409749e-05	19.3412697142279	6.31097769225851e-05	0.0022416147962764	109.755306400357	108.049364633978	110.333832407277	-0.0649803005619969	0.0219358418291176	4	2718774	2718911	138	+	8573	8819	5849	5695	8894	10395	"c(""AT4G05320.3"", ""AT4G05320.5"", ""AT4G05320.1"", ""AT4G05320.2"", ""AT4G05320.4"")"	AT4G05320:E012	AT4G05320	E012	8080.02286296039	9.82271731941398e-05	13.9497652228268	0.0001877611035788	0.0350603853302646	88.66752564715	86.782382387142	-0.086962543658851	4	2718774	2718911	138	+	8311	7787	7732	8531	"c(""AT4G05320.3"", ""AT4G05320.5"", ""AT4G05320.1"", ""AT4G05320.2"", ""AT4G05320.4"")"
AT4G10020	E006	235.59186250415	0.0680078339309027	100.262992096289	1.6910945765677399e-22	1.6214003413309502e-19	28.1646563502299	19.9460805113142	18.1306684341304	-1.01843507499805	-1.29778769993504	4	6269775	6270434	660	+	155	117	123	104	506	489	AT4G10020.1	AT4G10020:E006	AT4G10020	E006	206.515554246427	0.0343486111164363	18.436406368296	1.7566947377401e-05	0.0092510020767883	16.9139941176292	17.4314709582059	0.0884029229808734	4	6269775	6270434	660	+	210	186	227	206	AT4G10020.1
AT4G10070	E001	536.29353449026	0.0006166675454637	20.2396690584469	4.02727889502163e-05	0.0015772497987482	34.9422118874123	36.7174489233772	33.9216045228843	0.150308824800183	-0.0895798520717026	4	6295393	6296828	1436	-	539	602	486	536	483	589	AT4G10070.1	AT4G10070:E001	AT4G10070	E001	612.87515540635	0.0029586953274666	14.5736928766443	0.0001347831289901	0.0290944308329444	27.4449326163231	30.9163732572452	0.360077409000322	4	6295393	6296828	1436	-	619	538	656	654	AT4G10070.1
AT4G14500	E011	170.960316009775	0.0010802584546763	27.849737807792	8.96409135369769e-07	6.69691503928845e-05	22.8968696664214	19.4007610478552	18.464958960962	-0.486638839506588	-0.631339003656866	4	8337274	8337640	367	+	171	202	173	159	140	185	AT4G14500.1	AT4G14500:E011	AT4G14500	E011	262.353474979844	0.0015105959762831	19.7209410285386	8.96139779575278e-06	0.0057643302249948	20.837352467802	17.6303907458715	-0.492264361789891	4	8337274	8337640	367	+	286	276	237	242	AT4G14500.1
AT4G16070	E003	257.171139025515	0.0016350333720751	15.7039683729336	0.0003889793943907	0.0093339235063194	25.518727385379	25.4047239365833	22.8428392143155	-0.0132548958678242	-0.327115687748016	4	9096727	9097611	885	-	298	312	237	214	210	278	"c(""AT4G16070.3"", ""AT4G16070.1"", ""AT4G16070.2"")"	AT4G16070:E003	AT4G16070	E003	518.389178030666	0.0011403903423259	13.0675458250666	0.0003004565482392	0.0457212146976647	25.9794314573689	27.8092727481551	0.204378465208176	4	9096727	9097611	885	-	462	427	585	634	"c(""AT4G16070.3"", ""AT4G16070.1"", ""AT4G16070.2"")"
AT4G16442	E003	311.571293710959	0.0006835936223448	11.511801969276	0.0031640545618745	0.0441246303896708	28.1439250681802	25.8298987823249	26.8331264446412	-0.254780632304614	-0.141780312277954	4	9272807	9273265	459	-	388	381	267	238	244	365	AT4G16442.1	AT4G16442:E003	AT4G16442	E003	397.40401744538	0.0011556190200348	14.3800833561114	0.0001493739009269	0.0308439416399651	22.60595843803	24.6807315440178	0.261339307147532	4	9272807	9273265	459	-	327	334	448	512	AT4G16442.1
AT4G17330	E017	92.6861382566119	0.0138019016974381	14.3143097539436	0.0007792685170273	0.01586101447832	15.6292610637778	11.5022915691091	16.7357589291594	-0.891155175000981	0.199446049614651	4	9696278	9696382	105	-	135	97	38	55	102	143	"c(""AT4G17330.1"", ""AT4G17330.2"")"	AT4G17330:E017	AT4G17330	E017	174.980920250248	0.0051306902113187	16.8190578523209	4.11182864468622e-05	0.0148452479925905	17.55040663664	13.6360855361501	-0.738108037760425	4	9696278	9696382	105	-	212	203	116	156	"c(""AT4G17330.1"", ""AT4G17330.2"")"
AT4G17570	E008	43.0316274851843	0.0040050689735748	24.096299300117	5.85538006539737e-06	0.0003255710164234	7.5535069728642	11.6894566321035	10.9854253403979	1.26460126937281	1.08444002523063	4	9785984	9785995	12	-	19	26	58	46	47	69	"c(""AT4G17570.2"", ""AT4G17570.3"")"	AT4G17570:E008	AT4G17570	E008	63.0031800902253	0.0055775868856824	34.0197757876003	5.45547715341879e-09	2.12872770334439e-05	7.03359227710004	11.5671065077921	1.44227987488091	4	9785984	9785995	12	-	30	33	99	104	"c(""AT4G17570.2"", ""AT4G17570.3"")"
AT4G24690	E002	3492.68689554616	0.0002923140997753	31.5719780933361	1.39390143646566e-07	1.35939506524127e-05	80.5409325253324	78.9532914261187	83.2938287366015	-0.0714612982984235	0.121874573301383	4	12741582	12742471	890	+	3487	3590	2773	2921	3798	4767	AT4G24690.1	AT4G24690:E002	AT4G24690	E002	3746.5686368397	0.0002184169557952	32.9586795088573	9.41385298792134e-09	3.35755764374428e-05	67.0402657972738	63.8971094461533	-0.1706899425419	4	12741582	12742471	890	+	3740	3602	3639	4051	AT4G24690.1
AT4G24690	E007	2254.25129197818	0.000115990851764	79.2338863184511	6.2313220332877394e-18	3.96648210721386e-15	67.6509845895315	70.563115941583	64.6672480607933	0.144148655275334	-0.152329002340554	4	12744101	12744670	570	+	2281	2358	2188	2145	2083	2558	AT4G24690.1	AT4G24690:E007	AT4G24690	E007	1956.80756478449	0.0003629275082194	17.1522933592995	3.4499262931483e-05	0.0137411264748745	48.3279439969232	51.2096982096246	0.189949446245992	4	12744101	12744670	570	+	1729	1662	2142	2419	AT4G24690.1
AT4G24910+AT4G24920	E008	4.24562977043128	0.0429771089980648	11.4457178080586	0.0032703479139498	0.0451890161703367	3.4372437277226	1.1297809378969	4.31361119206093	-3.21103070024081	0.655682765196151	4	12820800	12820968	169	-	7	3	1	0	6	10	AT4G24920.2	AT4G24910+AT4G24920:E008	AT4G24910+AT4G24920	E008	6.88341348701895	0.0717348723374868	13.5060296111761	0.0002377981362838	0.0402132535831467	1.23830156023834	4.37292753580826	3.64191218063236	4	12820800	12820968	169	-	2	0	16	12	AT4G24920.2
AT4G26530+AT4G26520+AT4G26510	E001	1254.68427172638	0.0006795034895328	173.835610049337	1.78680392847944e-38	4.72597316297098e-35	60.1336433703159	49.6405398724416	47.182826351231	-0.618677449483204	-0.778768926529109	4	13381687	13383924	2238	+	1344	1536	1132	1167	1061	1311	"c(""AT4G26510.3"", ""AT4G26510.2"")"	AT4G26530+AT4G26520+AT4G26510:E001	AT4G26530+AT4G26520+AT4G26510	E001	1844.39791521116	0.0004061885193383	19.0735275665287	1.25777506670334e-05	0.0073105147775119	50.0742077035003	46.9229029658542	-0.211912377057196	4	13381687	13383924	2238	+	1829	1667	1845	2089	"c(""AT4G26510.3"", ""AT4G26510.2"")"
AT4G26530+AT4G26520+AT4G26510	E025	389.378668680195	0.0009405404777056	69.4406888734562	8.33961499116904e-16	3.99795930417274e-13	31.9782921986398	25.9923814082305	32.5907437684974	-0.618041895345584	0.057018332956595	4	13388784	13389037	254	+	334	401	294	293	467	615	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"	AT4G26530+AT4G26520+AT4G26510:E025	AT4G26530+AT4G26520+AT4G26510	E025	513.893114917479	0.001322341456452	19.1895084872109	1.18362129265511e-05	0.0070358664044567	28.609325227337	24.9349304838518	-0.412598932788605	4	13388784	13389037	254	+	559	480	480	537	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"
AT4G26965	E003	51.9577978721699	0.0103936298613784	48.5529491281442	2.8632617839206297e-11	6.863149019127011e-09	7.62165920921899	13.2312170226414	13.8951484498938	1.59833054466951	1.74064681903067	4	13539829	13539832	4	+	50	39	63	43	55	65	AT4G26965.2	AT4G26965:E003	AT4G26965	E003	55.2646618505061	0.010514592847203	23.4314696259092	1.2944357400804e-06	0.0015159484710937	7.03548683579916	11.0587736928791	1.31088788125235	4	13539829	13539832	4	+	31	46	65	87	AT4G26965.2
AT4G28706+AT4G28710	E008	202.636234121678	0.0013874194594407	31.7431956349117	1.27953641110215e-07	1.25906711149158e-05	24.6407816997512	19.3627791675297	20.6944268785953	-0.70897084578834	-0.513967721942173	4	14168286	14168363	78	+	278	291	137	127	164	227	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E008	AT4G28706+AT4G28710	E008	315.722495685629	0.0012346333581606	20.3368016359731	6.49394693863991e-06	0.004653431904236	22.3872971293947	19.234121806041	-0.448708013653027	4	14168286	14168363	78	+	377	355	247	262	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E009	204.040057037687	0.0008627904564244	59.2102510160422	1.38885643639229e-13	4.755779251812389e-11	25.3890623573538	19.1076053883932	19.9907675684972	-0.836301204592157	-0.703926474569471	4	14168464	14168538	75	+	296	309	121	136	162	202	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E009	AT4G28706+AT4G28710	E009	341.379289613618	0.0016045605864364	17.901856818907	2.32594067895739e-05	0.010928508882918	23.2285464218298	20.0427037269748	-0.436860813337965	4	14168464	14168538	75	+	425	365	256	298	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E010	193.194994296735	0.011170724666395	12.740496583133	0.0017117341636411	0.0284465703723897	24.543590731023	18.6958467305028	19.6045279489376	-0.799898511783151	-0.660943308891989	4	14168655	14168707	53	+	282	282	100	146	178	168	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E010	AT4G28706+AT4G28710	E010	184.202548338508	0.0046657376408742	14.5790553223756	0.0001344001023737	0.0290944308329444	17.6010298051018	14.147339420139	-0.639202015012776	4	14168655	14168707	53	+	253	195	124	149	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E011	287.312786770298	0.0076094287608444	11.2373730256428	0.0036294051566622	0.0485247104290511	28.9673028627886	23.7396321545745	24.1044152977177	-0.590181705431996	-0.54517217648239	4	14168911	14169061	151	+	399	394	175	225	272	255	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E011	AT4G28706+AT4G28710	E011	388.476672913988	0.0015451177017274	14.0844797385103	0.0001747800298464	0.033327344913526	24.5037471345795	21.6829545488702	-0.363475549460778	4	14168911	14169061	151	+	463	419	298	353	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E028	46.0954197877674	0.0032911726686261	29.1728337174608	4.62593629310341e-07	3.83385404094987e-05	9.21818367657275	8.89020342670642	13.1462923693239	-0.104877163970174	1.02930425585388	4	14173722	14173878	157	+	36	42	23	32	69	87	AT4G28710.1	AT4G28706+AT4G28710:E028	AT4G28706+AT4G28710	E028	130.452962525632	0.003550934089803	17.4124371049506	3.00850981182609e-05	0.0128645355117079	11.9695528050973	15.5223605141899	0.757930119412224	4	14173722	14173878	157	+	99	106	162	167	AT4G28710.1
AT4G28706+AT4G28710	E042	88.415741911256	0.0057978567222419	11.6177844455884	0.0030007523968938	0.0426313597145673	12.8380191941564	14.5459103693822	16.391136972246	0.363096339620831	0.711012829534642	4	14177063	14177144	82	+	61	91	80	68	122	120	AT4G28710.1	AT4G28706+AT4G28710:E042	AT4G28706+AT4G28710	E042	94.1018178024588	0.0040315845493938	30.5319959412744	3.28405391849414e-08	9.04157658742463e-05	9.43318881490242	13.8988611591442	1.12680823408093	4	14177063	14177144	82	+	70	57	132	131	AT4G28710.1
AT4G28706+AT4G28710	E061	125.195541021211	0.0019278125146286	28.5812922691691	6.21800749106057e-07	4.88417643202067e-05	14.6883482448129	18.5883907164798	18.8587183931893	0.686986136697969	0.729232420200911	4	14181476	14181558	83	+	101	98	136	107	150	173	AT4G28710.1	AT4G28706+AT4G28710:E061	AT4G28706+AT4G28710	E061	101.530076360497	0.0037290419083078	17.4303458425673	2.98029818313221e-05	0.0128489333565143	10.4484887214687	13.8433289031177	0.81852785495439	4	14181476	14181558	83	+	87	69	127	134	AT4G28710.1
AT4G33490+AT4G33495+AT4G33480	E020	170.970904956566	0.000868785619147	35.5302324634206	1.92622959069937e-08	2.40631251295462e-06	18.2788293330423	19.2782183425261	22.7867970470656	0.155771657096174	0.646772704963108	4	16110293	16110410	118	-	114	145	140	154	224	282	"c(""AT4G33490.1"", ""AT4G33490.2"")"	AT4G33490+AT4G33495+AT4G33480:E020	AT4G33490+AT4G33495+AT4G33480	E020	100.892016930697	0.0063473579169757	14.3040980009405	0.0001555259310634	0.0314624005641963	10.2233539857702	13.5486102890452	0.819008459237916	4	16110293	16110410	118	-	71	56	138	156	"c(""AT4G33490.1"", ""AT4G33490.2"")"
AT4G34200+AT4G34190	E002	6208.9207155328	0.0002530170532918	36.3513619243275	1.27762103441338e-08	1.6723100034575e-06	101.108116220428	102.585494897384	98.2574007230162	0.0580411383213111	-0.113181710804108	4	16372817	16372995	179	-	6148	6481	6813	6254	4995	6653	AT4G34190.1	AT4G34200+AT4G34190:E002	AT4G34200+AT4G34190	E002	8322.42175500494	0.000915241321053	14.4329041059261	0.0001452422875831	0.0303502229463506	85.6162097479391	91.9394819833532	0.290153206423277	4	16372817	16372995	179	-	7567	6812	9044	10425	AT4G34190.1
