groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1	log2fold_fio1_Col_0	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Parker_Col.0_20c_1.bam	countData.Parker_Col.0_20c_2.bam	countData.Parker_Col.0_20c_3.bam	countData.Parker_Col.0_20c_4.bam	countData.Parker_Col.0_20c_5.bam	countData.Parker_Col.0_20c_6.bam	countData.Parker_fio1_20c_1.bam	countData.Parker_fio1_20c_2.bam	countData.Parker_fio1_20c_3.bam	countData.Parker_fio1_20c_4.bam	countData.Parker_fio1_20c_5.bam	countData.Parker_fio1_20c_6.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1.1	fio1.5	log2fold_fio1.1_Col_0	log2fold_fio1.5_Col_0	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Sun_fio1.1_2.bam	countData.Sun_fio1.5_1.bam	countData.Sun_fio1.5_2.bam	transcripts_y
AT4G24730	E003	68.4353580462085	0.0508055820165174	57.1596178383967	4.0183790819750305e-14	1.20869310144858e-11	7.23321048057451	15.0734683901283	2.13976976817412	4	12753644	12754010	367	-	18	33	4	35	25	13	104	65	88	193	170	58	AT4G24730.1	AT4G24730:E003	AT4G24730	E003	45.9293362126819	0.0042511917118808	64.3632084668207	1.0561044258455501e-14	4.46316130995213e-12	5.24645153191483	10.8030923075913	12.4109943816637	2.08924172317365	2.4917577529946	4	12753644	12754010	367	-	4	12	59	49	71	94	AT4G24730.1
AT4G24740	E005	212.926106680236	0.0069099419587297	184.957620397707	4.0091271626973093e-42	1.01296457259093e-38	15.3997829054944	26.2588883494706	1.59423856751788	4	12755049	12755141	93	-	74	163	120	93	130	92	311	193	272	498	463	153	"c(""AT4G24740.5"", ""AT4G24740.3"")"	AT4G24740:E005	AT4G24740	E005	169.639352844407	0.0015273025196627	133.346800482534	1.10690458274261e-29	1.90793038674396e-26	13.281267380828	23.1355435581696	22.146329886142	1.62223623405901	1.49355651174656	4	12755049	12755141	93	-	81	56	207	244	215	231	"c(""AT4G24740.5"", ""AT4G24740.3"")"
AT4G24740	E016	675.981979579787	0.0008083494074749	39.304576257725	3.62590517619075e-10	7.03057448519668e-08	39.2074178391995	36.144571201515	-0.262041223564692	4	12756745	12756934	190	-	569	886	859	745	928	837	588	506	534	825	973	300	"c(""AT4G24740.1"", ""AT4G24740.7"", ""AT4G24740.9"", ""AT4G24740.8"", ""AT4G24740.5"", ""AT4G24740.3"", ""AT4G24740.6"", ""AT4G24740.4"")"	AT4G24740:E016	AT4G24740	E016	186.070205109144	0.0010756622413171	42.4915529618492	5.93029790699973e-10	1.05907250374994e-07	23.1413066661551	17.8123617662461	22.1302800370097	-0.767825220412474	-0.131546822275456	4	12756745	12756934	190	-	225	197	118	147	206	240	"c(""AT4G24740.1"", ""AT4G24740.7"", ""AT4G24740.9"", ""AT4G24740.8"", ""AT4G24740.5"", ""AT4G24740.3"", ""AT4G24740.6"", ""AT4G24740.4"")"
AT4G24810+AT4G07285	E001	782.893141040429	0.0028718091656915	64.2456743663853	1.09832812380266e-15	3.91281180972579e-13	43.3416845923024	37.0874298465262	-0.509056390532082	4	12785816	12786129	314	-	740	1104	951	846	1160	969	768	562	649	823	945	345	AT4G07285.1	AT4G24810+AT4G07285:E001	AT4G24810+AT4G07285	E001	351.990312324553	0.0044806333029583	27.7374381490605	9.48182280154807e-07	7.00659204573354e-05	25.4371501127259	32.9484790822231	27.296922564664	0.771865183987011	0.209271497452979	4	12785816	12786129	314	-	277	271	480	423	265	403	AT4G07285.1
AT4G24810+AT4G07285	E002	119.326083996163	0.0074924259560836	18.7131145146169	1.51933937745552e-05	0.0011129533659155	18.3612560252983	14.977642981167	-0.601326536374803	4	12786130	12786233	104	-	110	206	160	133	182	124	116	69	114	147	124	43	"c(""AT4G07285.1"", ""AT4G24810.3"")"	AT4G24810+AT4G07285:E002	AT4G24810+AT4G07285	E002	76.3601716775581	0.0100373939201546	12.1103157338717	0.0023457317779522	0.0358773010098251	11.7754926365771	16.0012921693958	12.5463280148209	0.891614032687857	0.184044007620738	4	12786130	12786233	104	-	62	53	114	92	50	88	"c(""AT4G07285.1"", ""AT4G24810.3"")"
AT4G25280	E011	35.4456351789525	0.0337757933001812	15.1331604566068	0.0001001879312648	0.0053712215436787	7.48994148748542	10.3686106390765	0.944619369749388	4	12941045	12941207	163	-	17	13	52	20	35	27	47	35	37	59	56	25	AT4G25280.1	AT4G25280:E011	AT4G25280	E011	19.5421772792668	0.009790523082304	29.9251752423039	3.17563632569792e-07	2.77584994974368e-05	3.76516955700686	8.88229137354051	6.97674990088163	2.48019459678823	1.78168534435948	4	12941045	12941207	163	-	5	6	26	34	25	22	AT4G25280.1
AT4G25500	E006	2048.19321611581	0.0009370900193643	10.04490642723	0.0015276976262377	0.0431020162433056	60.8623368480955	59.0410039977191	-0.112678683684107	4	13025163	13025273	111	+	2165	3095	2559	2160	2848	2604	1900	1338	1586	2356	2610	829	"c(""AT4G25500.5"", ""AT4G25500.7"", ""AT4G25500.2"", ""AT4G25500.4"", ""AT4G25500.1"", ""AT4G25500.3"", ""AT4G25500.6"")"	AT4G25500:E006	AT4G25500	E006	421.160166153885	0.0004396391968792	12.0346540157238	0.0024361727703465	0.0367657176593979	32.6446319311595	29.8637313864627	31.627537385666	-0.266928019281671	-0.0950976330587618	4	13025163	13025273	111	+	421	392	371	357	460	568	"c(""AT4G25500.5"", ""AT4G25500.7"", ""AT4G25500.2"", ""AT4G25500.4"", ""AT4G25500.1"", ""AT4G25500.3"", ""AT4G25500.6"")"
AT4G25500	E009	407.562483048912	0.0050105442706154	12.1773813603099	0.0004837250465393	0.0185182125508741	28.2198800202648	31.3417921825638	0.324975150814447	4	13025834	13025856	23	+	343	462	443	365	506	504	396	334	338	544	551	239	"c(""AT4G25500.5"", ""AT4G25500.7"", ""AT4G25500.8"", ""AT4G25500.2"", ""AT4G25500.3"", ""AT4G25500.6"")"	AT4G25500:E009	AT4G25500	E009	68.0903230747783	0.0023596785176303	15.2359152987329	0.0004915447133024	0.011177869595149	10.6305407455078	13.3793724304062	13.9376292598882	0.667422737563335	0.786257310485341	4	13025834	13025856	23	+	42	41	74	68	93	100	"c(""AT4G25500.5"", ""AT4G25500.7"", ""AT4G25500.8"", ""AT4G25500.2"", ""AT4G25500.3"", ""AT4G25500.6"")"
AT4G25730	E001	4916.60022211858	0.0005893099504579	12.0082908462568	0.0005296440667768	0.019785139059328	81.4259080159831	82.9970580924672	0.0834111223196192	4	13102662	13103886	1225	-	4101	6264	5919	4428	6199	5101	4837	4181	4384	7298	6778	2202	AT4G25730.1	AT4G25730:E001	AT4G25730	E001	1814.62421872077	0.0010965740636681	35.3902703221009	2.06585788930224e-08	2.55370665081627e-06	62.5460760969934	64.3005909854849	58.0927566658185	0.092360729728032	-0.243470444036772	4	13102662	13103886	1225	-	1774	1968	1791	1674	1631	2143	AT4G25730.1
AT4G25970+AT4G25980	E028	22.8689145197823	0.0578103660508804	10.0976181674201	0.0014846108418761	0.0422913363796535	5.99156039509191	8.4566277119026	0.998617373807491	4	13191086	13191507	422	+	3	34	23	24	11	15	28	19	22	31	48	18	AT4G25980.1	AT4G25970+AT4G25980:E028	AT4G25970+AT4G25980	E028	28.8308643026493	0.0068500152320973	33.339313915969	5.76049717431346e-08	6.35294629419648e-06	5.35884976887723	7.66707937903172	10.6838022797276	1.03525456060661	1.9958225104391	4	13191086	13191507	422	+	13	7	19	29	51	64	AT4G25980.1
AT4G26288	E001	876.536579638407	0.0022388043861997	11.0833985268404	0.0008710401522939	0.0288645412210543	42.6631052791924	41.2637698695461	-0.110066586024692	4	13307461	13307840	380	+	854	1387	1000	939	1795	1276	914	561	599	588	1035	331	AT4G26288.1	AT4G26288:E001	AT4G26288	E001	128.234177487256	0.0052994423264705	31.4996000389273	1.44526924292977e-07	1.40591612860422e-05	18.8304169136954	14.4486258658767	15.7715558210445	-0.772722271600887	-0.517617298142889	4	13307461	13307840	380	+	231	219	56	75	73	111	AT4G26288.1
AT4G26288	E002	897.725541761367	0.0022310392210966	11.1079018076181	0.0008596068581631	0.0285895005123219	41.8757922186957	43.2714790654836	0.108592937808272	4	13307968	13308306	339	+	809	1295	1006	930	1633	1259	873	601	693	802	1142	391	AT4G26288.1	AT4G26288:E002	AT4G26288	E002	292.932356082053	0.004012123394352	35.759189461782	1.71787148036713e-08	2.17975014323574e-06	24.127499597715	27.6375766561205	26.4284983558884	0.402410179182653	0.269559293615527	4	13307968	13308306	339	+	345	402	251	239	218	308	AT4G26288.1
AT4G26300	E002	765.374847805925	0.0005842453524372	9.78073317390107	0.0017634998101675	0.0477138551603692	39.1505085135629	40.6103304276151	0.119390283915457	4	13308400	13308510	111	-	661	1058	921	720	1024	935	733	631	675	1023	1018	298	"c(""AT4G26300.1"", ""AT4G26300.2"", ""AT4G26300.5"", ""AT4G26300.4"", ""AT4G26300.3"")"	AT4G26300:E002	AT4G26300	E002	582.533418079744	0.0005633601194654	17.9707008674545	0.0001252310115695	0.0038559733089191	36.4200512944764	38.3862577182578	34.9196336280831	0.160168561549243	-0.127548013441306	4	13308400	13308510	111	-	575	621	612	569	520	606	"c(""AT4G26300.1"", ""AT4G26300.2"", ""AT4G26300.5"", ""AT4G26300.4"", ""AT4G26300.3"")"
AT4G26530+AT4G26520+AT4G26510	E025	352.772051443324	0.0030617217427753	19.2031283560908	1.17520642341972e-05	0.0008997972090026	26.5741275350567	28.7768390776753	0.244372429390893	4	13388784	13389037	254	+	314	441	341	296	315	324	385	332	324	456	594	196	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"	AT4G26530+AT4G26520+AT4G26510:E025	AT4G26530+AT4G26520+AT4G26510	E025	389.378668680195	0.0009405404777056	69.4406888734562	8.33961499116904e-16	3.99795930417274e-13	31.9782921986398	25.9923814082305	32.5907437684974	-0.618041895345584	0.057018332956595	4	13388784	13389037	254	+	334	401	294	293	467	615	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"
AT4G26530+AT4G26520+AT4G26510	E036	34.0221048908733	0.0205718276349129	20.3934395279794	6.30455567140618e-06	0.0005280009112832	10.402788414521	7.05332947322756	-1.12827023472355	4	13391293	13391343	51	+	50	67	57	37	43	42	19	21	29	11	27	18	"c(""AT4G26530.3"", ""AT4G26530.2"")"	AT4G26530+AT4G26520+AT4G26510:E036	AT4G26530+AT4G26520+AT4G26510	E036	16.2229760010639	0.010742794543501	12.485983074232	0.0019440311738994	0.0312245886570214	4.17043661116952	6.51903266454394	7.41844201212515	1.29037788192265	1.66402289567085	4	13391293	13391343	51	+	6	6	16	20	20	34	"c(""AT4G26530.3"", ""AT4G26530.2"")"
AT4G26530+AT4G26520+AT4G26510	E037	78.0793443005912	0.02467898803968	11.3870284966786	0.0007395874445862	0.0255929045931925	15.1298818185038	11.5418275804307	-0.792630420102769	4	13391344	13391394	51	+	109	164	115	69	93	84	53	45	80	35	73	44	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"	AT4G26530+AT4G26520+AT4G26510:E037	AT4G26530+AT4G26520+AT4G26510	E037	50.282801216252	0.0056896056880147	29.1537716955814	4.67023692205298e-07	3.86014205422661e-05	7.79165008358086	11.1157263921662	13.0950402257453	1.02885340103776	1.50447209486441	4	13391344	13391394	51	+	15	27	53	52	67	102	"c(""AT4G26530.2"", ""AT4G26530.3"", ""AT4G26530.1"")"
AT4G26555	E005	93.6494149299319	0.0160372128694619	14.4477950843506	0.0001440984521914	0.0072305459823748	16.4624186155773	13.1139165691071	-0.668123145956407	4	13404860	13404951	92	-	102	206	162	94	124	97	94	49	57	123	97	25	AT4G26555.3	AT4G26555:E005	AT4G26555	E005	60.2242699473605	0.0090726819081392	21.9347394459996	1.72556708600834e-05	0.0007911307363903	14.9791960476163	10.037101686452	10.7230485056728	-1.162411897953	-0.970840115206252	4	13404860	13404951	92	-	70	105	46	40	47	53	AT4G26555.3
AT4G26600	E003	353.903561129572	0.0045708106388982	15.4712286583824	8.3770723762582e-05	0.0046510593323111	29.4013703556653	26.6563186386738	-0.301233625623388	4	13419567	13420168	602	+	325	506	489	320	490	395	258	312	307	469	483	138	"c(""AT4G26600.3"", ""AT4G26600.4"", ""AT4G26600.7"", ""AT4G26600.8"", ""AT4G26600.5"", ""AT4G26600.2"", ""AT4G26600.6"", ""AT4G26600.1"")"	AT4G26600:E003	AT4G26600	E003	138.133917427142	0.0091533328685086	11.1488004322471	0.003793750330181	0.0499963263648865	19.2192966955377	15.7855579925097	19.6282973139075	-0.574869910660111	0.0616797335851498	4	13419567	13420168	602	+	113	158	94	117	164	204	"c(""AT4G26600.3"", ""AT4G26600.4"", ""AT4G26600.7"", ""AT4G26600.8"", ""AT4G26600.5"", ""AT4G26600.2"", ""AT4G26600.6"", ""AT4G26600.1"")"
AT4G26630	E013	17.081448302171	0.0177741805923403	133.37300090045	7.492548954847099e-31	8.72706595710956e-28	8.53151623634329	1.76959521277664	-4.54720875500305	4	13435596	13435651	56	-	36	44	28	28	57	39	0	3	0	2	2	0	AT4G26630.2	AT4G26630:E013	AT4G26630	E013	7.44751956138316	0.0244255678349986	45.5467004186365	1.28724042376852e-10	2.64705635990126e-08	6.79121104972231	1.18104402834655	1.79011005251169	-5.04981149908095	-3.84973524098753	4	13435596	13435651	56	-	18	21	0	1	3	0	AT4G26630.2
AT4G26640	E010	17.7393763342512	0.0442268291010306	10.5266570101207	0.0011766486374185	0.0359121648430627	5.12182669031571	7.41024914400975	1.06920333277741	4	13439474	13439762	289	-	9	10	15	18	19	11	14	24	26	19	20	15	AT4G26640.4	AT4G26640:E010	AT4G26640	E010	12.962638761051	0.0110296680458508	25.9787696090465	2.28445104693312e-06	0.0001457772451355	2.8018249515917	6.37660468397726	7.04010030355602	2.3747500568792	2.660882387348	4	13439474	13439762	289	-	4	3	12	16	22	24	AT4G26640.4
AT4G26690	E001	3849.79762286673	0.0014782744377926	13.8913084883604	0.0001936921097108	0.0092044104635509	74.0676132050954	77.1656358543345	0.170250104128579	4	13456434	13457088	655	-	3612	5338	4179	3819	5440	5676	3669	2871	3212	3722	4703	1905	AT4G26690.1	AT4G26690:E001	AT4G26690	E001	1119.66613952204	0.0015171129111389	27.1935633964703	1.24449379855202e-06	8.85495434418697e-05	49.8151207877645	51.1413618222022	45.3005783456027	0.0834411782759243	-0.298624037473447	4	13456434	13457088	655	-	766	810	1543	1488	970	1133	AT4G26690.1
AT4G26965	E003	108.573046182415	0.0090323344010657	78.8619037947045	6.660688579528121e-19	3.11651910767254e-16	12.9216153521199	19.2931009539816	1.18138086974409	4	13539829	13539832	4	+	107	158	73	114	136	112	138	119	83	128	140	41	AT4G26965.2	AT4G26965:E003	AT4G26965	E003	51.9577978721699	0.0103936298613784	48.5529491281442	2.8632617839206297e-11	6.863149019127011e-09	7.62165920921899	13.2312170226414	13.8951484498938	1.59833054466951	1.74064681903067	4	13539829	13539832	4	+	50	39	63	43	55	65	AT4G26965.2
AT4G26970	E019	4221.10563319099	0.0011337071563783	13.3255556145194	0.0002618133214619	0.0116242566667598	76.9071512965757	79.4976367467672	0.140320364749014	4	13548033	13548275	243	+	4192	6288	4701	4007	5739	5269	3860	2793	3561	5762	5940	1719	AT4G26970.1	AT4G26970:E019	AT4G26970	E019	1827.64029255255	0.0003518134573701	31.4308083962793	1.49584528160768e-07	1.44862788617862e-05	62.4132973198656	63.1276868608033	58.9995649661309	0.0378936653674824	-0.18570320705294	4	13548033	13548275	243	+	2090	2197	1520	1503	1748	1964	AT4G26970.1
AT4G26970	E020	2031.00103571528	0.001379281804957	12.9867993225944	0.0003136947399437	0.0133399053677989	58.5411920531375	61.233273261185	0.166663822960222	4	13548359	13548629	271	+	1997	2991	2262	1862	2951	2371	1812	1400	1709	2868	2793	854	AT4G26970.1	AT4G26970:E020	AT4G26970	E020	1284.14608208061	0.0007152745934547	21.3697452471569	2.28885762959222e-05	0.0009941237076025	53.3948639976816	54.3505459088026	50.1183743131796	0.0570369590790918	-0.202023766659542	4	13548359	13548629	271	+	1513	1497	1088	1064	1187	1393	AT4G26970.1
AT4G27180	E017	606.189415299801	0.0007031472189665	17.4060120602556	3.01869646757877e-05	0.001981481048215	36.8366122915233	34.7851547410839	-0.182785428769831	4	13618522	13618797	276	-	664	926	794	615	960	835	475	373	477	751	707	220	"c(""AT4G27180.1"", ""AT4G27180.2"")"	AT4G27180:E017	AT4G27180	E017	247.635573399404	0.0030811402529438	11.323141913595	0.0034770503096295	0.0471201748939079	24.7216138747199	22.0270321253583	25.7453248803483	-0.340285583413372	0.120062826963379	4	13618522	13618797	276	-	218	224	188	206	318	369	"c(""AT4G27180.1"", ""AT4G27180.2"")"
AT4G27440	E002	23393.2516076247	0.0003204226565266	15.0528350023538	0.0001045431114627	0.0055726466347785	128.313815620867	126.91983467498	-0.0661352704673082	4	13725893	13726421	529	+	26727	35746	32019	23903	26248	30222	19938	15074	18191	31130	30760	8619	"c(""AT4G27440.2"", ""AT4G27440.1"")"	AT4G27440:E002	AT4G27440	E002	11751.8900211065	0.0004415637417306	14.6276402398499	0.0006662669646461	0.0140262590885826	124.880954288302	122.437079289032	126.411525263116	-0.0884725348615465	0.0550958762632625	4	13725893	13726421	529	+	8176	8735	11185	10634	14767	19111	"c(""AT4G27440.2"", ""AT4G27440.1"")"
AT4G27440	E004	11376.5878943414	0.0003821515402331	10.8408364328849	0.0009928587347635	0.0317580211644284	105.478122272944	106.709794616463	0.0604612702725209	4	13726952	13727117	166	+	12381	16972	15309	10952	12754	13405	10257	7999	9434	15413	14960	4444	"c(""AT4G27440.2"", ""AT4G27440.1"")"	AT4G27440:E004	AT4G27440	E004	8988.50839331357	0.0002222498172232	17.3258303376891	0.0001728795983865	0.0049479044160621	114.029232953486	115.487731346089	113.00095122067	0.0543348394631451	-0.038479221169915	4	13726952	13727117	166	+	6185	6649	9043	9240	10717	13332	"c(""AT4G27440.2"", ""AT4G27440.1"")"
AT4G27740+AT4G27745	E001	1277.92896928632	0.0016739566318537	35.0320238897962	3.2432727064982405e-09	5.51396649206645e-07	47.0073181966222	52.0248291211259	0.350546837545036	4	13839038	13839240	203	+	977	1694	1222	1104	1830	1395	1382	916	1200	1303	2131	738	AT4G27740.1	AT4G27740+AT4G27745:E001	AT4G27740+AT4G27745	E001	257.683148383347	0.0023451341328015	14.7273780940551	0.000633855817218	0.0134995537270789	22.0943911722703	25.1529509724492	26.1112561660721	0.382457121216895	0.493186082112498	4	13839038	13839240	203	+	189	152	256	279	328	375	AT4G27740.1
AT4G27740+AT4G27745	E002	2508.68265836399	0.0027943903080536	41.2976782076774	1.3072407234849301e-10	2.71074190024466e-08	61.623563078209	67.9123039574538	0.372841760281286	4	13839392	13839841	450	+	1938	3445	2430	2073	3566	2644	2816	2097	2466	2466	3913	1313	AT4G27740.1	AT4G27740+AT4G27745:E002	AT4G27740+AT4G27745	E002	525.624463753113	0.0019037462096231	14.1778417380935	0.0008342971959303	0.0167105621672397	32.3658246350033	35.1295382121559	36.3785074102082	0.247171154844226	0.35311329333256	4	13839392	13839841	450	+	374	375	510	559	667	730	AT4G27740.1
AT4G27740+AT4G27745	E012	1622.71384680352	0.0031457424920455	27.4341330249675	1.62536963393063e-07	2.03148938903878e-05	56.1812737308132	53.0062048099799	-0.207936819998991	4	13841052	13841489	438	+	1696	2721	1823	1266	2947	2310	1537	965	1406	1171	2175	720	"c(""AT4G27745.1"", ""AT4G27745.2"", ""AT4G27745.3"", ""AT4G27745.4"")"	AT4G27740+AT4G27745:E012	AT4G27740+AT4G27745	E012	395.939976231639	0.0011844302076281	14.7094289388292	0.0006395700083176	0.0135816551351024	31.8353775500052	30.5565372345313	29.0005380363572	-0.122901533319359	-0.279052845981186	4	13841052	13841489	438	+	349	375	425	374	411	462	"c(""AT4G27745.1"", ""AT4G27745.2"", ""AT4G27745.3"", ""AT4G27745.4"")"
AT4G27960	E005	657.554476826921	0.0037176468334495	19.0592741684056	1.26720435255489e-05	0.0009572930323311	34.7599767862895	38.7410920065874	0.347583994356354	4	13917241	13917342	102	-	506	688	657	487	711	549	696	574	596	835	1256	445	AT4G27960.2	AT4G27960:E005	AT4G27960	E005	236.424514836155	0.0009123816017857	21.815985679545	1.83112883278652e-05	0.0008281431300779	21.0854930329039	24.7584151372306	24.7758120498534	0.473082414676316	0.475159014507538	4	13917241	13917342	102	-	171	155	260	274	244	341	AT4G27960.2
AT4G27960	E006	1644.06886738993	0.0007060476196053	19.0935192783394	1.24466821695361e-05	0.0009428706208797	56.1694485507254	53.8600079028513	-0.150500224152983	4	13917343	13917500	158	-	1461	2164	1856	1382	2173	2010	1811	1256	1429	1828	2540	758	"c(""AT4G27960.1"", ""AT4G27960.2"")"	AT4G27960:E006	AT4G27960	E006	428.291134523755	0.0007869940408396	16.6440593627101	0.000243101943662	0.00645324394695	33.0782440532956	29.5381878130437	32.4444816841684	-0.339386420650449	-0.0582122043995987	4	13917343	13917500	158	-	443	380	389	379	432	589	"c(""AT4G27960.1"", ""AT4G27960.2"")"
AT4G28706+AT4G28710	E008	320.08513254782	0.0051065383941832	194.367494050245	3.54043656089867e-44	1.03830888798127e-40	31.9636461974553	19.914572086579	-1.44014446185791	4	14168286	14168363	78	+	464	611	551	499	543	564	159	119	141	275	233	71	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E008	AT4G28706+AT4G28710	E008	202.636234121678	0.0013874194594407	31.7431956349117	1.27953641110215e-07	1.25906711149158e-05	24.6407816997512	19.3627791675297	20.6944268785953	-0.70897084578834	-0.513967721942173	4	14168286	14168363	78	+	278	291	137	127	164	227	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E009	358.380079134816	0.007273992826068	161.662885089284	4.9016166886149704e-37	9.4706154353484e-34	33.8264758282926	20.8625681739434	-1.47934657401658	4	14168464	14168538	75	+	530	689	625	564	614	629	182	120	156	296	293	67	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E009	AT4G28706+AT4G28710	E009	204.040057037687	0.0008627904564244	59.2102510160422	1.38885643639229e-13	4.755779251812389e-11	25.3890623573538	19.1076053883932	19.9907675684972	-0.836301204592157	-0.703926474569471	4	14168464	14168538	75	+	296	309	121	136	162	202	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E010	334.246233793359	0.0067985204874741	166.587747003525	4.11604303406624e-38	8.44982474463458e-35	32.7367547617339	20.223110375485	-1.46921314581042	4	14168655	14168707	53	+	489	632	604	515	576	586	153	108	152	282	283	66	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E010	AT4G28706+AT4G28710	E010	193.194994296735	0.011170724666395	12.740496583133	0.0017117341636411	0.0284465703723897	24.543590731023	18.6958467305028	19.6045279489376	-0.799898511783151	-0.660943308891989	4	14168655	14168707	53	+	282	282	100	146	178	168	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E011	482.269175262352	0.0061536643896528	191.314501294491	1.64213507485382e-43	4.64984702781712e-40	38.5801666327382	24.1085136814228	-1.46480454131523	4	14168911	14169061	151	+	685	876	908	718	807	896	230	177	218	407	352	106	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E011	AT4G28706+AT4G28710	E011	287.312786770298	0.0076094287608444	11.2373730256428	0.0036294051566622	0.0485247104290511	28.9673028627886	23.7396321545745	24.1044152977177	-0.590181705431996	-0.54517217648239	4	14168911	14169061	151	+	399	394	175	225	272	255	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E012	373.633153172428	0.0082388015877852	131.863567279141	1.6026347114827597e-30	1.80276646531669e-27	34.2091550091035	21.5952645214026	-1.4115625132131	4	14169332	14169442	111	+	519	637	704	579	607	690	197	137	166	331	259	90	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E012	AT4G28706+AT4G28710	E012	232.203801868958	0.0038307079005745	11.2168688544512	0.0036668055172586	0.0488818887683072	25.6486283055424	21.702958885641	22.0963614417414	-0.492790812493749	-0.439958939952586	4	14169332	14169442	111	+	321	296	155	178	218	226	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E013	344.875842753264	0.0098791449343847	109.274163903257	1.41322343120848e-25	1.09479486110487e-22	32.9567527444818	20.8744362644103	-1.3955721242323	4	14169537	14169663	127	+	472	621	668	460	571	672	206	126	139	301	251	81	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E013	AT4G28706+AT4G28710	E013	210.119312907584	0.0017838113397532	38.1311002277393	5.247310832945291e-09	7.43276976582461e-07	25.4367676172606	20.2787491712357	19.9590185022504	-0.667541658460282	-0.714142825783319	4	14169537	14169663	127	+	310	297	144	146	158	205	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E014	93.2847619227148	0.0168481527553771	33.9323152890639	5.706300399132271e-09	9.31567720825339e-07	17.2807346905848	11.8238053363386	-1.11413332474784	4	14169762	14169764	3	+	110	190	192	102	133	172	57	41	46	97	90	18	"c(""AT4G28706.4"", ""AT4G28706.2"")"	AT4G28706+AT4G28710:E014	AT4G28706+AT4G28710	E014	59.5163597531841	0.0023570570021224	26.9982685061591	1.37214650391856e-06	9.61166696712925e-05	14.2018058826285	10.4442984395173	10.1693796941452	-0.892093878737531	-0.969390818864385	4	14169762	14169764	3	+	88	98	34	42	45	48	"c(""AT4G28706.4"", ""AT4G28706.2"")"
AT4G28706+AT4G28710	E015	309.417666541505	0.0097902552643292	97.1394705786621	6.461196508589331e-23	4.0501344465597004e-20	31.1540729348606	20.1029991529965	-1.33194460874979	4	14169765	14169862	98	+	425	562	604	406	492	575	189	136	147	255	214	70	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E015	AT4G28706+AT4G28710	E015	199.624244496421	0.0008470568874867	52.4801099062934	4.01873092616587e-12	1.09697052750783e-09	24.8705736116568	20.1410811102502	19.0186050121833	-0.620920707945279	-0.788927239891125	4	14169765	14169862	98	+	279	301	154	132	145	184	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
