groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts_y
AT3G05160	E020	14.4425625892661	0.016145761802213	51.3178071867664	7.85597838735474e-13	4.04741061010259e-10	3.02378490238934	8.64446454531998	3.03587168029639	3	1456699	1456883	185	-	1	3	8	33	26	23	"c(""AT3G05160.3"", ""AT3G05160.2"")"	AT3G05160:E020	AT3G05160	E020	56.4483926834556	0.0045608274957545	21.6648030978402	3.24694560705808e-06	0.0012197614466111	8.07590678118888	11.9519216700949	1.15003650213616	3	1456699	1456883	185	-	19	24	62	63	80	104	"c(""AT3G05160.3"", ""AT3G05160.2"")"
AT3G06160+AT3G06170	E007	37.2095044679685	0.0123868653042177	19.9908508992117	7.78135901421154e-06	0.0011553888292571	7.54798738359233	11.5784847949533	1.24047360512258	3	1865504	1865574	71	+	12	20	33	65	47	58	"c(""AT3G06160.4"", ""AT3G06160.5"", ""AT3G06160.3"", ""AT3G06160.2"")"	AT3G06160+AT3G06170:E007	AT3G06160+AT3G06170	E007	14.7303934608562	0.0170163213911902	14.7002117442693	0.0001260322930283	0.0244179817872545	3.4612662960353	6.61113907349424	1.87496011243454	3	1865504	1865574	71	+	5	4	21	23	19	17	"c(""AT3G06160.4"", ""AT3G06160.5"", ""AT3G06160.3"", ""AT3G06160.2"")"
AT3G06160+AT3G06170	E009	52.7670598264793	0.0097990914160682	33.9409005188795	5.68117648178613e-09	1.75146792218599e-06	8.66718223165429	13.9945043556592	1.3917000245577	3	1865665	1865747	83	+	12	36	38	90	72	87	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"	AT3G06160+AT3G06170:E009	AT3G06160+AT3G06170	E009	20.9326544917696	0.0153433848649603	14.336612424886	0.0001528628209056	0.0283387770656882	4.61295580785315	7.79455090787039	1.52320265606577	3	1865665	1865747	83	+	10	6	31	29	20	32	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"
AT3G06160+AT3G06170	E010	140.990935218046	0.0014709380223066	221.3894820838	4.50097246875394e-50	1.9743837232222603e-46	12.5244207824926	23.5637549086261	1.85410162610183	3	1866137	1866659	523	+	34	72	73	253	260	209	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"	AT3G06160+AT3G06170:E010	AT3G06160+AT3G06170	E010	78.1389518245792	0.015494863789108	30.1599040214095	3.97850248516797e-08	2.67073669450992e-05	8.81984642522795	14.8822961500135	1.54455511376665	3	1866137	1866659	523	+	34	25	80	121	119	96	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"
AT3G06160+AT3G06170	E011	84.0938517558702	0.0120863193423988	67.108488328868	2.56969599567562e-16	1.85223204796281e-13	9.41234145604216	18.368989181077	1.94834100660889	3	1866738	1866832	95	+	29	38	33	165	167	104	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"	AT3G06160+AT3G06170:E011	AT3G06160+AT3G06170	E011	28.9173639987942	0.0092482762854262	42.6819505339696	6.44038244052389e-11	7.76075992363807e-08	3.99539221120149	9.44466263930632	2.50022777279483	3	1866738	1866832	95	+	7	5	41	36	48	40	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"
AT3G06160+AT3G06170	E012	106.241372788744	0.0108314888794624	91.4524967003755	1.14303466497717e-21	1.24461072421238e-18	10.133912645694	20.8133065863035	2.10191453554388	3	1866932	1867192	261	+	33	47	36	195	224	143	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"	AT3G06160+AT3G06170:E012	AT3G06160+AT3G06170	E012	48.4669625963619	0.0190826423279774	28.0972068700996	1.15372248538216e-07	7.03240991362203e-05	6.40541474023887	11.9305727579704	1.81933167921507	3	1866932	1867192	261	+	14	17	70	79	48	67	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"
AT3G07510	E005	35.6957661817132	0.0093343318405764	30.6395206763437	3.10700157421741e-08	8.38344379067835e-06	11.6427280564627	7.19720425837144	-1.39426066839369	3	2394568	2394573	6	-	40	53	43	26	31	17	AT3G07510.3	AT3G07510:E005	AT3G07510	E005	13.3708788073258	0.0153367025976062	16.0299145993155	6.23495249940563e-05	0.014094051644111	7.54461158896228	4.45684476467807	-1.52791112113632	3	2394568	2394573	6	-	20	25	8	8	7	12	AT3G07510.3
AT3G08840	E020	86.7668974984475	0.0087509136070976	54.3043070988824	1.71725011385155e-13	9.4160503564153e-11	9.80761957226059	17.1180453274888	1.62215690762493	3	2682194	2682386	193	-	17	28	43	143	185	141	AT3G08840.1	AT3G08840:E020	AT3G08840	E020	22.0127442616661	0.0117039376251245	16.3720659687566	5.20466577678209e-05	0.0122604707257815	4.01993224129882	7.49734547485005	1.80821332967325	3	2682194	2682386	193	-	6	4	23	31	37	35	AT3G08840.1
AT3G09800	E010	115.279801618161	0.0025264922925588	30.7788283618406	2.89175693727532e-08	7.84330527610101e-06	14.448628521448	18.7386004176126	0.761052108006729	3	3007939	3008263	325	-	44	75	90	181	169	166	"c(""AT3G09800.3"", ""AT3G09800.4"")"	AT3G09800:E010	AT3G09800	E010	126.612538364326	0.003863231024854	18.1681218248347	2.02235782316016e-05	0.0054810795452194	13.2768207327304	16.9191324110686	0.72621650610432	3	3007939	3008263	325	-	59	54	170	164	151	174	"c(""AT3G09800.3"", ""AT3G09800.4"")"
AT3G10490	E005	33.2462606801321	0.0064831458707945	12.5048064673188	0.0004059063897819	0.0278321581533821	7.67257669858449	10.3725991465476	0.873723572154844	3	3268566	3268719	154	+	11	21	29	50	58	42	"c(""AT3G10490.3"", ""AT3G10490.4"")"	AT3G10490:E005	AT3G10490	E005	31.890712799944	0.0096164584112321	22.0574028738699	2.64617167820885e-06	0.001026645737677	5.9267259323549	9.73849371829034	1.44751740914012	3	3268566	3268719	154	+	17	11	40	37	49	40	"c(""AT3G10490.3"", ""AT3G10490.4"")"
AT3G10620+AT3G10610	E002	2195.67169537039	0.0019951949486225	51.1276650669087	8.65498671152845e-13	4.4441475244848303e-10	62.0836803071197	70.5202613554472	0.449703409512269	3	3319437	3320162	726	+	1264	1850	1976	3100	2868	2533	AT3G10610.1	AT3G10620+AT3G10610:E002	AT3G10620+AT3G10610	E002	1908.93599326356	0.0010666288358687	19.0233343430239	1.29129661050861e-05	0.003816408568004	55.501971430585	52.7368436440603	-0.214360005516967	3	3319437	3320162	726	+	1855	2174	1636	1785	1790	2347	AT3G10610.1
AT3G13100+AT3G13110	E014	6063.53837915844	0.0026907492196007	30.1201701247864	4.06085579897926e-08	1.06574904413211e-05	94.6866832963785	100.640751586691	0.257271794606529	3	4214531	4216302	1772	-	4397	6535	6943	6591	6906	5623	AT3G13110.1	AT3G13100+AT3G13110:E014	AT3G13100+AT3G13110	E014	2399.37130331449	0.0020964647678363	65.5251985334509	5.73756447743207e-16	1.42666817542649e-12	60.7498781563924	57.2370351733745	-0.263086167220267	3	4214531	4216302	1772	-	2780	3209	1785	1627	2341	2804	AT3G13110.1
AT3G13120	E005	27.2670192073497	0.0251009092176187	49.3162632891321	2.17848917767227e-12	1.0789143337033e-09	11.244135195532	4.48539413196386	-2.6598822722478	3	4220273	4220288	16	-	32	54	44	14	3	11	AT3G13120.2	AT3G13120:E005	AT3G13120	E005	50.2243438934146	0.0247665262786852	32.401364648958	1.25398383239269e-08	9.69547814042203e-06	15.0285380126403	7.956447579691	-1.87463023139423	3	4220273	4220288	16	-	111	77	26	23	18	43	AT3G13120.2
AT3G13970	E004	8.53188376195571	0.0232279521380968	14.5911910860155	0.0001335373153028	0.011968467027695	2.78084553195617	5.78065923012628	2.11339087199852	3	4613756	4613905	150	-	3	4	1	21	12	13	"c(""AT3G13970.4"", ""AT3G13970.2"")"	AT3G13970:E004	AT3G13970	E004	33.7760550865743	0.006814786524731	30.5596494438184	3.23757597800735e-08	2.28456194642706e-05	5.29691206773803	9.78724678390319	1.78805544971757	3	4613756	4613905	150	-	13	7	43	48	42	55	"c(""AT3G13970.4"", ""AT3G13970.2"")"
AT3G14010	E015	58.1626438162463	0.0130864781515633	102.029717004018	5.46950731651179e-24	6.7995332233899e-21	15.7868681359294	5.84531546814813	-2.88321940865744	3	4638933	4638938	6	+	78	87	128	10	19	13	"c(""AT3G14010.1"", ""AT3G14010.3"", ""AT3G14010.5"", ""AT3G14010.2"")"	AT3G14010:E015	AT3G14010	E015	46.0275038510068	0.0069690788015763	188.161784075678	8.0091031394154e-43	2.0910700416595001e-38	16.4271439939522	5.12194544812073	-3.42199803132216	3	4638933	4638938	6	+	112	110	14	8	9	15	"c(""AT3G14010.1"", ""AT3G14010.3"", ""AT3G14010.5"", ""AT3G14010.2"")"
AT3G14080	E005	15.8049528515605	0.0137458361499584	12.6390131957638	0.0003777793400784	0.026556419944145	4.65540545389274	7.40106607397885	1.34019126994311	3	4668330	4668380	51	+	6	8	8	27	22	28	AT3G14080.4	AT3G14080:E005	AT3G14080	E005	15.9412752510992	0.0499817507212687	20.8882403158147	4.86874441607473e-06	0.0016986604683005	2.51374216924532	7.29001275342843	3.08362486387207	3	4668330	4668380	51	+	2	3	20	34	16	22	AT3G14080.4
AT3G14150	E018	5.69764874012523	0.0984281492219257	20.4203737191747	6.21644559591348e-06	0.0009534574349056	5.22742163329215	0.918455602809985	-5.01966677621348	3	4692927	4692930	4	-	3	15	16	0	1	0	"c(""AT3G14150.2"", ""AT3G14150.4"", ""AT3G14150.6"")"	AT3G14150:E018	AT3G14150	E018	11.1570179477456	0.0242787599335597	37.0620197407569	1.1443101584573301e-09	1.09303948135767e-06	8.09671392301502	3.07464535935902	-2.80755471347002	3	4692927	4692930	4	-	25	23	5	2	3	8	"c(""AT3G14150.2"", ""AT3G14150.4"", ""AT3G14150.6"")"
AT3G14415	E010	239.246494197195	0.0011462934825502	280.922133898337	4.72768296945229e-63	3.8202166647369e-59	17.0217922427959	30.0030999480558	1.68199877384361	3	4819755	4819772	18	+	98	122	119	419	395	352	AT3G14415.2	AT3G14415:E010	AT3G14415	E010	148.822069625671	0.0061420470592227	23.496601301788	1.2513462520322e-06	0.0005400162343618	15.3110992820504	20.1812770418453	0.838755730342649	3	4819755	4819772	18	+	107	102	159	171	183	181	AT3G14415.2
AT3G14660	E003	80.9227116934153	0.0020551728833433	11.6467269009264	0.0006431559963012	0.0387300181178516	15.3409718265677	12.8389403281832	-0.519125509602143	3	4925557	4925652	96	+	74	112	102	70	68	58	AT3G14660.2	AT3G14660:E003	AT3G14660	E003	268.482683742517	0.0113450386739111	14.2428584501363	0.000160669331427	0.0292664791938558	27.208334443985	21.4855250329087	-0.748257632100612	3	4925557	4925652	96	+	538	486	99	164	144	149	AT3G14660.2
AT3G17185	E002	97.3934888482059	0.0128571513322614	44.0287175746994	3.23593221936693e-11	1.40740134175469e-08	10.7252741583775	18.0209946965718	1.51338141108376	3	5861606	5861997	392	+	32	39	35	155	183	171	AT3G17185.2	AT3G17185:E002	AT3G17185	E002	116.179105504436	0.0027391971745403	50.0281168997005	1.51558618911899e-12	2.4476248216275104e-09	10.8376112574923	16.3156190014129	1.2166053390598	3	5861606	5861997	392	+	42	29	143	166	154	180	AT3G17185.2
AT3G19460	E011	57.0074260156864	0.0136836027003279	47.3451778241281	5.9524371669225894e-12	2.82934265708243e-09	14.6185715668606	7.86214178880419	-1.80125246323364	3	6748905	6748909	5	+	59	103	100	25	18	30	"c(""AT3G19460.4"", ""AT3G19460.2"", ""AT3G19460.5"", ""AT3G19460.7"")"	AT3G19460:E011	AT3G19460	E011	30.5986337404725	0.0101529075448233	79.939590997416	3.86033460446759e-19	1.3438425254645701e-15	12.1444849580965	4.96760685027108	-2.60934471929284	3	6748905	6748909	5	+	69	74	13	5	5	13	"c(""AT3G19460.4"", ""AT3G19460.2"", ""AT3G19460.5"", ""AT3G19460.7"")"
AT3G19820+AT3G19810	E004	9.75074188678273	0.0193408833486162	16.957557841553	3.8224841339445e-05	0.0044059008189527	3.04531145786697	6.26557129876105	2.08401237138637	3	6878939	6878954	16	-	3	2	5	21	15	16	AT3G19810.2	AT3G19820+AT3G19810:E004	AT3G19820+AT3G19810	E004	9.59663065899845	0.0263522494310261	15.0021367631667	0.0001073895119782	0.0215676690133571	2.25385339851104	5.60868243841362	2.63699203928167	3	6878939	6878954	16	-	2	2	15	9	17	14	AT3G19810.2
AT3G19960	E034	533.78299846125	0.0032645851988479	14.8781460824574	0.0001146839368869	0.0106647031073634	38.0304484751612	33.3234680697088	-0.406657370034326	3	6956967	6957708	742	+	424	616	586	612	496	496	"c(""AT3G19960.1"", ""AT3G19960.5"", ""AT3G19960.4"")"	AT3G19960:E034	AT3G19960	E034	324.437231725456	0.0082353797689785	13.7624178990572	0.0002074449199344	0.0358682799090139	22.6777774567065	28.0039994859353	0.67340159262015	3	6956967	6957708	742	+	222	222	271	286	455	559	"c(""AT3G19960.1"", ""AT3G19960.5"", ""AT3G19960.4"")"
AT3G21175	E008	36.9666078028616	0.0484341476231886	32.5390550257582	1.16821175725098e-08	3.39565943626511e-06	5.22755512376253	12.6386157217455	2.55740893315859	3	7423762	7424132	371	+	2	11	18	60	62	84	AT3G21175.3	AT3G21175:E008	AT3G21175	E008	52.9313615151503	0.0240153141094375	41.3488428652515	1.27346821876285e-10	1.44558944496839e-07	5.63745268632921	12.9650844169989	2.43630160823707	3	7423762	7424132	371	+	11	14	86	47	76	95	AT3G21175.3
AT3G23050	E007	112.85091341274	0.0020730427879178	36.4439113011621	1.5712318807161701e-09	5.27858272749132e-07	14.3463283943981	19.0434903852549	0.829229521563214	3	8196211	8196522	312	+	52	83	95	164	184	130	AT3G23050.2	AT3G23050:E007	AT3G23050	E007	109.511946372802	0.0193345906034589	33.311014035661	7.8536572200755e-09	6.44131471643596e-06	10.082196342789	17.9535110739565	1.71856946702887	3	8196211	8196522	312	+	47	34	188	112	106	188	AT3G23050.2
AT3G23480+AT3G23470	E025	19.7115362063171	0.0195777420651256	49.6893155532926	1.80124168650255e-12	9.03740640943582e-10	4.06412556422953	10.1778450410652	2.65550660166904	3	8420427	8420495	69	+	10	6	9	27	32	38	AT3G23480.3	AT3G23480+AT3G23470:E025	AT3G23480+AT3G23470	E025	19.2571196496176	0.144700205104889	16.2121145277272	5.66308056899247e-05	0.0130269147913922	1.27112205398198	7.28535131920998	5.05038250382978	3	8420427	8420495	69	+	0	1	14	17	64	23	AT3G23480.3
AT3G25070	E003	145.593713493954	0.0015022532536541	15.1314968403228	0.0001002762528684	0.0096010625122505	17.7869228328493	20.60648080626	0.432835280974404	3	9132464	9132935	472	+	95	151	170	169	181	130	AT3G25070.2	AT3G25070:E003	AT3G25070	E003	111.59677271164	0.0052674291294275	23.7667432340135	1.0874525734811e-06	0.0004758425154775	13.2259026308168	17.4114650367692	0.824494444108329	3	9132464	9132935	472	+	74	74	123	150	108	150	AT3G25070.2
AT3G25840	E002	50.7793655749874	0.0034154923364404	19.6021814513338	9.53602571085169e-06	0.0013772963569022	12.6660776127007	9.40643622106026	-0.864012159284973	3	9452135	9452183	49	-	52	65	80	38	33	33	AT3G25840.1	AT3G25840:E002	AT3G25840	E002	51.6118840617226	0.0213076196246231	17.1525232516248	3.44950877645247e-05	0.0086598148853979	14.0295204300367	9.02424817671769	-1.30129960430786	3	9452135	9452183	49	-	68	106	28	38	35	31	AT3G25840.1
AT3G25840	E003	102.007469221591	0.0118564898182898	38.7415837662191	4.83791715121777e-10	1.73138792593581e-07	18.7244912897442	11.6657295107507	-1.38171593134806	3	9452493	9452558	66	-	134	122	173	53	51	56	AT3G25840.1	AT3G25840:E003	AT3G25840	E003	57.9880222060324	0.0186621665323733	21.8989236530888	2.87395076132381e-06	0.0011007582754594	14.946324706276	9.45263878680925	-1.35465582860349	3	9452493	9452558	66	-	86	112	28	39	46	32	AT3G25840.1
AT3G26090+AT3G26085	E018	77.9162962408951	0.0029736591998499	14.3488451341579	0.0001518728244811	0.0132033039312537	15.3807766384489	12.6149705789774	-0.577911267702393	3	9533399	9533519	121	+	65	85	114	79	74	55	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E018	AT3G26090+AT3G26085	E018	99.6312998612229	0.0211508184159478	14.5825702428446	0.0001341496348053	0.0256591069493615	18.5862601443636	13.1419199589062	-1.04205579389945	3	9533399	9533519	121	+	148	151	73	62	52	115	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26090+AT3G26085	E019	88.5103307800985	0.0038745588526337	25.1999929950958	5.16823852545554e-07	0.0001049576270916	16.8277626922952	12.8612354760956	-0.784641850713536	3	9533615	9533678	64	+	73	125	119	79	69	68	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E019	AT3G26090+AT3G26085	E019	63.2189391007205	0.0041906137839376	27.9994647255997	1.21349012615413e-07	7.31137135547297e-05	14.8112863371893	10.6146323720807	-0.987269780819197	3	9533615	9533678	64	+	90	96	43	43	47	60	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26090+AT3G26085	E020	143.541281314311	0.0020321374754935	42.9472580049255	5.623566579396e-11	2.39829493592963e-08	21.3102470105405	16.3910747595833	-0.771448291344406	3	9533760	9533844	85	+	119	193	201	126	124	103	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E020	AT3G26090+AT3G26085	E020	80.2669749469823	0.0080720858204373	20.2486705630371	6.8000699803828e-06	0.0022426201317198	16.4370097471151	12.0956228332973	-0.915048278222671	3	9533760	9533844	85	+	113	118	53	54	58	88	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26090+AT3G26085	E022	128.404107558295	0.0044239135747791	31.8175872880694	1.69352302757286e-08	4.8060367915575e-06	20.3122855295385	15.365803218545	-0.818752439017825	3	9534117	9534397	281	+	105	178	183	103	122	85	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E022	AT3G26090+AT3G26085	E022	113.572009351455	0.0049786456865583	15.5381700195281	8.0856026944324e-05	0.0172152817868266	18.5068002971376	14.9035756296635	-0.653996486797054	3	9534117	9534397	281	+	160	136	86	80	99	123	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26090+AT3G26085	E023	153.772072476419	0.0024776659562805	19.3520592657808	1.08701959090464e-05	0.0015296986048725	21.3112900293557	17.8810779526934	-0.516640700310965	3	9534483	9534721	239	+	114	188	212	141	149	131	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E023	AT3G26090+AT3G26085	E023	123.445248408852	0.0069824273361839	15.5588347882731	7.99770365295742e-05	0.0170921728873545	19.4222956226098	15.4020391018028	-0.703117856875425	3	9534483	9534721	239	+	171	157	99	94	83	140	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26090+AT3G26085	E024	163.505704452224	0.001412067517037	18.2981504336508	1.88890472676777e-05	0.0024597416683685	21.6526488842809	18.6689932900372	-0.436989123258359	3	9534799	9534923	125	+	138	170	221	159	172	129	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E024	AT3G26090+AT3G26085	E024	104.914548312008	0.0057313228066076	14.8648430528701	0.0001154956082419	0.0227359018695413	17.8896605313749	14.3140111738854	-0.671346880131137	3	9534799	9534923	125	+	133	143	83	75	83	116	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26890+AT3G26900	E004	267.975264496498	0.0008845202925112	49.1377255364255	2.3860678270858996e-12	1.17414420991185e-09	22.9651832006708	28.8033875128558	0.676603149755441	3	9907262	9907512	251	-	182	283	301	318	302	256	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E004	AT3G26890+AT3G26900	E004	471.414753539638	0.0099940353649473	14.8118241267848	0.0001187883663805	0.023260543962813	26.6992659980898	34.5269815149042	0.855590290730557	3	9907262	9907512	251	-	368	391	540	580	477	475	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E005	958.312318825452	0.0008711204736943	63.1609790517487	1.90484795469055e-15	1.24447364461124e-12	42.8497463539695	50.6076626084742	0.534506590244728	3	9907639	9908052	414	-	774	1028	1039	1062	1010	888	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E005	AT3G26890+AT3G26900	E005	1061.79718700398	0.0015312509241136	104.001473903913	2.02165605691807e-24	1.0982620417888101e-20	37.473860037671	47.6896542296547	0.896439879928462	3	9907639	9908052	414	-	831	843	1094	1212	1179	1276	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E006	427.564871057757	0.0032787279049962	24.7614896770804	6.48808839513663e-07	0.0001273805896809	28.9863944789229	35.3872559420976	0.606975174676023	3	9908348	9908428	81	-	370	416	438	473	449	428	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E006	AT3G26890+AT3G26900	E006	496.672126280512	0.0034828175275847	42.0259878037845	9.0068422769517e-11	1.03745577674194e-07	27.132228825454	35.4272693592004	0.892693479763153	3	9908348	9908428	81	-	378	409	497	475	604	670	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E007	513.55630081551	0.0004427781634441	85.6344519298076	2.16470894768035e-20	2.14417912733783e-17	31.5036624276891	38.7925492446614	0.639319127952316	3	9908835	9909083	249	-	398	517	559	548	603	495	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E007	AT3G26890+AT3G26900	E007	801.06169471646	0.0010335287002644	126.164531037318	2.83018613745811e-29	2.7709644925318e-25	33.2007170483758	42.9910692167099	0.91979118089364	3	9908835	9909083	249	-	586	666	832	829	884	1093	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E009	1957.0346616549	0.0007646514900259	209.885805703641	1.45472129306064e-47	5.58358400309001e-44	57.1957595538048	70.3693505572987	0.721706259132189	3	9909318	9910792	1475	-	1447	2012	1994	2183	2335	1950	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E009	AT3G26890+AT3G26900	E009	1665.03536346393	0.0019313487312958	103.990247668075	2.03314347801977e-24	1.0982620417888101e-20	44.8574999312538	55.905303057085	0.886763629852489	3	9909318	9910792	1475	-	1259	1388	1585	1797	1844	2299	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E010	46.9523648779344	0.0070216501265841	54.5518032743392	1.51403656065699e-13	8.331542407084859e-11	7.73469163366144	14.165004683997	1.75662011458732	3	9910793	9910872	80	-	32	24	28	77	69	59	AT3G26890.8	AT3G26890+AT3G26900:E010	AT3G26890+AT3G26900	E010	77.8479280948188	0.0283090395318832	44.1350029686423	3.06490987224833e-11	4.03465765804576e-08	7.02219168845086	16.8991887538789	2.59145626826981	3	9910793	9910872	80	-	22	25	92	69	149	126	AT3G26890.8
AT3G26890+AT3G26900	E011	46.4120084985407	0.0233091608940366	19.7870704694202	8.65662835303327e-06	0.0012669705920316	8.24277106281204	13.5997794593926	1.45372919363994	3	9910873	9910944	72	-	37	24	33	79	57	53	"c(""AT3G26890.3"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E011	AT3G26890+AT3G26900	E011	80.3925411692743	0.0279992506633318	28.4747268800668	9.49295886282225e-08	5.94836396711532e-05	8.44078223483233	16.747957191911	2.02801271492308	3	9910873	9910944	72	-	37	31	96	71	149	109	"c(""AT3G26890.3"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"
AT3G26890+AT3G26900	E012	122.564949752881	0.0104393585703705	102.02169218384	5.49170924054157e-24	6.7995332233899e-21	11.3634007410011	23.6925422918784	2.15311600917449	3	9910945	9911367	423	-	58	74	49	192	201	190	"c(""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E012	AT3G26890+AT3G26900	E012	183.340159478529	0.0065200638886132	100.141518782108	1.4188776300264802e-23	7.170000596738981e-20	12.8864060757055	24.5375625847349	1.96370007235728	3	9910945	9911367	423	-	94	67	198	224	267	277	"c(""AT3G26890.8"", ""AT3G26890.7"")"
AT3G26890+AT3G26900	E013	84.7269533984949	0.0074833080868342	60.3288427338072	8.026264472847911e-15	4.9467374003181795e-12	10.8492561127442	18.7161681697913	1.59117854781643	3	9911368	9911414	47	-	41	70	56	103	139	118	"c(""AT3G26890.1"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E013	AT3G26890+AT3G26900	E013	71.7890675945724	0.0095230468040967	25.6428830837524	4.10807776733302e-07	0.0002082649185787	9.67489174009263	15.2510418481995	1.34703140907174	3	9911368	9911414	47	-	36	54	76	93	68	115	"c(""AT3G26890.1"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"
