groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Parker_Col.0_20c_1.bam	countData.Parker_Col.0_20c_2.bam	countData.Parker_Col.0_20c_3.bam	countData.Parker_Col.0_20c_4.bam	countData.Parker_Col.0_20c_5.bam	countData.Parker_Col.0_20c_6.bam	countData.Parker_fio1_20c_1.bam	countData.Parker_fio1_20c_2.bam	countData.Parker_fio1_20c_3.bam	countData.Parker_fio1_20c_4.bam	countData.Parker_fio1_20c_5.bam	countData.Parker_fio1_20c_6.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Wang_Col.0_1.bam	countData.Wang_Col.0_2.bam	countData.Wang_fio1_1.bam	countData.Wang_fio1_2.bam	transcripts_y
AT5G01695+AT5G10280+AT5G10278	E013	41.6524592518315	0.0060868301340978	12.0825000643769	0.0005089730154433	0.0192292745047845	10.8682536909855	8.98360682671884	-0.554037306215839	5	3232562	3232568	7	+	40	72	48	27	78	74	39	23	37	45	44	15	AT5G10278.1	AT5G01695+AT5G10280+AT5G10278:E013	AT5G01695+AT5G10280+AT5G10278	E013	9.12571884089578	0.0675495943453187	13.4630610365737	0.0002433064767484	0.0407061073588664	4.7945084282552	1.64963998724099	-3.08012098373167	5	3232562	3232568	7	+	18	12	2	2	AT5G10278.1
AT5G06980+AT5G06990	E017	470.953120642077	0.0267650310555834	54.5380341909593	1.52468191753475e-13	4.3639803686021194e-11	40.0216912714619	25.0030496744838	-1.47365084870732	5	2169438	2170606	1169	+	594	829	495	454	602	833	440	220	371	496	512	186	AT5G06990.1	AT5G06980+AT5G06990:E017	AT5G06980+AT5G06990	E017	106.2015299365	0.0062577168614235	21.8028128228587	3.02156837157877e-06	0.0026053722314298	13.4757149143162	11.3178825275639	-0.507884350469763	5	2169438	2170606	1169	+	125	88	97	116	AT5G06990.1
AT5G09230	E022	27.9519315288702	0.0296979604296108	75.683596120837	3.3296228614972e-18	1.48595277660165e-15	11.6386778615164	5.28552169516303	-2.2906424277729	5	2873780	2873789	10	+	24	51	72	44	49	37	15	13	12	19	37	4	"c(""AT5G09230.3"", ""AT5G09230.5"", ""AT5G09230.4"", ""AT5G09230.6"", ""AT5G09230.1"", ""AT5G09230.2"")"	AT5G09230:E022	AT5G09230	E022	68.3262093367288	0.0058380521826375	21.5707803906621	3.41007689636519e-06	0.0028926852833701	11.7786184468286	8.3273567540067	-1.00614933259807	5	2873780	2873789	10	+	68	71	62	72	"c(""AT5G09230.3"", ""AT5G09230.5"", ""AT5G09230.4"", ""AT5G09230.6"", ""AT5G09230.1"", ""AT5G09230.2"")"
AT5G10540+AT5G01765	E001	1538.48172593111	0.0009529376694196	32.5188586056863	1.18041508100906e-08	1.81348858357605e-06	51.803620463003	55.0910299017847	0.218233817833775	5	3324812	3328238	3427	+	1310	1749	1558	1316	1968	1715	1571	1327	1517	2205	2199	724	AT5G10540.1	AT5G10540+AT5G01765:E001	AT5G10540+AT5G01765	E001	570.897383078987	0.0008271988277666	20.0796761987535	7.42818679224573e-06	0.0050904488274843	26.3738472985718	29.8670526565552	0.374822058272413	5	3324812	3328238	3427	+	464	443	667	765	AT5G10540.1
AT5G16715	E024	489.950824267799	0.0007101364491298	10.8506948858991	0.0009875869075032	0.0316505925418673	31.7415683282318	33.4249699502885	0.16217977298286	5	5492393	5492494	102	+	472	715	648	469	682	570	389	407	381	672	631	193	AT5G16715.1	AT5G16715:E024	AT5G16715	E024	383.237788487574	0.0012238009721092	16.9957611880309	3.74633621678662e-05	0.0140649829865201	21.6592834378806	24.944778556359	0.419953421600008	5	5492393	5492494	102	+	353	329	416	455	AT5G16715.1
AT5G18620	E003	164.95146059714	0.0030650235140245	347.938874730011	1.19119419611532e-77	9.781610260820531e-74	13.3321148570901	24.3760565871034	1.79130512311544	5	6196327	6196335	9	-	67	109	100	68	96	108	255	179	218	420	320	80	AT5G18620.2	AT5G18620:E003	AT5G18620	E003	76.7786406617001	0.006111527325158	29.6019529054184	5.30514618084025e-08	0.0001408037666597	8.08075370330869	12.5170801911279	1.27013832294038	5	6196327	6196335	9	-	41	41	107	135	AT5G18620.2
AT5G19320+AT5G19330	E002	1365.06886588053	0.0043983035655574	90.0622522306206	2.30783081825826e-21	1.2935824946900698e-18	56.2142116630935	45.3824621484244	-0.745569274564202	5	6505096	6506974	1879	-	1462	2214	2071	1682	2151	1990	1063	776	977	1686	1347	366	"c(""AT5G19320.1"", ""AT5G19320.2"")"	AT5G19320+AT5G19330:E002	AT5G19320+AT5G19330	E002	1298.14549983166	0.0009920490621036	27.3933528017297	1.66000860326425e-07	0.0003383205326218	43.7890489007785	39.0122998107143	-0.365023344731107	5	6505096	6506974	1879	-	1293	1263	1235	1416	"c(""AT5G19320.1"", ""AT5G19320.2"")"
AT5G20490	E039	508.570833655606	0.0024600071892013	61.274460981377	4.96478840232465e-15	1.63402230238594e-12	35.751894842544	30.3522996150791	-0.514941220460177	5	6936002	6936145	144	-	616	791	584	580	737	659	324	307	364	643	663	219	"c(""AT5G20490.3"", ""AT5G20490.2"", ""AT5G20490.1"")"	AT5G20490:E039	AT5G20490	E039	113.672412190912	0.0030775275151867	14.1632946420021	0.0001676085189611	0.0325877157774147	14.2415358801886	11.4148297219761	-0.644312274371202	5	6936002	6936145	144	-	113	118	106	117	"c(""AT5G20490.3"", ""AT5G20490.2"", ""AT5G20490.1"")"
AT5G25570+AT5G25560	E035	67.6911602485682	0.0159150111216487	65.2634509490883	6.5525410358698e-16	2.40209133795306e-13	15.4114704443065	9.30764069190857	-1.47328512846739	5	8902986	8903216	231	+	94	130	139	95	123	105	40	18	22	72	56	14	"c(""AT5G25570.2"", ""AT5G25570.1"", ""AT5G25570.3"")"	AT5G25570+AT5G25560:E035	AT5G25570+AT5G25560	E035	67.8463197218207	0.0069942018749952	17.7069318861108	2.57685852678705e-05	0.0116401265876239	11.6362158609503	8.21204234476664	-1.01117129227437	5	8902986	8903216	231	+	72	79	55	62	"c(""AT5G25570.2"", ""AT5G25570.1"", ""AT5G25570.3"")"
AT5G35330	E008	165.427400769138	0.0021781010329483	225.892468737019	4.6898732210483e-51	1.83387442580763e-47	23.2637301184724	15.1574580559975	-1.27364326128694	5	13525621	13525641	21	-	177	317	238	224	373	282	100	70	103	110	157	44	"c(""AT5G35330.3"", ""AT5G35330.2"", ""AT5G35330.4"")"	AT5G35330:E008	AT5G35330	E008	19.2305955082483	0.0403820821142174	13.6186028618415	0.0002239552865229	0.0385790637424148	6.63955763543569	3.20079022649429	-2.10808526369752	5	13525621	13525641	21	-	37	21	6	9	"c(""AT5G35330.3"", ""AT5G35330.2"", ""AT5G35330.4"")"
AT5G44090	E014	126.568334957574	0.0113268744691338	61.0158020507382	5.6618525764268204e-15	1.84862300662372e-12	13.2422272854632	19.6575323486116	1.16535281236957	5	17747340	17747759	420	-	73	89	77	96	97	66	131	113	136	270	227	112	AT5G44090.2	AT5G44090:E014	AT5G44090	E014	11.8818466176356	0.037293275186283	22.795495450259	1.80187545475241e-06	0.0018486475632418	1.57680253940214	5.55916535172275	3.63805683411562	5	17747340	17747759	420	-	2	1	26	23	AT5G44090.2
AT5G46410+AT5G46420	E008	1940.12041879634	0.0012951009170632	116.648923648674	3.42658321367109e-27	3.14388052708173e-24	54.3371886496734	63.2248052722352	0.55699947510187	5	18827427	18827764	338	+	1729	2622	1808	1869	2884	2223	1762	1610	1685	2321	2755	976	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E008	AT5G46410+AT5G46420	E008	194.920573948122	0.0050642640037542	18.3549562916004	1.83341422982402e-05	0.0095587883222762	14.5841262969146	19.0978520116971	0.790419020399718	5	18827427	18827764	338	+	160	201	210	214	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E009	2459.12502454255	0.0020769295392486	148.25757843369	4.1670240424790495e-34	6.3958756312562605e-31	58.3835777489385	70.4146649282443	0.716569896323801	5	18827998	18828786	789	+	1903	2823	2353	2313	3583	2760	2159	2175	2269	3218	3786	1276	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E009	AT5G46410+AT5G46420	E009	191.581390564566	0.0275250499190416	12.786809313417	0.0003490719854474	0.0492157754718275	13.2573027914181	20.4465994181059	1.26990247342967	5	18827998	18828786	789	+	114	183	205	285	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G49970	E014	28.858841377502	0.0231701612966109	61.158762938479	5.26528919939248e-15	1.7260059397098299e-12	5.00214315673483	10.0556726413156	2.02400258926106	5	20332470	20332486	17	+	6	13	8	7	17	17	45	51	26	67	52	23	AT5G49970.2	AT5G49970:E014	AT5G49970	E014	6.34238117863089	0.0874250064376265	20.2842526951761	6.67476937286064e-06	0.0047397205088343	0.0326548087648462	4.35092135098395	14.1173116681593	5	20332470	20332486	17	+	0	0	16	12	AT5G49970.2
AT5G54280	E001	6966.34517471774	0.0032559254078044	24.5953364005117	7.07226838711343e-07	7.68073484339177e-05	87.1668365817238	96.3659106709604	0.470071002438557	5	22039383	22039388	6	-	4792	9412	7107	7035	8217	6261	8194	5911	7945	9671	10570	2528	AT5G54280.1	AT5G54280:E001	AT5G54280	E001	981.579380284761	0.0017382291672549	24.561410999618	7.19788240374339e-07	0.0010414402618868	33.6509054035782	38.1686011279777	0.389642230925672	5	22039383	22039388	6	-	669	662	1146	1607	AT5G54280.1
AT5G54280	E002	8027.14356114402	0.0017270068529685	24.5011765190962	7.42644759171511e-07	8.02936366611295e-05	91.9412546262373	99.8094160526471	0.396685911264553	5	22039389	22040085	697	-	5948	10844	8491	8098	9742	7594	9240	6621	8745	10955	11845	2964	"c(""AT5G54280.1"", ""AT5G54280.2"")"	AT5G54280:E002	AT5G54280	E002	1428.00049906191	0.0005273361194348	40.9000024288469	1.60220940432096e-10	9.67062784728821e-07	40.8932315643577	44.7192653932981	0.284322328346105	5	22039389	22040085	697	-	1038	988	1730	2156	"c(""AT5G54280.1"", ""AT5G54280.2"")"
AT5G54280	E004	388.414787653068	0.0074619920615663	11.3115284569481	0.0007702733925105	0.0263490677986348	29.852998677038	28.6050419546143	-0.131936762453284	5	22040469	22040584	116	-	362	569	478	370	558	632	334	279	282	526	470	139	"c(""AT5G54280.1"", ""AT5G54280.2"")"	AT5G54280:E004	AT5G54280	E004	159.94623568281	0.0046206650016144	14.0238409341764	0.0001805074013811	0.034030552514347	16.9283595979503	13.4849911304028	-0.664719376500975	5	22040469	22040584	116	-	148	173	144	175	"c(""AT5G54280.1"", ""AT5G54280.2"")"
AT5G54280	E005	477.272131440812	0.0069559205317615	14.4871412770141	0.0001411195668649	0.0071071293178056	32.9631115526199	31.2908582074836	-0.163034184559185	5	22040666	22040909	244	-	458	717	595	436	782	703	413	356	324	586	588	180	"c(""AT5G54280.1"", ""AT5G54280.2"")"	AT5G54280:E005	AT5G54280	E005	152.064398954939	0.0035547380529461	18.5122437424046	1.68816336808725e-05	0.0090164662281704	16.6365928667937	13.0512726364446	-0.709024245422338	5	22040666	22040909	244	-	152	158	120	179	"c(""AT5G54280.1"", ""AT5G54280.2"")"
AT5G66100+AT5G66110	E003	678.234403669352	0.0035266127856155	16.8676991243507	4.00778410189204e-05	0.0025247656257074	39.0503543527165	36.2590927778263	-0.238893476566512	5	26428273	26428762	490	+	675	1017	743	772	998	946	589	424	480	788	899	302	"c(""AT5G66100.2"", ""AT5G66100.1"")"	AT5G66100+AT5G66110:E003	AT5G66100+AT5G66110	E003	269.073034837256	0.0020171737074135	22.0801747115549	2.61496519192865e-06	0.0023720757371939	20.9986558326246	17.870048543452	-0.47541195397322	5	26428273	26428762	490	+	294	290	248	233	"c(""AT5G66100.2"", ""AT5G66100.1"")"
AT5G66210+AT5G66200	E001	7636.54346354534	0.0010335591789933	14.3438891733878	0.0001522731313464	0.0075598914471847	95.6042458044889	93.3486308287902	-0.114185856948978	5	26453276	26456141	2866	-	7001	11181	9043	8333	10246	9734	7685	5315	6292	7811	9956	3493	AT5G66200.1	AT5G66210+AT5G66200:E001	AT5G66210+AT5G66200	E001	3435.33912279067	0.0005269157904101	35.4953343218858	2.55662221947491e-09	1.14632366149834e-05	64.9659550969323	61.4600797470367	-0.194782153269182	5	26453276	26456141	2866	-	3280	3364	3440	3710	AT5G66200.1
AT5G66250	E004	419.335192117765	0.0025006660153294	28.8085018984827	7.98996053137282e-08	1.06683512031579e-05	31.6340571824757	28.0902265089219	-0.368114218203958	5	26468712	26469043	332	+	467	672	582	469	745	709	284	203	279	406	433	170	AT5G66250.2	AT5G66250:E004	AT5G66250	E004	73.0643962276897	0.004972802435545	16.6025957886187	4.60878991653542e-05	0.0159660487945214	11.6472861476109	8.63077134949884	-0.869862766525883	5	26468712	26469043	332	+	84	89	57	56	AT5G66250.2
