	SRR15236521	SRR15236522	SRR15236523	ERR9081509	ERR9081510	ERR9081511	ERR9081512	ERR9081513	ERR9081514	SRR14214602	SRR14214603	SRR14214604	SRR14214605	CRR341295	CRR341296
AT5G27730;RI:5:9820536:9820673-9820750:9820831:+	0.250689299528185	0.407593554673396	0.429927611849243	0.26645252810042	0.362871203243628	0.382575867464854	0.362435696119757	0.300372825995505	0.357637923988557	0.319038897122118	0.394609148254011	0.335675155374647	0.408603182061163	0.274812174785026	0.302803148034617
AT5G27730;RI:5:9822143:9822224-9822309:9822400:+	0.770187623467889	0.778410889113083	0.093840023750033	0.0644282121074175	0.090289402767473	0.0642994195496649	0.0889729007088406	0.0700447292700111	0.0580085032106742	0.151553808623705	0.117036720327192	0.150575046705081	0.118517207503351	0.177247342242155	0.238416676738099
AT5G27730;RI:5:9822309:9822400-9822495:9822638:+	0.773085505644271	0.756393585693427	0.0934009742105749	0.0667565535624414	0.0933848262897545	0.041390961171444	0.0946293999050613	0.0715049232642932	0.0548073191114878	0.0992190386713759	0.117237423642303	0.154967548730691	0.10848354995219	0.315345997031537	0.363170580978949
AT5G27750_and_AT5G27760;A3:5:9830883-9830961:9830883-9831430:+	0.0156217896833647	0.0240280266044188	0.0663548379623076	0.0402774744557758	0.0533163032759753	0.040555311627449	0.03866518897788	0.0324351705932139	0.0174312600938341	0.0204091121458545	0.022738657980153	0.0176903192504699	0.0177400327842704	0.0139426791297798	0.0181504514719897
AT5G27830;A3:5:9861425-9861724:9861425-9861738:+	0.142225588982677	0.0114083812336191	0.0393487920546736	0.0653412816731716	0.0110627688827824	0.0246652165459583	0.0502697164357153	0.017709727052833	0.0523406139347882	0.0871399864793155	0	0	0.026600535679033	0	0
AT5G27830;A3:5:9862537-9862607:9862537-9862616:+	0.0111521643334124	0.128331380413971	0.306220399853137	0.144804367251256	0.0513568613366667	0.0641187530232487	0.0647451578965508	0.0981546605083964	0.11344037017191	0.21324058896129	0.0515662615036496	0.184145153919601	0.202312202381652	0.114297613533654	0.0211638716660963
AT5G27830;RI:5:9861232:9861425-9861738:9862108:+	0.0997894229292188	0.0759082108045928	0.141964392598006	0.093009545265531	0.128489401074874	0.0883553165838858	0.091546450364833	0.0687197361030524	0.0810148944977834	0.0898045315315326	0.126776906304036	0.0908649248175316	0.0928907271770813	0.09477488398948	0.0595734925793117
AT5G27830;RI:5:9861738:9861830-9861918:9862108:+	1	1	1	1	1	1	1	1	0.995117698468763	1	1	1	1	1	1
AT5G27840;A3:5:9863506-9863607:9863334-9863607:-	0.044292668382837	0.055633155225987	0.0647485525034424	0.0347127541258669	0.0500500690979244	0.0516692789856766	0.0349103121667406	0.0453503764903837	0.0253405848030129	0.0390769256637977	0.00895981399762587	0.0164455870696805	0.0168699969508525	0.0791580432617922	0.0110665015192712
AT5G27840;A5:5:9863334-9863413:9863334-9863607:-	0.0236448250788669	0.0356769177871627	0.0310297844922561	0.0166717938334184	0.0370349751455943	0.0168917656732422	0.0247308291644525	0.0285265189412773	0.0139465509842265	0.00336352659441564	0.0205272091041672	0.0173531379293166	0.0140444926201783	0.0869033961896222	0.0045863156996499
AT5G27840;RI:5:9863413:9863506-9863607:9863786:-	0.690999125452002	1	0.275708756166473	0.858970810785347	1	0.737846876408735	1	1	1	1	1	1	1	1	1
AT5G27840;SE:5:9863334-9863413:9863506-9863607:-	0.0107135291050596	0	0.0775981179204134	0.00277592158278451	0	0.00606763351292994	0	0	0	0	0	0	0	0	0
AT5G27950;RI:5:9985173:9985334-9985453:9985559:+	0.827811155779299	0.790052752966966	0.831799342365579	0.811024288516263	0.77694533344841	0.802101282039965	0.798789783582045	0.825279313222747	0.753020053711979	0.835400943407814	0.862505791731428	0.867511271394648	0.888808754659268	0.876603593826545	0.932550814369505
AT5G27970;A3:5:10005255-10005344:10005255-10005383:+	0.146150940918705	0.0982086682995629	0.114556760057034	0.116619656244783	0.135785116598162	0.125946906079023	0.153030419427161	0.0994667342243203	0.179326365766465	0.141391309516676	0.0827105650065798	0.0995588673485348	0.0950394475319483	0.0843954253680666	0.128506088931955
AT5G27970;A3:5:10009141-10009231:10009141-10009234:+	0.853849059081295	0.901791331700437	0.885443239942966	0.883380343755217	0.864214883401838	0.874053093920977	0.846969580572839	0.90053326577568	0.820673634233535	0.858608690483324	0.91728943499342	0.900441132651465	0.904960552468052	0.915604574631933	0.871493911068045
AT5G27970;A3:5:10011548-10011636:10011548-10011651:+	0.96245149582749	0.937574440212631	0.910178867547262	0.909456447254501	0.939832478473874	0.875650128626526	0.933339657754892	0.942729732152765	0.912114462134942	0.972538385851506	0.891816979710158	0.903310093192697	0.88951788575707	0.917806838705822	0.98395305498727
AT5G27970;A3:5:10014520-10014826:10014520-10014832:+	0.853849059081295	0.901791331700437	0.885443239942966	0.883380343755217	0.864214883401838	0.874053093920977	0.846969580572839	0.90053326577568	0.820673634233535	0.858608690483324	0.91728943499342	0.900441132651465	0.904960552468052	0.915604574631933	0.871493911068045
AT5G27970;A5:5:10013441-10013505:10013405-10013505:+	0.284778934786995	0.296790868169047	0.224951072891707	0.184035124841303	0.318726449399397	0.31370790181073	0.331819482025306	0.266982862450609	0.379838585670182	0.171067250388063	0.0987462830448063	0.189444668334233	0.206912475126895	0.325911047010411	0.185957406690873
AT5G27970;RI:5:10015342:10015411-10015530:10015668:+	0.472995258549218	0.261518193457406	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G27970;SE:5:10007585-10007641:10007682-10007849:+	0.162839346567437	0.277324165577856	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G28020;A3:5:10028179-10028551:10028172-10028551:-	0.303039471951293	0.627114895296372	0.145910059743926	0.178850438900878	0.220220129058494	0.182480586064633	0.14101452907877	0.115507307724806	0.215124794112257	0.0300235083852169	0	0	0.152422973060324	0.0665760096634608	0
AT5G28020;A3:5:10028185-10028551:10028172-10028551:-	0.2409107215314	0.656959727792788	0.262001882278984	0.211156341995018	0.194398010638589	0.172020426404313	0.204738979105506	0.144467373142789	0.165348852147147	0	0.402966230437787	0.15385234333229	0.162596899935369	0.0453458857562194	0.104012453205323
AT5G28020;A3:5:10028185-10028551:10028179-10028551:-	0.421936896047258	0.532433255272032	0.675124813555305	0.55136466052965	0.460756352348478	0.482071590570657	0.61062843630032	0.563901120790422	0.419542946877967	0	1	1	0.519163339583432	0.399748195784781	1
AT5G28020;AF:5:10028185-10028486:10028525:10028185-10028551:10028673:-	0.928301031911152	0.824581731605358	0.411097559188936	0.649128485305477	0.700688390261041	0.789863290743879	0.649047010869915	0.799449715300949	0.8051313948659	1	0.961944498445108	0.955843704284539	0.916001369567594	0	0.210038493697097
AT5G28030;A3:5:10032338-10032438:10032319-10032438:-	0.15958997208754	0.283383431728145	0	0	nan	0	0	0	nan	nan	0	0.39599526396434	0.445899601285203	0.618916393604974	0
AT5G28030;AF:5:10032319-10032438:10032678:10032319-10032801:10032962:-	1	0.702120753083748	nan	0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan
AT5G28030;AF:5:10032319-10032438:10032747:10032319-10032801:10032962:-	1	0.978837332653938	1	0.641302428659275	nan	1	1	1	0	0	1	1	1	1	1
AT5G28030;RI:5:10030849:10030908-10030979:10031058:-	0.0237840433702857	0.00715860237126044	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G28050;SE:5:10045104-10045412:10045484-10045740:-	0.00355746777713379	0.00212346996937074	0.00548948353252613	0.0129427495955942	0.0205555678425984	0.00834172620390919	0.0146086149871564	0.0122340417773971	0.00747899295413342	0.0110940556341869	0.00512705244563713	0.0017512882523948	0.0100762197836069	0.00669805818628341	0
AT5G28080;A3:5:10091821-10092173:10091748-10092173:-	nan	nan	0.950960485288282	0.808288854866376	0.807114270661254	0.899190542912605	0.672605532582185	0.774943584570048	0.55540415728315	0.462881266831901	0.785526810942513	1	0.699037468694543	1	1
AT5G28080;A3:5:10092210-10092315:10091748-10092315:-	0	0	1	0.737782946802563	nan	0.515365334870536	0.291462052442672	0.489013626132196	0.14198134093575	0	0	0.132845448441718	nan	nan	nan
AT5G28080;A5:5:10091748-10092173:10091748-10092315:-	0	0	nan	0	nan	0	0.167257032217846	0.27884754701672	0.147003992617134	0	0	0	nan	nan	nan
AT5G28080;RI:5:10091052:10091209-10091297:10091517:-	0	0	0	0	0.0286572417805424	0.0120361867077241	0.0448747865717832	0	0	0	0.14659833393732	0.198687607987386	0.2688066016607	0.253658902570387	0.0599330079801972
AT5G28080;RI:5:10091594:10091748-10092173:10092210:-	nan	nan	0.433429572999796	0.395904694215778	0	0.585955194451435	0.11154029750616	0.384890742008925	0.07913246702417	0	0	1	0	nan	nan
AT5G28080;RI:5:10091594:10091748-10092173:10092686:-	nan	nan	nan	nan	1	1	0.762478149640266	0	0	nan	1	1	1	1	1
AT5G28080;RI:5:10091594:10091748-10092315:10092721:-	0	0	1	0.610169792870477	1	0.411072374925553	0.62828184451836	0.482695005976199	0.592170218799362	0.418218283782782	0	0	nan	nan	nan
AT5G28080;RI:5:10091594:10091821-10092173:10092210:-	nan	nan	0.0379528746949941	0.141956687065602	0	0.143401521960411	0.0544445591965561	0.12899030519674	0.0593879828153258	0	0	0.0657502258522952	0	0	0
AT5G28080;RI:5:10091594:10091821-10092173:10092721:-	nan	nan	1	0.588551045257327	1	0.665867910842572	1	0.873143448016544	1	1	0	nan	nan	nan	nan
AT5G28080;RI:5:10091594:10092210-10092315:10092721:-	nan	nan	0.785582825266476	0.357449556429879	1	0.396273966201565	0.804261793285819	0.493676571024637	0.897695240696667	1	nan	0	nan	nan	nan
AT5G28080;RI:5:10092173:10092210-10092315:10092721:-	nan	nan	0	0.0488620759356007	0	0.0469898524972849	0	0.0166807475496482	0	0	0.158936236709337	0	0	0	0
AT5G28080;SE:5:10091748-10092173:10092210-10092315:-	0	0	1	0.811078847827398	1	0.42903523916641	0.766169969738326	0.604652271129627	0.658195429715883	0.71081936592356	0.187383149359847	0	1	nan	nan
AT5G28237;A5:5:10207664-10208032:10207664-10208559:-	0.2662565844904	0	nan	nan	nan	nan	nan	0	nan	0	0	1	0	0	0
AT5G28290;A3:5:10279473-10279552:10279428-10279552:-	1	0.800394818740858	0.970181006906344	1	0.964135977104644	0.854047538678827	1	1	0.869195397659749	1	0.979528034070755	0.983654246937468	1	0.426810584556161	0.72239611294898
AT5G28350;A3:5:10320647-10320959:10320647-10321079:+	0.277732359296905	0.336625536372148	0.503708629208634	0.472712215413364	0.537839824152561	0.616883298657709	0.517687121630533	0.52918371486027	0.586688325942837	0.353644218388259	0.315893693789464	0.367851228143577	0.366776222014878	0.399522532557076	0.244864329790957
AT5G28470;A3:5:10431818-10431909:10431818-10431915:+	1	0	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	0	nan
AT5G28530;A3:5:10525668-10525745:10525656-10525745:-	0	0.0558913710030661	0.238214915018997	0	0.0936022014695842	0	0	0.300969651214745	0	0	0.0335725690121207	0	0.127986982270251	0	0.417344681442403
AT5G28640;A5:5:10648541-10649388:10648541-10649540:-	0.0567769420726577	0.0184056044212936	0.0354521561342394	0.0860046826076475	0	0.0872212836188506	0.0758348610409036	0.0529653152513446	0.0643647777696836	0.0240514767894205	0.0401252349162119	0.0390433803022438	0.0526507161166014	0	0
AT5G28646;A5:5:10675353-10675433:10675341-10675433:+	1	1	0.746681029402947	1	1	1	1	1	0.941703766261368	1	1	1	0.39957253090014	0	0
AT5G28690;A3:5:10723988-10724575:10723988-10724585:+	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan
AT5G28770;A3:5:10797641-10797881:10797620-10797881:-	0.852950001482144	0.809645601931195	0.712617145616497	0.699614591665557	0.746313470291474	0.715381703221323	0.733919702209609	0.726661453642716	0.811771346706774	0.751314564253482	0.777928471503888	0.774118762623941	0.764934170060172	0.33723819141555	0.757288304957307
AT5G28770;RI:5:10796457:10796920-10796988:10797113:-	0.209577405399224	0.165194857899872	0.128916410618226	0.0724496457120636	0.0835398210404301	0.0935530443504193	0.0899199717531677	0.100585983975989	0.0741190258836274	0.145143181230621	0.112171637225036	0.159361732329791	0.170759153967103	0.404513926390621	0.0507047976078993
AT5G28770;RI:5:10796988:10797113-10797196:10797271:-	0.121329020713342	0.0748110327938946	0.080850770113668	0.0439524955056056	0.0490829154453254	0.0449367959152847	0.0622726568821087	0.0617192126250692	0.0362444695049982	0.0948336501412748	0.0974239853568639	0.0467343339929167	0.0753863771129233	0.0195085599039346	0.164462882853431
AT5G28840;A3:5:10864044-10864726:10864025-10864726:-	0.114272817374305	0.139780659903576	0.136656192413496	0.23858374163098	0.324428861505765	0.174416337006285	0.116220282190606	0.217975177577226	0.127912441349402	0.146502007096825	0.143431998753822	0.0151168492875655	0.040480430439985	0.764131136601283	0.745221649754692
AT5G28850;RI:5:10879269:10879359-10879451:10879556:-	0.0113931152999617	0.0220060738464055	0.00204099810817559	0.0132455617495641	0.00622983121195339	0	0.0137824441609941	0.00474704341614414	0.00525933899111879	0	0.0250974153785387	0	0	0.0637217877663495	0
AT5G28910;A3:5:10931936-10932015:10931931-10932015:-	0.969433676617453	0.92960475970927	1	1	1	0.849903183531629	1	0.922902957101208	0.932275115871712	1	0.608750938634436	0.894672987928781	0.879132890820176	0.859825921676784	1
AT5G29000;A5:5:11024111-11024698:11024111-11024879:-	0.0906550161546949	0	0.0106725905555705	0.0113700841928562	0	0	0.00999210624356972	0	0	0.0471586671666059	0	0.0154771604885957	0.0503717675640589	0	0
AT5G30490;A5:5:11612045-11612178:11612041-11612178:+	0.534158898327112	0.636376050275403	0.392093738070589	0.2837562631939	0.417389019502298	0.221683087818207	0.176652424095502	0.251535526942768	0.300301561751323	0.668942982651043	0.617167723223016	0.606821619799412	0.676958526063914	0.83059489579434	0.838300122148583
AT5G30490;RI:5:11612002:11612045-11612178:11612351:+	0.0120925585709593	0.023708229000967	0.0775027503062358	0.0692403350682114	0.031820638557662	0.112537008520186	0.122242522421342	0.0639085986492732	0.0565575326240579	0.0154984481336034	0.0163358824497839	0	0.0111793190566093	0	0
AT5G30500;A3:5:11616371-11616483:11616371-11616496:+	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	nan	nan	nan	nan
AT5G32440;A3:5:12077933-12078034:12077933-12078062:+	0.939871476808098	0.980602861635239	0.966597889863569	0.968633616466599	0.986807633490267	0.984751501459814	0.967987450859951	0.984706989657428	0.960581852091777	1	0.989186259628613	0.993137057729236	0.980482530158798	0.803485203368513	0.90614616841614
AT5G32440;A5:5:12077634-12077746:12077631-12077746:+	0.0886271142156291	0.0472154545160264	0.0798553394840412	0.121386154029289	0.0920819435520738	0.116006448599019	0.109515493588819	0.112893928225706	0.102132878391628	0.082781894566049	0.0443204741397227	0.0593347800270313	0.0621623865173759	0.179485340332656	0.161460313766795
AT5G33210;A3:5:12465514-12465615:12465479-12465615:-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	nan
AT5G33365_and_AT5G33370;A3:5:12603005-12603410:12602988-12603410:-	0.998971917917014	1	1	1	1	1	1	0.996747038409203	1	1	1	1	1	1	1
AT5G35160;A3:5:13414783-13414873:13414783-13414943:+	0.148898997498875	0.156177354589351	0.643208603989622	0.319306189508771	0.291926918824574	0.558329824234434	0.520408221281335	0.479241953289198	0.359383985853625	0.104698563818947	0.022141383506545	0.140569348579008	0.175410008563186	0	0.0382511550573961
AT5G35160;RI:5:13414943:13415073-13415158:13417265:+	1	1	1	1	0.568624485907695	1	1	0.801896132026926	1	0.139147719315046	0.32058073389372	0.418772803393994	0.277986650593164	0.206387446282559	0
AT5G35180;A3:5:13427594-13427820:13427594-13427832:+	0.0456027374194109	0.0762566539503109	0.115979600697405	0.0514271507460589	0.0368067072035584	0.0636715303913412	0.0669496567396083	0.034024271353871	0.0317745841383326	0.0682072829002123	0.116351668822208	0.0859281549247175	0.0615363005074268	0.0305786370758506	0.0622305671660804
AT5G35180;SE:5:13428575-13428703:13428762-13429002:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G35200;A3:5:13465785-13465870:13465612-13465870:-	0.00459222035909445	0	0.0114335181928348	0.00642616054413713	0.0089562715517767	0.00771815628740276	0.00665323570872715	0.011290508681151	0.000397440707464188	0.0202108644061352	0	0.0028014272086487	0.00216108243235252	0	0.0274957414825609
AT5G35210;A3:5:13474965-13475046:13474796-13475046:-	0.252949572712726	0.211533415413499	0.186663937113071	0.229725930323365	0.22881983056597	0.25128223979564	0.21248604024542	0.254513498997157	0.271865416631256	0.161851335381875	0.182984548868507	0.205245510700132	0.156881963186622	0.1685484083859	0.20495888630102
AT5G35210;A5:5:13475889-13475970:13475889-13476227:-	0.747050427287274	0.788466584586501	0.813336062886929	0.770274069676635	0.77118016943403	0.74871776020436	0.78751395975458	0.745486501002843	0.728134583368744	0.838148664618125	0.817015451131493	0.794754489299868	0.843118036813378	0.8314515916141	0.79504111369898
AT5G35210;RI:5:13474196:13474507-13474592:13474642:-	0.747050427287274	0.788466584586501	0.813336062886929	0.770274069676635	0.77118016943403	0.74871776020436	0.78751395975458	0.745486501002843	0.728134583368744	0.838148664618125	0.817015451131493	0.794754489299868	0.843118036813378	0.8314515916141	0.79504111369898
AT5G35330;A3:5:13525279-13525621:13525275-13525621:-	0.573292394794327	0.663153592118725	0.541921984996149	0.584802868448108	0.539925346199898	0.576042530739446	0.618397953847952	0.640435259534944	0.629602154492841	0.574325243977193	0.505156100361786	0.545431973274985	0.902746646307241	1	0.665914906554841
AT5G35330;A5:5:13525279-13525621:13525279-13525642:-	0.0616267290296502	0.0782681953992118	0.33401869638126	0.10636353746973	0.115420599638044	0.155187778155439	0.119499476365067	0.139866496689771	0.100532895865734	0.0952977789255028	0.0755676373932099	0.0819119801902258	0.1329226753024	0.133779534316271	0.25668751977902
AT5G35360;A3:5:13587985-13588062:13587985-13588221:+	0.0026517540811867	0.00138248889856595	0.00316424163277962	0.00174135828288126	0.00278094299984361	0.000764687362537691	0.00320293845573859	0.00250763143931805	0.00128653134766906	0.000518958582372511	0.00137464865449289	0	0.000452207880485101	0.0045817730271527	0.00186194118246144
AT5G35360;A5:5:13587637-13587788:13587633-13587788:+	0	0	0	0	0	0.000313039173037199	0	0.000185979143214512	0	0	0	0	0	0	0
AT5G35400;SE:5:13599930-13599999:13600151-13600319:-	0	0	0	0	0	0	0	0.0244658870561142	0	0	0	0	0	0	0
AT5G35410;RI:5:13637329:13637445-13637664:13637720:+	0.121018904670103	0.0130552789135392	0.0984137432806583	0.050164628537842	0.0489063849222997	0.0496140266549557	0.0448280416197102	0.0488639718681009	0.0338630925234179	0.0402762274180306	0.110918749079618	0.0158119321246318	0.0261866268734409	0	0.190274737811732
AT5G35450;RI:5:13666524:13667264-13667789:13668679:+	0.593970694981572	0.5322510811374	0.224373044448024	0.291520987653458	0.379350757568399	0.503609752129438	0.381733553928076	0.312088230836795	0.554438792246737	0.187544942993817	0.311016411723459	0.388347314506837	0.512472440553067	0.264335290062209	0.128745777180938
AT5G35550;RI:5:13726743:13726945-13727019:13727148:+	0	0.217248652449027	nan	nan	nan	nan	0	0	0	nan	1	nan	0	1	0
AT5G35560;RI:5:13745139:13745271-13745350:13745504:-	0.822149105903181	0.908925013968524	0.947277914740317	0.875608893130637	0.812400925299669	0.848212546161083	0.89121579172792	0.876657869056797	0.744989298334839	0.960264199689228	0.961734939627085	0.909419703940739	0.882226322441083	0.923086547803388	0.885221617410382
AT5G35603;A3:5:13786050-13786122:13785913-13786122:-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
AT5G35603;SE:5:13785913-13785955:13786050-13786122:-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1
AT5G35620;RI:5:13825068:13825133-13825576:13825707:-	0.00686886239733876	0.00387135120307889	0.00565836272906547	0.0127560888428233	0.00835898420861515	0.00489829483158272	0.0115516054581528	0.00888710514688793	0.00906220605406875	0.00943418211323868	0.0115603428074095	0.01253031415651	0.0083564481220725	0.00494773600841041	0.00743147591984578
AT5G35630;AF:5:13830429:13830738-13831206:13830746:13830830-13831206:+	0.634530357463822	0.688666067444368	0.692003048214934	0.673486107918717	0.595236590613818	0.687323184738138	0.728866852838194	0.672658111118207	0.726183217691368	0.358824846715149	0.3750690151772	0.427667233642359	0.480129943048628	0.157028801176729	0.148696967001805
AT5G35630;AF:5:13830429:13830738-13831206:13831020:13831115-13831206:+	0.999470082483724	0.99982657792537	0.99965629582352	1	0.999298282242648	1	0.99969360120649	0.999672075107484	0.999858458370396	1	0.999377742239644	0.999409278867188	0.999515698983262	0.994971565214093	1
AT5G35630;AF:5:13830746:13830830-13831206:13831020:13831115-13831206:+	0.999080313156082	0.999616473539953	0.999228101259567	1	0.998968409211434	1	0.999176757000675	0.999326376896176	0.999624708442878	1	0.999626442453298	0.999558526412292	0.999552703555009	0.999059453947653	1
AT5G35680;A3:5:13858623-13858878:13858594-13858878:-	0.0896965424256326	0.0841355580402363	0.0911608464512678	0.0736690356873574	0.116999044334724	0.0979741366619832	0.0882118160881948	0.0628921506836849	0.102727682031283	0.123260583297323	0.129076260018664	0.128875022179219	0.136760521662966	0.0883013984381	0.0729118474364297
AT5G35680;RI:5:13857921:13858150-13858203:13858594:-	1	1	1	1	1	1	0.997934739907604	1	1	1	0.997466915166917	1	1	1	0.985016211453543
AT5G35930;A5:5:14073461-14073569:14073461-14074029:-	0.0478500162273595	0.0962992432367716	0.0328007900884168	0.0795467576824088	0.0713838611160443	0.0879012144840672	0.100939970674608	0.0232059343606586	0.124405865825624	0	0.190605280200003	0.141538822777457	0.0648216991062139	0.0460111697210891	0.0489419841940035
AT5G35980;AF:5:14127960:14128712-14129989:14129607:14129813-14129989:+	1	1	1	1	1	0.994364496534217	0.995932672494571	1	1	0.611841126049607	0.612628861495204	0.741660206392751	0.675881917820122	1	1
AT5G35980;AF:5:14127984:14128712-14129989:14129607:14129813-14129989:+	nan	1	1	1	1	0.40534687736448	0.704557077819442	1	1	0.0165103847222946	0.0328143036651309	0.0444005609108691	0.0167658577858759	1	1
AT5G35995;RI:5:14137343:14138245-14138479:14138647:-	0.616990699462296	0.626095788220818	0.664689504699812	0.488422503964309	0.448318212137263	0.510970165702157	0.502824377752128	0.436029821379611	0.247936659429696	0.460307532546157	0.444030433686051	0.59044346556641	0.718742179289687	0.207865414861482	0.255918253370275
AT5G36002;RI:5:14141795:14141949-14142044:14142755:-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G36002;RI:5:14141795:14142709-14143016:14143303:-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G36100;A3:5:14193666-14193931:14193663-14193931:-	nan	nan	0.679158181005365	0.527749764055548	1	0.758157112424326	0.78255866800069	0.504131628161016	0.660728815760528	1	1	0.75527812009759	1	nan	nan
AT5G36110;RI:5:14197037:14197224-14197314:14197761:+	0	0	0.143384156617302	0.289492622739321	0	0.0431892961899117	0.367025378802608	0.0869640045091172	0.104027586522705	0.619832385577392	0.231609701020499	0	0.476623803876334	0	0
AT5G36170;A3:5:14236406-14236499:14236387-14236499:-	0.0447737627106745	0.0630891085571496	0.0878874189751589	0.051824271839282	0.0415569495225385	0.0534219154716681	0.056374615441587	0.0448772356929889	0.0524059788268283	0.0775150223889137	0.0892161407119356	0.0714217844623236	0.084583386084051	0.0736379191060695	0.0971549261263379
AT5G36170;A3:5:14237724-14237809:14237721-14237809:-	0.507012989711106	0.503681422220221	0.466318130030425	0.536762738622005	0.595153449136308	0.549923494607718	0.578567846859318	0.538960933326463	0.549121952013155	0.498478552805988	0.495700679161233	0.528926792742595	0.576833509109642	0.288424729472485	0.34981583885246
AT5G36180;A3:5:14241361-14241447:14241361-14241782:+	nan	nan	0.338648589609711	0.287767886997174	0.254404827017071	0.207671367570199	0.365664933497297	0.393314488388817	0.153308609505952	0.770203761249275	0.258889204510368	0.549215637234249	0.372074349837086	0.441910943666136	0.101174502069322
AT5G36180;RI:5:14239435:14239580-14239655:14239731:+	nan	nan	0.331345319469293	0.34800535618999	0.437796795396602	0.337794542766403	0.405738926272623	0.411633085948962	0.477854111669438	0.500753315489989	0.543316406157689	0.296375236470442	0.277531348041766	1	1
AT5G36180;RI:5:14241447:14241492-14241782:14242135:+	0	0	0.0613064725752097	0.0891119950147531	0.0805987880154962	0.0603916032552515	0.115057410052731	0.101080129783675	0.0903231519640386	0.130091169550698	0.0132700197701897	0.156186343401067	0.0698944879197838	0.185964575978961	0.0130723869129913
AT5G36180;SE:5:14241361-14241447:14241492-14241782:+	1	1	0.886882082959266	0.805068060453434	0.795594359713121	0.803070029459464	0.815962922760512	0.852189679198591	0.645842121229736	0.957287617138614	0.962928801949223	0.868113863053112	0.887452852728643	0.776092293859653	0.894716709498911
AT5G36220;RI:5:14254534:14254922-14255502:14256284:-	0.0687766915922211	0.0760393153031537	0.180752985551179	0.220750496931703	0.236553702354833	0.198573508094913	0.291819823991043	0.237402423701047	0.279703741801096	0	0.109034687379592	0.140310733620111	0.0855694236850737	0.0201635322545369	0.077838327967868
AT5G36250;A5:5:14283916-14284020:14283874-14284020:+	0.0172233083196282	0.0151579946473477	0.0708532294309206	0	0	0.00262029468838224	0.0164835229896626	0.0080479860498271	0.0104337991358439	0	0.00577201597757347	0.00564089331305407	0	0	0
AT5G36290;RI:5:14302662:14302852-14302953:14303054:+	0.412541507747241	0.389073915268294	0.241607485723905	0.219299089522425	0.215868975742762	0.224261573004775	0.294632336282835	0.187334841490789	0.259372965569416	0.436206495803422	0.500779708866044	0.436798632692565	0.444151738486517	0.374374486642691	0.163151179927466
AT5G36670;A3:5:14401291-14401441:14401291-14401676:+	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
AT5G36670;A3:5:14403742-14403828:14403742-14403858:+	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
AT5G36700;A3:5:14421791-14421890:14421775-14421890:-	1	0.999916974241317	1	1	1	1	1	1	1	0.99892011995081	1	1	1	1	1
AT5G36740;A3:5:14460590-14460740:14460590-14460975:+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G36740;A3:5:14463041-14463127:14463041-14463157:+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G36740;RI:5:14464205:14464304-14464795:14465008:+	0.108078879086103	0.0875647893127453	0.105733442365574	0.400315872193589	0.17038003163617	0.125611143244417	0.123462128452851	0.224390652817807	0.278529338436252	0.089861047369792	0.210503500869643	0.100702831963681	0.360506632766025	0.152039564820406	0.305617395902772
AT5G36870;A3:5:14526946-14527108:14526946-14527111:+	0.827523387045353	0.798206331577879	1	0.888687918614937	0.420693655188604	0.646148415682031	0.282223499116815	0.462856724406267	0.631732793055499	0.312538365298558	1	0.106015551224609	1	1	0
AT5G36870;A5:5:14533058-14533136:14532957-14533136:+	1	0.201793668422121	1	0.850439940604069	1	0.6142659559374	0.717776500883185	0.829672351639632	0.814872356549627	0.687461634701442	1	1	1	0.453075563000186	1
AT5G36880;A3:5:14535541-14535634:14535360-14535634:-	0.00298762894716343	0.00392082906742074	0.0140661441415001	0.007160144728159	0.00530391059267233	0.00658123885978328	0.00930500275737855	0.00641493711202144	0	0.00345486492765552	0.00312644498072908	0.00266568514354426	0.00780514089031497	0	0.00500417473308565
