ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4812	"AT2G45480"	NA	chr2	+	18746712	18747533	18746712	18746898	18746990	18747533
4813	"AT3G54320"	NA	chr3	+	20115126	20115347	20115126	20115209	20115338	20115347
4814	"AT2G45560"	NA	chr2	-	18777290	18777813	18777290	18777395	18777487	18777813
4815	"AT1G15200"	NA	chr1	-	5228299	5228881	5228299	5228566	5228650	5228881
4816	"AT2G45400"	NA	chr2	-	18703771	18704396	18703771	18704098	18704200	18704396
4817	"AT2G45990"	NA	chr2	+	18920623	18920864	18920623	18920686	18920787	18920864
4818	"AT2G45990"	NA	chr2	+	18920623	18920864	18920623	18920686	18920802	18920864
4819	"AT2G45700"	NA	chr2	-	18827654	18828051	18827654	18827866	18827945	18828051
4820	"AT3G63430"	NA	chr3	+	23420144	23421402	23420144	23420527	23420622	23421402
4821	"AT2G36410"	NA	chr2	+	15279707	15280077	15279707	15279818	15279996	15280077
4822	"AT1G31860"	NA	chr1	-	11434107	11434676	11434107	11434448	11434524	11434676
4823	"AT2G45960"	NA	chr2	+	18911378	18911982	18911378	18911519	18911607	18911982
4824	"AT2G45960"	NA	chr2	+	18911378	18911982	18911378	18911523	18911607	18911982
4825	"AT2G46030"	NA	chr2	-	18933167	18933544	18933167	18933247	18933377	18933544
4826	"AT2G46200"	NA	chr2	-	18975031	18975463	18975031	18975072	18975149	18975463
4827	"AT2G46225"	NA	chr2	+	18983216	18983487	18983216	18983309	18983402	18983487
4828	"AT2G46225"	NA	chr2	+	18983216	18983487	18983216	18983309	18983438	18983487
4829	"AT2G46280"	NA	chr2	-	19004019	19004289	19004019	19004106	19004199	19004289
4830	"AT5G55060"	NA	chr5	+	22341749	22342531	22341749	22342181	22342490	22342531
4831	"AT3G06370"	NA	chr3	-	1930395	1931200	1930395	1930917	1931003	1931200
4832	"AT3G06370"	NA	chr3	-	1931300	1931684	1931300	1931384	1931482	1931684
4833	"AT2G46370"	NA	chr2	+	19034340	19034640	19034340	19034377	19034543	19034640
4834	"AT2G46380"	NA	chr2	+	19039023	19041556	19039023	19039497	19039710	19041556
4835	"AT2G46455"	NA	chr2	-	19070199	19071083	19070199	19070307	19070408	19071083
4836	"AT2G46500"	NA	chr2	-	19087214	19089229	19087214	19088710	19088852	19089229
4837	"AT2G46572"	NA	chr2	-	19126171	19127215	19126171	19126962	19127153	19127215
4838	"AT2G46572"	NA	chr2	-	19127955	19129105	19127955	19128163	19128259	19129105
4839	"AT2G46700"	NA	chr2	-	19185610	19186747	19185610	19185776	19185887	19186747
4840	"AT3G16080"	NA	chr3	+	5454978	5455550	5454978	5455114	5455448	5455550
4841	"AT3G53920"	NA	chr3	-	19961541	19961980	19961541	19961745	19961839	19961980
4842	"AT2G46920"	NA	chr2	-	19278881	19281811	19278881	19281115	19281215	19281811
4843	"AT2G29630"	NA	chr2	+	12669754	12671055	12669754	12669834	12669986	12671055
4844	"AT2G46950"	NA	chr2	-	19289086	19290345	19289086	19289897	19289978	19290345
4845	"AT2G46960"	NA	chr2	-	19293609	19294375	19293609	19293836	19293935	19294375
4846	"AT2G46980"	NA	chr2	-	19299502	19300430	19299502	19300117	19300295	19300430
4847	"AT2G46980"	NA	chr2	-	19300295	19300961	19300295	19300430	19300902	19300961
4848	"AT2G47090"	NA	chr2	-	19341250	19342856	19341250	19342507	19342588	19342856
4849	"AT2G47090"	NA	chr2	-	19343679	19343988	19343679	19343701	19343833	19343988
4850	"AT2G47090"	NA	chr2	-	19343679	19343988	19343679	19343833	19343902	19343988
4851	"AT2G47110"	NA	chr2	+	19344634	19345345	19344634	19345236	19345288	19345345
4852	"AT2G47300"	NA	chr2	+	19421610	19422241	19421610	19421781	19421874	19422241
4853	"AT3G10260"	NA	chr3	-	3172327	3172992	3172327	3172512	3172775	3172992
4854	"AT4G35470"	NA	chr4	+	16847302	16848480	16847302	16848216	16848307	16848480
4855	"AT5G01910"	NA	chr5	-	357674	358229	357674	358084	358163	358229
4856	"AT1G63410"	NA	chr1	-	23510552	23511254	23510552	23510945	23511038	23511254
4857	"AT2G47620"	NA	chr2	+	19533469	19533744	19533469	19533609	19533694	19533744
4858	"AT4G25230"	NA	chr4	+	12923845	12924682	12923845	12924044	12924372	12924682
4859	"AT2G31830"	NA	chr2	-	13533361	13533934	13533361	13533722	13533810	13533934
4860	"AT2G47850"	NA	chr2	+	19596132	19596664	19596132	19596272	19596601	19596664
4861	"AT2G47860"	NA	chr2	+	19599685	19600203	19599685	19600073	19600136	19600203
4862	"AT2G47860"	NA	chr2	+	19599685	19601439	19599685	19600203	19600272	19601439
4863	"AT2G47860"	NA	chr2	+	19600272	19602312	19600272	19601439	19601509	19602312
4864	"AT2G47890"	NA	chr2	+	19608793	19609310	19608793	19608955	19609038	19609310
4865	"AT2G48020"	NA	chr2	+	19644020	19644575	19644020	19644237	19644376	19644575
4866	"AT2G48020"	NA	chr2	+	19646339	19646581	19646339	19646402	19646467	19646581
4867	"AT2G48020"	NA	chr2	+	19646467	19646705	19646467	19646581	19646645	19646705
4868	"AT2G48030"	NA	chr2	-	19648203	19648656	19648203	19648333	19648448	19648656
4869	"AT5G10520"	NA	chr5	-	3320818	3321192	3320818	3320968	3321053	3321192
4870	"AT3G00390"	NA	chr3	+	7521942	7522183	7521942	7522058	7522147	7522183
4871	"AT3G00400"	NA	chr3	-	7851861	7852341	7851861	7852084	7852211	7852341
4872	"AT3G00470"	NA	chr3	+	10482673	10483683	10482673	10483392	10483489	10483683
4873	"AT1G76170"	NA	chr1	-	28585191	28585523	28585191	28585304	28585403	28585523
4874	"AT1G76170"	NA	chr1	-	28585191	28585740	28585191	28585523	28585597	28585740
4875	"AT5G65740"	NA	chr5	-	26302829	26303051	26302829	26302904	26302972	26303051
4876	"AT5G65740"	NA	chr5	-	26302829	26303246	26302829	26303051	26303175	26303246
4877	"AT5G65740"	NA	chr5	-	26302829	26303514	26302829	26302904	26303332	26303514
4878	"AT5G65740"	NA	chr5	-	26302829	26303514	26302829	26303051	26303332	26303514
4879	"AT5G65740"	NA	chr5	-	26302829	26303514	26302829	26303246	26303332	26303514
4880	"AT3G17860"	NA	chr3	+	6120028	6121328	6120028	6121039	6121128	6121328
4881	"AT3G01100"	NA	chr3	-	35321	36127	35321	35555	35851	36127
4882	"AT3G01100"	NA	chr3	-	37666	38217	37666	37816	37892	38217
4883	"AT1G68580"	NA	chr1	+	25753367	25753626	25753367	25753422	25753543	25753626
4884	"AT1G68580"	NA	chr1	+	25755143	25756076	25755143	25755241	25755330	25756076
4885	"AT3G01480"	NA	chr3	+	190055	190356	190055	190198	190284	190356
4886	"AT3G49430"	NA	chr3	+	18331508	18332754	18331508	18331712	18332247	18332754
4887	"AT3G49430"	NA	chr3	+	18331508	18332754	18331508	18331712	18332641	18332754
4888	"AT3G49430"	NA	chr3	+	18331508	18332754	18331508	18332471	18332641	18332754
4889	"AT3G49430"	NA	chr3	+	18332247	18332754	18332247	18332492	18332641	18332754
4890	"AT3G49430"	NA	chr3	+	18334457	18334716	18334457	18334538	18334649	18334716
4891	"AT3G01500"	NA	chr3	-	194723	195337	194723	194891	195178	195337
4892	"AT4G18380"	NA	chr4	+	10159319	10159748	10159319	10159530	10159608	10159748
4893	"AT5G01810"	NA	chr5	+	310085	312097	310085	311308	311443	312097
4894	"AT5G01410"	NA	chr5	-	171888	173663	171888	172086	172560	173663
4895	"AT3G01560"	NA	chr3	+	219581	220594	219581	220192	220312	220594
4896	"AT3G15351"	NA	chr3	+	5176058	5176809	5176058	5176124	5176718	5176809
4897	"AT3G15351"	NA	chr3	+	5176718	5177293	5176718	5176809	5177025	5177293
4898	"AT3G15351"	NA	chr3	+	5177025	5177703	5177025	5177293	5177385	5177703
4899	"AT2G26210"	NA	chr2	+	11157117	11157821	11157117	11157247	11157331	11157821
4900	"AT2G26210"	NA	chr2	+	11157117	11157821	11157117	11157247	11157615	11157821
4901	"AT2G26210"	NA	chr2	+	11157117	11157821	11157117	11157529	11157615	11157821
4902	"AT2G26210"	NA	chr2	+	11157117	11157821	11157117	11157247	11157619	11157821
4903	"AT2G26210"	NA	chr2	+	11157117	11157821	11157117	11157247	11157672	11157821
4904	"AT2G26210"	NA	chr2	+	11157117	11157821	11157117	11157247	11157687	11157821
4905	"AT2G15890"	NA	chr2	-	6920368	6921516	6920368	6921386	6921470	6921516
4906	"AT4G13940"	NA	chr4	+	8054860	8055641	8054860	8055242	8055377	8055641
4907	"AT4G13940"	NA	chr4	+	8055929	8057181	8055929	8056139	8056706	8057181
4908	"AT3G01990"	NA	chr3	+	330868	331629	330868	331459	331524	331629
4909	"AT3G01990"	NA	chr3	+	331524	333062	331524	331629	331713	333062
4910	"AT3G01990"	NA	chr3	+	331524	333062	331524	331629	331739	333062
4911	"AT3G01990"	NA	chr3	+	331739	333055	331739	332032	332122	333055
4912	"AT3G01990"	NA	chr3	+	331739	333062	331739	332363	332469	333062
4913	"AT1G05900"	NA	chr1	+	1788920	1789245	1788920	1789025	1789161	1789245
4914	"AT3G02150"	NA	chr3	+	391496	392767	391496	392355	392447	392767
4915	"AT1G54790"	NA	chr1	-	20441054	20441741	20441054	20441392	20441470	20441741
4916	"AT5G14220"	NA	chr5	-	4587180	4587653	4587180	4587232	4587341	4587653
4917	"AT3G02280"	NA	chr3	+	453328	453786	453328	453510	453588	453786
4918	"AT3G02280"	NA	chr3	+	453328	453786	453328	453510	453608	453786
4919	"AT3G02290"	NA	chr3	+	458411	459504	458411	459181	459280	459504
4920	"AT3G02290"	NA	chr3	+	458740	459504	458740	459212	459280	459504
4921	"AT2G23390"	NA	chr2	-	9960974	9961404	9960974	9961185	9961351	9961404
4922	"AT3G02460"	NA	chr3	+	507269	507616	507269	507467	507556	507616
4923	"AT3G02460"	NA	chr3	+	507556	507788	507556	507616	507689	507788
4924	"AT5G60640"	NA	chr5	-	24371006	24371496	24371006	24371347	24371439	24371496
4925	"AT3G15620"	NA	chr3	-	5294008	5294344	5294008	5294096	5294230	5294344
4926	"AT3G02540"	NA	chr3	-	533771	533977	533771	533819	533911	533977
4927	"AT1G79830"	NA	chr1	-	30027568	30028118	30027568	30027975	30028069	30028118
4928	"AT1G07570"	NA	chr1	-	2332396	2332930	2332396	2332532	2332613	2332930
4929	"AT2G46610"	NA	chr2	-	19137568	19138514	19137568	19137681	19137830	19138514
4930	"AT2G46610"	NA	chr2	-	19137568	19138514	19137568	19137681	19138386	19138514
4931	"AT1G26130"	NA	chr1	+	9033015	9033484	9033015	9033327	9033460	9033484
4932	"AT3G02740"	NA	chr3	+	590424	591167	590424	590808	591040	591167
4933	"AT3G02750"	NA	chr3	-	594139	594586	594139	594363	594468	594586
4934	"AT3G02750"	NA	chr3	-	595202	596129	595202	595605	595695	596129
4935	"AT2G20100"	NA	chr2	+	8680808	8682175	8680808	8680853	8681473	8682175
4936	"AT2G20100"	NA	chr2	+	8680808	8682175	8680808	8680853	8681611	8682175
4937	"AT3G02760"	NA	chr3	-	597104	597896	597104	597297	597566	597896
4938	"AT3G02875"	NA	chr3	+	632820	633356	632820	633135	633227	633356
4939	"AT3G02875"	NA	chr3	+	633227	634074	633227	633356	633460	634074
4940	"AT3G02890"	NA	chr3	+	641015	641645	641015	641325	641429	641645
4941	"AT3G02890"	NA	chr3	+	643752	644669	643752	643983	644096	644669
4942	"AT3G02890"	NA	chr3	+	644096	644669	644096	644221	644478	644669
4943	"AT3G26440"	NA	chr3	+	9679413	9679900	9679413	9679449	9679567	9679900
4944	"AT3G02940"	NA	chr3	+	663036	664011	663036	663702	663793	664011
4945	"AT3G02980"	NA	chr3	-	671434	671989	671434	671534	671844	671989
4946	"AT3G03010"	NA	chr3	-	679121	679529	679121	679148	679249	679529
4947	"AT3G03010"	NA	chr3	-	679249	679529	679249	679319	679459	679529
4948	"AT3G03030"	NA	chr3	+	682053	683426	682053	683199	683285	683426
4949	"AT4G02120"	NA	chr4	+	942473	942672	942473	942543	942609	942672
4950	"AT4G02120"	NA	chr4	+	943410	943787	943410	943496	943578	943787
4951	"AT4G02120"	NA	chr4	+	943410	943787	943410	943496	943706	943787
4952	"AT4G02120"	NA	chr4	+	943578	943787	943578	943627	943706	943787
4953	"AT3G03180"	NA	chr3	+	733383	733757	733383	733561	733665	733757
4954	"AT3G03180"	NA	chr3	+	734203	734631	734203	734285	734382	734631
4955	"AT5G27560"	NA	chr5	+	9731555	9732026	9731555	9731632	9731748	9732026
4956	"AT2G30480"	NA	chr2	-	12987095	12988441	12987095	12987498	12988325	12988441
4957	"AT2G30480"	NA	chr2	-	12992704	12992970	12992704	12992727	12992888	12992970
4958	"AT2G30480"	NA	chr2	-	12992888	12993408	12992888	12992970	12993160	12993408
4959	"AT3G13060"	NA	chr3	+	4180620	4181134	4180620	4180821	4181096	4181134
4960	"AT3G13060"	NA	chr3	+	4182994	4183975	4182994	4183207	4183293	4183975
4961	"AT3G03380"	NA	chr3	+	804888	805365	804888	805015	805114	805365
4962	"AT3G03420"	NA	chr3	+	813104	813409	813104	813242	813325	813409
4963	"AT3G13790"	NA	chr3	-	4534363	4535509	4534363	4535235	4535500	4535509
4964	"AT3G13790"	NA	chr3	-	4534363	4535914	4534363	4535509	4535635	4535914
4965	"AT5G64960"	NA	chr5	+	25956005	25956276	25956005	25956087	25956185	25956276
4966	"AT3G26490"	NA	chr3	+	9704455	9706446	9704455	9705694	9705762	9706446
4967	"AT3G03726"	NA	chr3	-	933765	934113	933765	933922	933997	934113
4968	"AT3G03790"	NA	chr3	+	967632	968149	967632	967836	967936	968149
4969	"AT3G03810"	NA	chr3	-	975736	976414	975736	975945	976033	976414
4970	"AT1G58280"	NA	chr1	-	21621186	21621499	21621186	21621261	21621336	21621499
4971	"AT4G18230"	NA	chr4	-	10079997	10080934	10079997	10080697	10080874	10080934
4972	"AT4G18230"	NA	chr4	-	10081529	10082057	10081529	10081731	10081889	10082057
4973	"AT5G49160"	NA	chr5	+	19932489	19933951	19932489	19933515	19933779	19933951
4974	"AT3G03970"	NA	chr3	-	1028736	1030677	1028736	1029910	1030433	1030677
4975	"AT3G03970"	NA	chr3	-	1028736	1030677	1028736	1029910	1030477	1030677
4976	"AT5G25880"	NA	chr5	+	9027135	9027380	9027135	9027213	9027305	9027380
4977	"AT5G25880"	NA	chr5	+	9027902	9028377	9027902	9028031	9028171	9028377
4978	"AT3G04160"	NA	chr3	-	1091088	1092186	1091088	1091549	1091634	1092186
4979	"AT3G26085"	NA	chr3	+	9531001	9531384	9531001	9531042	9531129	9531384
4980	"AT3G05920"	NA	chr3	-	1769361	1769806	1769361	1769437	1769510	1769806
4981	"AT3G18780"	NA	chr3	+	6476066	6477204	6476066	6476680	6476766	6477204
4982	"AT1G13270"	NA	chr1	+	4546460	4546741	4546460	4546540	4546643	4546741
4983	"AT3G04500"	NA	chr3	-	1212469	1212931	1212469	1212566	1212833	1212931
4984	"AT3G04500"	NA	chr3	-	1212469	1212931	1212469	1212735	1212833	1212931
4985	"AT4G24880"	NA	chr4	+	12810337	12811013	12810337	12810430	12810869	12811013
4986	"AT5G07440"	NA	chr5	+	2355758	2356260	2355758	2356015	2356126	2356260
4987	"AT3G46180"	NA	chr3	-	16954880	16955122	16954880	16954949	16955035	16955122
4988	"AT3G04610"	NA	chr3	-	1253573	1254282	1253573	1254029	1254101	1254282
4989	"AT3G04610"	NA	chr3	-	1254101	1254956	1254101	1254282	1254768	1254956
4990	"AT1G13570"	NA	chr1	-	4642899	4643930	4642899	4643058	4643129	4643930
4991	"AT4G00460"	NA	chr4	-	211352	212087	211352	211697	211787	212087
4992	"AT4G00460"	NA	chr4	-	212339	212699	212339	212494	212582	212699
4993	"AT4G17370"	NA	chr4	+	9706576	9706979	9706576	9706747	9706814	9706979
4994	"AT3G04890"	NA	chr3	+	1347645	1347980	1347645	1347758	1347831	1347980
4995	"AT3G04910"	NA	chr3	+	1355717	1356244	1355717	1355945	1356023	1356244
4996	"AT3G04970"	NA	chr3	+	1376153	1376574	1376153	1376388	1376480	1376574
4997	"AT3G04970"	NA	chr3	+	1377836	1378500	1377836	1377962	1378048	1378500
4998	"AT1G31850"	NA	chr1	+	11430256	11431443	11430256	11430452	11431135	11431443
4999	"AT4G01320"	NA	chr4	+	546365	546778	546365	546531	546630	546778
5000	"AT3G05210"	NA	chr3	+	1481194	1481431	1481194	1481266	1481362	1481431
5001	"AT4G37432"	NA	chr4	-	17596972	17598929	17596972	17597776	17598187	17598929
5002	"AT5G21900"	NA	chr5	+	7239531	7239858	7239531	7239693	7239782	7239858
5003	"AT2G06025"	NA	chr2	+	2350016	2350539	2350016	2350115	2350201	2350539
5004	"AT2G06025"	NA	chr2	+	2351394	2351748	2351394	2351447	2351671	2351748
5005	"AT2G06025"	NA	chr2	+	2351394	2351748	2351394	2351548	2351671	2351748
5006	"AT3G05380"	NA	chr3	+	1540549	1540845	1540549	1540660	1540746	1540845
5007	"AT3G05380"	NA	chr3	+	1540549	1540845	1540549	1540660	1540749	1540845
5008	"AT5G44160"	NA	chr5	+	17772855	17774054	17772855	17773229	17773657	17774054
5009	"AT1G30410"	NA	chr1	+	10739325	10740001	10739325	10739689	10739822	10740001
5010	"AT1G30410"	NA	chr1	+	10746241	10746751	10746241	10746363	10746505	10746751
5011	"AT2G39445"	NA	chr2	-	16469778	16470770	16469778	16470152	16470368	16470770
5012	"AT4G28790"	NA	chr4	+	14219331	14219568	14219331	14219369	14219502	14219568
5013	"AT4G28790"	NA	chr4	+	14219331	14219568	14219331	14219406	14219502	14219568
5014	"AT4G28790"	NA	chr4	+	14219648	14220269	14219648	14219714	14219857	14220269
5015	"AT4G28790"	NA	chr4	+	14219648	14220561	14219648	14219714	14219924	14220561
5016	"AT2G35160"	NA	chr2	+	14822971	14826162	14822971	14823090	14823549	14826162
5017	"AT3G05625"	NA	chr3	+	1633329	1633564	1633329	1633401	1633483	1633564
5018	"AT3G05675"	NA	chr3	-	1659847	1660380	1659847	1659940	1660162	1660380
5019	"AT3G05750"	NA	chr3	+	1705044	1706760	1705044	1705103	1705173	1706760
5020	"AT1G60730"	NA	chr1	-	22358937	22359675	22358937	22359110	22359474	22359675
5021	"AT1G20380"	NA	chr1	+	7062143	7062636	7062143	7062363	7062435	7062636
5022	"AT3G05820"	NA	chr3	-	1733522	1734152	1733522	1733571	1733652	1734152
5023	"AT5G08750"	NA	chr5	+	2851813	2852641	2851813	2852192	2852581	2852641
5024	"AT5G08750"	NA	chr5	+	2851813	2852942	2851813	2852192	2852865	2852942
5025	"AT5G08750"	NA	chr5	+	2851813	2852942	2851813	2852641	2852865	2852942
5026	"AT5G08750"	NA	chr5	+	2851813	2853962	2851813	2852942	2853075	2853962
5027	"AT3G24515"	NA	chr3	-	8935742	8935984	8935742	8935848	8935914	8935984
5028	"AT3G06080"	NA	chr3	-	1834590	1835642	1834590	1835349	1835483	1835642
5029	"AT1G08087"	NA	chr1	+	20948160	20948969	20948160	20948735	20948824	20948969
5030	"AT3G06160"	NA	chr3	+	1865273	1865574	1865273	1865431	1865503	1865574
5031	"AT3G06160"	NA	chr3	+	1865503	1865747	1865503	1865574	1865664	1865747
5032	"AT3G06250"	NA	chr3	-	1888833	1892100	1888833	1889456	1889756	1892100
5033	"AT1G05360"	NA	chr1	+	1565151	1565700	1565151	1565363	1565621	1565700
5034	"AT3G02600"	NA	chr3	+	551183	551847	551183	551584	551704	551847
5035	"AT3G02600"	NA	chr3	+	551704	553152	551704	551847	552930	553152
5036	"AT3G02600"	NA	chr3	+	551704	553152	551704	552529	552930	553152
5037	"AT3G06330"	NA	chr3	+	1919213	1919485	1919213	1919304	1919405	1919485
5038	"AT1G16489"	NA	chr1	+	5629981	5630314	5629981	5630118	5630226	5630314
5039	"AT3G06440"	NA	chr3	-	1974521	1975280	1974521	1974690	1974777	1975280
5040	"AT3G06510"	NA	chr3	+	2018019	2018524	2018019	2018188	2018290	2018524
5041	"AT3G06550"	NA	chr3	-	2039063	2039641	2039063	2039322	2039482	2039641
5042	"AT3G06590"	NA	chr3	-	2053078	2055666	2053078	2053688	2054642	2055666
5043	"AT1G05630"	NA	chr1	+	1685318	1685627	1685318	1685484	1685586	1685627
5044	"AT1G05630"	NA	chr1	+	1686126	1686708	1686126	1686250	1686347	1686708
5045	"AT3G06880"	NA	chr3	-	2170630	2170971	2170630	2170747	2170845	2170971
5046	"AT3G06880"	NA	chr3	-	2170630	2170971	2170630	2170775	2170845	2170971
5047	"AT3G06880"	NA	chr3	-	2171272	2171620	2171272	2171383	2171497	2171620
5048	"AT3G07020"	NA	chr3	-	2221083	2221956	2221083	2221280	2221379	2221956
5049	"AT1G09005"	NA	chr1	-	9829708	9831594	9829708	9830228	9831375	9831594
5050	"AT5G66030"	NA	chr5	-	26405579	26405770	26405579	26405627	26405698	26405770
5051	"AT3G07340"	NA	chr3	-	2341327	2341716	2341327	2341409	2341500	2341716
5052	"AT3G07360"	NA	chr3	+	2354686	2355337	2354686	2355174	2355245	2355337
5053	"AT3G07360"	NA	chr3	+	2355245	2356761	2355245	2355412	2355521	2356761
5054	"AT3G07390"	NA	chr3	+	2365300	2366496	2365300	2365884	2365994	2366496
5055	"AT3G07420"	NA	chr3	-	2374497	2374765	2374497	2374627	2374700	2374765
5056	"AT4G32810"	NA	chr4	+	15830711	15831082	15830711	15830901	15830979	15831082
5057	"AT2G16700"	NA	chr2	+	7244814	7246069	7244814	7245074	7245316	7246069
5058	"AT3G07565"	NA	chr3	+	2415063	2415354	2415063	2415181	2415271	2415354
5059	"AT3G07580"	NA	chr3	-	2420837	2421433	2420837	2421275	2421380	2421433
5060	"AT4G03260"	NA	chr4	+	1428306	1428954	1428306	1428529	1428672	1428954
5061	"AT4G03260"	NA	chr4	+	1428672	1429142	1428672	1428954	1429049	1429142
5062	"AT3G07700"	NA	chr3	-	2460653	2460909	2460653	2460738	2460825	2460909
5063	"AT5G25380"	NA	chr5	+	8817291	8817887	8817291	8817426	8817506	8817887
5064	"AT1G48030"	NA	chr1	-	17716892	17718682	17716892	17717320	17717420	17718682
5065	"AT3G44970"	NA	chr3	+	16433913	16434150	16433913	16434006	16434071	16434150
5066	"AT5G45210"	NA	chr5	+	18296633	18298057	18296633	18297687	18297760	18298057
5067	"AT5G45210"	NA	chr5	+	18297760	18298642	18297760	18298057	18298137	18298642
5068	"AT5G02710"	NA	chr5	+	613383	614562	613383	613504	614087	614562
5069	"AT3G07860"	NA	chr3	+	2508364	2509589	2508364	2508464	2508557	2509589
5070	"AT3G07860"	NA	chr3	+	2508557	2509589	2508557	2508673	2509155	2509589
5071	"AT3G06820"	NA	chr3	-	2152574	2152923	2152574	2152662	2152794	2152923
5072	"AT3G24360"	NA	chr3	-	8840365	8840871	8840365	8840493	8840692	8840871
5073	"AT1G33490"	NA	chr1	-	12150687	12151466	12150687	12151081	12151333	12151466
5074	"AT3G52100"	NA	chr3	+	19322053	19322985	19322053	19322543	19322625	19322985
5075	"AT2G38460"	NA	chr2	+	16103163	16103760	16103163	16103362	16103519	16103760
5076	"AT2G38460"	NA	chr2	+	16103163	16103760	16103163	16103362	16103599	16103760
5077	"AT2G38460"	NA	chr2	+	16103911	16104845	16103911	16104259	16104362	16104845
5078	"AT1G67900"	NA	chr1	+	25464375	25467795	25464375	25467159	25467618	25467795
5079	"AT3G07940"	NA	chr3	+	2530719	2531011	2530719	2530836	2530915	2531011
5080	"AT5G48780"	NA	chr5	+	19778064	19779450	19778064	19778433	19778523	19779450
5081	"AT1G20700"	NA	chr1	+	7182557	7183735	7182557	7182762	7183348	7183735
5082	"AT3G16220"	NA	chr3	+	5498501	5498755	5498501	5498592	5498690	5498755
5083	"AT3G29375"	NA	chr3	+	11281297	11281894	11281297	11281495	11281583	11281894
5084	"AT4G33625"	NA	chr4	-	16153264	16153833	16153264	16153345	16153715	16153833
5085	"AT1G11990"	NA	chr1	-	4046964	4047323	4046964	4047110	4047221	4047323
5086	"AT2G33240"	NA	chr2	-	14089958	14090161	14089958	14090008	14090071	14090161
5087	"AT2G33240"	NA	chr2	-	14089958	14090161	14089958	14090018	14090081	14090161
5088	"AT5G02910"	NA	chr5	+	678232	679065	678232	678406	678571	679065
5089	"AT3G09430"	NA	chr3	+	2902108	2902367	2902108	2902166	2902249	2902367
5090	"AT3G09430"	NA	chr3	+	2902108	2902585	2902108	2902367	2902467	2902585
5091	"AT5G65050"	NA	chr5	+	25982253	25984738	25982253	25982599	25984680	25984738
5092	"AT3G08505"	NA	chr3	-	2580076	2580455	2580076	2580280	2580376	2580455
5093	"AT3G08505"	NA	chr3	-	2580076	2580455	2580076	2580288	2580376	2580455
5094	"AT4G28280"	NA	chr4	+	14010684	14011013	14010684	14010866	14010956	14011013
5095	"AT1G30300"	NA	chr1	+	10675003	10675455	10675003	10675065	10675153	10675455
5096	"AT3G08660"	NA	chr3	+	2631492	2633468	2631492	2632584	2632662	2633468
5097	"AT3G06960"	NA	chr3	-	2194685	2195692	2194685	2195023	2195337	2195692
5098	"AT3G08780"	NA	chr3	-	2666062	2667560	2666062	2666426	2666561	2667560
5099	"AT3G08840"	NA	chr3	-	2679487	2679955	2679487	2679728	2679892	2679955
5100	"AT3G08840"	NA	chr3	-	2680056	2680563	2680056	2680165	2680517	2680563
5101	"AT3G08840"	NA	chr3	-	2680056	2680908	2680056	2680165	2680664	2680908
5102	"AT3G08840"	NA	chr3	-	2680056	2680908	2680056	2680563	2680664	2680908
5103	"AT3G08840"	NA	chr3	-	2680056	2680908	2680056	2680590	2680664	2680908
5104	"AT3G08840"	NA	chr3	-	2681948	2682856	2681948	2682193	2682386	2682856
5105	"AT3G08840"	NA	chr3	-	2681948	2682856	2681948	2682193	2682619	2682856
5106	"AT3G08840"	NA	chr3	-	2682386	2682856	2682386	2682478	2682619	2682856
5107	"AT5G02020"	NA	chr5	-	386660	387192	386660	386721	387040	387192
5108	"AT3G08960"	NA	chr3	-	2736621	2737356	2736621	2736784	2737019	2737356
5109	"AT3G08980"	NA	chr3	+	2742297	2742685	2742297	2742395	2742529	2742685
5110	"AT1G26440"	NA	chr1	-	9144994	9145340	9144994	9145114	9145300	9145340
5111	"AT1G26440"	NA	chr1	-	9144994	9145340	9144994	9145195	9145300	9145340
5112	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145195	9145412	9145696
5113	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145340	9145412	9145696
5114	"AT1G26440"	NA	chr1	-	9144994	9146106	9144994	9145696	9145984	9146106
5115	"AT1G22150"	NA	chr1	+	7820857	7821111	7820857	7820943	7821034	7821111
5116	"AT3G44716"	NA	chr3	+	16263644	16264261	16263644	16263689	16264009	16264261
5117	"AT1G15780"	NA	chr1	-	5430039	5430911	5430039	5430653	5430822	5430911
5118	"AT1G13770"	NA	chr1	+	4721573	4722005	4721573	4721838	4721947	4722005
5119	"AT1G13770"	NA	chr1	+	4723820	4724153	4723820	4723864	4723965	4724153
5120	"AT4G01450"	NA	chr4	+	609567	610196	609567	609857	610044	610196
5121	"AT4G01450"	NA	chr4	+	609567	610196	609567	609955	610044	610196
5122	"AT3G61270"	NA	chr3	+	22678033	22679037	22678033	22678407	22678510	22679037
5123	"AT3G15880"	NA	chr3	-	5371789	5372293	5371789	5371932	5372164	5372293
5124	"AT3G09350"	NA	chr3	+	2871387	2871830	2871387	2871544	2871687	2871830
5125	"AT3G09370"	NA	chr3	+	2879352	2880059	2879352	2879575	2879883	2880059
5126	"AT3G09370"	NA	chr3	+	2879352	2880059	2879352	2879575	2879898	2880059
5127	"AT5G41620"	NA	chr5	+	16647196	16649026	16647196	16647322	16647399	16649026
5128	"AT3G09405"	NA	chr3	-	2896814	2897105	2896814	2896944	2897022	2897105
