AT3G04280	RI	3	1130438	1130714-1130898	1131099	-	nan	1	
AT3G04380	RI	3	1162044	1162292-1162374	1162933	+	0.0100921906	0.3626373626	
AT3G04443	RI	3	1178508	1180171-1180320	1180554	-	0.0252262378	0.3281718282	
AT3G04443	RI	3	1178533	1179568-1180062	1180171	-	-0.0688216298	0.3281718282	
AT3G04450_and_AT3G04460	RI	3	1188631	1188717-1188801	1188938	+	-0.0053167497	0.3981018981	
AT3G04500	RI	3	1212470	1212566-1212834	1212931	-	-0.0085576558	0.3166833167	
AT3G04500	RI	3	1212470	1212735-1212834	1212931	-	-0.0449622555	0.2315184815	
AT3G04610	RI	3	1253574	1254029-1254102	1254282	-	-0.0021251259	0.4085914086	
AT3G04610	RI	3	1253574	1254282-1254769	1254984	-	-0.1412617934	0.006993007	
AT3G04610	RI	3	1254102	1254282-1254769	1254956	-	nan	1	
AT3G04640	RI	3	1260906	1261189-1261310	1261683	-	-0.0052914562	0.3901098901	
AT3G04770_and_AT3G04780	RI	3	1309678	1309855-1309933	1310130	-	-0.1983031701	0.0314685315	
AT3G04890	RI	3	1347646	1347758-1347832	1347980	+	-0.0198894072	0.3476523477	
AT3G04910	RI	3	1355718	1355945-1356024	1356244	+	-0.0566550418	0.034965035	
AT3G04920	RI	3	1361495	1361665-1361863	1361949	+	-0.0001134097	0.4090909091	
AT3G04970	RI	3	1376154	1376388-1376481	1376574	+	0.0115459682	0.3491508492	
AT3G04970	RI	3	1377837	1377962-1378049	1378500	+	0.0428588421	0.3491508492	
AT3G05030	RI	3	1393142	1393803-1394030	1394113	-	0.0195053699	0.3421578422	
AT3G05165	RI	3	1458136	1458408-1458761	1458875	-	-0.0075410744	0.2437562438	
AT3G05165	RI	3	1462597	1462786-1462903	1462917	-	-0.1180607192	0.0494505495	
AT3G05190	RI	3	1474939	1475082-1475381	1475832	+	0.00149555	0.3631368631	
AT3G05210	RI	3	1481195	1481266-1481363	1481431	+	0.0588390505	0.0654345654	
AT3G05250	RI	3	1496039	1496133-1496213	1496292	+	0.0161780245	0.2542457542	
AT3G05270	RI	3	1502816	1502960-1503249	1503481	-	0.0612799728	0.3431568432	
AT3G05270	RI	3	1502816	1503006-1503249	1503481	-	0.0091456268	0.3686313686	
AT3G05310	RI	3	1512976	1513156-1513234	1513301	+	nan	1	
AT3G05365	RI	3	1534568	1534707-1534986	1535237	-	nan	1	
AT3G05365	RI	3	1534568	1534904-1534986	1535237	-	0.0828277415	0.2942057942	
AT3G05380	RI	3	1540550	1540660-1540747	1540845	+	-0.0098994485	0.3476523477	
AT3G05380	RI	3	1540550	1540660-1540750	1540845	+	-0.1795924256	0.3476523477	
AT3G05495_and_AT3G28370	RI	3	10622022	10622133-10622283	10622384	+	0.0177768252	0.4370629371	
AT3G05580	RI	3	1618441	1618620-1618775	1619334	-	-0.0008949644	0.4305694306	
AT3G05590	RI	3	1621405	1621669-1621792	1621881	+	-0.0866634639	0.3931068931	
AT3G05600	RI	3	1623244	1623752-1623820	1624070	-	-0.133506583	0.0509490509	
AT3G05625	RI	3	1633330	1633401-1633484	1633564	+	-0.0258913388	0.2847152847	
AT3G05640	RI	3	1642849	1642910-1643027	1643253	-	nan	1	
AT3G05675	RI	3	1659848	1659940-1660163	1660380	-	0.1425435902	0.1833166833	
AT3G05685	RI	3	1673775	1673989-1674079	1674244	-	0.0747065006	0.3726273726	
AT3G05750	RI	3	1705045	1705103-1705174	1706760	+	-0.1789166319	0.1368631369	
AT3G05820	RI	3	1733523	1733571-1733653	1734152	-	-0.2272013068	0.1928071928	
AT3G05920	RI	3	1769362	1769437-1769511	1769806	-	-0.0475714168	0.1098901099	
AT3G06080	RI	3	1834591	1835349-1835484	1835642	-	0.0039086638	0.2782217782	
AT3G06160_and_AT3G06170	RI	3	1865274	1865431-1865504	1865574	+	nan	1	
AT3G06160_and_AT3G06170	RI	3	1865504	1865574-1865665	1865747	+	nan	1	
AT3G06190	RI	3	1874856	1875132-1875381	1875463	-	0.0547740658	0.2877122877	
AT3G06210	RI	3	1881888	1882809-1882886	1883491	+	-0.0666258741	0.0904095904	
AT3G06250	RI	3	1888834	1889456-1889757	1892100	-	-0.0682250408	0.3711288711	
AT3G06330	RI	3	1919214	1919304-1919406	1919485	+	0.0048438267	0.4405594406	
AT3G06370	RI	3	1930396	1930917-1931004	1931200	-	-0.0317277027	0.3476523477	
AT3G06370	RI	3	1931301	1931384-1931483	1931684	-	0.0191793678	0.3476523477	
AT3G06440	RI	3	1974522	1974690-1974778	1975280	-	-0.0428472988	0.1483516484	
AT3G06505_and_AT3G06515	RI	3	15079929	15080204-15080400	15080692	-	nan	1	
AT3G06510_and_AT3G06520	RI	3	2018020	2018188-2018291	2018524	+	0.0226193637	0.1803196803	
AT3G06550	RI	3	2039064	2039322-2039483	2039641	-	-0.0129806511	0.2947052947	
AT3G06590_and_AT3G06600	RI	3	2053079	2053688-2054643	2055666	-	nan	1	
AT3G06630	RI	3	2069376	2070242-2070392	2070868	-	nan	1	
AT3G06630	RI	3	2070392	2070486-2070575	2070868	-	nan	1	
AT3G06630	RI	3	2070392	2070486-2070787	2070868	-	-0.0069876069	0.3376623377	
AT3G06640	RI	3	2074490	2074546-2074805	2074893	-	nan	1	
AT3G06820	RI	3	2152575	2152662-2152795	2152923	-	-0.0480014942	0.1473526474	
AT3G06880	RI	3	2170631	2170747-2170846	2170971	-	-0.0109032274	0.3766233766	
AT3G06880	RI	3	2170631	2170775-2170846	2170971	-	nan	1	
AT3G06880	RI	3	2171273	2171383-2171498	2171620	-	0.0843764196	0.3766233766	
AT3G06920	RI	3	2181814	2184701-2184788	2185126	+	-0.0131117798	0.3796203796	
AT3G06960	RI	3	2194686	2195023-2195338	2195692	-	0.0036495098	0.3651348651	
AT3G07020	RI	3	2221084	2221280-2221380	2221956	-	0.0014538831	0.4280719281	
AT3G07130	RI	3	2255981	2256256-2256356	2256546	-	-0.0297367606	0.2502497502	
AT3G07340	RI	3	2341328	2341409-2341501	2341716	-	0.0458203549	0.2287712288	
AT3G07360	RI	3	2354687	2355174-2355246	2355337	+	-0.0538231061	0.4001554002	
AT3G07360	RI	3	2355246	2355412-2355522	2356761	+	0	0.4001554002	
AT3G07390	RI	3	2365301	2365884-2365995	2366496	+	0.0006111414	0.4435564436	
AT3G07420	RI	3	2374498	2374627-2374701	2374765	-	0.0022438836	0.4085914086	
AT3G07445	RI	3	17168399	17168497-17168572	17168616	-	nan	1	
AT3G07565	RI	3	2415064	2415181-2415272	2415354	+	0.0006611703	0.4450549451	
AT3G07580	RI	3	2420838	2421275-2421381	2421433	-	-0.0183150378	0.3106893107	
AT3G07650	RI	3	2443772	2444060-2444186	2444532	+	-0.0052512521	0.3351648352	
AT3G07700	RI	3	2460654	2460738-2460826	2460909	-	-0.0015333629	0.4160839161	
AT3G07760	RI	3	2476715	2476776-2476886	2477733	+	nan	1	
AT3G07760	RI	3	2476715	2476776-2477127	2477733	+	0.1127450764	0.4021433112	
AT3G07760	RI	3	2476715	2476776-2477541	2477733	+	0.0024559855	0.4021433112	
AT3G07760	RI	3	2476715	2477423-2477541	2477733	+	-0.1265392837	0.4021433112	
AT3G07760	RI	3	2476715	2477441-2477541	2477733	+	0.2207747141	0.4021433112	
AT3G07860_and_AT3G02045	RI	3	2508365	2508464-2508558	2509589	+	-0.0579816468	0.2187812188	
AT3G07860_and_AT3G02045	RI	3	2508558	2508673-2509156	2509589	+	-0.0420162591	0.2187812188	
AT3G07940	RI	3	2530720	2530836-2530916	2531011	+	0.0070253408	0.3686313686	
AT3G07960	RI	3	2537438	2537571-2537656	2537716	+	-0.0082756682	0.3621378621	
AT3G07960	RI	3	2537438	2537571-2537656	2538374	+	nan	1	
AT3G07960	RI	3	2537656	2537716-2537802	2538374	+	-0.0011466565	0.3621378621	
AT3G07980	RI	3	2545103	2545254-2545327	2545473	-	-0.0288180587	0.2752247752	
AT3G08040	RI	3	2568868	2569011-2569097	2569238	-	0.0566515798	0.1228771229	
AT3G08505	RI	3	2580077	2580280-2580377	2580455	-	nan	1	
AT3G08505	RI	3	2580077	2580288-2580377	2580455	-	0.0115908015	0.3741258741	
AT3G08660	RI	3	2631493	2632584-2632663	2633468	+	0.1736170808	0.1863136863	
AT3G08730	RI	3	2652758	2653591-2654109	2654212	-	-0.0044290061	0.2902097902	
AT3G08780	RI	3	2666063	2666426-2666562	2667560	-	0.0197809257	0.2182817183	
AT3G08790_and_AT3G08800	RI	3	2673412	2673896-2673989	2675333	+	0.0278050527	0.3211788212	
AT3G08790_and_AT3G08800	RI	3	2673412	2674041-2674139	2675333	+	-0.1067935846	0.3211788212	
AT3G08840	RI	3	2679488	2679728-2679893	2679955	-	-0.0230714604	0.3739177489	
AT3G08840	RI	3	2680057	2680165-2680518	2680563	-	0.0152160311	0.3739177489	
AT3G08840	RI	3	2680057	2680165-2680518	2680590	-	-0.010623719	0.3751248751	
AT3G08840	RI	3	2680057	2680165-2680665	2680908	-	0.0317767405	0.3739177489	
AT3G08840	RI	3	2680057	2680563-2680665	2680908	-	-0.0531862645	0.3739177489	
AT3G08840	RI	3	2680057	2680590-2680665	2680908	-	0.102102962	0.3739177489	
AT3G08840	RI	3	2681949	2682193-2682387	2682856	-	-0.0345208985	0.3739177489	
AT3G08840	RI	3	2682387	2682478-2682620	2682856	-	0.0166572051	0.3739177489	
AT3G08960	RI	3	2736622	2736784-2737020	2737356	-	0.0150740061	0.4255744256	
AT3G08980	RI	3	2742298	2742395-2742530	2742685	+	0.11117754	0.2657342657	
AT3G09140	RI	3	2801280	2802008-2802093	2802795	-	nan	1	
AT3G09180	RI	3	2820952	2821132-2821366	2821425	+	0.0182298546	0.2627372627	
AT3G09240	RI	3	2837295	2837430-2837699	2837919	-	-0.3246989518	0.0254745255	
AT3G09275_and_AT3G59950	RI	3	22146422	22146796-22146891	22146963	-	-0.0156310361	0.4405594406	
AT3G09350	RI	3	2871388	2871544-2871688	2871830	+	nan	1	
AT3G09360	RI	3	2878049	2878102-2878190	2878591	+	-0.0297016969	0.2342657343	
AT3G09370	RI	3	2879353	2879575-2879884	2880059	+	-0.0339608961	0.3256743257	
AT3G09370	RI	3	2879353	2879575-2879899	2880059	+	-0.0370810616	0.3256743257	
AT3G09405_and_AT3G09410	RI	3	2896815	2896944-2897023	2897105	-	0.0216352219	0.4325674326	
AT3G09405_and_AT3G09410	RI	3	2898134	2898350-2898437	2898582	-	0.0021212674	0.4325674326	
AT3G09430	RI	3	2902109	2902166-2902250	2902367	+	-0.0848887563	0.2412587413	
AT3G09430	RI	3	2902109	2902367-2902468	2902585	+	nan	1	
AT3G09440_and_AT3G02205	RI	3	2902794	2903061-2903146	2905169	-	nan	1	
AT3G09540	RI	3	2929410	2929466-2929573	2929783	-	-0.4772992342	0.1933066933	
AT3G09540	RI	3	2929410	2929478-2929573	2929783	-	-0.0487981921	0.2562437562	
AT3G09550	RI	3	2931736	2931840-2932018	2932028	+	-0.0193127205	0.3491508492	
AT3G09600	RI	3	2946239	2946637-2946925	2946982	+	0	0.4290709291	
AT3G09600	RI	3	2946295	2946637-2946925	2946982	+	0.1360495842	0.3126873127	
AT3G09600	RI	3	2947924	2947983-2948156	2948296	+	0.0145053974	0.4290709291	
AT3G09600	RI	3	2947924	2947983-2948178	2948296	+	-0.1506942244	0.2292707293	
AT3G09600	RI	3	2948156	2948296-2948570	2949014	+	-0.0531262701	0.4225774226	
AT3G09660	RI	3	2961459	2961572-2961661	2961831	-	-0.032670944	0.3071928072	
AT3G09800	RI	3	3007347	3007494-3007606	3007765	-	0.0285386932	0.1928071928	
AT3G09800	RI	3	3007908	3007938-3008264	3008610	-	-0.1206379233	0.1928071928	
AT3G09800	RI	3	3007908	3007938-3008348	3008610	-	-0.0965073941	0.1928071928	
AT3G09820	RI	3	3012320	3012373-3012665	3012711	+	0.0004367457	0.4195804196	
AT3G09830	RI	3	3016490	3016804-3017143	3017576	+	-0.0906017676	0.2812187812	
AT3G09830	RI	3	3016490	3016804-3017164	3017576	+	-0.0268027805	0.2812187812	
AT3G09890_and_AT3G09900	RI	3	3033716	3033810-3033899	3033994	+	0.0086564803	0.3541458541	
AT3G09920	RI	3	3042460	3043812-3044665	3044989	-	0.0307560985	0.3426573427	
AT3G09920	RI	3	3042460	3043868-3044665	3044989	-	0.114800085	0.3426573427	
AT3G09970	RI	3	3064908	3065087-3065167	3065577	+	0.0124847853	0.2777222777	
AT3G10110	RI	3	3116762	3116952-3117063	3117135	+	-0.006973416	0.4035964036	
AT3G10110	RI	3	3116762	3116952-3117063	3117671	+	nan	1	
AT3G10110	RI	3	3117063	3117135-3117293	3117671	+	0.0042110818	0.4035964036	
AT3G10230	RI	3	3164075	3165768-3165983	3166038	-	0.0002933615	0.4390609391	
AT3G10250	RI	3	3168596	3168682-3168852	3169337	-	0.0024820528	0.4240759241	
AT3G10260	RI	3	3172328	3172512-3172776	3172992	-	-0.0026976647	0.3881118881	
AT3G10300	RI	3	3187559	3187734-3187826	3187844	+	0.0036383269	0.3921078921	
AT3G10390	RI	3	3232029	3232222-3232296	3232531	+	0.030194396	0.2382617383	
AT3G10420	RI	3	3241371	3241547-3241641	3241805	+	0.0065209267	0.3466533467	
AT3G10440	RI	3	3248149	3248232-3248323	3248427	+	0.0035016158	0.4100899101	
AT3G10450_and_AT3G10455	RI	3	3252103	3252148-3252240	3252555	+	0	0.3676323676	
AT3G10450_and_AT3G10455	RI	3	3252103	3252148-3252240	3252582	+	-0.0391985521	0.2937062937	
AT3G10490	RI	3	3268011	3268294-3268720	3268997	+	-0.1338640489	0.02997003	
AT3G10500	RI	3	3271976	3272253-3272332	3272514	+	-0.0385592636	0.0984015984	
AT3G10572	RI	3	3304716	3304892-3305055	3305132	+	-0.0014496529	0.4295704296	
AT3G10580	RI	3	3307051	3307160-3307254	3307638	-	nan	1	
AT3G10700	RI	3	3347171	3347260-3347369	3347438	-	-0.0274817102	0.2217782218	
AT3G10915	RI	3	3416445	3416514-3416618	3416759	-	0.0035197312	0.4270729271	
AT3G10915	RI	3	3416445	3416517-3416618	3416759	-	-0.0401748315	0.4270729271	
AT3G11000	RI	3	3447568	3447771-3447874	3447944	+	0	0.2772227772	
AT3G11230	RI	3	3517968	3518023-3518109	3518477	+	0.0106337207	0.2987012987	
AT3G11240	RI	3	3519240	3520319-3520446	3520596	-	0.0240747325	0.3086913087	
AT3G11240	RI	3	3520770	3520808-3520948	3521188	-	-0.0204602861	0.3086913087	
AT3G11290	RI	3	3537011	3537304-3537696	3537904	-	-0.0851027398	0.0559440559	
AT3G11440	RI	3	3603547	3604555-3604649	3605172	+	-0.0050177184	0.4170829171	
AT3G11470	RI	3	3610147	3610340-3610428	3610557	-	-0.060152347	0.2972027972	
AT3G11470	RI	3	3610147	3610340-3610428	3610809	-	nan	1	
AT3G11470	RI	3	3610147	3610557-3610705	3610809	-	0.1033726345	0.2972027972	
AT3G11470	RI	3	3610428	3610557-3610705	3610809	-	-0.0048979377	0.3981018981	
AT3G11520	RI	3	3625286	3625619-3625708	3626294	-	0.0360294484	0.3011988012	
AT3G11530	RI	3	3629064	3629188-3629853	3629904	-	-0.0038918781	0.3031968032	
AT3G11580	RI	3	3649880	3650052-3650695	3651726	-	-0.0189638406	0.3506493506	
AT3G11620	RI	3	3669319	3669694-3669785	3669889	-	0.0057025252	0.3526473526	
AT3G11620	RI	3	3669785	3669889-3670060	3670110	-	-0.0056661106	0.3526473526	
AT3G11620	RI	3	3671501	3671574-3671664	3671774	-	0.0671792177	0.1573426573	
AT3G11620	RI	3	3671501	3671574-3671664	3671783	-	0.1058325552	0.1573426573	
AT3G11720	RI	3	3708193	3708332-3708440	3708632	-	0.0354303576	0.3341658342	
AT3G11745	RI	3	3714129	3714172-3714254	3714334	-	0.0579745377	0.2267732268	
AT3G11820	RI	3	3730295	3730848-3730966	3731251	-	0.0525770686	0.0529470529	
AT3G11850	RI	3	3739737	3741117-3741191	3741251	-	-0.0053694103	0.3896103896	
AT3G11880	RI	3	3752771	3752903-3752977	3753106	+	-0.0171924607	0.2367632368	
AT3G11880	RI	3	3752977	3753106-3753195	3753421	+	-0.0317179345	0.2367632368	
AT3G11890	RI	3	3755542	3755708-3756020	3757006	+	0.0061929212	0.4490509491	
AT3G11890	RI	3	3755542	3755746-3756020	3757006	+	-0.0524875292	0.4490509491	
AT3G11890	RI	3	3756020	3757006-3757088	3757809	+	0.0049137432	0.4490509491	
AT3G11930	RI	3	3777106	3777224-3777303	3777694	+	-0.0280909826	0.1551781552	
AT3G11950	RI	3	3784187	3785119-3785417	3785478	-	nan	1	
AT3G11950	RI	3	3784187	3785119-3785417	3785660	-	0.0324583884	0.3941058941	
AT3G11950	RI	3	3784187	3785478-3785553	3785660	-	0.0313447375	0.3941058941	
AT3G11950	RI	3	3785417	3785478-3785553	3785660	-	-0.1212586401	0.3941058941	
AT3G12020	RI	3	3832921	3832971-3833209	3833256	+	-0.0322273429	0.3761238761	
AT3G12200	RI	3	3889452	3889498-3889576	3889641	-	0.0052543933	0.4330669331	
AT3G12200	RI	3	3889762	3889791-3890053	3890119	-	nan	1	
AT3G12220	RI	3	3898566	3898711-3898785	3899019	-	-0.1263488997	0.2202797203	
AT3G12250	RI	3	3905686	3905901-3906077	3906150	+	nan	1	
AT3G12250	RI	3	3906244	3906416-3906621	3906692	+	-0.1502240162	0.1132201132	
AT3G12250	RI	3	3906244	3906525-3906621	3906692	+	-0.1705855233	0.2190666476	
AT3G12340	RI	3	3928713	3928948-3929131	3929210	-	-0.02745424	0.2967032967	
AT3G12550	RI	3	3980738	3980944-3981142	3981395	+	-0.0897427972	0.2812187812	
AT3G12550	RI	3	3980738	3980947-3981142	3981395	+	0.0356962198	0.2812187812	
AT3G12620	RI	3	4010669	4011100-4011189	4011675	-	0.0149615117	0.2242757243	
AT3G12640	RI	3	4014952	4015180-4015253	4015303	+	0.0055551638	0.3701298701	
AT3G12640	RI	3	4015606	4015978-4016075	4016430	+	0.0118812127	0.3701298701	
AT3G12915	RI	3	4112834	4112836-4112939	4113026	+	-0.0079457768	0.3916083916	
AT3G12940	RI	3	4129585	4130243-4130328	4130705	-	0.0118305906	0.3836163836	
AT3G12940	RI	3	4130868	4131786-4131871	4132467	-	0.0959736327	0.2797202797	
AT3G12990	RI	3	4157294	4157374-4157465	4157653	+	-0.0150213835	0.2867132867	
AT3G13000	RI	3	4160810	4160876-4160961	4161096	-	-0.0879682403	0.1498501499	
AT3G13030	RI	3	4170037	4170391-4170491	4171449	-	-0.0151474136	0.3371628372	
AT3G13050	RI	3	4176691	4176777-4176858	4177134	+	0.1014424239	0.3676323676	
AT3G13060	RI	3	4180621	4180821-4181097	4181134	+	-0.2785071919	0.2922077922	
AT3G13060	RI	3	4182995	4183207-4183294	4183975	+	0.0003288577	0.4480519481	
AT3G13080	RI	3	4195770	4196128-4196217	4196520	-	0.0041812938	0.4255744256	
AT3G13080	RI	3	4196617	4196633-4196709	4196922	-	-0.0012730847	0.4255744256	
AT3G13080	RI	3	4197029	4197538-4197654	4197818	-	0.0022784516	0.4255744256	
AT3G13100_and_AT3G13110	RI	3	4211807	4213603-4214507	4214530	-	0.00825549	0.3591408591	
AT3G13120	RI	3	4219310	4219583-4220036	4220100	-	0.0250469943	0.0664335664	
AT3G13160_and_AT3G13170	RI	3	4231939	4232059-4232206	4232311	-	-0.1496651522	0.1868131868	
AT3G13190	RI	3	4240405	4240587-4240735	4240840	+	0.0856546655	0.3409090909	
AT3G13190	RI	3	4240405	4240587-4240740	4240840	+	0.0699934507	0.3409090909	
AT3G13225	RI	3	4261871	4261995-4262448	4262534	-	0.0104110877	0.3181818182	
AT3G13300	RI	3	4303825	4304100-4304206	4304798	+	0.0038873836	0.3366633367	
AT3G13300	RI	3	4308876	4309040-4309429	4309554	+	0.0046659406	0.3366633367	
AT3G13340	RI	3	4331531	4331797-4332345	4332513	+	-0.1022551956	0.2207792208	
AT3G13420	RI	3	4365451	4365835-4366184	4366330	+	-0.0213969805	0.3266733267	
AT3G13420	RI	3	4365451	4365835-4366184	4366969	+	0.1998069131	0.3056943057	
AT3G13420	RI	3	4365451	4366330-4366508	4366969	+	0.1494812157	0.3056943057	
AT3G13430	RI	3	4367192	4367425-4367725	4369029	+	-0.0689649178	0.0939060939	
AT3G13445	RI	3	4381487	4381588-4381695	4381768	+	-0.0110987036	0.2872127872	
AT3G13580	RI	3	4433153	4433175-4433263	4433422	+	0.2250922013	0.3923160173	
AT3G13580	RI	3	4433153	4433175-4433337	4433988	+	0.3333333333	0.3923160173	
AT3G13580	RI	3	4433153	4433342-4433807	4433988	+	nan	1	
AT3G13580	RI	3	4433153	4433422-4433519	4433596	+	0.1132229607	0.3923160173	
AT3G13580	RI	3	4433153	4433422-4433519	4433988	+	nan	1	
AT3G13580	RI	3	4433153	4433596-4433807	4433988	+	nan	1	
AT3G13580	RI	3	4433519	4433596-4433807	4433988	+	-0.0697345264	0.3923160173	
AT3G13730	RI	3	4497893	4498414-4498640	4498761	-	0.0165825198	0.3376623377	
AT3G13740	RI	3	4504990	4505079-4505244	4505543	+	0.0260697943	0.3696303696	
AT3G13740	RI	3	4505244	4505296-4505441	4505543	+	-0.0033146882	0.3696303696	
AT3G13740	RI	3	4505441	4505543-4505648	4505795	+	-0.0444082866	0.1388611389	
AT3G13740	RI	3	4505648	4505795-4505915	4506320	+	-0.12486855	0.043956044	
AT3G13790	RI	3	4534364	4535235-4535501	4535509	-	-0.0067786334	0.3766233766	
AT3G13790	RI	3	4534364	4535509-4535636	4535914	-	0.3715260222	0.2677322677	
AT3G13882	RI	3	4574521	4574622-4574681	4574876	+	0	0.4315684316	
AT3G13900	RI	3	4589289	4589414-4589500	4589598	+	nan	1	
AT3G13970	RI	3	4613906	4613968-4614056	4614124	-	0.0096473801	0.3551448551	
AT3G14080	RI	3	4667308	4667491-4667602	4667777	+	0.0106008235	0.3251748252	
AT3G14110	RI	3	4676836	4677001-4677130	4677308	-	0.1902485364	0.1963036963	
AT3G14110	RI	3	4676836	4677001-4677133	4677308	-	0.0093316206	0.1963036963	
AT3G14130	RI	3	4687204	4687281-4687365	4687411	-	0.010051741	0.3611388611	
AT3G14130	RI	3	4687505	4687629-4687713	4687856	-	-0.0077429614	0.3611388611	
AT3G14150	RI	3	4692026	4692103-4692201	4692457	-	0.0592714072	0.1968031968	
AT3G14150	RI	3	4692201	4692247-4692333	4692457	-	-0.0612144273	0.1458541459	
AT3G14150	RI	3	4692540	4692688-4692927	4693133	-	-0.3204240254	0.1448551449	
AT3G14190	RI	3	4710483	4710614-4710897	4710973	+	-0.0267462003	0.3076923077	
AT3G14205	RI	3	4719071	4719293-4719896	4720061	-	0.0342154402	0.1698301698	
AT3G14350	RI	3	4784037	4784106-4784191	4784308	-	-0.0031252362	0.3201798202	
AT3G14420	RI	3	4821788	4821940-4822033	4822157	+	-0.0020668012	0.455044955	
AT3G14420	RI	3	4821788	4821944-4822033	4822157	+	-0.0084082363	0.455044955	
AT3G14463	RI	3	4852291	4852476-4852522	4852757	+	0.0394731503	0.3191808192	
AT3G14540	RI	3	4881320	4881913-4882005	4882253	-	0.0179926229	0.3151848152	
AT3G14550	RI	3	4886378	4887054-4887152	4887487	-	-0.0970836111	0.2092907093	
AT3G14570	RI	3	4898544	4898590-4898669	4898691	+	0.0213588307	0.3456543457	
AT3G14660	RI	3	4925339	4925556-4925653	4925900	+	0.0353219403	0.02997003	
AT3G14720	RI	3	4948017	4948118-4948205	4948365	+	0.0002371975	0.4360639361	
AT3G14720	RI	3	4948017	4948365-4948509	4949042	+	0.0483117131	0.3866133866	
AT3G14830	RI	3	4982912	4983174-4983299	4983955	+	0.0014003587	0.4345654346	
AT3G14870	RI	3	5002907	5004042-5004171	5005875	+	0.0940237904	0.3476523477	
AT3G14920_and_AT3G14930	RI	3	5022400	5022583-5022666	5023146	+	0.0570844865	0.0829170829	
AT3G14980	RI	3	5039812	5040400-5040465	5040666	-	0.028226119	0.3651348651	
AT3G14980	RI	3	5040870	5040969-5041164	5041250	-	-0.038898943	0.3651348651	
AT3G14980	RI	3	5042544	5044516-5044652	5044874	-	-0.0140046502	0.3651348651	
AT3G15010_and_AT3G15020	RI	3	5052725	5054062-5054606	5056017	+	-0.0441670158	0.0844155844	
AT3G15030	RI	3	5061681	5061776-5061921	5063598	+	0.0462626544	0.1713286713	
AT3G15030	RI	3	5061681	5061776-5062097	5063598	+	-0.1179164002	0.1713286713	
AT3G15351	RI	3	5176059	5176124-5176719	5176809	+	nan	1	
AT3G15351	RI	3	5176719	5176809-5177026	5177293	+	0.0251723862	0.3846153846	
AT3G15351	RI	3	5177026	5177293-5177386	5177703	+	0.0282683449	0.3846153846	
AT3G15354	RI	3	5169760	5170071-5170190	5170336	-	-0.0549641557	0.2237762238	
AT3G15354	RI	3	5169760	5170071-5170214	5170336	-	0.1064489475	0.2237762238	
AT3G15395	RI	3	5200640	5200880-5200970	5201089	+	0.0065151086	0.3866133866	
AT3G15430	RI	3	5208559	5208818-5208925	5208960	+	-0.0611241457	0.2647352647	
AT3G15430	RI	3	5208925	5208960-5209115	5209746	+	-0.0140120453	0.3511488511	
AT3G15430	RI	3	5208925	5209029-5209115	5209746	+	-0.1605134433	0.2753496503	
AT3G15605	RI	3	5288261	5288446-5288556	5288642	+	nan	1	
AT3G15620	RI	3	5294009	5294096-5294231	5294344	-	0.0105023323	0.3001998002	
AT3G15660	RI	3	5309312	5309449-5309527	5309624	-	0.0304048514	0.1018981019	
AT3G15720	RI	3	5327335	5327451-5327615	5327672	-	-0.1693169395	0.3196803197	
AT3G15840	RI	3	5357966	5358050-5358144	5358252	-	0.0006859648	0.3481518482	
AT3G15880	RI	3	5371790	5371932-5372165	5372293	-	0.0026365203	0.4385614386	
AT3G16020_and_AT3G16030	RI	3	5441659	5441869-5441936	5442173	+	-0.2229855988	0.0734265734	
AT3G16020_and_AT3G16030	RI	3	5441659	5441869-5441936	5442406	+	-0.2499903047	0.1307692308	
AT3G16020_and_AT3G16030	RI	3	5441659	5442173-5442253	5442406	+	0.0392760306	0.3234265734	
AT3G16020_and_AT3G16030	RI	3	5441659	5442173-5442270	5442406	+	-0.2987976486	0.1276223776	
AT3G16020_and_AT3G16030	RI	3	5441936	5442173-5442253	5442406	+	0.0181764651	0.3451548452	
AT3G16020_and_AT3G16030	RI	3	5441936	5442173-5442270	5442406	+	nan	1	
AT3G16080	RI	3	5454979	5455114-5455449	5455550	+	-0.0037272777	0.2037962038	
AT3G16120	RI	3	5464728	5464853-5465010	5465172	+	0.0483893842	0.2357642358	
AT3G16220	RI	3	5498502	5498592-5498691	5498755	+	0.0094771453	0.2937062937	
AT3G16230	RI	3	5502603	5502693-5502800	5502867	+	-0.006576024	0.3631368631	
AT3G16230	RI	3	5502603	5502693-5502800	5503031	+	-0.0111576132	0.3631368631	
AT3G16230	RI	3	5502603	5502867-5502991	5503031	+	0.0762205203	0.3631368631	
AT3G16230	RI	3	5502800	5502867-5502991	5503031	+	-0.0069765944	0.3631368631	
AT3G16260	RI	3	5509344	5509792-5509871	5509960	+	-0.0051034056	0.3891108891	
AT3G16260	RI	3	5510038	5510082-5510174	5510228	+	-0.0366374417	0.3891108891	
AT3G16270	RI	3	5513267	5513371-5513501	5513907	+	0.0085176147	0.2972027972	
AT3G16320	RI	3	5533300	5533419-5533506	5533725	+	0.0293406877	0.3246753247	
AT3G16520	RI	3	5618408	5618851-5619408	5619629	-	0.0091434236	0.2877122877	
AT3G16560	RI	3	5635596	5636178-5636268	5636532	-	-0.0047217068	0.3986013986	
AT3G16690	RI	3	5684787	5684906-5685403	5685567	-	-0.0066001701	0.3356643357	
AT3G16700	RI	3	5688439	5688491-5688827	5688889	+	0.0346560441	0.2857142857	
