	SRR15236518	SRR15236519	SRR15236520
AT4G27370.1	0	0	0
AT4G27370.2	1.843906	1.227547	1.114243
AT4G27370.3	2.421985	2.069806	2.647649
AT4G27370.4	0	0	0.307494
AT4G27380.1	51.550894	54.50768	51.720887
AT4G27390.1	29.006406	29.018754	27.831781
AT4G27400.1	0.050334	0	0
AT4G27410.1	4.652712	2.442564	2.631387
AT4G27410.2	4.533107	4.038145	5.256352
AT4G27410.3	0	0	0
AT4G27415.1	0	0	0
AT4G27415.2	0	0	0
AT4G27420.1	0	0	0
AT4G27430.1	13.768267	11.902637	12.950776
AT4G27430.2	37.945479	37.330845	34.790994
AT4G27435.1	5.455922	5.428468	5.263125
AT4G27440.1	156.721616	138.847907	156.631884
AT4G27440.2	22.566589	42.985905	23.550597
AT4G27450.1	27.279842	28.830544	29.526738
AT4G27460.1	0.452899	0.200426	0.210263
AT4G27470.1	20.255366	19.737282	20.601207
AT4G27480.1	0	0.685486	0
AT4G27480.2	0.853646	0.510274	1.132382
AT4G27480.3	0	0.130702	0
AT4G27490.1	0.530684	0	1.41757
AT4G27490.2	0.305321	0.353364	0
AT4G27490.3	1.782872	1.710947	2.165961
AT4G27490.4	1.546752	3.311316	1.666524
AT4G27490.5	0	1.282519	0
AT4G27490.6	0	0	0.235298
AT4G27490.7	0	0	0
AT4G27500.1	99.261801	95.308553	97.764826
AT4G27500.2	7.105866	6.470802	0
AT4G27510.1	0.622686	0.430503	0.602871
AT4G27510.2	0	0	0
AT4G27520.1	132.59217	129.465776	129.650539
AT4G27530.1	0.167744	0.244228	0
AT4G27540.1	7.474086	6.144472	6.472411
AT4G27540.2	0	0.384998	0.22242
AT4G27550.1	0	0	0
AT4G27550.2	0.025236	0.01745	0.016075
AT4G27560.1	28.835133	29.431768	28.787416
AT4G27565.1	0	0	0
AT4G27570.1	0.268194	0.69031	0.708407
AT4G27580.1	0.096537	0	0.18627
AT4G27585.1	18.63903	16.998574	18.648467
AT4G27590.1	0.558528	0	0.528698
AT4G27590.2	0	0.326839	0.070582
AT4G27595.1	10.960621	8.966421	9.292437
AT4G27595.2	0	0.10145	0.03495
AT4G27600.1	94.39985	95.064445	94.006181
AT4G27610.1	2.469918	2.064878	2.676272
AT4G27610.2	8.924504	10.345861	9.73036
AT4G27610.3	1.304786	1.242332	0.753383
AT4G27610.4	0.091743	0	0
AT4G27610.5	0.304269	0	0.257214
AT4G27610.6	0.295526	0.380925	0.512783
AT4G27610.7	0	0	0
AT4G27610.8	0	0	0.714605
AT4G27610.9	0.468385	0.963544	0.089073
AT4G27620.1	1.764988	0.583564	0.690035
AT4G27620.2	7.334224	8.558727	7.113128
AT4G27620.3	0.281165	0.321266	0.662404
AT4G27630.1	0.098798	0.507922	0.486882
AT4G27630.2	3.417845	2.8542	2.843439
AT4G27630.3	0	0	0
AT4G27630.4	0.164496	0.817881	0.717817
AT4G27630.5	0	0	0
AT4G27630.6	0	0	0
AT4G27630.7	0.105704	0.055825	0.294232
AT4G27640.1	16.55709	16.679741	16.470095
AT4G27650.1	17.954742	15.1271	18.300591
AT4G27650.2	1.587603	3.196255	0
AT4G27650.3	1.270333	1.257628	1.457946
AT4G27652.1	9.484583	6.943294	8.055315
AT4G27654.1	4.998232	5.607077	3.36604
AT4G27657.1	10.579733	8.708452	12.2268
AT4G27660.1	2.538121	1.912685	2.607679
AT4G27670.1	0	0	0
AT4G27680.1	15.838678	14.043874	15.444316
AT4G27690.1	10.406895	9.195765	10.28988
AT4G27690.2	0	0	0
AT4G27700.1	234.654848	228.444313	226.530731
AT4G27710.1	42.963443	42.37807	40.747677
AT4G27710.2	2.042834	4.049227	4.547779
AT4G27720.1	30.931868	31.398734	31.62083
AT4G27730.1	2.913175	3.360022	3.09667
AT4G27740.1	39.359243	31.796805	36.637152
AT4G27745.1	3.48419	2.046082	2.829006
AT4G27745.2	3.181286	2.734226	2.813613
AT4G27745.3	4.349136	5.935144	4.741678
AT4G27745.4	0	2.788443	1.794929
AT4G27750.1	14.240087	14.702939	15.073746
AT4G27760.1	27.501456	28.90051	29.694264
AT4G27780.1	9.289568	8.221473	8.219197
AT4G27780.2	0	0.062936	0
AT4G27790.1	0	0.053664	0
AT4G27790.2	0	0	0.088665
AT4G27800.1	87.705435	87.830862	83.351143
AT4G27800.2	5.83229	8.2587	9.119189
AT4G27800.3	3.27021	1.56258	1.197876
AT4G27810.1	0.184112	0.214956	0.274984
AT4G27820.1	2.644813	2.374466	3.130756
AT4G27820.2	11.954737	11.96992	8.525115
AT4G27820.3	7.188181	8.198157	9.862335
AT4G27830.1	16.946314	23.134183	18.950473
AT4G27830.2	8.535702	3.745977	6.631322
AT4G27840.1	9.448042	9.63834	8.726037
AT4G27845.1	0	0	0
AT4G27850.1	0.036103	0.025061	0.069093
AT4G27860.1	3.669732	3.942388	5.324369
AT4G27860.2	7.019202	5.80127	5.711322
AT4G27860.3	0	0	0.13931
AT4G27860.4	0.237034	0.442139	0.065126
AT4G27870.1	14.689774	15.379168	14.251764
AT4G27870.2	2.019887	0.709109	1.351751
AT4G27880.1	12.571213	11.787892	10.696532
AT4G27890.1	0	0	0
AT4G27900.1	24.143498	23.218633	20.953164
AT4G27900.2	0	3.828243	2.729829
AT4G27910.1	4.838211	4.959981	5.122712
AT4G27920.1	0	0.081419	0.146992
AT4G27940.1	5.377335	6.226478	6.573497
AT4G27950.1	1.109253	1.482788	1.303465
AT4G27960.1	97.794613	96.634375	97.15942
AT4G27960.2	13.930202	13.988952	15.444108
AT4G27970.1	0	0.901605	0
AT4G27970.2	0.575867	0	0
AT4G27970.3	0	0	0.522962
AT4G27970.4	0	0	0
AT4G27970.5	0	0	0
AT4G27970.6	0	0	0
AT4G27980.1	0.16017	0	0.020424
AT4G27980.2	0	0	0
AT4G27980.3	0	0.039286	0
AT4G27990.1	59.734182	58.034593	58.256947
AT4G28000.1	0	0	0
AT4G28000.2	0	0	0
AT4G28000.3	0	0.017362	0
AT4G28005.1	0	0.277344	0
AT4G28010.1	2.319307	2.360359	2.370005
AT4G28020.1	0.886941	1.2263	0.401598
AT4G28020.2	0.130359	0.191474	1.081207
AT4G28020.3	0.939313	0.451172	0
AT4G28020.4	0	0	0
AT4G28025.1	127.104015	128.748645	123.533357
AT4G28025.2	39.135892	35.977256	36.149813
AT4G28030.1	104.512751	111.643241	105.86548
AT4G28030.2	4.061933	3.568553	3.740683
AT4G28040.1	0	0	0
AT4G28040.2	0	0.030917	0.113436
AT4G28040.3	0	0	0
AT4G28040.4	0	0	0
AT4G28040.5	0	0	0
AT4G28050.1	22.783503	22.276924	21.973403
AT4G28060.1	66.351374	70.796301	68.860909
AT4G28068.1	0	0	0
AT4G28070.1	1.09963	0.258409	0.504847
AT4G28070.2	2.287178	3.164828	2.904257
AT4G28080.1	207.947834	210.829358	200.982862
AT4G28085.1	0	0.081197	0.16659
AT4G28085.2	2.880688	3.464725	2.856933
AT4G28088.1	0	0	0
AT4G28090.1	0	0	0
AT4G28100.1	32.00516	31.015446	31.744258
AT4G28110.1	0	0	0.038467
AT4G28110.2	0	0	0
AT4G28130.1	0	0	0
AT4G28140.1	0.226752	0.379021	0.231729
AT4G28150.1	0.813142	0.962513	1.173042
AT4G28150.2	0	0	0
AT4G28150.3	0.335322	0.297015	0
AT4G28160.1	2.87963	3.45661	4.530575
AT4G28170.1	0.226605	0.080899	0.365194
AT4G28180.1	8.965563	9.040005	9.572536
AT4G28190.1	5.194673	5.271606	4.986028
AT4G28190.2	0	0.097017	0.302499
AT4G28200.1	13.774043	14.205151	13.761656
AT4G28210.1	24.220104	19.75845	22.665345
AT4G28220.1	11.867806	9.26378	10.372934
AT4G28220.2	0	3.137462	2.437035
AT4G28230.1	7.241223	7.511711	7.722668
AT4G28240.1	22.90746	25.690682	25.253453
AT4G28250.1	43.598373	45.45842	39.806416
AT4G28250.2	9.874167	5.802165	19.581863
AT4G28250.3	1.382751	0.702529	0.392715
AT4G28250.4	0.139111	0.094425	0.085398
AT4G28260.1	26.860267	32.075638	30.307056
AT4G28260.2	2.73584	0	0
AT4G28270.1	28.121667	28.962577	27.38271
AT4G28280.1	0	0	0
AT4G28280.2	0	0.113826	0.06665
AT4G28280.3	0	0.063854	0
AT4G28290.1	5.36498	6.720912	6.533664
AT4G28290.2	5.044565	4.833552	5.002708
AT4G28300.1	38.272778	41.661773	39.504926
AT4G28300.2	1.710493	2.541506	2.356633
AT4G28310.1	18.666382	19.536635	20.277421
AT4G28320.1	3.070877	2.775705	2.596644
AT4G28330.1	2.699992	3.080381	2.940497
AT4G28340.1	0	0.084641	0.154715
AT4G28350.1	5.358259	6.484557	5.909759
AT4G28360.1	32.826503	32.111479	33.633999
AT4G28365.1	0	0	0
AT4G28370.1	4.825974	5.585192	6.086089
AT4G28370.2	0	0	0
AT4G28370.3	1.292218	0	0
AT4G28370.4	1.902811	1.417738	0.828187
AT4G28380.1	0	0	0
AT4G28390.1	5.804522	6.355818	5.612554
AT4G28390.2	0	0.094353	0.080704
AT4G28395.1	0	0	0
AT4G28397.1	0	0	0
AT4G28397.2	0	0	0
AT4G28400.1	16.044416	16.331787	19.802704
AT4G28400.2	29.799259	29.155435	26.65377
AT4G28400.3	0.500494	2.385262	0
AT4G28405.1	0	0	0
AT4G28410.1	0	0	0.023244
AT4G28410.2	0	0	0
AT4G28420.1	0	0	0
AT4G28420.2	0.081859	0	0.07838
AT4G28430.1	3.37918	2.972709	2.563325
AT4G28440.1	45.480928	42.734232	41.528146
AT4G28450.1	13.015252	12.463863	12.054158
AT4G28460.1	0.357434	0.085252	0.230595
AT4G28470.1	21.025514	19.082222	20.279275
AT4G28480.1	33.610959	35.375063	36.183302
AT4G28480.2	0	0	0
AT4G28485.1	0	0.105591	0.094618
AT4G28485.2	0	0.100315	0
AT4G28490.1	9.344616	9.545394	9.163728
AT4G28500.1	1.678106	1.906858	1.82887
AT4G28510.1	20.799973	20.621872	22.492331
AT4G28520.1	0	0	0
AT4G28520.2	0	0	0
AT4G28520.3	0	0	0
AT4G28520.4	0	0	0
AT4G28520.5	0	0	0
AT4G28530.1	0.279287	0.166399	0
AT4G28530.2	0	0	0.061475
AT4G28540.1	17.054133	18.354892	16.223072
AT4G28550.1	3.926251	4.295465	4.394053
AT4G28550.2	0	0.395827	0.244561
AT4G28550.3	0.294103	0	0
AT4G28556.1	0.185036	0.046382	0
AT4G28556.2	0	0.441408	0.143401
AT4G28560.1	0.531214	0.639474	0.555217
AT4G28570.1	0	6.475796	0.469233
AT4G28570.2	18.160807	10.961976	15.707705
AT4G28580.1	0	0	0
AT4G28590.1	9.652003	8.783451	8.647062
AT4G28600.1	11.565917	12.757952	12.887885
AT4G28600.2	0.277072	0.18347	0.178255
AT4G28600.3	2.734133	2.284713	1.729075
AT4G28610.1	39.081146	39.476382	41.183291
AT4G28620.1	0	0	0
AT4G28630.1	12.315344	11.753314	11.799687
AT4G28640.1	11.352889	11.74554	9.918989
AT4G28640.2	0.223916	0.178474	1.04703
AT4G28640.3	0.436592	0.212709	0.36618
AT4G28650.1	0.386842	0.197108	0.203329
AT4G28660.1	452.92674	454.783697	439.441871
AT4G28660.2	0	0	0
AT4G28670.1	0	0	0
AT4G28680.1	0	0	0
AT4G28680.2	0	0	0
AT4G28680.3	0	0	0
AT4G28680.4	2.74635	3.421398	3.344066
AT4G28680.5	0	0.174577	0
AT4G28680.6	0	0	0.19401
AT4G28680.7	0.296479	0.045363	0
AT4G28690.1	2.532372	3.185188	2.950195
AT4G28690.2	0	0	0
AT4G28700.1	1.651073	1.270571	1.625627
AT4G28703.1	1.312096	0.502154	0.584589
AT4G28706.1	5.422009	6.77734	7.422063
AT4G28706.2	19.86672	22.124877	19.828468
AT4G28706.3	20.936379	16.483341	16.478851
AT4G28706.4	0	0	0
AT4G28710.1	11.29347	11.287476	10.403044
AT4G28720.1	1.01486	0.478054	0.786144
AT4G28730.1	53.81547	58.302097	52.647432
AT4G28730.2	0.843353	0.955526	0.664167
AT4G28740.1	46.082697	44.639266	43.027778
AT4G28750.1	3650.39266	3938.211089	3731.417105
AT4G28755.1	0	0	0.372878
AT4G28760.1	15.622306	15.806476	14.210939
AT4G28760.2	6.293156	5.922441	6.062415
AT4G28770.1	27.6825	27.908846	28.156598
AT4G28770.2	0	0	0
AT4G28775.1	0	0	0
AT4G28780.1	55.076138	58.495195	57.670417
AT4G28790.1	0	0	0
AT4G28790.2	0	0	0
AT4G28790.3	0	0	0
AT4G28790.4	0	0	0
AT4G28790.5	0.087394	0	0.100334
AT4G28790.6	0	0	0
AT4G28790.7	0	0	0
AT4G28790.8	0.179335	0.264794	0
AT4G28800.1	0.048148	0	0
AT4G28800.2	0	0	0
AT4G28811.1	0.06199	0.042951	0
AT4G28815.1	0.136664	0	0
AT4G28815.2	0	0	0
AT4G28820.1	0	0	0
AT4G28820.2	1.731696	0	3.473807
AT4G28820.3	0.05085	0.10972	0.03189
AT4G28820.4	0	1.788883	0
AT4G28820.5	0.178192	0.675432	0
AT4G28820.6	3.75829	1.783845	1.243201
AT4G28830.1	0	1.841497	0
AT4G28830.2	1.14335	0	0.521663
AT4G28830.3	10.064134	8.998453	11.041983
AT4G28830.4	0.763692	0.978526	1.355122
AT4G28840.1	0.074485	0.209712	0.143289
AT4G28840.2	0	0	0
AT4G28840.3	0	0	0
AT4G28850.1	0	0	0
AT4G28860.1	30.160878	25.774201	25.588512
AT4G28860.2	0.173599	1.619445	1.575664
AT4G28870.1	0	0	0
AT4G28880.1	18.796903	15.494827	15.235111
AT4G28880.2	0	5.351486	4.631065
AT4G28880.3	0	0	0
AT4G28880.4	9.254254	7.618902	9.387434
AT4G28890.1	0.109523	0.025345	0.02329
AT4G28910.1	24.502024	22.369256	22.678708
AT4G28910.2	14.094856	16.334092	13.216125
AT4G28910.3	0	0	0
AT4G28920.1	0	0	0
AT4G28930.1	0	0	0
AT4G28940.1	0.177765	0	0.084093
AT4G28940.2	0	0.268274	0.16485
AT4G28950.1	3.794516	3.796438	3.706498
AT4G28980.1	11.245128	13.300631	14.055077
AT4G28980.2	2.088092	1.182826	1.445349
AT4G28980.3	1.113135	0.309584	0
AT4G28990.1	7.504004	7.78451	7.476633
AT4G28990.2	0.322866	0.843438	0.682003
AT4G29000.1	5.200368	4.443904	5.360425
AT4G29010.1	52.958556	50.710403	50.868672
AT4G29020.1	132.170165	136.167232	134.327228
AT4G29020.2	0	0	0
AT4G29030.1	147.476841	147.515217	147.899476
AT4G29033.1	0	0	0
AT4G29035.1	0	0	0
AT4G29037.1	0	0	0
AT4G29040.1	97.894156	93.138224	92.941969
AT4G29050.1	2.098384	2.604171	1.310329
AT4G29050.2	2.386886	1.760619	2.786084
AT4G29060.1	350.53939	346.452344	340.371747
AT4G29060.2	0.102723	0	0.067554
AT4G29070.1	58.176992	53.15316	54.667968
AT4G29070.2	1.648156	1.215552	0.895703
AT4G29080.1	21.50781	23.912238	25.861041
AT4G29090.1	0	0	0
AT4G29100.1	31.530744	34.969422	32.86581
AT4G29100.2	1.372551	1.964886	1.969362
AT4G29103.1	0	0	0
AT4G29110.1	9.583007	9.501272	9.929806
AT4G29120.1	30.017035	26.500106	28.192693
AT4G29130.1	41.758703	40.925524	40.194095
AT4G29140.1	6.815961	6.564061	6.196059
AT4G29150.1	2.115888	2.194531	1.61017
AT4G29160.1	97.09775	97.233603	95.417292
AT4G29160.2	0	0	0
AT4G29160.3	9.424747	9.658517	7.535248
AT4G29170.1	1.561411	2.860734	2.840479
AT4G29170.2	1.715644	1.520268	1.437745
AT4G29170.3	0.855051	0.51134	0.317999
AT4G29180.1	0.054216	0	0
AT4G29180.2	0	0	0
AT4G29180.3	0.044255	0	0.012113
AT4G29190.1	18.904011	15.994095	15.852761
AT4G29200.1	0	0	0.030288
AT4G29210.1	15.116611	16.125527	14.27671
AT4G29210.2	0.781215	0.919705	1.534062
AT4G29220.1	53.509432	57.060308	53.63958
AT4G29230.1	0.562084	1.259908	1.149711
AT4G29230.2	0.418839	0.240295	0.218563
AT4G29230.3	0.213834	0	0.124717
AT4G29240.1	5.193321	4.23209	4.134903
AT4G29240.2	0	0	0
AT4G29250.1	0.042434	0	0
AT4G29260.1	25.013637	22.86174	22.57088
AT4G29270.1	4.300825	4.212163	5.91942
AT4G29273.1	0	0	0
AT4G29280.1	0	0	0
AT4G29283.1	0	0	0
AT4G29285.1	0	0	0
AT4G29290.1	0	0	0
AT4G29300.1	0	0	0
AT4G29305.1	0	0	0
AT4G29310.1	19.11242	18.16317	18.119173
AT4G29310.2	2.541524	1.923714	2.659912
AT4G29330.1	19.813155	18.894517	20.119744
AT4G29330.2	3.548372	2.649476	2.675199
AT4G29340.1	0.273328	0.047989	0.087561
AT4G29350.1	457.632474	459.50461	502.285844
AT4G29360.1	8.914906	8.882509	9.414134
AT4G29360.2	0.187362	0.88867	0.111491
AT4G29370.1	0	0	0
AT4G29380.1	5.5998	5.571862	5.252093
AT4G29380.2	0.244434	0.584208	0.715801
AT4G29390.1	295.624861	321.332301	318.372147
AT4G29400.1	15.067087	17.252978	16.723591
AT4G29410.1	222.729635	240.54757	237.705105
AT4G29410.2	3.244675	5.339352	3.565953
AT4G29420.1	5.017777	5.471838	5.501671
AT4G29430.1	20.383484	18.271847	20.371916
AT4G29440.1	7.137067	7.091848	7.081649
AT4G29440.2	0	0	0
AT4G29450.1	0	0	0
AT4G29460.1	0.089959	0	0
AT4G29470.1	0	0	0
AT4G29470.2	0.149573	0.105292	0.047958
AT4G29480.1	124.486426	125.547124	119.252398
AT4G29490.1	26.731363	23.819607	23.368247
AT4G29510.1	20.065278	19.13919	20.396758
AT4G29520.1	36.666167	33.400702	34.803825
AT4G29530.1	2.950888	2.544249	2.568044
AT4G29530.2	0	0.757085	0
AT4G29540.1	2.001909	1.790915	1.529604
AT4G29540.2	0.448644	0.207038	0.880102
AT4G29540.3	0.062682	0.193217	0.04539
AT4G29540.4	0	0.287308	0
AT4G29548.1	0	0	0
AT4G29550.1	0	0.112652	0
AT4G29550.2	0.188337	0	0
AT4G29550.3	0	0	0.097404
AT4G29560.1	0.963283	0.688072	0.633188
AT4G29570.1	0	0.166682	0
AT4G29580.1	0	0	0
AT4G29580.2	0	0	0
AT4G29590.1	35.827813	36.070126	35.839479
AT4G29600.1	0	0	0
AT4G29610.1	2.103707	0.925893	1.615627
AT4G29620.1	0	0	0
AT4G29630.1	0	0	0
AT4G29640.1	0	0	0
AT4G29650.1	0	0.048666	0.044388
AT4G29654.1	0	0	0
AT4G29658.1	0	0	0
AT4G29658.2	0	0	0
AT4G29660.1	10.698767	9.196686	9.814921
AT4G29670.1	75.662048	79.276524	74.224724
AT4G29670.2	1.82301	2.905457	2.93662
AT4G29680.1	17.456968	18.201028	17.781069
AT4G29690.1	0.672646	0.700695	0.619909
AT4G29700.1	13.516811	12.5721	12.345911
AT4G29710.1	0.183187	0.259504	0.353222
AT4G29720.1	25.371773	24.316063	23.667079
AT4G29730.1	5.823257	5.562545	5.174601
AT4G29730.2	0.093832	0.151537	0.224838
AT4G29730.3	0	0	0
AT4G29735.1	36.435923	38.893401	39.157057
AT4G29735.2	0	0	0
AT4G29740.1	0.308665	0.674981	0.178624
AT4G29740.2	11.188501	7.997944	8.729794
AT4G29740.3	0.607059	1.419706	1.173832
AT4G29750.1	33.75701	32.367775	31.051952
AT4G29750.2	1.961186	2.372743	2.293743
AT4G29760.1	0	0	0
AT4G29760.2	0.12948	0.045407	0.373132
AT4G29770.1	0.298265	0.334097	0.419926
AT4G29770.2	0	0	0
AT4G29780.1	15.681907	14.991483	14.951276
AT4G29790.1	10.309242	9.739201	9.963219
AT4G29800.1	0.187478	0	0
AT4G29800.2	0	0.305875	0.168911
AT4G29810.1	36.301961	34.39863	36.136647
AT4G29810.2	4.618988	7.037097	2.624976
AT4G29810.3	0.657782	0.668418	1.323615
AT4G29820.1	5.057555	5.262227	5.732561
AT4G29830.1	16.785771	16.779483	15.187517
AT4G29840.1	36.130249	33.9126	36.472999
AT4G29850.1	3.45314	2.005297	1.552154
AT4G29860.1	4.917995	4.318836	4.092839
AT4G29870.1	51.291662	47.677564	55.315924
AT4G29880.1	0	0	0
AT4G29890.1	10.414156	12.101578	12.800555
AT4G29900.1	29.523685	28.845698	29.598909
AT4G29900.2	2.675242	3.756867	4.151602
AT4G29905.1	80.044608	68.550538	74.266582
AT4G29910.1	5.261933	5.865356	5.410481
AT4G29910.2	0.497298	0.259818	0.304256
AT4G29920.1	0.775291	0.581185	0.706634
AT4G29920.2	2.804323	2.653095	2.619609
AT4G29930.1	0.820573	0.727629	0.448384
AT4G29930.2	0	0	0.120525
AT4G29930.3	0	0	0
AT4G29930.4	0	0	0
AT4G29930.5	0.121234	0	0
AT4G29930.6	0.62238	0.307716	0.359223
AT4G29930.7	0	0.042991	0.040883
AT4G29940.1	9.943346	10.048551	10.171219
AT4G29940.2	0	0.056866	0
AT4G29950.1	14.759622	15.05597	15.000925
AT4G29950.2	0	0	0.344555
AT4G29950.3	2.36591	2.569471	2.213581
AT4G29960.1	13.895655	16.083383	16.368718
AT4G29970.1	0	0	0
AT4G29980.1	0	0	0
AT4G29990.1	1.117185	1.042661	1.003337
AT4G29990.2	0.175956	0.265952	0.089796
AT4G30000.1	4.96132	4.162114	3.884091
AT4G30000.2	0	0	0
AT4G30010.1	159.927095	162.252283	176.021659
AT4G30020.1	14.629098	18.039619	17.906813
AT4G30020.2	0.297374	0	0.543676
AT4G30020.3	0	0	0.067153
AT4G30020.4	15.931198	14.265048	14.299818
AT4G30030.1	0	0	0
AT4G30040.1	0	0	0
AT4G30050.1	0	0	0
AT4G30060.1	7.854264	8.711478	6.8982
AT4G30060.2	1.58355	0.314133	1.791395
AT4G30064.1	0	0	0
AT4G30067.1	0	0	0
AT4G30070.1	0	0	0
AT4G30074.1	0	0	0
AT4G30080.1	10.77707	11.048061	10.639241
AT4G30090.1	2.43933	1.694487	1.775407
AT4G30097.1	0	0	0
AT4G30100.1	21.482694	20.358723	18.759825
AT4G30100.2	0	1.624832	3.079828
AT4G30110.1	7.02138	7.854853	6.066194
AT4G30110.2	6.265786	5.551208	7.14858
AT4G30120.1	0.371162	0	0.098257
AT4G30120.2	0	0.274349	0.191167
AT4G30130.1	1.045302	1.122675	1.30711
AT4G30130.2	0	0	0
AT4G30130.3	0	0.116332	0
AT4G30130.4	0	0.079212	0
AT4G30140.1	31.571161	30.38447	30.98925
AT4G30150.1	2.548439	2.195851	2.267398
AT4G30150.2	0	0	0
AT4G30160.1	5.270317	4.816598	4.840448
AT4G30160.2	5.100419	7.473619	3.515656
AT4G30160.3	2.60121	0	0
AT4G30160.4	11.193816	12.574281	16.294656
AT4G30170.1	0.161411	0.150349	0.137619
AT4G30180.1	2.760243	3.034725	3.220645
AT4G30190.1	60.995419	65.549373	68.459878
AT4G30190.2	13.882569	10.754118	6.00738
AT4G30200.1	0.391645	0	0.313529
AT4G30200.2	16.630789	12.823601	16.367606
AT4G30200.3	10.787685	14.136392	12.322476
AT4G30200.4	0	0	0
AT4G30210.1	0	0	0
AT4G30210.2	105.436515	103.85033	103.489897
AT4G30210.3	0	0	0.278282
AT4G30220.1	94.120497	85.727882	88.724292
AT4G30220.2	0.375596	0.242565	0
AT4G30230.1	2.914386	2.237782	2.046752
AT4G30240.1	7.653402	7.503262	8.668871
AT4G30250.1	7.520454	6.780321	5.913978
AT4G30250.2	7.247072	7.880312	7.890206
AT4G30260.1	0	0.351521	0
AT4G30260.2	0.177205	0	0
AT4G30260.3	35.513076	35.692781	34.477656
AT4G30270.1	98.495076	89.860616	87.919577
AT4G30280.1	1.361878	1.572672	1.439972
AT4G30290.1	1.863617	1.675906	1.911736
AT4G30300.1	0.162355	0	0
AT4G30310.1	0	0.095085	0
AT4G30310.2	33.350329	35.008208	32.208211
AT4G30310.3	21.387647	24.878653	22.281525
AT4G30310.4	9.071248	8.262266	7.08778
AT4G30320.1	0	0	0
AT4G30330.1	32.580489	30.84478	28.754863
AT4G30340.1	19.523934	18.473437	18.785936
AT4G30340.2	0.307083	1.909557	1.182718
AT4G30350.1	11.008737	9.966856	10.504688
AT4G30360.1	6.873363	6.985256	6.523164
AT4G30370.1	0.324079	0.454616	0.539604
AT4G30380.1	0	0	0
AT4G30380.2	0	0	0
AT4G30390.1	20.167459	21.329922	20.011265
AT4G30400.1	19.072325	18.663666	19.402995
AT4G30410.1	9.737305	8.091469	7.118347
AT4G30410.2	0.233825	0.319118	0.513839
AT4G30420.1	0	0	0
AT4G30420.2	0	0	0
AT4G30430.1	0.120604	0.295585	0.347345
AT4G30440.1	95.26769	93.729044	92.373255
AT4G30450.1	5.010036	4.627898	5.222763
AT4G30460.1	8.235503	6.01893	7.850056
AT4G30470.1	38.680595	39.184067	35.222266
AT4G30480.1	0	0.480548	0.961635
AT4G30480.2	42.833293	39.789389	41.539544
AT4G30480.3	0	0	0
AT4G30490.1	20.467019	21.678391	21.398174
AT4G30500.1	4.329463	5.328535	6.059505
AT4G30510.1	6.312847	6.931737	7.070329
AT4G30510.2	0	0	0.065334
AT4G30520.1	6.860976	6.432207	6.92877
AT4G30530.1	334.592342	309.592935	323.53685
AT4G30540.1	0	0	0
AT4G30550.1	38.743273	36.732907	35.864963
AT4G30560.1	2.133993	1.25141	1.082399
AT4G30560.2	1.052146	1.803645	1.297467
AT4G30560.3	0.076103	0.199556	0.267939
AT4G30560.4	0	0	0
AT4G30560.5	0	0	0
AT4G30570.1	3.492235	3.363752	3.039895
AT4G30580.1	47.438419	48.960458	46.67484
AT4G30590.1	0	0	0
AT4G30600.1	54.342299	55.774172	53.950602
AT4G30600.2	0	1.328222	1.016486
AT4G30610.1	26.802301	28.636854	28.36937
AT4G30620.1	88.363875	86.209644	87.942322
AT4G30630.1	6.749804	7.662458	6.901787
AT4G30630.2	2.211999	1.443013	1.960811
AT4G30640.1	0.76075	0.204757	0.336994
AT4G30650.1	13.503064	13.457588	13.06915
AT4G30660.1	4.892649	3.487978	2.498156
AT4G30660.2	55.070094	57.647053	55.675943
AT4G30662.1	0	0	0
AT4G30670.1	0.285633	0.607753	0.612259
AT4G30680.1	4.64564	5.037281	4.15428
AT4G30690.1	41.064473	36.974089	38.520523
AT4G30690.2	0	1.435248	0.61119
AT4G30700.1	1.310426	1.251418	1.001479
AT4G30710.1	4.481834	2.886092	4.197667
AT4G30710.2	0	0	0
AT4G30710.3	0.176421	1.881489	0.516297
AT4G30710.4	0	0.182433	0.135441
AT4G30720.1	21.300625	22.53135	22.429345
AT4G30730.1	0	0	0
AT4G30730.2	0	0	0
AT4G30740.1	0	0	0
AT4G30750.1	20.316703	18.777362	17.863281
AT4G30760.1	21.970936	20.836359	20.236319
AT4G30760.2	25.01051	31.243788	26.517408
AT4G30770.1	0	0	0
AT4G30780.1	12.654724	12.608677	13.486367
AT4G30790.1	9.326241	9.822157	9.701279
AT4G30800.1	13.888535	12.877415	13.41359
AT4G30810.1	40.919336	43.047222	38.761844
AT4G30820.1	1.362193	0.909579	0
AT4G30820.10	0	0	0
AT4G30820.11	0	0	0.228106
AT4G30820.12	0	0	0
AT4G30820.13	0	0	0
AT4G30820.14	0.628891	0	0
AT4G30820.15	0	0	0
AT4G30820.16	0	0	0
AT4G30820.17	0	0	0
AT4G30820.18	0.434555	0	0.53315
AT4G30820.19	0	0	0
AT4G30820.2	4.897944	4.34961	3.760251
AT4G30820.20	0	0	0
AT4G30820.21	0	0.521446	0
AT4G30820.22	0	0	0
AT4G30820.23	0.254577	1.845912	1.85522
AT4G30820.24	0	0	0
AT4G30820.25	0	0	0.313657
AT4G30820.26	0.217824	0.111856	0.128503
AT4G30820.27	0	0	0
AT4G30820.3	0.469353	0.440358	1.386961
AT4G30820.4	0	0.541937	0.272435
