	SRR15236521	SRR15236522	SRR15236523
AT4G32551.1	29.784182	29.461426	29.212377
AT4G32551.2	0	0	0
AT4G32560.1	8.421877	9.525937	8.128688
AT4G32560.2	1.448854	1.348152	1.360906
AT4G32560.3	0.079512	0.17449	0
AT4G32560.4	1.665944	0.492453	0.690252
AT4G32570.1	65.819121	65.67085	65.742199
AT4G32570.2	6.022822	1.917706	5.929968
AT4G32580.1	0	0	0.085868
AT4G32590.1	45.952612	45.690795	42.24671
AT4G32590.2	11.803793	12.334342	13.296741
AT4G32590.3	3.626278	0	0
AT4G32590.4	0	0.131076	0
AT4G32590.5	0.081825	0	0.227286
AT4G32600.1	22.589401	22.287106	22.63017
AT4G32600.2	0	0	0
AT4G32605.1	18.547133	19.756994	17.462819
AT4G32610.1	30.785306	30.085479	31.428917
AT4G32620.1	5.497182	5.073637	3.515758
AT4G32620.2	5.457566	5.941348	7.461221
AT4G32630.1	0	0	0
AT4G32630.2	0	0	0
AT4G32630.3	0	0	0
AT4G32630.4	0	0	0
AT4G32630.5	0	0	0
AT4G32630.6	0.052811	0.053387	0
AT4G32640.1	12.28016	13.069683	11.752681
AT4G32640.2	8.594501	8.449952	9.406192
AT4G32650.1	1.046796	1.30593	0.326412
AT4G32650.2	0	0	0
AT4G32650.3	0.502324	0.247268	1.188878
AT4G32660.1	7.99331	6.648805	7.308343
AT4G32660.2	0	0	0.859827
AT4G32660.3	6.153117	8.427366	5.821557
AT4G32660.4	16.603728	15.077292	16.578633
AT4G32670.1	3.12415	2.205106	4.005066
AT4G32670.2	2.285637	3.887493	1.670075
AT4G32680.1	16.564859	15.798445	14.565815
AT4G32690.1	13.627082	13.189977	13.817812
AT4G32700.2	2.578079	2.629015	2.670117
AT4G32710.1	12.415494	12.420561	12.348276
AT4G32714.1	0	0.384553	0
AT4G32717.1	0	0	0
AT4G32720.1	53.055023	56.756829	57.518336
AT4G32720.2	0	0.5666	0
AT4G32730.1	0	0	0
AT4G32730.2	0.114281	0.123265	0
AT4G32730.3	0	0	0
AT4G32730.4	2.779885	4.859473	3.429825
AT4G32730.5	13.282084	11.415711	13.964569
AT4G32750.1	5.43474	5.313209	6.086219
AT4G32760.1	12.270862	14.347206	14.267961
AT4G32760.2	20.231756	19.307401	20.668473
AT4G32760.3	4.59163	3.193343	3.908831
AT4G32770.1	57.711983	53.683267	57.121197
AT4G32780.1	0.787719	0.821816	0.603419
AT4G32780.2	4.091278	3.866637	4.273179
AT4G32780.3	0	0	0
AT4G32790.1	7.35674	6.307937	6.79284
AT4G32790.2	0	0.062558	0.229539
AT4G32790.3	0	0	0
AT4G32800.1	10.551808	11.609555	10.428004
AT4G32810.1	0.46006	0.402098	0.097228
AT4G32810.2	0	0	0
AT4G32820.1	4.202394	4.305382	1.986572
AT4G32820.2	0	0	1.920041
AT4G32820.3	0.277475	0	0.699704
AT4G32830.1	11.922536	12.112565	15.372495
AT4G32840.1	9.395844	9.551499	9.795675
AT4G32850.1	2.320441	1.736301	1.866426
AT4G32850.10	2.588787	1.748317	0.988676
AT4G32850.11	0.124762	0	0.123842
AT4G32850.12	0.854196	0.73193	0
AT4G32850.13	0.30336	0.059713	0.074432
AT4G32850.14	0.880054	0	0.227544
AT4G32850.15	0	0	0
AT4G32850.16	0	0	0
AT4G32850.17	0	0.207335	0
AT4G32850.2	2.858123	2.996226	4.291068
AT4G32850.3	0	0	0
AT4G32850.4	1.344451	2.517232	3.04969
AT4G32850.5	0	0	0.235388
AT4G32850.6	0	0.098649	0.287192
AT4G32850.7	0	0.296633	1.168258
AT4G32850.8	0	3.098086	0
AT4G32850.9	6.887079	4.419218	6.16972
AT4G32860.1	0.292928	0.304139	0.226268
AT4G32870.1	15.598007	12.146415	11.485964
AT4G32880.1	18.615186	18.189174	18.722218
AT4G32890.1	5.578687	4.27188	5.215027
AT4G32900.1	23.73532	23.257218	23.684774
AT4G32900.2	4.940503	5.367158	4.424864
AT4G32900.3	1.209286	1.253906	0.579876
AT4G32900.4	0	1.156216	0.682306
AT4G32910.1	12.958313	13.733456	14.14834
AT4G32915.1	68.108237	68.295002	66.87523
AT4G32920.1	7.349085	4.410466	4.143584
AT4G32920.2	0	3.336337	4.139041
AT4G32920.3	0	0	0
AT4G32930.1	44.030331	42.834854	44.494306
AT4G32930.2	0	0	0
AT4G32940.1	65.069187	67.604284	64.723291
AT4G32950.1	0	0.47811	0.975303
AT4G32950.2	0.566136	0.160055	0
AT4G32960.1	8.890502	9.829193	8.744583
AT4G32970.1	8.706842	9.392428	8.832501
AT4G32980.1	15.989136	16.594596	19.958266
AT4G32980.2	4.788555	3.978658	1.640996
AT4G32990.1	0.74594	0.542968	0.933282
AT4G32990.2	0	0.042806	0.053054
AT4G33000.1	0	0	0
AT4G33000.2	18.069504	17.821034	19.015238
AT4G33000.3	3.823957	4.749416	4.789369
AT4G33000.4	6.753575	4.249712	5.37508
AT4G33000.5	2.643638	2.06899	1.928078
AT4G33000.6	1.045948	2.588026	1.903851
AT4G33010.1	1557.983469	1587.254627	1578.430632
AT4G33010.2	0	0	0
AT4G33020.1	0	0	0.186448
AT4G33020.2	0.117521	0.298163	0
AT4G33030.1	69.384249	72.591899	72.959318
AT4G33040.1	13.27902	11.564748	12.791005
AT4G33050.1	0	0	0
AT4G33050.2	0.165239	0.360473	0.075501
AT4G33050.3	23.966397	25.774904	24.943248
AT4G33050.4	0.178612	0.459211	0.779767
AT4G33050.5	0	0.131321	0.423851
AT4G33050.6	0.879371	0.258774	0.47737
AT4G33060.1	15.587778	16.360306	16.153766
AT4G33070.1	2.938492	3.83469	2.293308
AT4G33080.1	58.560919	57.728975	57.109598
AT4G33080.2	3.172054	5.772985	4.125747
AT4G33090.1	48.556086	49.588198	52.204816
AT4G33100.1	9.256047	9.706435	8.826413
AT4G33110.1	56.350842	64.123486	50.420424
AT4G33110.2	34.38639	25.385613	38.639119
AT4G33120.1	0	0.032903	0.112894
AT4G33130.1	3.51851	3.133068	4.130781
AT4G33130.2	0	0	0.611116
AT4G33130.3	1.286799	1.318868	0
AT4G33130.4	2.149379	1.228447	1.553503
AT4G33140.1	18.707318	16.597422	17.212649
AT4G33145.1	0	0.189562	0
AT4G33150.1	0.282445	0	0
AT4G33150.2	0	1.56947	0.574239
AT4G33150.3	9.446102	8.395752	8.977178
AT4G33150.4	1.846522	0.854788	1.728881
AT4G33160.1	3.440152	3.329903	3.332572
AT4G33160.2	0.742452	0	0
AT4G33170.1	0.578801	0.690494	0.703569
AT4G33180.1	10.675676	11.240934	12.02793
AT4G33180.2	0.804492	0.71167	0.191494
AT4G33200.1	8.336875	8.279892	7.421291
AT4G33200.2	0	0	0
AT4G33200.3	0.102341	0.108625	0
AT4G33200.4	1.690003	1.905942	2.878689
AT4G33210.1	15.434261	14.401608	14.640873
AT4G33220.1	64.379694	64.678891	68.273767
AT4G33220.2	0.421144	0.718992	0.546131
AT4G33230.1	0	0	0
AT4G33240.1	0	0	0
AT4G33240.2	1.312265	0.96757	2.664618
AT4G33240.3	1.262681	2.038652	0
AT4G33240.4	6.008293	8.019639	6.396883
AT4G33240.5	0.736726	0.204179	1.37245
AT4G33240.6	0	0	0
AT4G33240.7	2.860595	2.343142	2.340193
AT4G33250.1	93.499122	86.801682	89.940833
AT4G33260.1	5.423277	4.204121	3.868076
AT4G33260.2	8.822834	8.629806	9.005163
AT4G33270.1	25.522471	25.112785	22.708969
AT4G33280.1	0.279744	0.324752	0.224515
AT4G33280.2	0.068325	0.16649	0.123831
AT4G33280.3	0.305341	0	0
AT4G33290.1	0	0	0
AT4G33300.1	1.284644	1.478727	1.166229
AT4G33300.2	13.255515	13.856531	14.526851
AT4G33310.1	0	0	0
AT4G33320.1	0	0	0
AT4G33330.1	0	1.303244	2.230257
AT4G33330.2	1.566466	0	0
AT4G33330.3	0.109661	0	0.069172
AT4G33330.4	0	0	0
AT4G33330.5	0	0.289278	0
AT4G33350.1	64.926174	66.44412	65.541706
AT4G33350.2	4.760978	0	0
AT4G33355.1	1.040555	1.378768	1.120648
AT4G33355.2	0	0	0
AT4G33360.1	18.70561	17.524436	18.205465
AT4G33360.2	0	0	0
AT4G33360.3	0	0	0
AT4G33370.1	0.053537	0.135713	0.12443
AT4G33380.1	49.907854	52.040021	52.4389
AT4G33380.2	1.02344	0.970819	1.428641
AT4G33390.1	0.106692	0.076981	0.159483
AT4G33400.1	11.67942	13.123739	13.166629
AT4G33410.1	7.985734	7.167568	8.020505
AT4G33420.1	0.47753	0	0
AT4G33420.2	4.253581	5.257518	5.207255
AT4G33430.1	12.815636	12.082575	12.322647
AT4G33430.2	0	0	0
AT4G33440.1	7.43394	8.154977	7.273297
AT4G33450.1	0.035579	0.036181	0.041331
AT4G33460.1	9.921071	9.972209	10.775277
AT4G33465.1	0.154594	0	0.178635
AT4G33465.2	0	0	0
AT4G33467.1	0	0	0
AT4G33467.2	0.082213	0	0
AT4G33470.1	70.153451	74.468935	72.663811
AT4G33480.1	32.024354	31.821043	34.058279
AT4G33490.1	1.255213	1.915959	0
AT4G33490.2	7.502692	8.291701	11.03536
AT4G33495.1	11.780445	12.006976	12.966367
AT4G33500.1	36.297429	35.685025	38.083648
AT4G33510.1	106.641602	103.494453	114.236958
AT4G33510.2	0.551405	0.76233	0.743625
AT4G33520.1	70.378085	69.521152	68.845731
AT4G33520.2	10.15048	10.349056	11.178857
AT4G33520.3	0	0	0
AT4G33520.4	1.011616	1.065288	1.113852
AT4G33530.1	24.816863	25.90557	25.269936
AT4G33530.2	0.747801	0	0.613365
AT4G33540.1	0	0.138817	0.159617
AT4G33540.2	16.629301	16.44888	17.202099
AT4G33540.3	0	0.169605	0
AT4G33550.1	0	0	0
AT4G33550.2	6.502063	5.891037	6.896034
AT4G33560.1	5.55276	5.158087	5.805608
AT4G33565.1	15.349353	19.013912	16.474161
AT4G33580.1	43.145883	49.951069	49.294239
AT4G33580.2	0.462178	0	0
AT4G33580.3	61.893563	52.563405	53.243362
AT4G33585.1	0	0	0
AT4G33590.1	0	0	0
AT4G33600.1	0	0.029585	0.033877
AT4G33610.1	0	0	0
AT4G33620.1	3.508363	3.745054	4.478938
AT4G33625.1	26.677403	28.256244	28.543803
AT4G33625.2	0	0.29512	0
AT4G33625.3	9.772045	7.860182	9.371799
AT4G33630.1	12.426286	13.50602	13.560427
AT4G33630.2	2.708013	2.398889	2.740914
AT4G33630.3	22.06372	18.993853	20.495032
AT4G33640.1	64.113297	57.725115	35.622337
AT4G33640.2	0	0	22.779107
AT4G33650.1	14.098169	15.023919	15.25447
AT4G33650.2	2.080979	1.484622	1.318708
AT4G33660.1	14.770549	15.849327	14.897296
AT4G33666.1	89.885419	87.992831	84.909147
AT4G33670.1	22.096601	24.291887	24.273746
AT4G33680.1	114.691139	118.707054	116.273877
AT4G33690.1	11.225791	10.840287	10.826315
AT4G33700.1	16.823008	19.57428	17.418566
AT4G33700.2	0.23206	0.146388	0.333403
AT4G33700.3	0.09234	0	0
AT4G33710.1	0	0	0
AT4G33720.1	0	0	0
AT4G33730.1	0	0	0
AT4G33735.1	0	0	0
AT4G33740.1	3.922751	5.004901	6.580173
AT4G33740.2	23.807185	21.952504	21.93813
AT4G33740.3	0.395392	0.657976	0
AT4G33740.4	3.185302	2.475626	3.617348
AT4G33740.5	2.182237	2.964828	0.702193
AT4G33760.1	31.330224	30.850523	32.153365
AT4G33760.2	1.894036	0.489243	0.528157
AT4G33770.1	3.913713	4.12272	4.549298
AT4G33770.2	0.908106	0.546831	0.339977
AT4G33770.3	0.554894	0.706565	0.240761
AT4G33780.1	15.682491	14.952117	16.169742
AT4G33790.1	24.396059	24.287318	23.600101
AT4G33790.2	0.829572	1.576262	1.055405
AT4G33800.1	0.997856	0.662874	1.233087
AT4G33800.2	0	0.863458	0.198853
AT4G33810.1	0	0	0
AT4G33810.2	1.015686	0.39824	0
AT4G33810.3	0.082263	0.193911	0.186978
AT4G33810.4	0	0.176128	0
AT4G33810.5	1.085786	1.541941	1.962603
AT4G33820.1	0	0.050678	0.02906
AT4G33830.1	0	0	0
AT4G33840.1	0	0	0
AT4G33860.1	0	0	0
AT4G33865.1	420.674627	396.123219	408.564026
AT4G33870.1	0.295801	0.200357	0.114554
AT4G33880.1	0	0	0
AT4G33885.1	0	0	0
AT4G33890.1	16.670595	12.728248	14.468408
AT4G33890.2	0	3.341851	0
AT4G33900.1	0	0	0
AT4G33905.1	1.150386	1.023742	0.7517
AT4G33910.1	14.163603	15.107009	14.504834
AT4G33920.1	18.143751	17.523238	18.398442
AT4G33920.2	1.423322	0.873786	1.119853
AT4G33920.3	0	0	0.552756
AT4G33925.1	1.304286	1.307898	0.967865
AT4G33925.2	1.490503	1.257372	2.576881
AT4G33930.1	0.201727	0.328741	0.281156
AT4G33940.1	19.349286	16.876894	17.197939
AT4G33940.2	1.896597	2.084614	1.561314
AT4G33945.1	15.057504	14.901724	15.959368
AT4G33950.1	17.191319	17.904964	17.68131
AT4G33950.2	0.285255	0	0.115267
AT4G33960.1	2.162414	1.26747	1.089507
AT4G33970.1	0	0	0
AT4G33980.1	0.163908	0.066611	0.076172
AT4G33980.2	0	0	0
AT4G33985.1	2.045492	3.224292	1.502927
AT4G33990.1	1.406813	0	0.654658
AT4G33990.2	0.650307	1.752083	0.997516
AT4G34000.1	3.748156	3.087468	3.878683
AT4G34000.2	6.21364	6.122728	5.702141
AT4G34000.3	1.317154	0.54794	0.367318
AT4G34000.4	23.200737	25.218831	23.003893
AT4G34020.1	13.374334	14.613907	12.358742
AT4G34020.2	0.806981	0.950962	0
AT4G34020.3	5.584329	5.228427	6.388216
AT4G34020.4	1.632706	1.232797	2.724333
AT4G34030.1	29.359618	31.884478	32.028408
AT4G34040.1	16.40546	16.466794	16.480427
AT4G34050.1	413.184975	424.26858	415.388911
AT4G34050.2	0.176543	0.598111	0.207257
AT4G34050.3	0.351216	0.161019	0
AT4G34060.1	3.05145	3.805059	2.639409
AT4G34060.2	0	0.059477	0
AT4G34060.3	0.349914	0.084809	0.29811
AT4G34060.4	0.051265	0	0.13094
AT4G34060.5	1.635017	0.728613	2.066098
AT4G34070.1	17.138725	17.291544	17.140431
AT4G34080.1	0	0	0
AT4G34090.1	28.060958	31.171631	30.708436
AT4G34090.2	59.609531	67.476203	57.478525
AT4G34090.3	0.409856	0.519474	0.742878
AT4G34100.1	21.381594	20.738938	18.664157
AT4G34100.2	5.503453	4.384329	7.87391
AT4G34110.1	194.510797	200.528791	200.633906
AT4G34120.1	67.545348	62.844211	64.781024
AT4G34131.1	0.636284	0.892638	1.166107
AT4G34135.1	3.786511	3.832597	3.694616
AT4G34135.2	0.056959	0.172853	0.328347
AT4G34138.1	10.737453	10.204636	11.082507
AT4G34139.1	0	0	0
AT4G34140.1	4.533685	4.411933	4.639423
AT4G34140.10	0.171266	0.393923	0.574475
AT4G34140.2	2.262533	2.558155	2.467765
AT4G34140.3	0	0	0
AT4G34140.4	0.855283	1.455687	1.276761
AT4G34140.5	0	0	0
AT4G34140.6	0.2925	0.22651	0.330526
AT4G34140.7	0	1.069615	0.763883
AT4G34140.8	0	0.076152	0
AT4G34140.9	1.906415	0	0
AT4G34150.1	93.866576	91.375318	85.351984
AT4G34160.1	28.941966	29.821836	31.387368
AT4G34170.1	0	0	0.131372
AT4G34180.1	22.442439	22.160261	21.868244
AT4G34190.1	381.245557	357.798043	359.651077
AT4G34200.1	115.759999	115.401876	115.631762
AT4G34210.1	0.241084	0	0.279035
AT4G34215.1	0.350976	4.187336	0.46482
AT4G34215.2	44.247736	45.301665	46.193263
AT4G34220.1	24.051503	26.385711	24.034261
AT4G34230.1	38.591639	40.329852	39.962928
AT4G34230.2	0.190258	0	0
AT4G34240.1	54.2015	55.209473	57.423188
AT4G34240.2	6.62032	7.503413	6.077537
AT4G34240.3	4.071788	6.176778	5.55191
AT4G34240.4	2.305993	1.364727	0
AT4G34250.1	2.827039	2.880476	2.540344
AT4G34260.1	35.151005	38.412118	39.271743
AT4G34265.1	16.333706	16.992697	19.208993
AT4G34265.2	25.612141	26.963375	19.876529
AT4G34265.3	0	0.243651	0.313665
AT4G34265.4	0	0	0.130189
AT4G34265.5	1.883926	1.145371	1.456985
AT4G34265.6	1.310865	1.868863	1.943841
AT4G34270.1	26.951647	31.297542	29.827148
AT4G34280.1	6.967985	6.340238	6.568438
AT4G34290.1	193.491095	204.963101	192.498494
AT4G34300.1	0.051873	0.106072	0.12044
AT4G34310.1	1.685616	1.266186	1.200509
AT4G34310.10	0	0	0
AT4G34310.2	1.409959	0.520601	0.327463
AT4G34310.3	0	0.992987	1.052382
AT4G34310.4	0.679377	0.488495	0.69627
AT4G34310.5	0	0	0
AT4G34310.6	0.371901	0.234351	0.670814
AT4G34310.7	0.358875	0.492715	0.380371
AT4G34310.8	0	0	0
AT4G34310.9	0	0.480459	0.089563
AT4G34320.1	0.061516	0.053518	0
AT4G34320.2	0.172165	0.5186	0.643572
AT4G34330.1	0	0	0
AT4G34340.1	6.082101	5.314941	4.520513
AT4G34340.2	0	0	0
AT4G34345.1	0	0	0
AT4G34350.1	475.059487	497.006834	511.761286
AT4G34360.1	6.450828	6.725408	5.63103
AT4G34370.1	10.940846	11.859053	12.704804
AT4G34370.2	1.727175	1.403333	0.676467
AT4G34380.1	0	0.039134	0
AT4G34390.1	6.143358	6.506698	6.096241
AT4G34390.2	0.350938	0.825917	0.954278
AT4G34400.1	5.332803	4.197477	2.496657
AT4G34400.2	8.454491	11.562286	12.246353
AT4G34410.1	5.399884	5.748129	4.773577
AT4G34412.1	11.964599	14.091876	13.491213
AT4G34419.1	0.070331	0.144708	0.081586
AT4G34420.1	2.473722	3.548122	3.006641
AT4G34430.1	0	1.531212	0
AT4G34430.2	5.972007	3.936587	5.913283
AT4G34430.3	5.18164	5.210938	5.889528
AT4G34430.4	0.980108	1.782739	0.637599
AT4G34440.1	0	0.161731	0
AT4G34440.2	0.017936	0	0.020851
AT4G34450.1	92.608027	95.157142	93.783631
AT4G34460.1	36.925454	37.030814	33.061172
AT4G34460.2	2.614517	1.826834	1.981042
AT4G34460.3	0	0	0
AT4G34460.4	0	1.263362	6.03944
AT4G34470.1	0.095435	0.198028	0
AT4G34480.1	29.150887	25.256841	27.250141
AT4G34480.2	3.64757	3.19642	2.575791
AT4G34480.3	3.20252	4.727138	3.473659
AT4G34490.1	60.831364	61.10998	60.80224
AT4G34490.2	0	0	0
AT4G34500.1	11.4375	12.081663	10.664872
AT4G34510.1	0.510144	0.433597	0.403226
AT4G34520.1	0	0.05394	0.030911
AT4G34530.1	10.103547	9.855704	10.536083
AT4G34540.1	5.244707	5.157788	5.175019
AT4G34550.1	7.737052	6.624058	7.363697
AT4G34550.2	0.388067	0.462075	0
AT4G34555.1	57.299004	60.752051	60.293039
AT4G34560.1	16.509312	17.344283	17.245993
AT4G34570.1	3.212747	4.749502	3.713986
AT4G34570.2	1.878691	0.581672	2.327603
AT4G34570.3	2.119647	2.560929	2.022683
AT4G34570.4	0.970818	1.65567	0.55015
AT4G34570.5	0	0	0
AT4G34580.1	0	0	0
AT4G34580.2	1.146989	1.329583	1.28473
AT4G34590.1	31.973068	32.444641	35.969765
AT4G34600.1	6.17305	7.016579	5.795088
AT4G34600.2	0.35298	0.131187	0.250185
AT4G34610.1	12.909797	11.976481	14.107271
AT4G34610.2	8.485674	7.660544	7.081449
AT4G34610.3	0.929735	1.191142	1.177507
AT4G34610.4	3.077709	5.11243	2.944394
AT4G34620.1	1044.894534	1036.067322	1035.734435
AT4G34630.1	40.156904	37.816719	40.471384
AT4G34640.1	31.155024	30.525172	31.269058
AT4G34640.2	3.342009	2.954478	3.206698
AT4G34650.1	8.838912	7.845807	7.297829
AT4G34650.2	2.390805	5.229178	6.054557
AT4G34660.1	18.687797	20.178785	21.100179
AT4G34660.2	0	0	0
AT4G34660.3	0	0	0
AT4G34670.1	565.027678	575.384491	573.898082
AT4G34680.1	1.615008	2.172986	1.913586
AT4G34680.2	6.243406	5.962157	5.635022
AT4G34690.1	0	0	0
AT4G34700.1	127.770022	137.552234	131.832575
AT4G34710.1	38.381276	35.539276	35.419453
AT4G34710.2	8.911193	10.729389	11.274149
AT4G34720.1	172.918436	175.056283	166.090643
AT4G34720.2	0.225756	0.452024	0.253965
AT4G34730.1	34.905372	33.200162	31.974398
AT4G34730.2	1.475717	2.558882	1.110106
AT4G34730.3	55.365867	51.550327	60.762598
AT4G34740.1	32.465524	29.674232	31.214761
AT4G34750.1	4.65947	5.265712	6.477985
AT4G34750.2	2.876236	1.393225	1.735919
AT4G34760.1	55.566697	53.636941	55.469253
AT4G34770.1	12.538445	13.660774	11.414685
AT4G34780.1	0	0	0
AT4G34790.1	3.46432	2.282502	2.426908
AT4G34800.1	1.099807	1.5856	1.870915
AT4G34810.1	0.379831	0.492515	0.220072
AT4G34830.1	64.847567	64.352177	64.921687
AT4G34840.1	1.863421	1.550795	0
AT4G34840.2	4.008894	3.408426	5.924293
AT4G34840.3	0.409622	0.41579	0.102692
AT4G34840.4	0.232554	0.585426	0.38715
AT4G34840.5	0.836722	0.993462	1.818054
AT4G34850.1	3.047375	3.154248	3.104076
AT4G34850.2	0.167885	0	0
AT4G34860.1	2.478953	2.872574	3.097159
AT4G34860.2	0	0	0.115026
AT4G34860.3	2.983215	2.366739	2.34734
AT4G34870.1	407.728131	398.684927	407.133999
AT4G34880.1	0	0	0.324331
AT4G34880.2	0.345894	0.233531	0
AT4G34881.1	58.60015	57.489126	62.825822
AT4G34890.1	11.798741	12.425962	12.08465
AT4G34900.1	0.93029	1.829751	1.673175
AT4G34900.2	0.909325	0.175857	1.143813
AT4G34900.3	3.002834	2.950559	2.149097
AT4G34910.1	14.468867	14.886735	14.660527
AT4G34920.1	33.141261	30.665034	30.899024
AT4G34930.1	0.904582	0.861931	1.07963
AT4G34940.1	0.37713	0.259901	0.298926
AT4G34950.1	24.41979	25.08546	26.53458
AT4G34960.1	24.159302	25.075579	26.596638
AT4G34960.2	0	0	0
AT4G34970.1	3.236705	1.835673	4.025013
AT4G34980.1	42.448519	43.7311	44.627588
AT4G34990.1	5.717714	6.479516	5.556271
AT4G35000.1	146.065396	137.58175	143.778783
AT4G35010.1	0.355067	0.330902	0.222295
AT4G35020.1	17.2057	17.524197	20.330712
AT4G35020.2	0	0	0
AT4G35020.3	0.417309	1.316547	0
AT4G35020.4	0	0	0
AT4G35020.5	1.744813	1.601159	0.912207
AT4G35025.1	0	0	0
AT4G35030.1	0	0	0
AT4G35030.2	0.27543	0.053081	0
AT4G35030.3	2.22105	2.869456	2.907185
AT4G35030.4	0.178455	0.128029	0
AT4G35030.5	0	0	0
AT4G35030.6	0.051443	0.211932	0
AT4G35030.7	0.635124	0.058093	0
AT4G35030.8	0	0	0.771518
AT4G35030.9	0	0	0
AT4G35040.1	1.507122	1.463147	2.18127
AT4G35040.2	0	0	0
AT4G35040.3	0.225017	0	0.261844
AT4G35040.4	20.517768	21.493922	22.963947
AT4G35050.1	16.225514	17.549871	15.920809
AT4G35060.1	9.782819	7.974599	8.460867
AT4G35070.1	5.322612	4.432997	4.411034
AT4G35070.2	0	0	0.931327
AT4G35080.1	21.968263	23.432516	21.696325
AT4G35080.2	2.224236	0	1.536046
AT4G35080.3	0	0	0
AT4G35090.1	1581.350986	1606.691892	1593.544323
AT4G35090.2	19.945442	24.915224	21.308837
AT4G35090.3	2.196356	1.288723	2.352755
AT4G35100.1	63.255627	71.108127	66.769755
AT4G35100.2	507.735865	480.961307	493.585854
AT4G35110.1	0.421224	0.382939	0.249123
AT4G35110.2	4.721496	6.136032	5.861169
AT4G35110.3	0.130028	0	0.325204
AT4G35110.4	0	0	0
AT4G35110.5	0.609153	0.200603	0.390135
AT4G35110.6	0	0.499216	0.429163
AT4G35120.1	0	0.040311	0
AT4G35130.1	1.526542	1.954144	1.792419
AT4G35140.1	4.30243	4.624893	4.416557
AT4G35140.2	3.66135	3.374233	4.122869
AT4G35150.1	0	0.050574	0
AT4G35160.1	1.275688	1.17914	1.383538
AT4G35165.1	0	0	0
AT4G35170.1	0.408607	0.680294	0.647236
AT4G35180.1	0.661146	0.420241	0.706262
AT4G35180.2	0	0.082128	0
AT4G35190.1	2.151006	2.920797	2.391653
AT4G35190.2	7.915614	7.441876	8.215233
AT4G35200.1	0	0	0
AT4G35210.1	0	0	0
AT4G35220.1	14.780914	14.284266	16.376265
AT4G35230.1	36.02771	36.111527	35.672825
AT4G35240.1	0	0	0
AT4G35240.2	0	0	0
AT4G35240.3	1.920987	1.371408	1.168888
AT4G35240.4	7.496535	9.101832	9.583335
AT4G35250.1	209.951041	214.644167	207.857276
AT4G35260.1	51.433647	50.539496	53.175603
AT4G35270.1	0	0	0
AT4G35270.2	4.88478	3.865411	3.785619
AT4G35270.3	1.018113	1.038294	0.680716
AT4G35270.4	5.307142	6.840487	7.768835
AT4G35280.1	0	0	0
AT4G35290.1	2.147149	1.281662	3.596929
AT4G35290.2	0.416036	0.39145	0.146544
AT4G35290.3	2.267604	2.331773	2.147925
AT4G35290.4	0.505179	0.35126	0.419795
AT4G35290.5	1.793006	2.876207	1.654984
AT4G35290.6	0.08197	0	0
AT4G35295.1	0	0	0
AT4G35300.1	7.518061	6.135647	5.538881
AT4G35300.10	14.994305	17.354579	14.582492
AT4G35300.11	0	1.694019	2.805907
AT4G35300.2	0.20183	0.154362	1.049688
AT4G35300.3	1.627953	1.999674	3.483032
AT4G35300.4	3.369876	1.960746	1.535632
AT4G35300.5	0	0	0
AT4G35300.6	0.107205	0	0
AT4G35300.7	0	0.085019	0
AT4G35300.8	0.841152	0.283339	0.994412
AT4G35300.9	0	0	0
AT4G35310.1	32.683833	34.736431	33.905479
AT4G35310.2	8.65406	8.099287	9.375448
AT4G35320.1	54.098704	53.398216	57.097389
AT4G35335.1	22.195102	18.743063	20.091102
AT4G35350.1	27.036112	29.068501	30.584873
AT4G35350.2	0.178773	0.38037	0.507002
AT4G35360.1	2.863965	4.222583	2.339074
AT4G35360.2	31.099919	29.682084	31.603307
AT4G35360.3	0.473442	0.359636	0.56659
AT4G35370.1	0.436339	0.409316	0.623908
AT4G35375.1	0	0	0
AT4G35380.1	0.321841	0	0.263708
AT4G35380.2	0	0.41925	0
AT4G35390.1	0.328383	0.200182	0.22891
AT4G35410.1	4.156768	2.865453	3.925931
AT4G35410.2	15.825333	16.246264	14.288495
AT4G35420.1	15.372625	14.295069	13.426189
AT4G35430.1	0	0	0
AT4G35440.1	9.722298	10.264009	10.514318
AT4G35440.2	0	0	0
AT4G35450.1	77.737708	73.7332	77.953071
AT4G35450.2	57.641302	70.302113	55.691149
AT4G35450.3	38.754023	40.735915	37.651406
AT4G35450.4	135.617947	137.358604	141.051026
AT4G35450.5	0	0.193047	0.304441
AT4G35460.1	19.19449	19.445252	19.780567
AT4G35470.1	9.464651	10.200693	9.081308
AT4G35470.2	1.515955	0.601017	1.780979
AT4G35480.1	3.827872	2.723827	2.946217
AT4G35485.1	0	0	0
AT4G35490.1	43.020113	48.792569	31.895799
AT4G35490.2	38.10047	25.855046	44.077751
AT4G35500.1	1.108236	1.57631	1.733387
AT4G35500.2	2.54027	2.794712	1.41235
AT4G35510.1	14.100753	14.660547	13.634095
AT4G35519.1	0	0	0
AT4G35520.1	0	0	0
AT4G35520.2	0.387535	0.406922	0.239842
AT4G35520.3	0	0	0
AT4G35520.4	0	0	0
AT4G35520.5	0	0	0
AT4G35520.6	0	0	0
AT4G35520.7	0	0	0
AT4G35520.8	0.250017	0.171669	0.321204
AT4G35530.1	8.419644	6.846568	6.112574
AT4G35540.1	4.888188	5.201333	5.794713
AT4G35550.1	18.802445	20.418804	19.814787
AT4G35560.1	3.817655	4.258416	2.999539
AT4G35560.2	2.995512	1.960438	3.837527
