ERR9081510	ERR9081511
AT5G10320.6	0.718647	2.025268
AT5G10330.1	1.165954	1.342004
AT5G10330.2	2.855274	5.017535
AT5G10330.3	0.101139	0.291007
AT5G10330.4	0.49312	0.671747
AT5G10330.5	0.254543	1.039664
AT5G10330.6	0	0
AT5G10330.7	1.797487	1.340834
AT5G10330.8	6.831816	3.189742
AT5G10336.1	4.601047	6.048087
AT5G10340.1	0	0.047194
AT5G10350.1	49.534359	45.156002
AT5G10350.2	1.017036	0.114528
AT5G10350.3	0	0
AT5G10350.4	7.562292	4.720619
AT5G10350.5	0	0
AT5G10350.6	6.780688	5.841112
AT5G10360.1	459.097485	422.456929
AT5G10360.2	0.110644	0
AT5G10370.1	3.818623	3.972216
AT5G10380.1	3.536254	3.473893
AT5G10390.1	10.258443	10.522606
AT5G10400.1	27.798395	26.603547
AT5G10410.1	1.445226	2.142902
AT5G10420.1	0	0
AT5G10430.1	135.112239	145.974131
AT5G10435.1	0	0.770884
AT5G10440.1	0.686024	0.168778
AT5G10440.2	0	0.28701
AT5G10450.1	868.842491	848.803619
AT5G10450.2	27.828821	26.187351
AT5G10450.3	1.971331	2.570621
AT5G10450.4	0	0
AT5G10460.1	50.145922	50.972467
AT5G10470.1	5.436508	5.566053
AT5G10470.2	7.778587	6.993833
AT5G10480.1	85.124705	89.231938
AT5G10480.2	0	0.091421
AT5G10480.3	0.444449	0.186386
AT5G10490.1	15.138278	15.192405
AT5G10490.2	2.079093	2.540516
AT5G10490.3	0	0
AT5G10500.1	0	0
AT5G10510.1	0.904748	0
AT5G10510.2	0	0
AT5G10510.3	0.191276	0.148141
AT5G10510.4	1.331516	1.297474
AT5G10510.5	0.13749	0.435324
AT5G10510.6	0	1.295659
AT5G10510.7	0	0
AT5G10520.1	2.296763	3.380064
AT5G10520.2	1.058729	0.863777
AT5G10530.1	3.074011	2.611651
AT5G10540.1	25.816884	25.62289
AT5G10550.1	31.875366	30.75366
AT5G10560.1	26.501962	28.089603
AT5G10570.1	2.281166	2.115174
AT5G10580.1	17.373317	21.335275
AT5G10580.2	0.108677	0.118679
AT5G10580.3	0.165095	0.154591
AT5G10580.4	0.151976	0.056602
AT5G10590.1	0	0
AT5G10600.1	3.816114	3.696983
AT5G10605.1	1.418969	1.450749
AT5G10605.2	0.22023	0
AT5G10610.1	12.36355	14.416334
AT5G10620.1	0.147592	0.329389
AT5G10620.2	5.891231	4.928023
AT5G10625.1	19.483146	18.28201
AT5G10630.1	0	0
AT5G10630.2	3.629961	6.478245
AT5G10630.3	1.766451	1.648949
AT5G10630.4	0.178221	0.494585
AT5G10630.5	8.271299	3.057546
AT5G10650.1	7.059923	9.091738
AT5G10650.2	0.265259	0.697227
AT5G10650.3	0.991427	0.60397
AT5G10660.1	0	0.102903
AT5G10660.2	0	0
AT5G10660.3	0	0
AT5G10680.1	0.182562	0
AT5G10680.2	0	0.0747
AT5G10690.1	17.982534	16.109439
AT5G10690.2	0.659064	0.403126
AT5G10695.1	22.876899	24.948853
AT5G10695.2	0	0
AT5G10700.1	0	0
AT5G10700.2	29.279369	29.185769
AT5G10710.1	12.015748	10.462394
AT5G10710.2	9.110323	6.98043
AT5G10710.3	0	0
AT5G10720.1	1.230239	1.554541
AT5G10730.1	10.303697	11.182504
AT5G10740.1	21.067149	22.174891
AT5G10740.2	0	0
AT5G10745.1	18.661026	17.069374
AT5G10745.2	6.014767	5.504938
AT5G10745.3	5.830915	2.829711
AT5G10750.1	12.258152	11.570254
AT5G10760.1	0.401986	0.280569
AT5G10770.1	26.072692	29.970117
AT5G10780.1	104.819402	102.560776
AT5G10780.2	0	0
AT5G10790.1	10.044115	10.082845
AT5G10790.2	0	0.468888
AT5G10800.1	0.647824	0.645421
AT5G10800.2	0.614391	0.412829
AT5G10800.3	0	0
AT5G10810.1	27.657559	26.111692
AT5G10820.1	15.13603	17.037027
AT5G10830.1	18.933392	21.692873
AT5G10840.1	60.059046	59.429662
AT5G10860.1	539.019025	594.749832
AT5G10870.1	10.757733	9.49636
AT5G10880.1	0	0
AT5G10890.1	0	1.142888
AT5G10890.2	1.566138	0.861503
AT5G10900.1	0	0.044241
AT5G10900.2	4.825489	5.333318
AT5G10900.3	0.495597	0.193468
AT5G10910.1	12.133781	11.765929
AT5G10920.1	20.215344	19.012669
AT5G10930.1	2.961808	2.858491
AT5G10940.1	0	0.806567
AT5G10940.2	28.145362	24.684139
AT5G10946.1	1.898571	1.855022
AT5G10946.2	0.750833	1.00164
AT5G10950.1	24.414034	22.409284
AT5G10960.1	156.416572	153.286975
AT5G10970.1	1.112061	2.182778
AT5G10980.1	201.383739	200.349399
AT5G10990.1	0.143753	0.361038
AT5G11000.1	23.091502	23.180673
AT5G11010.1	0	0.055196
AT5G11010.2	9.192552	9.852773
AT5G11010.3	1.148017	0.599386
AT5G11010.4	0.673254	0.182506
AT5G11020.1	3.101167	2.879959
AT5G11020.2	0.090725	0.030969
AT5G11020.3	0.138793	0
AT5G11020.4	0.917279	1.565009
AT5G11030.1	0.852762	0.185843
AT5G11030.2	7.685607	6.735248
AT5G11030.3	0	0
AT5G11030.4	1.106409	0.539959
AT5G11030.5	0.047734	0.217031
AT5G11030.6	1.403842	1.053136
AT5G11030.7	0.20953	0.721669
AT5G11030.8	0.538238	0.053962
AT5G11030.9	0	0
AT5G11040.1	20.853149	20.672527
AT5G11050.1	0	0
AT5G11060.1	10.89572	10.568446
AT5G11070.1	55.642301	56.382928
AT5G11080.1	0.102146	0
AT5G11080.2	0	0
AT5G11080.3	0	0.029471
AT5G11090.1	97.296055	113.857887
AT5G11100.1	3.514821	4.258181
AT5G11110.1	5.913961	6.24388
AT5G11130.1	0	0
AT5G11130.2	0.03593	0
AT5G11140.1	0.175879	0.184262
AT5G11150.1	34.134925	31.65031
AT5G11150.2	0.790092	3.000869
AT5G11160.1	6.814831	6.734968
AT5G11160.2	0.791564	0.192838
AT5G11170.1	58.718461	50.452367
AT5G11170.2	29.987919	25.281704
AT5G11180.1	0	0
AT5G11180.2	0.044845	0.104395
AT5G11190.1	3.533992	5.459212
AT5G11200.1	71.338563	65.030271
AT5G11200.2	1.125772	0.866535
AT5G11200.3	0.577236	0.684752
AT5G11210.1	0	0.22614
AT5G11210.10	0	0
AT5G11210.11	0	0
AT5G11210.2	0	0
AT5G11210.3	0.097562	0
AT5G11210.4	0	0
AT5G11210.5	0	0
AT5G11210.6	0.088945	0.291812
AT5G11210.7	0	0
AT5G11210.8	0.186985	0
AT5G11210.9	0	0
AT5G11220.1	0	0
AT5G11230.1	6.932803	8.689041
AT5G11240.1	9.603442	8.098668
AT5G11250.1	0.280674	0.239821
AT5G11250.2	1.188856	2.47091
AT5G11250.3	2.762192	1.981154
AT5G11260.1	13.677161	13.861079
AT5G11260.2	0.226963	0.097423
AT5G11270.1	24.823526	24.687027
AT5G11280.1	54.373015	55.095411
AT5G11290.1	0	0
AT5G11290.2	0	0.204148
AT5G11300.1	1.375245	1.683621
AT5G11300.2	0.175806	0.171337
AT5G11310.1	4.454845	4.424631
AT5G11320.1	0.104261	0.198364
AT5G11320.2	0	0.035748
AT5G11330.1	33.29814	31.845536
AT5G11330.2	3.559657	3.883678
AT5G11340.1	30.343646	29.113013
AT5G11350.1	8.772178	8.521997
AT5G11350.2	1.77324	0.690695
AT5G11350.3	0	0
AT5G11350.4	0.220981	0.699149
AT5G11350.5	0.287312	0.687102
AT5G11360.1	0	0
AT5G11360.2	0	0
AT5G11360.3	0	0.076681
AT5G11370.1	0	0
AT5G11380.1	3.239412	1.757831
AT5G11380.2	2.642741	3.727319
AT5G11380.3	0.228404	0.401137
AT5G11380.4	0.070804	0.428956
AT5G11390.1	9.895508	9.185604
AT5G11400.1	0	0
AT5G11400.2	0	0
AT5G11410.1	1.353014	1.445682
AT5G11410.2	0.04951	0.172505
AT5G11412.1	0.89153	0.263069
AT5G11416.1	0	0
AT5G11420.1	203.60256	166.501226
AT5G11425.1	0	0
AT5G11430.1	3.668571	4.048181
AT5G11430.2	1.726112	1.409148
AT5G11430.3	0.682356	0.337365
AT5G11430.4	0	0
AT5G11430.5	0.598788	1.049542
AT5G11430.6	0.237166	0.164611
AT5G11440.1	1.005178	1.601693
AT5G11440.2	0.074625	0.06684
AT5G11450.1	74.548996	60.449201
AT5G11450.2	3.335593	5.421133
AT5G11460.1	2.790096	3.365115
AT5G11470.1	0	0
AT5G11470.2	2.008097	1.911931
AT5G11480.1	53.886825	49.59957
AT5G11490.1	35.59485	36.846608
AT5G11490.2	0	0
AT5G11490.3	0	0
AT5G11500.1	166.298162	159.117784
AT5G11500.2	64.05418	43.241666
AT5G11510.1	0.686924	1.366653
AT5G11510.2	0	0.036373
AT5G11510.3	0.064257	0.359392
AT5G11510.4	0.960156	0
AT5G11510.5	0.031206	0
AT5G11520.1	115.331923	131.703709
AT5G11530.1	6.612854	7.329948
AT5G11530.2	0	0.447739
AT5G11530.3	1.044157	0.850082
AT5G11540.1	1.131221	0.891781
AT5G11550.1	13.468049	14.741904
AT5G11560.1	55.234079	55.624506
AT5G11565.1	0	0
AT5G11570.1	0.376973	0.656707
AT5G11580.1	65.104887	60.465953
AT5G11580.2	2.35714	3.117224
AT5G11590.1	0.65664	0.653201
AT5G11600.1	3.923786	1.523905
AT5G11600.2	21.438675	23.502037
AT5G11610.1	3.574111	2.607862
AT5G11610.2	0.477776	0.677557
AT5G11610.3	2.215456	1.800751
AT5G11620.1	0.445615	0.403244
AT5G11620.2	0.335551	0.464123
AT5G11630.1	2.865411	2.548584
AT5G11630.2	11.80809	9.676451
AT5G11630.3	1.003811	2.191084
AT5G11640.1	16.263688	15.769972
AT5G11640.2	1.326532	1.31927
AT5G11650.1	11.68733	10.72953
AT5G11650.2	1.586866	2.683989
AT5G11660.1	0	0
AT5G11670.1	161.797459	219.540788
AT5G11680.1	59.076503	57.516091
AT5G11690.1	5.959941	5.109134
AT5G11700.1	0	0
AT5G11700.2	47.963084	44.385299
AT5G11710.1	0.355258	1.43906
AT5G11710.2	63.228323	59.628661
AT5G11710.3	4.40275	4.023644
AT5G11720.1	37.895908	36.974152
AT5G11730.1	8.327923	7.98999
AT5G11740.1	189.333923	173.408817
AT5G11750.1	8.240252	8.463963
AT5G11750.2	0	0.05913
AT5G11760.1	31.738736	35.935769
AT5G11770.1	242.78597	267.499914
AT5G11780.1	0.836992	1.124516
AT5G11790.1	14.179543	14.462645
AT5G11790.2	0.170195	0.195695
AT5G11800.1	14.740021	13.680052
AT5G11810.1	35.917168	33.984005
AT5G11820.1	0	0
AT5G11830.1	0	0
AT5G11840.1	41.308897	40.356775
AT5G11840.2	1.930793	0.996692
AT5G11840.3	0.504547	1.109227
AT5G11840.4	0.473761	0
AT5G11850.1	29.454287	27.597215
AT5G11860.1	0.23245	0.726804
AT5G11860.2	0.778024	0.551056
AT5G11860.3	14.872207	14.183397
AT5G11860.4	0	0
AT5G11860.5	3.814352	2.878267
AT5G11870.1	0	0.225651
AT5G11870.2	1.193925	0.751453
AT5G11880.1	37.387079	35.6844
AT5G11890.1	18.376061	19.196968
AT5G11900.1	30.921447	27.68694
AT5G11910.1	17.868249	17.073204
AT5G11910.2	2.753654	1.956567
AT5G11910.3	0	0
AT5G11910.4	0	0
AT5G11920.1	0.792122	0.49848
AT5G11920.2	0	0
AT5G11920.3	0	0
AT5G11930.1	0.487783	0.457583
AT5G11940.1	0	0.012402
AT5G11950.1	11.364207	9.056049
AT5G11950.2	1.531174	4.194295
AT5G11950.3	0	0
AT5G11950.4	1.231809	1.468708
AT5G11960.1	38.189294	32.772663
AT5G11970.1	33.915066	36.666725
AT5G11975.1	2.285268	3.157532
AT5G11980.1	20.108534	19.212219
AT5G11980.2	0.111985	0
AT5G11990.1	1.952058	1.776673
AT5G12000.1	0	0
AT5G12000.2	0	0
AT5G12010.1	19.927867	18.437579
AT5G12020.1	0.149353	0.291586
AT5G12030.1	0.248502	0.207928
AT5G12040.1	27.225042	25.996136
AT5G12040.2	0.591434	0.848126
AT5G12043.1	0	0
AT5G12050.1	28.520642	24.797814
AT5G12060.1	0	0.072356
AT5G12070.1	0	0
AT5G12080.1	1.617257	2.151904
AT5G12080.2	0.779137	0.426092
AT5G12080.3	1.123785	0.557551
AT5G12090.1	0	0
AT5G12100.1	5.05733	4.621975
AT5G12110.1	3.767121	2.735782
AT5G12120.1	57.179212	63.42737
AT5G12130.1	13.830975	12.945345
AT5G12130.2	0	0
AT5G12140.1	69.549756	73.813185
AT5G12150.1	49.352992	48.436969
AT5G12150.2	2.191913	1.176663
AT5G12170.2	29.5411	28.782446
AT5G12170.3	1.84025	1.307208
AT5G12180.1	0	0
AT5G12190.1	28.488667	29.539415
AT5G12200.1	41.681994	45.588109
AT5G12210.1	51.476641	51.490253
AT5G12210.2	13.737602	9.636778
AT5G12220.1	7.119529	5.806497
AT5G12220.2	0	0
AT5G12230.1	46.183368	39.869248
AT5G12235.1	0.361795	0.074773
AT5G12236.1	0	0
AT5G12240.1	4.478621	4.818301
AT5G12240.2	44.706705	41.228205
AT5G12250.1	157.504473	155.392576
AT5G12260.1	7.7468	8.434073
AT5G12270.1	1.68472	0.903592
AT5G12280.1	0.397422	0.132442
AT5G12280.2	1.308986	0.868556
AT5G12280.3	0.689124	0.750597
AT5G12290.1	14.847885	13.753614
AT5G12290.2	1.664001	1.778341
AT5G12300.1	1.11201	0.64859
AT5G12310.1	26.236596	26.355439
AT5G12320.1	18.582431	11.453397
AT5G12330.1	1.998528	3.253545
AT5G12330.2	0.745975	0.734043
AT5G12330.3	0.126348	0.184415
AT5G12330.4	0	0
AT5G12340.1	0	0.918401
AT5G12340.2	0.756109	1.382085
AT5G12350.1	21.191671	19.855835
AT5G12360.1	0.740749	0.596161
AT5G12360.2	1.927728	1.197534
AT5G12370.1	68.420835	64.492314
AT5G12370.2	0.656447	0.548437
AT5G12370.3	0	0
AT5G12380.1	0.082145	0.068909
AT5G12390.1	34.714595	33.738464
AT5G12400.1	16.606671	15.741413
AT5G12410.1	29.207978	31.838293
AT5G12420.1	20.794909	27.715418
AT5G12420.2	0.223813	0.561459
AT5G12430.1	19.120035	17.907792
AT5G12440.1	13.168759	12.831393
AT5G12440.10	0.848685	0
AT5G12440.11	0	0.062274
AT5G12440.12	0	0
AT5G12440.2	0.119851	0
AT5G12440.3	0	0.232537
AT5G12440.4	1.716547	1.329128
AT5G12440.5	1.042118	0
AT5G12440.6	0	0
AT5G12440.7	0	0
AT5G12440.8	0	0.783065
AT5G12440.9	0	0.111114
AT5G12450.1	0	0
AT5G12460.1	0	0
AT5G12470.1	60.669689	61.228139
AT5G12480.1	31.724955	33.679752
AT5G12480.2	0	0
AT5G12840.1	7.534371	6.093932
AT5G12840.2	4.56549	4.468808
AT5G12840.3	1.984242	1.764797
AT5G12840.4	2.537746	2.311636
AT5G12840.5	0	0
AT5G12850.1	19.588648	16.858297
AT5G12860.1	84.513969	82.05548
AT5G12860.2	90.756371	90.464214
AT5G12870.1	1.007565	0.642359
AT5G12880.1	5.621197	9.969343
AT5G12890.1	12.926934	14.01526
AT5G12900.1	5.486211	6.223476
AT5G12910.1	0	0.160646
AT5G12920.1	0.103329	0
AT5G12920.2	0	0
AT5G12920.3	0	0
AT5G12920.4	0	0.07743
AT5G12920.5	0	0
AT5G12920.6	1.166989	1.105823
AT5G12920.7	0	0
AT5G12920.8	0	0
AT5G12930.1	3.360893	3.657608
AT5G12940.1	6.810644	8.410088
AT5G12950.1	26.364663	24.76629
AT5G12960.1	0.057896	0.069428
AT5G12970.1	1.691436	1.98505
AT5G12980.1	18.883145	15.666561
AT5G12990.1	0	0
AT5G13000.1	24.521296	21.987485
AT5G13000.2	0	0
AT5G13010.1	43.628665	46.921561
AT5G13020.1	40.92765	38.255164
AT5G13020.2	0.470356	0.41248
AT5G13020.3	1.853951	1.39833
AT5G13030.1	52.1837	57.452175
AT5G13050.1	14.788192	14.829671
AT5G13050.2	1.525796	1.888113
AT5G13060.1	1.506423	1.148007
AT5G13070.1	20.582902	21.27088
AT5G13080.1	12.329922	15.25446
AT5G13090.1	23.746525	24.664429
AT5G13100.1	60.846115	54.180762
AT5G13110.1	24.394874	27.125623
AT5G13120.1	85.602346	89.030578
AT5G13120.2	28.638381	11.719229
AT5G13130.1	0.040658	0
AT5G13130.2	0	0
AT5G13140.1	36.559508	33.657641
AT5G13150.1	1.378439	1.495107
AT5G13160.1	20.87475	21.042387
AT5G13170.1	4.787633	1.678273
AT5G13180.1	69.82369	81.288533
AT5G13181.1	0	0
AT5G13181.2	0	0
AT5G13190.1	18.617623	17.962339
AT5G13190.2	0.139415	0.309805
AT5G13200.1	5.923938	6.778344
AT5G13200.2	0	0.042583
AT5G13210.1	4.268203	4.796031
AT5G13220.1	1.404648	1.452422
AT5G13220.2	0	0
AT5G13220.3	0.731499	0.429198
AT5G13220.4	0	0
AT5G13220.5	0.103545	0
AT5G13220.6	0	0.092075
AT5G13220.7	0.09488	0.116121
AT5G13230.1	0.994597	0.807256
AT5G13240.1	57.883815	52.972707
AT5G13240.2	1.865782	0.535336
AT5G13240.3	0	0.970335
AT5G13250.1	0.668731	0.581028
AT5G13250.2	0.187577	0.389567
AT5G13260.1	28.311826	28.094161
AT5G13270.1	4.843444	4.504721
AT5G13280.1	32.59292	31.370686
AT5G13290.1	0.121428	0
AT5G13290.2	2.23704	2.426689
AT5G13290.3	0	0.435338
AT5G13295.1	0	0
AT5G13300.1	24.332067	23.454296
AT5G13310.1	3.609292	2.936315
AT5G13310.2	5.931938	6.650914
AT5G13320.1	0.368026	0.367562
AT5G13320.2	0	0
AT5G13320.3	0	0
AT5G13330.1	47.13898	50.309622
AT5G13340.1	11.016074	10.199346
AT5G13350.1	0.235216	0.10699
AT5G13350.2	0	0
AT5G13360.1	1.794132	0.856588
AT5G13360.2	0.363975	0.647893
AT5G13360.3	4.87974	5.436923
AT5G13370.1	24.3607	29.643355
AT5G13380.1	0	0
AT5G13390.1	15.039876	14.632568
AT5G13390.2	4.549115	4.090931
AT5G13400.1	14.917224	10.960684
AT5G13410.1	49.119946	53.247435
AT5G13410.2	0.455784	0
AT5G13410.3	0.301369	0.849104
AT5G13420.1	89.629223	93.042161
AT5G13430.1	80.330003	82.139333
AT5G13440.1	99.906208	99.981507
AT5G13450.1	205.952858	222.955582
AT5G13450.2	0	0
AT5G13460.1	12.805748	12.216368
AT5G13470.1	24.71627	21.856446
AT5G13480.1	6.320994	4.658233
AT5G13480.2	0.184089	0.196496
AT5G13480.3	0.223847	0.152618
AT5G13480.4	0	1.170443
AT5G13490.1	8.115014	11.266457
AT5G13490.2	4.522	1.714821
AT5G13500.1	17.549551	16.622074
AT5G13500.2	0	0.334905
AT5G13500.3	16.917581	16.296686
AT5G13510.1	269.364662	265.972647
AT5G13520.1	10.925175	10.736883
AT5G13530.1	12.914777	10.944767
AT5G13530.2	4.473894	4.583889
AT5G13550.1	14.142643	14.516571
AT5G13560.1	24.643236	21.929742
AT5G13565.1	2.25047	0
AT5G13570.1	26.473945	26.396966
AT5G13570.2	0	0
AT5G13580.1	6.37754	8.936454
AT5G13590.1	10.75838	11.89407
AT5G13590.2	1.878687	1.615574
AT5G13590.3	2.320429	1.629451
AT5G13590.4	0	0.311749
AT5G13590.5	4.095685	4.389013
AT5G13590.6	0.08627	0.230471
AT5G13600.1	0.098705	0.250015
AT5G13610.1	7.425844	6.983797
AT5G13620.1	0	0
AT5G13630.1	394.597243	389.952585
AT5G13630.2	0.117485	0
AT5G13640.1	38.856512	37.89897
AT5G13640.2	0	0
AT5G13640.3	0.584032	0
AT5G13650.1	126.568622	116.533399
AT5G13650.2	91.450022	87.721141
AT5G13660.1	1.333786	2.582778
AT5G13660.2	1.376199	0.81879
AT5G13660.3	0.436325	0.325479
AT5G13660.4	0.113274	0
AT5G13660.5	0.513683	0.344126
AT5G13660.6	0.148291	0.444616
AT5G13660.7	0	0
AT5G13670.1	0	0
AT5G13680.1	9.560649	9.021091
AT5G13690.1	9.769862	10.637348
AT5G13690.2	0	0
AT5G13700.1	0.899206	1.023688
AT5G13710.1	69.720048	73.259759
AT5G13710.2	218.366862	189.727439
AT5G13720.1	36.359246	37.833306
AT5G13730.1	33.615788	31.736035
AT5G13740.1	12.67805	8.897057
AT5G13740.2	13.333917	14.393295
AT5G13750.1	2.101851	2.556395
AT5G13750.2	6.786826	8.981723
AT5G13750.3	0.165466	0.393167
AT5G13750.4	5.434481	8.276012
AT5G13760.1	13.096806	13.342411
AT5G13770.1	77.995342	70.591561
AT5G13780.1	160.922444	143.861253
AT5G13790.1	1.477577	2.553315
AT5G13790.2	2.024545	1.053171
AT5G13800.1	47.398255	47.084
AT5G13800.2	8.036694	9.644277
AT5G13800.3	0.125611	0.589113
AT5G13800.4	1.469603	2.522329
AT5G13810.1	27.690335	30.13613
AT5G13820.1	4.140058	4.861478
AT5G13820.2	0.889641	0
AT5G13825.1	0	0
AT5G13830.1	2.483599	1.676204
AT5G13840.1	3.143811	2.807903
AT5G13840.2	3.549926	2.540003
AT5G13850.1	170.895794	147.286916
AT5G13860.1	7.810454	7.514095
AT5G13870.1	6.498577	6.114817
AT5G13870.2	0.325103	0.033885
AT5G13870.3	0	0
AT5G13880.1	1.574439	1.15471
AT5G13880.2	0	0.094121
AT5G13890.1	0.245913	0.381456
AT5G13890.2	23.579159	22.435834
AT5G13890.3	0.064002	0.047297
AT5G13900.1	5.947341	5.169274
AT5G13910.1	1.876628	2.469542
AT5G13920.1	1.075214	1.221578
AT5G13920.2	0.330904	0.035923
AT5G13930.1	52.116193	58.577014
AT5G13940.1	0	0
AT5G13940.2	0	0
AT5G13950.1	20.094272	20.660453
AT5G13950.2	10.555017	10.592457
AT5G13950.3	0.432089	0
AT5G13950.4	5.422455	3.774848
AT5G13960.1	5.066298	5.116205
AT5G13960.2	1.445738	0.910048
AT5G13970.1	16.933445	15.224676
AT5G13980.1	15.893413	15.052295
AT5G13980.2	27.551414	29.282581
AT5G13980.3	1.660027	0.488466
AT5G13990.1	2.650777	4.105775
AT5G14000.1	7.79059	8.009364
AT5G14000.2	0.185865	0.31648
AT5G14000.3	0.671392	0.385738
AT5G14010.1	0	0
AT5G14020.1	0	0.399124
AT5G14020.2	0	0
AT5G14020.3	0	0
AT5G14020.4	0.297842	0.546184
AT5G14020.5	1.710688	1.170207
AT5G14020.6	0.266472	0
AT5G14020.7	0	0
AT5G14030.1	34.764836	33.156328
AT5G14030.2	60.566915	71.311996
AT5G14030.3	0	0
AT5G14030.4	0	0
AT5G14030.5	0.547036	0.262576
AT5G14040.1	155.119913	158.532527
AT5G14050.1	32.482668	29.164005
AT5G14060.1	29.120783	24.920556
AT5G14060.2	17.940177	16.699435
AT5G14060.3	2.426922	1.261064
AT5G14070.1	4.445638	4.710732
AT5G14080.1	12.518386	11.779439
AT5G14090.1	4.66667	5.480885
AT5G14090.2	0.362493	0.14318
AT5G14100.1	10.647154	9.471388
AT5G14105.1	31.382616	35.025037
AT5G14110.1	5.41504	4.519072
AT5G14120.1	487.259738	479.500605
AT5G14130.1	5.908516	8.613475
AT5G14130.2	0.114747	0
AT5G14140.1	4.759554	4.563668
AT5G14150.1	1.641163	0
AT5G14150.2	0.336012	1.816923
AT5G14160.1	0	0
AT5G14170.1	73.27006	69.665567
AT5G14180.1	12.586257	8.4182
AT5G14180.2	0	0.097275
AT5G14180.3	0.424847	1.048036
AT5G14180.4	27.460107	27.374469
AT5G14180.5	0.326952	0
AT5G14200.1	20.30607	20.610694
AT5G14200.2	0	0
AT5G14200.3	0	2.962059
AT5G14210.1	5.60067	5.401125
AT5G14210.2	1.874242	1.551998
AT5G14210.3	0	0
AT5G14220.1	13.98597	14.825654
AT5G14220.2	6.139621	3.871313
AT5G14220.3	0	0.079039
AT5G14220.4	0	0
AT5G14220.5	3.091144	2.33608
AT5G14230.1	3.365523	3.675941
AT5G14230.2	0.191076	0
AT5G14240.1	89.575142	83.116245
AT5G14250.1	21.9022	21.152433
AT5G14250.2	1.0003	1.505112
AT5G14260.1	5.767101	3.640378
AT5G14260.2	105.289519	111.071977
AT5G14260.3	3.796385	4.145383
AT5G14260.4	4.810486	3.846488
AT5G14270.1	23.518841	23.181083
AT5G14270.2	1.302512	1.524813
AT5G14270.3	12.807657	11.999916
AT5G14275.1	0	0
AT5G14280.1	0.899258	0.713136
AT5G14285.1	10.481771	9.327901
AT5G14290.1	0	0
AT5G14300.1	0	0
AT5G14310.1	11.064846	10.654195
AT5G14320.1	312.906655	302.604063
AT5G14320.2	3.440614	4.543988
AT5G14330.1	77.142335	102.781037
AT5G14340.1	1.456648	1.970483
AT5G14340.2	0.22857	0.144148
AT5G14345.1	0.130214	0.106116
AT5G14350.1	1.412758	1.007929
AT5G14360.1	5.799642	5.068748
AT5G14370.1	35.216823	34.176233
AT5G14380.1	0.356159	0.232481
AT5G14390.1	59.31018	53.440519
AT5G14400.1	0	0
AT5G14400.2	0.105604	0.043678
AT5G14400.3	0	0.046512
AT5G14400.4	0	0
AT5G14410.1	107.686576	83.661092
AT5G14410.2	2.462367	1.264288
AT5G14420.1	7.061117	0.821771
AT5G14420.2	23.325483	23.977657
AT5G14420.3	0	4.085901
AT5G14420.4	0.663027	2.685244
AT5G14430.1	67.506717	65.025644
AT5G14430.2	0.485256	0
AT5G14440.1	33.372331	28.159213
AT5G14440.2	38.761569	33.634719
AT5G14450.1	7.615343	6.530378
AT5G14460.1	33.017465	27.948558
AT5G14470.1	28.685332	25.711199
AT5G14480.1	4.97371	5.560454
AT5G14490.1	0	0.121584
AT5G14490.2	0	0.021569
AT5G14490.3	0.179372	0
AT5G14490.4	0.05237	0
AT5G14500.1	8.78242	7.526954
AT5G14500.2	0.177505	0.173777
AT5G14510.1	1.848033	1.385804
AT5G14515.1	0.334877	0
AT5G14520.1	39.522806	37.379259
AT5G14530.1	23.973991	21.585011
AT5G14540.1	51.589222	55.91399
AT5G14550.1	10.899414	10.356089
AT5G14550.2	0.103385	0.129533
AT5G14550.3	3.496423	1.688096
AT5G14550.4	0.135912	0.261561
AT5G14560.1	0	0
AT5G14570.1	14.871995	14.314414
AT5G14580.1	2.930865	2.208411
AT5G14590.1	32.79066	35.400678
AT5G14600.1	4.641202	3.763283
AT5G14602.1	0	0.074567
AT5G14610.1	0.099439	0
AT5G14610.2	3.301957	4.284406
AT5G14610.3	0.659879	0.297958
AT5G14610.4	0.047344	0
AT5G14610.5	1.620024	1.245292
AT5G14610.6	0	0
AT5G14610.7	9.608272	10.455661
AT5G14620.1	8.977485	9.013641
AT5G14640.1	14.857706	18.395834
AT5G14640.2	0	0
AT5G14650.1	0.121833	0.303889
AT5G14650.2	0.42698	0
AT5G14660.1	14.748222	14.459526
AT5G14660.2	0	0.076681
AT5G14660.3	6.195465	7.584864
AT5G14670.1	0.088164	0
AT5G14670.2	0	0
AT5G14670.3	0	0
AT5G14680.1	21.640092	21.301603
AT5G14690.1	2.792998	3.141388
AT5G14690.2	1.617991	0.686534
AT5G14700.1	1.337083	2.043596
AT5G14700.2	0.042206	0.158098
AT5G14710.1	14.936659	14.803278
AT5G14720.1	53.289821	52.131577
AT5G14720.2	0	0
AT5G14730.1	10.031668	13.67525
AT5G14740.1	0	0
AT5G14740.2	0.556013	1.650522
AT5G14740.3	0.356201	0.270358
AT5G14740.4	0.185857	0.36529
AT5G14740.5	0	0.055303
AT5G14740.6	0.253207	1.051249
AT5G14740.7	0.749141	0
AT5G14740.8	0	0
AT5G14740.9	1504.033745	1771.358542
AT5G14750.1	2.000915	1.52663
AT5G14750.2	0.447741	0.248335
AT5G14750.3	0	0
AT5G14750.4	0	0
AT5G14760.1	3.663909	4.262658
AT5G14770.1	0	0.23761
AT5G14770.2	3.674301	2.437194
AT5G14770.3	1.314543	1.128038
