	SRR14214600	SRR14214601
AT4G37830.2	0.312742	0
AT4G37830.3	0.195432	0.74644
AT4G37840.1	0	0
AT4G37850.1	0	0
AT4G37850.2	0	0.050601
AT4G37860.1	0	0
AT4G37860.2	0	0.053103
AT4G37870.1	121.653935	124.744055
AT4G37880.1	17.107598	19.420601
AT4G37890.1	0	0.313845
AT4G37890.2	3.500799	3.425602
AT4G37900.1	1.948132	0
AT4G37900.2	0	1.585522
AT4G37910.1	77.660583	77.572124
AT4G37910.2	0.384353	0.637367
AT4G37920.1	30.470743	32.299696
AT4G37925.1	81.267857	82.639263
AT4G37930.1	1190.641881	1219.318641
AT4G37940.1	3.001046	2.817448
AT4G37940.2	0.131525	0
AT4G37940.3	0.297533	0
AT4G37940.4	0	0
AT4G37950.1	0	0
AT4G37950.2	0.424839	0.134291
AT4G37970.1	1.277322	1.022029
AT4G37970.2	0.096601	0.082424
AT4G37970.3	0.109319	0
AT4G37970.4	0	0
AT4G37980.1	33.521611	33.198852
AT4G37980.2	2.287459	1.585473
AT4G37990.1	2.458036	2.197064
AT4G38000.1	0	0
AT4G38005.1	0	0
AT4G38010.1	1.366088	1.506104
AT4G38020.1	10.403092	11.34387
AT4G38030.1	0	0
AT4G38040.1	15.436414	14.702464
AT4G38040.2	0.854687	2.163184
AT4G38050.1	3.012491	3.128725
AT4G38060.1	0.511578	0.386065
AT4G38060.2	0	2.586155
AT4G38060.3	11.926377	9.694196
AT4G38060.4	0	0
AT4G38062.1	2.155231	2.602437
AT4G38065.1	0	0
AT4G38070.1	0.246561	0.116729
AT4G38080.1	45.272256	40.536451
AT4G38090.1	31.143799	31.399538
AT4G38090.2	0.733488	0
AT4G38090.3	4.967812	3.877665
AT4G38092.1	0.169163	0.622706
AT4G38092.2	0	0
AT4G38100.1	74.718559	76.436875
AT4G38100.2	2.222143	1.556709
AT4G38120.1	0	0
AT4G38120.2	0.68272	0.824067
AT4G38120.3	8.038718	8.104976
AT4G38120.4	0	0
AT4G38130.1	96.784083	102.227713
AT4G38130.2	0.706569	0.687252
AT4G38140.1	0.195504	0.552046
AT4G38150.1	0.20685	0.200912
AT4G38150.2	6.762567	5.064354
AT4G38150.3	5.369972	6.537323
AT4G38160.1	51.057435	51.253713
AT4G38160.2	0.707482	1.093409
AT4G38160.3	0	4.777917
AT4G38160.4	0.691943	1.005524
AT4G38170.1	5.114413	6.005227
AT4G38180.1	2.453402	2.471756
AT4G38190.1	0	0
AT4G38200.1	6.359994	9.633651
AT4G38200.2	3.455851	0.427877
AT4G38210.1	8.186531	9.472581
AT4G38213.1	0	0.116651
AT4G38220.1	62.418936	67.407299
AT4G38220.2	2.53847	2.442223
AT4G38225.1	59.750048	57.689099
AT4G38225.2	1.189491	1.782189
AT4G38225.3	5.011119	2.844042
AT4G38230.1	2.898792	2.470022
AT4G38230.2	0.102558	0
AT4G38230.3	3.291464	4.210229
AT4G38230.4	0	0
AT4G38240.1	13.278486	11.074943
AT4G38240.2	7.673249	7.378051
AT4G38240.3	0	0
AT4G38250.1	67.112743	66.946829
AT4G38260.1	32.010542	31.309516
AT4G38270.1	4.725224	7.167372
AT4G38270.2	5.40295	4.142749
AT4G38280.1	41.507223	41.961391
AT4G38290.1	1.22509	3.461805
AT4G38300.1	0.497385	0.658203
AT4G38310.1	0.361609	0.677435
AT4G38320.1	8.855725	12.172757
AT4G38330.1	0.538907	2.214119
AT4G38330.2	3.354002	1.402561
AT4G38330.3	0	0.24376
AT4G38330.4	0	2.171424
AT4G38330.5	1.155326	1.042099
AT4G38340.1	0	0
AT4G38340.2	0.407544	0.241576
AT4G38350.1	19.68915	20.150845
AT4G38350.2	0.114226	0
AT4G38360.1	1.735987	0.953053
AT4G38360.2	29.153135	29.846943
AT4G38370.1	19.725354	15.86067
AT4G38380.1	6.723394	4.542941
AT4G38380.2	0.406827	0.138747
AT4G38380.3	0	0.617793
AT4G38380.4	0.550896	1.573032
AT4G38380.5	0.217284	0.417615
AT4G38390.1	0.553416	0.786976
AT4G38400.1	4.234541	5.198753
AT4G38401.1	0	0
AT4G38405.1	0	0
AT4G38410.1	2.703309	1.753941
AT4G38420.1	21.272322	18.840404
AT4G38420.2	0.365216	0.603471
AT4G38420.3	0.343878	0.54402
AT4G38430.1	49.119519	48.739693
AT4G38440.1	6.666949	6.748703
AT4G38460.1	117.357052	112.12008
AT4G38470.1	63.561283	66.524088
AT4G38470.2	16.464674	13.952042
AT4G38470.3	3.174748	5.38134
AT4G38480.1	7.677594	7.101006
AT4G38480.2	0	0
AT4G38490.1	64.389796	64.595459
AT4G38495.1	33.933854	43.502811
AT4G38500.1	16.005558	16.13638
AT4G38510.1	0	0
AT4G38510.2	41.525376	42.741739
AT4G38510.3	29.409962	30.439328
AT4G38510.4	16.341912	13.272756
AT4G38510.5	0.144543	0.982942
AT4G38520.1	55.067623	50.984288
AT4G38520.2	6.681054	10.502234
AT4G38530.1	1.279007	1.376385
AT4G38540.1	83.227398	82.799465
AT4G38550.1	53.210997	51.853448
AT4G38550.2	3.066198	2.686872
AT4G38550.3	0	0
AT4G38550.4	0	0
AT4G38550.5	44.991111	46.341351
AT4G38560.1	0.338711	0.071347
AT4G38560.2	0	0
AT4G38570.1	10.805125	11.163518
AT4G38570.2	0	0
AT4G38570.3	1.234654	1.462731
AT4G38570.4	0	0
AT4G38580.1	0	0
AT4G38580.2	72.621773	77.782256
AT4G38590.1	0	0
AT4G38590.2	0	0.03768
AT4G38600.1	17.047228	18.915615
AT4G38600.2	0	0
AT4G38600.3	14.157297	13.354061
AT4G38620.1	15.780418	17.286353
AT4G38630.1	92.840893	92.665894
AT4G38640.1	22.566593	25.368396
AT4G38650.1	2.790634	3.192575
AT4G38660.1	11.382186	10.692719
AT4G38660.2	15.79333	19.384985
AT4G38670.1	5.398808	5.627873
AT4G38670.2	1.529273	0.680352
AT4G38670.3	1.933631	2.592445
AT4G38680.1	198.981242	200.536081
AT4G38690.1	21.802014	21.768328
AT4G38700.1	1.486643	1.876069
AT4G38710.1	58.844293	58.695295
AT4G38710.2	0	0
AT4G38730.1	5.61624	5.765929
AT4G38740.1	133.567132	138.766103
AT4G38760.1	11.059923	11.607011
AT4G38770.1	919.79617	878.988661
AT4G38775.1	5.926813	4.405067
AT4G38780.1	0.432274	0.536548
AT4G38781.1	0	0
AT4G38790.1	40.783667	45.507184
AT4G38800.1	119.824078	130.013942
AT4G38810.1	0.409938	0.60095
AT4G38810.2	37.866907	43.569048
AT4G38820.1	4.123382	6.62248
AT4G38825.1	6.020853	4.208568
AT4G38830.1	0.362851	0.430074
AT4G38840.1	59.441473	57.486813
AT4G38850.1	2.779212	2.730627
AT4G38860.1	11.989732	12.20764
AT4G38870.1	0.1763	0.167064
AT4G38880.1	0.042895	0.081301
AT4G38890.1	24.878619	26.327476
AT4G38900.1	0	0
AT4G38900.2	9.549153	10.003415
AT4G38900.3	4.653427	5.103327
AT4G38905.1	0	0.31822
AT4G38910.1	2.304761	3.672529
AT4G38910.2	4.894584	2.116703
AT4G38920.1	219.382856	216.777605
AT4G38920.2	0.274018	0.445503
AT4G38930.1	12.503035	10.540177
AT4G38930.2	7.360486	5.540433
AT4G38930.3	0	2.041399
AT4G38930.4	0.115456	0
AT4G38940.1	4.76332	5.1115
AT4G38950.1	3.133504	2.634424
AT4G38950.2	1.300788	3.599646
AT4G38950.3	0	0
AT4G38950.4	0.699655	0.435249
AT4G38950.5	7.872033	4.819793
AT4G38960.1	1.093889	2.210019
AT4G38960.2	0	0.228452
AT4G38960.3	0	0
AT4G38960.4	0.399985	0
AT4G38960.5	0	0
AT4G38960.6	0	0
AT4G38970.1	1181.368734	1215.732907
AT4G38970.2	0.584603	0.562148
AT4G38980.1	9.615801	9.917805
AT4G38990.1	0	0
AT4G38990.2	0	0
AT4G39000.1	0.123278	0.038945
AT4G39010.1	2.735771	2.035459
AT4G39010.2	0	0
AT4G39020.1	0	0
AT4G39030.1	3.005755	3.205129
AT4G39040.1	120.077208	117.883363
AT4G39040.2	2.357916	5.406246
AT4G39050.1	14.744539	14.366529
AT4G39060.1	0	0
AT4G39070.1	15.065785	16.519341
AT4G39080.1	107.565866	108.946742
AT4G39090.1	525.062199	551.008155
AT4G39100.1	35.387314	35.875028
AT4G39100.2	13.450182	16.425637
AT4G39110.1	0.154258	0.201221
AT4G39120.1	13.546799	9.439836
AT4G39120.2	5.905113	7.99454
AT4G39130.1	0	0
AT4G39140.1	4.989666	2.998691
AT4G39140.2	2.137651	2.446947
AT4G39140.3	7.509621	6.553043
AT4G39140.4	1.193555	1.647267
AT4G39140.5	0	3.940734
AT4G39150.1	28.713912	32.438379
AT4G39150.2	15.690131	15.026992
AT4G39150.3	1.385443	1.009695
AT4G39160.1	8.662669	8.641751
AT4G39160.2	0	0
AT4G39160.3	3.74186	4.668965
AT4G39170.1	31.374838	31.406707
AT4G39170.2	0.752187	1.4505
AT4G39180.1	5.323363	4.554482
AT4G39180.2	0.140935	0.653838
AT4G39180.3	0	0
AT4G39190.1	3.856322	3.937978
AT4G39200.1	617.730153	613.922461
AT4G39200.2	13.718709	6.119932
AT4G39210.1	4.606055	3.351483
AT4G39210.2	2.391139	3.531811
AT4G39220.1	48.273833	43.152888
AT4G39220.2	0.102704	0
AT4G39230.1	9.089192	8.15077
AT4G39235.1	23.970222	26.966403
AT4G39235.2	0	0.238805
AT4G39240.1	22.014976	22.117192
AT4G39250.1	1.69111	1.504464
AT4G39260.1	221.984901	171.56791
AT4G39260.2	176.690616	142.612187
AT4G39260.3	249.944449	316.553657
AT4G39260.4	0	0
AT4G39270.1	5.379205	4.26283
AT4G39270.10	0	1.598623
AT4G39270.2	0	0
AT4G39270.3	0	0
AT4G39270.4	0	0
AT4G39270.5	0	0
AT4G39270.6	0	0.491479
AT4G39270.7	1.534277	1.635274
AT4G39270.8	0.617647	0
AT4G39270.9	0	0
AT4G39280.1	47.719232	47.470592
AT4G39280.2	0	0
AT4G39290.1	0	0
AT4G39300.1	17.383174	18.486538
AT4G39300.2	5.802078	5.381
AT4G39320.1	1.886326	2.032121
AT4G39330.1	136.270984	136.857928
AT4G39330.2	0	0
AT4G39340.1	0.433952	0
AT4G39350.1	31.988665	29.558666
AT4G39360.1	0.484035	0.457579
AT4G39370.1	6.264408	6.006436
AT4G39370.2	0.120091	0.873636
AT4G39370.3	0	0
AT4G39380.1	2.838255	2.522105
AT4G39380.2	0	0
AT4G39380.3	0.360433	0.270988
AT4G39380.4	0	0
AT4G39390.1	10.288195	9.858655
AT4G39390.2	2.246593	2.817184
AT4G39390.3	0	0
AT4G39400.1	29.119125	29.969572
AT4G39403.1	0	0
AT4G39410.1	0.368488	1.296466
AT4G39420.1	6.125895	6.044642
AT4G39420.2	1.877642	0.946816
AT4G39420.3	0	0.619758
AT4G39420.4	0	0
AT4G39460.1	57.938224	53.144604
AT4G39460.2	2.427483	5.629696
AT4G39470.1	11.399602	11.050086
AT4G39480.1	0.437071	0.296012
AT4G39490.1	0	0
AT4G39500.1	0.149726	0
AT4G39500.2	0	0
AT4G39510.1	5.212081	5.811796
AT4G39520.1	42.29888	44.656239
AT4G39530.1	1.266321	1.628773
AT4G39540.1	1.95547	2.434211
AT4G39540.2	45.413907	46.713259
AT4G39540.3	0	0
AT4G39550.1	2.860881	2.665389
AT4G39560.1	3.269255	1.406693
AT4G39560.2	4.715887	5.593425
AT4G39570.1	4.767014	5.192657
AT4G39580.1	5.01701	3.999531
AT4G39590.1	0	0
AT4G39600.1	1.204752	2.538488
AT4G39600.2	0	0.097972
AT4G39610.1	0	0
AT4G39620.1	0	0
AT4G39620.2	18.049049	18.974754
AT4G39630.1	4.742174	5.832589
AT4G39630.2	0	0
AT4G39640.1	17.764734	18.350152
AT4G39640.2	0.681116	1.040821
AT4G39650.1	0	0
AT4G39660.1	31.383369	29.27155
AT4G39660.2	0	0.451175
AT4G39670.1	2.85502	2.647235
AT4G39675.1	61.64256	58.876485
AT4G39680.1	50.156948	54.684551
AT4G39680.2	6.356252	5.709386
AT4G39690.1	20.832322	22.061674
AT4G39700.1	0.991353	0.749659
AT4G39710.1	63.126729	58.760213
AT4G39710.2	1.101664	1.001603
AT4G39710.3	28.487526	46.545849
AT4G39720.1	0.152304	0.196224
AT4G39720.2	0	0.061851
AT4G39720.3	0.070976	0.058607
AT4G39720.4	1.704529	1.854444
AT4G39730.1	129.158773	126.324031
AT4G39740.1	6.702222	7.405665
AT4G39745.1	0	0
AT4G39750.1	0	0
AT4G39753.1	0	0
AT4G39756.1	0	0
AT4G39760.1	0	0
AT4G39770.1	5.133821	6.599417
AT4G39770.2	0.40676	0.446327
AT4G39780.1	15.185594	13.6877
AT4G39790.1	1.002686	0.755887
AT4G39795.1	4.724094	3.916423
AT4G39800.1	55.437042	54.910757
AT4G39810.1	2.437884	2.306265
AT4G39820.1	12.964048	13.833388
AT4G39820.2	0	0
AT4G39830.1	0	0.703209
AT4G39830.2	0.341155	0
AT4G39830.3	0.347858	0
AT4G39830.4	0	0
AT4G39840.1	18.738313	17.766335
AT4G39850.1	15.128734	16.123695
AT4G39850.2	0	0
AT4G39850.3	0	0.067739
AT4G39850.4	0.404256	0.059892
AT4G39860.1	3.125876	6.433461
AT4G39860.2	16.159342	15.717082
AT4G39860.3	2.391904	0
AT4G39860.4	2.619223	2.26855
AT4G39870.1	15.745284	15.476059
AT4G39870.2	0.661261	0.460894
AT4G39880.1	58.407782	64.987212
AT4G39890.1	4.94735	4.484855
AT4G39900.1	32.829185	37.355151
AT4G39910.1	26.28679	26.885795
AT4G39917.1	0	0
AT4G39920.1	5.658788	5.846572
AT4G39925.1	4.593332	3.071616
AT4G39930.1	0	0.103021
AT4G39930.2	3.008682	2.686042
AT4G39940.1	36.078141	39.381498
AT4G39950.1	19.719722	21.961756
AT4G39950.2	0	0.568992
AT4G39952.1	0.871202	1.42309
AT4G39955.1	19.874684	19.24798
AT4G39960.1	98.21599	94.506839
AT4G39960.2	1.746325	1.742786
AT4G39970.1	107.121604	104.411746
AT4G39980.1	71.814667	76.118012
AT4G39990.1	49.745531	52.254828
AT4G40000.1	2.100521	2.869916
AT4G40000.2	0.761229	0
AT4G40010.1	4.913275	4.286435
AT4G40011.1	0	0
AT4G40020.1	0.298311	0.282867
AT4G40030.1	319.737272	309.401743
AT4G40030.2	6.197827	9.621024
AT4G40030.3	3.837726	4.221135
AT4G40030.4	0	0
AT4G40040.1	432.124659	425.643653
AT4G40040.2	2.635555	2.527995
AT4G40040.3	1.319558	0.869983
AT4G40042.1	57.684873	51.138283
AT4G40045.1	34.924482	38.892583
AT4G40050.1	11.912957	11.291942
AT4G40050.2	5.532027	5.988459
AT4G40060.1	37.267688	37.492093
AT4G40063.1	14.965589	35.022133
AT4G40070.1	1.945245	2.93257
AT4G40080.1	5.68369	5.180448
AT4G40090.1	14.424287	16.383058
AT4G40100.1	0	0
AT5G01010.1	58.306813	55.390949
AT5G01010.2	0.492225	0
AT5G01010.3	11.20924	12.644783
AT5G01010.4	0.805669	0.676129
AT5G01010.5	0	0
AT5G01015.1	31.505423	28.686256
AT5G01015.2	0.785679	0
AT5G01017.1	0	0
AT5G01020.1	56.074778	56.151967
AT5G01030.1	0.546134	0
AT5G01030.2	4.273463	5.016829
AT5G01030.3	0.175937	0.721181
AT5G01040.1	13.299544	11.552126
AT5G01050.1	1.455028	1.571928
AT5G01060.1	0.831926	0.59377
AT5G01060.2	0	0
AT5G01060.3	0	0.14709
AT5G01070.1	0.310197	0.293154
AT5G01075.1	19.46748	18.84464
AT5G01080.1	0	0
AT5G01090.1	23.498652	23.367965
AT5G01100.1	1.169981	0.887682
AT5G01110.1	0.88231	0.929811
AT5G01110.2	0	0
AT5G01120.1	0.363769	0.4138
AT5G01130.1	0	0
AT5G01140.1	0	0
AT5G01150.1	0.040261	0.152634
AT5G01160.1	13.768242	14.38599
AT5G01160.2	0.62283	0.533662
AT5G01170.1	8.444433	7.042559
AT5G01180.1	2.02105	1.995324
AT5G01180.2	0.164967	0.10044
AT5G01180.3	0	0
AT5G01190.1	0	1.367387
AT5G01190.2	1.267992	0
AT5G01200.1	2.987082	2.200451
AT5G01210.1	32.49933	33.809267
AT5G01220.1	38.198335	38.000226
AT5G01220.2	0.14334	0
AT5G01225.1	0	0.138017
AT5G01230.1	5.527324	6.602259
AT5G01230.2	1.358701	0.970439
AT5G01240.1	28.088046	28.712548
AT5G01240.2	10.476162	8.549596
AT5G01250.1	2.710463	3.95482
AT5G01260.1	0.670601	1.338008
AT5G01260.2	9.552075	9.182189
AT5G01260.3	0.823392	0.35657
AT5G01270.1	12.948529	12.853008
AT5G01270.2	0	0.070864
AT5G01280.1	0.369297	0.349987
AT5G01280.2	0.072882	0.069099
AT5G01280.3	0	0
AT5G01290.1	14.858699	13.394311
AT5G01300.1	0	0.205594
AT5G01300.2	0	0
AT5G01300.3	0.234312	0.928942
AT5G01305.1	0.220064	0
AT5G01310.1	4.443996	3.665956
AT5G01320.1	0.250705	0.445704
AT5G01330.1	0.844881	1.058633
AT5G01340.1	15.577035	13.535351
AT5G01350.1	122.502132	118.765686
AT5G01360.1	1.257745	0.908919
AT5G01360.2	0	0.12476
AT5G01370.1	7.108822	6.818794
AT5G01380.1	0.276847	0.157326
AT5G01390.1	11.196891	10.840076
AT5G01390.2	0	0
AT5G01390.3	0	0
AT5G01390.4	1.187435	1.326918
AT5G01400.1	0	0
AT5G01400.2	0.474611	1.107887
AT5G01400.3	8.737845	7.671858
AT5G01410.1	70.844829	68.515899
AT5G01410.2	72.135551	82.482701
AT5G01420.1	1.725701	1.635106
AT5G01430.1	25.808032	27.928741
AT5G01430.2	0.333166	0
AT5G01440.1	0	0
AT5G01445.1	6.371053	7.787258
AT5G01450.1	8.950661	9.570734
AT5G01460.1	23.594238	23.731202
AT5G01470.1	0	0
AT5G01470.2	3.114688	2.437135
AT5G01470.3	1.940537	2.537254
AT5G01470.4	0	0
AT5G01470.5	7.610372	8.325561
AT5G01470.6	0	0
AT5G01470.7	0.771486	0.881908
AT5G01480.1	0.095996	0.424746
AT5G01490.1	1.730014	1.113817
AT5G01490.2	0	0.533656
AT5G01500.1	13.682226	13.408475
AT5G01510.1	6.912489	7.100471
AT5G01520.1	6.326313	7.480017
AT5G01520.2	0	0
AT5G01530.1	3282.353425	3267.414967
AT5G01540.1	1.571105	1.636605
AT5G01550.1	0.322458	0.178386
AT5G01560.1	6.331154	6.006131
AT5G01570.1	0	0
AT5G01570.2	0	0
AT5G01570.3	0.85075	0.5514
AT5G01570.4	0	0.50407
AT5G01570.5	0	0.536961
AT5G01580.1	0.257563	0.850974
AT5G01590.1	120.395203	121.768191
AT5G01600.1	117.831378	114.329059
AT5G01610.1	13.737392	13.16689
AT5G01610.2	0	0
AT5G01620.1	8.318205	5.568232
AT5G01620.2	0.853621	4.632043
AT5G01620.3	0	0
AT5G01630.1	3.383499	2.641944
AT5G01640.1	2.221655	1.274572
AT5G01650.1	127.135053	128.986021
AT5G01650.2	1.754357	2.303524
AT5G01650.3	0.869204	1.536291
AT5G01650.4	3.053539	2.952153
AT5G01660.1	0	0.635558
AT5G01660.2	1.520999	0.307562
AT5G01660.3	0	0.091658
AT5G01670.1	5.900653	6.098752
AT5G01670.2	1.736309	1.259029
AT5G01680.1	0	0
AT5G01690.1	0	0
AT5G01700.1	1.451276	0.654656
AT5G01700.2	0.410038	1.07483
AT5G01710.1	28.615162	28.567176
AT5G01720.1	20.036976	19.87537
AT5G01730.1	2.776124	3.453645
AT5G01730.10	0	0.206077
AT5G01730.11	0.559099	0
AT5G01730.2	0	0
AT5G01730.3	0	0
AT5G01730.4	0	0
AT5G01730.5	0	0
AT5G01730.6	0	0
AT5G01730.7	0	0
AT5G01730.8	0	0
AT5G01730.9	0	0
AT5G01740.1	12.683808	10.909388
AT5G01750.1	11.768169	8.513111
AT5G01750.2	239.115778	230.602872
AT5G01760.1	0.106972	0.104639
AT5G01770.1	0.051149	0.068939
AT5G01770.2	0.455056	0.432126
AT5G01770.3	0	0.41693
AT5G01770.4	0	0
AT5G01770.5	1.547273	1.302982
AT5G01780.1	8.047775	4.674388
AT5G01780.2	0.783889	5.075272
AT5G01780.3	1.94049	1.91327
AT5G01780.4	1.519772	0.168177
AT5G01780.5	1.686248	1.4097
AT5G01790.1	6.462797	4.562289
AT5G01800.1	55.263171	56.854502
AT5G01810.1	2.672619	3.979923
AT5G01810.2	48.90961	46.207213
AT5G01810.3	0	0
AT5G01820.1	10.174244	8.309288
AT5G01830.1	3.535368	3.605033
AT5G01840.1	4.45589	3.726587
AT5G01850.1	4.651512	3.716281
AT5G01850.2	0.418292	1.743018
AT5G01860.1	0	0
AT5G01870.1	67.550126	59.665255
AT5G01880.1	5.228665	5.887032
AT5G01881.1	17.025028	16.006206
AT5G01890.1	9.790125	9.026056
AT5G01895.1	0	0
AT5G01900.1	0.486006	0.065716
AT5G01910.1	5.449915	6.643717
AT5G01910.2	0.590651	0.233012
AT5G01920.1	8.729421	8.589805
AT5G01920.2	67.94624	66.569985
AT5G01930.1	8.328575	7.436265
AT5G01940.1	0.173949	0
AT5G01940.2	0	0.935977
AT5G01940.3	2.663968	1.419737
AT5G01950.1	0	0
AT5G01950.2	1.142844	0.587318
AT5G01950.3	0.074522	0.672065
AT5G01950.4	0	0.59712
AT5G01950.5	0.79066	1.195268
AT5G01950.6	1.206302	0.714892
AT5G01950.7	0.806016	0.365474
AT5G01950.8	8.515103	7.915792
AT5G01960.1	24.639571	24.524075
AT5G01970.1	11.045413	11.592036
AT5G01970.2	1.908439	1.193683
AT5G01980.1	13.017273	13.21443
AT5G01990.1	11.466663	11.414673
AT5G02000.1	0.895474	0.966113
AT5G02010.1	9.609589	7.843444
AT5G02020.1	14.967922	14.26624
AT5G02020.2	4.079515	2.537081
AT5G02030.1	6.872557	6.145099
AT5G02040.1	7.309497	9.395478
AT5G02040.2	9.467895	6.51656
AT5G02050.1	59.466791	54.92474
AT5G02060.1	5.481461	3.733311
AT5G02065.1	1.467032	1.362686
AT5G02070.1	0	0
AT5G02080.1	0	0
AT5G02080.2	0.76346	0.34007
AT5G02080.3	0.337405	0
AT5G02080.4	2.462871	4.249028
AT5G02080.5	0	0
AT5G02080.6	0.362356	0.121564
AT5G02080.7	0.377556	0.425641
AT5G02090.1	13.981961	12.986304
AT5G02100.1	5.328947	6.12175
AT5G02100.2	2.072134	1.820399
AT5G02100.3	7.028136	8.75812
AT5G02110.1	0	0
AT5G02110.2	0.261362	0.061858
AT5G02120.1	272.409778	265.997304
AT5G02130.1	9.172073	9.457943
AT5G02140.1	0	0.607333
AT5G02140.2	1.109548	0
AT5G02150.1	11.316711	12.127668
AT5G02150.2	8.130713	7.087546
AT5G02150.3	0.175782	0.483396
AT5G02160.1	1170.571939	1165.861069
AT5G02170.1	0.783612	0.835817
AT5G02170.2	0	0
AT5G02180.1	2.024875	2.481139
AT5G02180.2	0	0
AT5G02190.1	1.300547	1.061631
AT5G02200.1	1.07276	0.452886
AT5G02200.2	0.731825	1.385084
AT5G02210.1	0	0
AT5G02220.1	2.034898	1.130418
AT5G02230.1	3.640959	4.187439
AT5G02230.2	0.119311	0.18131
AT5G02230.3	0.16121	0
AT5G02240.1	246.872371	257.660216
AT5G02250.1	22.490365	23.924803
AT5G02260.1	30.697553	29.177509
AT5G02270.1	47.505409	45.513219
AT5G02270.2	0	0
AT5G02280.1	24.097212	20.728274
AT5G02290.1	27.113796	25.727919
AT5G02290.2	0	0.309833
AT5G02310.1	3.266344	3.401641
AT5G02310.2	0.380041	0.389487
AT5G02310.3	7.238193	7.507335
AT5G02320.1	0	0.168994
AT5G02320.2	2.07116	1.640373
AT5G02320.3	0	0.730546
AT5G02330.1	0.06154	0.175053
AT5G02340.1	0	0
AT5G02350.1	1.106037	0.850357
AT5G02360.1	0.967807	0.986289
AT5G02370.1	5.42064	5.497424
AT5G02380.1	5056.084603	5091.623053
AT5G02390.1	0	0
AT5G02390.2	0	0
AT5G02390.3	0.118661	0.270117
AT5G02400.1	2.109768	1.827971
AT5G02410.1	6.382293	6.021429
AT5G02420.1	3.980252	3.564722
AT5G02430.1	1.14718	1.147592
AT5G02440.1	12.566483	8.465908
AT5G02450.1	634.590587	632.124593
AT5G02460.1	2.455057	2.290691
AT5G02470.1	4.861588	3.360587
AT5G02470.2	8.154296	8.66293
AT5G02470.3	0.436671	0.165872
AT5G02480.1	99.966557	101.727901
AT5G02490.1	8.068232	7.45571
AT5G02500.1	851.557621	854.066812
AT5G02500.2	0	0.18729
AT5G02502.1	93.293387	97.279794
AT5G02510.1	0.787347	0.741036
AT5G02510.2	0	0
AT5G02510.3	0	0
AT5G02520.1	1.419874	1.758586
AT5G02520.2	0	0
AT5G02520.3	0	0
AT5G02530.1	100.775795	99.856694
AT5G02530.2	0	0.733164
AT5G02540.1	6.557307	6.907839
AT5G02550.1	10.808474	8.078703
AT5G02560.1	9.240901	9.912936
AT5G02560.2	0	0
AT5G02570.1	0	0
AT5G02580.1	3.070896	1.963639
AT5G02580.2	0.756497	0.35868
AT5G02580.3	0	0.144507
AT5G02590.1	15.35469	14.714696
AT5G02600.1	4.311389	4.359342
AT5G02600.2	3.240996	2.472739
AT5G02600.3	0.785978	1.434727
AT5G02610.1	221.808579	203.527855
AT5G02610.2	0	0.093332
AT5G02620.1	7.198044	6.549393
AT5G02620.2	0	0
AT5G02620.3	0	0
AT5G02620.4	3.24075	4.692435
AT5G02620.5	1.501301	1.536021
AT5G02630.1	5.387993	3.930319
AT5G02640.1	2.969682	1.444575
AT5G02650.1	2.279559	2.008009
AT5G02660.1	0	0
AT5G02670.1	2.27869	3.399094
AT5G02680.1	3.311739	3.472585
AT5G02690.1	7.281774	11.320147
AT5G02700.1	0	0
AT5G02710.1	49.884842	49.525229
AT5G02710.2	3.202855	2.181114
AT5G02710.3	0.297559	0.307054
AT5G02720.1	0	0
AT5G02720.2	0.089784	0
AT5G02730.1	0	0
AT5G02740.1	36.222341	33.871939
AT5G02740.2	0.090979	1.249491
AT5G02750.1	2.716331	2.572831
AT5G02760.1	13.875265	14.420366
AT5G02770.1	96.490387	97.158557
AT5G02780.1	8.269965	9.531114
AT5G02780.2	0.204113	0.236974
AT5G02780.3	0	0
AT5G02790.1	208.423568	199.43315
AT5G02800.1	10.804882	11.863398
AT5G02810.1	26.540782	25.813361
AT5G02810.2	4.09881	4.918175
AT5G02820.1	12.483761	11.986599
AT5G02830.1	22.779892	22.281358
AT5G02840.1	27.496684	29.027115
AT5G02840.2	0.941109	0.93138
AT5G02840.3	4.38188	5.295736
AT5G02840.4	0	0.222138
AT5G02840.5	0	0.490464
AT5G02850.1	9.628805	10.622419
AT5G02860.1	0	0
AT5G02860.2	0.799316	1.619401
AT5G02860.3	4.341434	6.845342
AT5G02860.4	5.802443	3.094872
AT5G02860.5	1.459933	1.015119
AT5G02870.1	328.491291	331.694074
AT5G02870.2	0	0
AT5G02880.1	6.892265	7.018159
AT5G02880.2	4.582818	4.858628
AT5G02890.1	14.492703	13.905876
AT5G02900.1	0	0
AT5G02910.1	3.670762	3.245325
AT5G02910.2	0	0
AT5G02910.3	0.970996	0.594393
AT5G02920.1	0	0.059831
AT5G02930.1	0.043642	0
AT5G02940.1	23.587129	25.349843
AT5G02940.2	2.773974	1.554164
AT5G02950.1	0.671871	0
AT5G02950.2	0	0.75166
AT5G02960.1	964.74485	961.77101
AT5G02970.1	17.767009	18.863685
AT5G02980.1	0	0
AT5G02990.1	0	0
AT5G02995.1	0	0
AT5G03000.1	0	0
AT5G03010.1	0.352234	0.266705
AT5G03020.1	0.55358	0.931847
AT5G03030.1	54.746452	51.856299
AT5G03030.2	0.913148	0.531595
AT5G03040.1	0	0.887038
AT5G03040.2	38.719366	40.375054
