	ERR9081509	ERR9081510	ERR9081511	ERR9081512	ERR9081513	ERR9081514
AT5G23250.2	0.138977	0	0	0.030264	0	0
AT5G23250.3	0.296222	0.31924	0.344692	0.381899	0.382102	0.429611
AT5G23260.1	0	0	0	0	0	0
AT5G23260.2	0	0	0	0	0	0
AT5G23260.3	0	0.0497	0	0	0	0
AT5G23260.4	0	0	0	0	0	0
AT5G23270.1	0.221634	0.288673	0.114793	0.181608	0.110301	0.186875
AT5G23280.1	25.180809	26.313828	24.5984	24.71065	22.964309	24.382871
AT5G23290.1	70.543828	68.936294	62.202993	61.657742	62.450353	49.016112
AT5G23300.1	7.967134	8.867297	8.96276	12.143854	8.346111	7.354273
AT5G23310.1	25.223474	26.749897	24.314207	37.602272	26.047122	18.775205
AT5G23320.1	0.889046	1.461096	0	0	1.590629	2.669974
AT5G23320.2	1.974235	1.560882	2.791539	2.566564	2.709483	2.231445
AT5G23330.1	16.462796	18.757118	14.514187	14.581009	16.975245	14.722546
AT5G23340.1	40.069501	41.283344	43.9091	43.406166	43.231981	40.980081
AT5G23350.1	6.324152	6.747959	3.424099	5.304743	5.401979	5.088415
AT5G23360.1	4.431988	3.757593	2.843945	4.570344	3.111616	1.90406
AT5G23370.1	1.306524	1.159364	0.942223	0.752422	0.848921	0.407493
AT5G23380.1	23.820895	21.748665	23.360389	26.753384	21.280479	23.347529
AT5G23380.2	0.149683	0.04333	0.203731	0.2427	0.281889	0.135851
AT5G23380.3	0	0.099507	0	0.021598	0.028781	0.121753
AT5G23390.1	20.355007	23.278045	23.666785	25.477782	23.770939	23.18055
AT5G23395.1	19.066295	18.700414	17.384575	18.906612	17.68836	15.013839
AT5G23400.1	4.027941	3.379909	3.567288	4.608955	3.659908	2.983415
AT5G23405.1	10.653271	11.394701	10.502741	10.238533	10.935744	8.614346
AT5G23405.2	0.204727	0	0.074668	0.136137	0.253851	0.141499
AT5G23405.3	3.510633	2.905399	5.140808	3.019798	3.477798	2.963206
AT5G23411.1	0	0	1.287162	0	0	0
AT5G23420.1	10.093574	11.2012	9.529599	17.203569	10.628669	8.515365
AT5G23420.2	0	0	0	0	0	0
AT5G23430.1	8.139496	8.715696	8.917884	10.071164	7.92156	9.112428
AT5G23430.2	0.077812	0.176632	0.035571	0.366192	0.136537	0
AT5G23430.3	0.59131	0.978262	0.831506	1.408739	0.31192	0
AT5G23440.1	36.665476	40.92474	40.988563	39.457691	37.712048	40.452338
AT5G23450.1	0	4.908393	0	2.441296	0.394994	6.755448
AT5G23450.2	15.898606	17.854839	18.526467	20.597321	20.75479	21.361464
AT5G23450.3	0.726699	0	0	0	0	1.12743
AT5G23450.4	5.034744	0	5.92369	3.977737	5.1291	0
AT5G23450.5	31.373064	35.734378	32.73786	28.548848	26.89289	27.723266
AT5G23460.1	5.928526	5.613111	6.273622	6.181787	5.453482	6.212776
AT5G23470.1	0	0	0	0	0	0
AT5G23480.1	0	0	0	0	0	0
AT5G23480.2	0.111572	0	0	0.089757	0	0
AT5G23480.3	0	0.162412	0.17631	0.068877	0.171015	0.168767
AT5G23480.4	0.760819	0	0	0.669139	0.599813	0
AT5G23480.5	0	0.632968	0	0	0	0
AT5G23480.6	0	0	0.754435	0	0	0.400208
AT5G23490.1	3.889221	4.942523	5.237439	5.42802	4.397583	4.156218
AT5G23490.2	0.700822	0.55026	0.12436	0.208799	0.600572	0.507092
AT5G23490.3	0.024122	0.080521	0.258637	0.197796	0.374766	0.14453
AT5G23490.4	0.358385	0	0	0	0.428346	0.58359
AT5G23510.1	0.684704	0.209716	0.918108	1.023757	1.666516	0.891629
AT5G23510.2	0	0	0	0	0	0
AT5G23510.3	33.472091	32.698385	31.726671	31.338168	32.424177	29.589143
AT5G23520.1	9.3773	8.314988	9.319318	8.195277	8.49751	8.123937
AT5G23520.2	0.51792	2.539342	0.584047	1.530925	1.106196	1.395028
AT5G23530.1	15.198466	11.288429	14.867894	15.686637	13.677964	14.670664
AT5G23535.1	16.625776	20.242079	17.66151	22.553433	18.461674	14.498637
AT5G23535.2	1.714484	0	0	0	0.429736	0
AT5G23540.1	113.812244	102.685833	113.876324	121.507259	109.204101	97.281896
AT5G23540.2	0.416537	0.623876	0	0	0.071304	0.188046
AT5G23550.1	16.344996	15.422895	14.551551	16.642924	15.592585	13.785145
AT5G23570.1	8.658759	9.744848	9.922474	10.264287	9.636189	8.794883
AT5G23570.2	0	0	0	0	0	0
AT5G23570.3	0	0.036167	0.084049	0.1645	0.114317	0
AT5G23570.4	0.987649	1.937884	1.134771	1.346434	1.224304	1.306672
AT5G23575.1	66.694043	73.006945	73.37254	87.67304	74.046883	69.027875
AT5G23580.1	9.044283	8.394111	9.06456	10.703439	9.606871	9.836659
AT5G23590.1	8.659768	7.553424	7.962199	8.782244	6.91972	7.107768
AT5G23590.2	33.317145	29.943841	30.618695	30.636869	28.344976	27.450448
AT5G23600.1	0.429801	0.404516	0.654536	0.978362	0.807611	0.825911
AT5G23610.1	22.427443	20.800327	21.077101	22.089472	22.067517	23.490055
AT5G23610.2	5.03495	7.48384	6.675293	6.116252	4.541232	5.846061
AT5G23630.1	23.823192	28.608385	27.766094	33.559123	26.967261	26.003821
AT5G23650.1	0	0	0	0	0	0
AT5G23660.1	46.68669	41.152343	39.109961	91.684247	42.935682	35.613181
AT5G23670.1	56.915586	62.079453	58.983618	64.818598	57.2775	55.183249
AT5G23670.2	0.777169	0.345121	0.409499	1.178525	0.542186	0.587537
AT5G23680.1	13.51341	13.04749	14.360583	13.142569	12.921192	11.456659
AT5G23690.1	3.517078	3.650574	3.829183	4.171548	3.942389	3.409199
AT5G23700.1	0	0	0.71979	0	0	0
AT5G23700.2	5.519793	5.543709	3.700847	3.013855	4.74804	5.283427
AT5G23700.3	0.138584	0	0	0	0	0
AT5G23710.1	14.450189	13.457186	13.752421	14.268355	16.084036	11.926751
AT5G23720.1	5.259461	5.363532	5.191783	8.388986	6.160921	7.697342
AT5G23720.2	2.666905	2.235514	2.756616	1.887127	2.316967	0.130722
AT5G23720.3	0.717134	1.679562	0.936526	1.296661	0.784823	0.972581
AT5G23730.1	5.069711	4.199365	4.178087	4.703937	4.620533	5.138863
AT5G23740.1	181.53561	193.351945	169.169803	219.275629	174.429429	150.493478
AT5G23750.1	9.581124	7.105933	6.954826	6.503855	7.924682	7.429645
AT5G23750.2	2.731777	1.201522	3.177018	1.510383	2.402146	1.087929
AT5G23750.3	9.39502	5.971241	7.873901	3.726447	7.772894	11.880513
AT5G23760.1	34.586418	33.455186	30.164544	31.601271	32.521408	26.16367
AT5G23760.2	0.486747	0.834752	0.697118	1.203637	0.480705	1.348314
AT5G23770.1	1.112489	2.603799	1.175463	1.909195	1.898616	1.816314
AT5G23770.2	0.703062	0.520476	0.529001	0.792567	0.705119	0.630615
AT5G23780.1	0.714958	0.611038	0.726304	0.951534	0.73028	0.26373
AT5G23780.2	0.077495	0.116532	0.03255	0.557786	0.113542	0.111254
AT5G23790.1	0.064354	0.059032	0.024847	0.241303	0.031924	0.09224
AT5G23800.1	0	0	0.055531	0	0	0
AT5G23800.2	1.886233	1.902792	1.385394	2.174458	1.313421	1.344483
AT5G23810.1	0.870785	0.502085	0.498663	0.634408	0.425316	0.348622
AT5G23810.2	0	0	0	0	0.350059	0
AT5G23810.3	0	0	0	0.173248	0.161775	0
AT5G23810.4	0.273994	0.378843	0.534758	0.553403	0.525708	0.504007
AT5G23810.5	0	0.140512	0	0	0	0
AT5G23820.1	122.3413	116.520736	99.769821	130.417904	90.74126	95.956505
AT5G23830.1	17.128864	18.496115	17.130974	17.007412	18.79549	16.689575
AT5G23830.2	1.90254	1.19334	1.115279	0.770839	0.532847	2.044762
AT5G23840.1	4.597824	4.384625	4.219085	2.391623	5.087186	3.8142
AT5G23840.2	0.17531	0	0	0.072846	0.050339	0
AT5G23850.1	3.062668	3.580767	3.61117	3.9325	3.46884	3.55772
AT5G23860.1	35.920736	45.104325	31.245732	37.700239	32.310282	34.956029
AT5G23860.2	7.719754	1.425127	7.433823	5.362168	4.556338	0
AT5G23870.1	4.596159	4.571496	3.662275	2.321653	4.206075	3.072616
AT5G23870.2	1.173729	0.4609	0.322178	0.480667	1.18679	0.788424
AT5G23870.3	0.100757	1.672968	1.24453	1.007275	0.812258	2.546382
AT5G23870.4	0.360674	1.027902	0.742337	2.894367	0.402608	0.513635
AT5G23880.1	8.323757	9.542297	9.683309	10.585197	8.739656	8.046559
AT5G23890.1	46.660434	52.04413	53.51026	60.734142	48.568351	45.713806
AT5G23890.2	5.434708	5.592957	4.920845	7.250124	7.213379	7.495616
AT5G23900.1	269.87425	288.049271	254.570183	285.845258	266.731897	251.373129
AT5G23903.1	0	0	0	0	0	0
AT5G23908.1	0	0	0	0	0	0
AT5G23910.1	0	0	0	0	1.61695	0.742045
AT5G23910.2	2.054728	2.355153	2.024288	2.932698	0.472051	0.631383
AT5G23920.1	41.29995	35.050724	38.479804	34.107232	37.628314	34.603334
AT5G23930.1	1.120213	1.183077	0.846434	1.425363	1.367317	0.566598
AT5G23940.1	22.692992	15.940068	25.166249	14.510979	18.689507	21.326011
AT5G23950.1	4.038269	3.052898	4.341247	2.650842	4.68542	2.54466
AT5G23950.2	0	0.411747	0	0.096137	0.493274	1.106376
AT5G23960.1	0	0	0	0	0	0
AT5G23960.2	0	0	0	0	0	0
AT5G23970.1	0	0	0.019013	0	0.036584	0
AT5G23980.1	3.591463	2.291489	4.215004	2.28873	3.781003	4.125837
AT5G23990.1	0	0	0	0	0	0
AT5G23990.2	4.367042	2.169045	4.497747	0.422211	2.712755	4.787725
AT5G23990.3	0	0.921506	0	0	0	0
AT5G24000.1	4.162761	4.379328	5.288894	4.810128	4.618892	4.322561
AT5G24010.1	6.435974	7.105644	6.657523	7.416951	6.167808	6.682045
AT5G24020.1	17.708082	18.992194	18.014136	19.473613	16.552502	15.938958
AT5G24030.1	27.149555	30.703958	34.611793	28.572252	36.182974	36.667663
AT5G24030.2	0.718881	1.184479	1.885538	2.014614	0.904144	2.993188
AT5G24040.1	0.500877	0.219214	0.614565	0	0.423325	0.635572
AT5G24040.2	0	0	0	0	0	0
AT5G24040.3	0	0	0.065548	0.237946	0	0
AT5G24050.1	0	0	0	0	0	0
AT5G24060.1	3.004423	2.802252	4.190617	3.467456	3.252673	4.142471
AT5G24060.2	61.799186	67.44398	61.532015	66.428425	63.133786	61.650101
AT5G24060.3	0.294101	2.191891	0.146135	0.783913	0.917721	0
AT5G24070.1	0.334407	0.345144	0.242176	1.121451	0.357762	0.044958
AT5G24080.1	0	0	0	0.146873	0.143543	0
AT5G24080.2	0	0	0.20091	0.066158	0	0
AT5G24080.3	0.295989	0.249708	0	0.333389	0	0.196834
AT5G24090.1	21.718471	19.159797	24.97306	22.322347	24.976512	24.207069
AT5G24100.1	1.885547	1.697423	2.153558	1.610708	1.521684	1.292507
AT5G24105.1	3.04865	2.914443	2.592051	1.792968	2.110118	2.135685
AT5G24110.1	1.00313	0.499257	0.593361	0.221625	0.222347	0.826059
AT5G24120.1	10.111877	10.300614	9.448846	6.614953	9.487224	9.091958
AT5G24120.2	0	0	0	0	0	0
AT5G24120.3	0	0	0	0.333074	0	0
AT5G24130.1	0.29669	0.288451	0.040537	1.542139	0.052018	0.03766
AT5G24140.1	6.691266	4.098194	6.209143	6.64759	5.958107	5.601285
AT5G24150.1	2.766974	3.080667	2.205848	3.241044	2.477727	2.544251
AT5G24150.2	0.051036	0	0	0	0	0
AT5G24155.1	0.054377	0	0	0	0	0
AT5G24155.2	0	0	0	0.210982	0	0.125514
AT5G24155.3	0.216591	0.2277	0.114453	0	0.147592	0.096386
AT5G24160.1	7.436503	7.372071	10.07767	9.919837	10.058729	8.572403
AT5G24160.2	1.179738	1.3777	1.150257	1.304404	1.742565	1.483474
AT5G24160.3	0	0	0.745615	0	1.123801	0
AT5G24165.1	122.134993	131.745525	112.062017	104.861249	133.376817	97.065446
AT5G24165.2	0	0	0.501789	0	0.074479	0
AT5G24170.1	10.512246	10.89493	11.939923	10.496545	10.427535	10.192578
AT5G24170.2	0.187679	0.134799	0.212644	0.147148	0.214818	0.222198
AT5G24180.1	0	0	0	0.02205	0	0
AT5G24190.1	0.058992	0.040504	0.10195	0.050926	0.131313	0.062952
AT5G24200.1	0	0	0	0	0	0
AT5G24200.2	0	0.197225	0	0	0.201578	0
AT5G24200.3	0.135712	0	0.044974	0.067144	0	0.083523
AT5G24210.1	17.322506	19.872155	17.313548	11.154849	18.581604	17.294672
AT5G24210.2	0.03166	0	0.217351	0.073894	0.130005	0.076069
AT5G24210.3	0.372266	0.135183	0	0	0	0
AT5G24215.1	0	0	0	0	0	0
AT5G24220.1	0.019898	0.027389	0.046143	0	0.044442	0
AT5G24230.1	5.505364	6.017772	6.944962	5.209746	7.27146	7.435214
AT5G24230.2	1.945991	1.224858	0.805996	0.745901	2.917817	1.579666
AT5G24230.3	0	0.098824	0	0	0	0
AT5G24240.1	0	0.453026	0	0.311525	0	0
AT5G24240.2	0.498109	0.151595	0.379633	0	0.531608	0.375431
AT5G24260.1	20.902691	24.145382	18.303267	21.474609	19.281388	16.913589
AT5G24260.2	1.588241	1.01979	0.815031	2.48233	1.575478	2.206807
AT5G24260.3	0.142357	0	0	0.118642	0.424995	0
AT5G24260.4	2.58028	1.102853	3.790251	1.594899	1.765969	3.140901
AT5G24260.5	0.892619	1.888445	1.13362	1.100213	1.440212	1.572822
AT5G24270.1	5.893812	6.887385	5.250233	2.166781	8.024947	4.903206
AT5G24270.2	10.146757	8.870419	9.387532	8.789994	9.218128	10.388519
AT5G24270.3	0.367339	0.427264	0.225976	0.2326	0.400729	0.272822
AT5G24270.4	0.457438	0.472125	0.266083	0.303386	0.415584	0.46485
AT5G24270.5	5.373	5.909563	4.381675	2.140777	6.67907	5.833462
AT5G24275.1	0.023869	0.0675	0	0.325623	0.060923	0
AT5G24275.2	0	0	0.132266	0	0	0
AT5G24275.3	0.130481	0	0	0	0	0
AT5G24275.4	0	0	0	0	0	0.105812
AT5G24280.1	0	0	0	0	0	0
AT5G24280.2	1.485125	2.393564	3.06745	4.689347	1.595602	2.343815
AT5G24280.3	0.92351	0	0	0	1.066912	0
AT5G24290.1	6.042716	6.956038	7.548908	5.745591	8.182073	6.363967
AT5G24290.2	4.296998	2.112269	3.721753	4.402355	3.340568	4.407319
AT5G24300.1	4.82136	5.506283	5.505827	5.981275	5.529504	7.861423
AT5G24300.2	40.711207	42.903921	42.781527	46.74637	42.636435	38.159785
AT5G24310.1	4.95879	4.716732	4.039206	3.880863	5.340982	5.100233
AT5G24310.2	0	0.683145	0.189115	0	0.155927	0.148022
AT5G24310.3	0.24836	0	0.560678	0.755904	0.269691	0.546834
AT5G24310.4	1.417458	0	1.970757	1.590926	0.557436	1.267802
AT5G24313.1	9.620079	5.23095	6.999548	6.051424	8.7115	10.869706
AT5G24314.1	75.013758	78.667351	65.784538	81.146603	76.910348	57.838113
AT5G24314.2	0.109129	0	0.130551	0.10246	0.191934	0
AT5G24316.1	0.182198	0.125031	0.102071	0.158289	0	0.187035
AT5G24318.1	1.440142	0.506597	0.8307	1.207871	1.192389	0.986911
AT5G24318.2	0	1.05757	0.435885	1.036338	0.503718	1.185626
AT5G24318.3	0	0	0	0	0	0
AT5G24318.4	0.053731	0.092511	0	0	0.026833	0
AT5G24320.1	13.406643	14.81648	12.98116	14.063476	12.366164	14.822348
AT5G24320.2	1.649703	0.365896	2.120566	0.75544	2.564151	2.336674
AT5G24330.1	0.82749	0.861157	0.818899	1.956685	0.841373	0.955747
AT5G24340.1	8.255441	10.088036	9.183655	9.203219	8.654413	8.583949
AT5G24340.2	0.676693	0.688624	0.653851	1.023837	0.879287	1.219571
AT5G24350.1	3.244971	4.983312	6.029678	6.15887	6.548674	6.290746
AT5G24350.2	0	0	0	0	0	0
AT5G24350.3	4.300726	5.643834	4.582766	7.298763	3.910285	5.05861
AT5G24352.1	2.553107	4.610877	3.739322	4.653631	3.307087	2.880547
AT5G24352.2	6.415453	6.10762	6.377693	9.74424	4.601288	7.542847
AT5G24355.1	0	0	0	0	0	0
AT5G24360.1	7.612756	8.623909	8.416041	10.006544	8.93242	7.817257
AT5G24360.2	0	0	0.14648	0.153672	0.032604	0
AT5G24360.3	0	0	0	0	0	0
AT5G24370.1	0	0	0	0	0	0
AT5G24380.1	12.896057	11.765621	14.095482	8.480256	12.238698	13.417851
AT5G24390.1	1.326214	1.544686	1.648458	2.641892	1.77809	1.581237
AT5G24400.1	38.468158	37.38883	39.809495	47.081126	40.454074	42.183101
AT5G24410.1	4.619339	3.321542	4.177107	2.473915	4.428612	3.975415
AT5G24420.1	3.621796	4.158389	4.508987	2.901751	4.205249	3.873843
AT5G24430.1	23.086558	23.275178	22.462522	21.345836	23.177251	23.793837
AT5G24440.1	0	0	0	0	0	0
AT5G24450.1	21.157303	23.657573	23.681022	23.904257	25.90332	22.331982
AT5G24450.2	0.785648	1.468885	0.866698	1.524766	1.160463	0.623179
AT5G24460.1	68.602173	72.412535	77.264337	64.169267	75.419326	79.380142
AT5G24470.1	66.114226	72.59917	69.359543	56.179038	68.509336	75.239008
AT5G24480.1	0	0	0	0	0	0
AT5G24490.1	1145.967551	1126.064098	1263.422485	1107.982887	1245.530474	1131.206268
AT5G24500.1	27.281579	28.799852	26.485376	24.911364	27.340424	23.907099
AT5G24510.1	0.596125	0.259232	0.377865	0.40825	0.664844	0.199138
AT5G24520.1	0.44271	0.748213	0.41428	0.470847	0.687146	0.360841
AT5G24520.2	13.305851	16.611949	14.732272	11.360319	11.594336	11.935241
AT5G24520.3	36.152074	34.695	33.126774	33.509618	37.348998	38.135877
AT5G24520.4	0.947345	0.712453	0.777513	0.659101	0.303644	2.621241
AT5G24530.1	35.343233	33.725356	36.661524	29.68116	36.810399	40.360809
AT5G24540.1	0	0	0	0	0	0
AT5G24540.2	0	0	0	0	0	0
AT5G24550.1	0.032393	0	0.112956	0	0.060371	0.034991
AT5G24560.1	0	0	0	0	0	0
AT5G24570.1	164.454662	166.289552	144.842373	114.063112	163.924184	122.109381
AT5G24575.1	0	0	0	0	0	0
AT5G24580.1	2.501016	1.795496	1.489234	1.118022	2.135537	2.791458
AT5G24580.2	0	0	0	0	0	0
AT5G24580.3	0	0	0	0	0	0
AT5G24580.4	0.360741	2.084361	0.695912	0	0	0
AT5G24580.5	5.240477	5.256824	5.579618	7.835857	6.426709	2.268779
AT5G24590.2	11.210107	10.198874	10.779617	11.336186	10.894405	10.148979
AT5G24600.1	0.53917	0.202176	1.104851	1.271252	0.564706	0.840706
AT5G24600.2	0	0	0	0	0	0
AT5G24610.1	88.349601	104.797478	87.714335	105.481382	99.548603	84.818283
AT5G24620.1	32.960052	36.530575	35.60755	35.420851	37.672798	34.145089
AT5G24620.2	20.615026	32.105531	23.80202	29.478942	28.001195	31.916888
AT5G24620.3	0.744695	0.730219	1.511451	1.724968	1.525433	0.937826
AT5G24620.4	0.75973	1.061049	0	0	0	0
AT5G24630.1	1.035	1.000341	1.270599	0.771188	0.730711	0.842824
AT5G24630.10	0.224506	0	0	0.028507	0	0
AT5G24630.11	0	0	0	0	0	0
AT5G24630.12	0	0	0	0	0	0
AT5G24630.2	0	0	0.036363	0	0.19142	0.05345
AT5G24630.3	0.924069	1.333247	0.968615	0.792557	0.71762	1.516727
AT5G24630.4	2.092884	2.886776	1.887085	3.801761	2.994441	1.956349
AT5G24630.5	0.220798	0	0	0.121836	0.3604	0
AT5G24630.6	0	0	0	0	0.045947	0
AT5G24630.7	0.375403	0.837523	0.622617	0.440649	0.404073	0.310747
AT5G24630.8	0	0	0	0	0	0
AT5G24630.9	0.042037	0.067258	0.130704	0.038844	0.084664	0.206635
AT5G24640.1	7.182159	6.969667	8.263106	6.503704	8.36251	5.159975
AT5G24650.1	58.142799	55.992469	51.939104	56.186603	52.678204	41.125211
AT5G24655.1	1.267602	0.805852	1.0335	0.585057	1.271816	0.762908
AT5G24660.1	4.309821	8.388659	6.102983	3.262529	4.529981	4.770133
AT5G24670.1	1.88697	3.524343	2.95946	2.867554	2.010144	0
AT5G24670.2	0.187234	0.05965	0	0	0	0.098768
AT5G24670.3	0.390755	0.950007	0.8687	1.627832	1.849415	4.477872
AT5G24670.4	16.002681	18.952507	17.658905	22.891024	20.486564	18.420855
AT5G24670.5	11.567561	18.027534	16.240303	16.236418	15.888167	19.010814
AT5G24680.1	5.7103	5.183118	5.583539	6.090485	6.578786	6.373711
AT5G24690.1	165.347469	179.394569	175.162652	184.094624	166.331896	167.594579
AT5G24710.1	25.716528	31.213472	29.177938	31.99156	29.014947	28.351484
AT5G24740.1	0	0	0	0	0	0
AT5G24740.2	0	1.917833	0	0.466916	1.274224	0
AT5G24740.3	0.669986	1.829602	1.991443	2.090621	1.298139	1.752529
AT5G24740.4	0.167142	0.371164	0.464179	1.608818	0.248855	0.492604
AT5G24740.5	1.029384	0	2.425543	2.554263	1.847903	3.093698
AT5G24740.6	2.800498	3.788635	2.67941	3.723283	2.836508	2.910219
AT5G24750.1	2.094925	2.730231	1.815568	3.623551	2.335894	2.103983
AT5G24760.1	6.194361	6.248291	4.816504	5.785527	5.004137	7.889247
AT5G24760.2	1.315629	1.090982	0.600828	0.935842	1.151385	0.65927
AT5G24760.3	5.277761	6.864262	6.446413	4.499622	5.745489	3.176802
AT5G24760.4	0.132797	0	0.345368	0.206546	0.099982	0.310621
AT5G24770.1	2.333477	4.041995	1.935519	0.733316	2.00424	2.473986
AT5G24770.2	0	0	0.047917	0	0	0
AT5G24780.1	16.294158	15.572189	9.765757	2.065911	9.593734	10.307047
AT5G24780.2	0	0	0	0	0	0.295312
AT5G24790.1	0	0	0	0	0	0
AT5G24800.1	52.608241	44.087602	44.486027	74.04441	47.579211	41.518505
AT5G24810.1	12.313018	14.819458	13.151493	16.28756	14.814943	13.824176
AT5G24810.2	0	0	0	0	0	0
AT5G24820.1	1.967057	2.44484	1.862308	0.951786	1.76289	2.274362
AT5G24830.1	10.230562	12.495211	11.137764	12.277081	10.544617	10.796349
AT5G24840.1	14.428038	16.05502	14.213876	17.690769	13.59953	12.092164
AT5G24850.1	10.28976	10.20309	10.309424	11.102258	9.132647	9.177689
AT5G24860.1	0.14846	0.203185	0.056368	0.127927	0.073139	0
AT5G24860.2	0	0	0	0	0	0
AT5G24860.3	0	0	0	0	0	0
AT5G24870.1	13.949112	12.542898	14.37603	13.608801	14.385386	14.228274
AT5G24870.2	0	0.093337	0.14089	0.031914	0	0
AT5G24870.3	0.359269	0.543883	0.2738	0.206681	0.690642	0
AT5G24879.1	0	0	0	0	0	0
AT5G24880.1	3.101336	1.796936	2.496139	1.268141	1.909064	3.333771
AT5G24890.1	47.454178	49.462293	47.114994	45.740882	51.390293	55.208017
AT5G24900.1	0.061625	0.148612	0.089585	0.339124	0.264231	0.16654
AT5G24900.2	0	0	0	0.093073	0	0
AT5G24910.1	3.99009	4.152798	3.721308	2.287007	3.562767	3.478384
AT5G24910.2	0.445771	0.431357	0.222776	0.126639	0.17077	0.409984
AT5G24920.1	5.761496	5.404229	4.038902	3.400431	3.957548	3.535586
AT5G24930.1	257.49016	284.021162	286.970054	239.633155	264.983992	254.309787
AT5G24940.1	0	0	0	0	0	0
AT5G24950.1	0	0	0	0	0	0
AT5G24960.1	0.264254	0.166654	0.364559	0.73128	0.247874	0
AT5G24960.2	0.130547	0	0.172224	0.353449	0.078026	0.520714
AT5G24970.1	0.224658	0.301134	0.155016	0.199913	0.173809	1.593049
AT5G24970.2	0	0	0	0	0	0
AT5G24970.3	3.956425	4.332946	3.806777	5.148115	4.296849	2.066769
AT5G24980.1	16.408554	14.336338	13.40666	14.766839	14.955121	12.550673
AT5G24990.1	1.075831	1.287963	1.41635	1.864876	1.132399	1.162511
AT5G25000.1	0	0	0	0	0	0
AT5G25010.1	0.746757	0.488403	0.498274	0.598186	0.361533	0.241444
AT5G25020.1	0.909881	0.861303	0.505459	0.406077	0.442039	0.6685
AT5G25030.1	0	0	0	0	0	0
AT5G25040.1	0.071296	0.178132	0.524505	0.068061	0.16206	0
AT5G25040.2	1.119691	0	0	0.189757	0	0
AT5G25040.3	0	0	0.150621	0.146574	0.166957	0
AT5G25040.4	1.402869	2.855555	3.086975	3.296029	3.32942	1.880301
AT5G25040.5	1.310837	1.806021	1.229024	1.421899	1.160488	1.474148
AT5G25050.1	6.89319	7.307338	7.24848	8.136861	7.23738	8.103962
AT5G25060.1	22.813438	25.257917	23.329984	24.805001	22.67721	22.795706
AT5G25070.1	25.198676	27.518752	25.397394	28.217388	25.273129	26.206877
AT5G25080.1	25.331311	24.066729	23.33892	27.294222	24.040912	20.494557
AT5G25090.1	2.727886	3.733457	3.333037	4.359394	2.015858	1.562181
AT5G25100.1	53.135474	58.231242	59.495075	74.303758	57.406403	58.614743
AT5G25100.2	0	0	0	0.125537	0	0
AT5G25110.1	9.876306	8.203758	11.1695	6.994605	8.911949	9.816368
AT5G25120.1	8.976191	10.409218	9.355653	9.326237	9.743252	9.423849
AT5G25130.1	1.622705	1.997032	1.618541	1.457218	1.739986	2.131804
AT5G25140.1	4.764802	4.638566	5.290632	3.190582	4.513333	4.849702
AT5G25150.1	9.84086	11.582885	10.57363	11.478152	10.747568	9.601073
AT5G25150.2	0.15296	0.329106	0.50617	0.738909	0.227235	0.517682
AT5G25160.1	4.894936	5.010616	6.402543	4.450558	6.011209	5.720145
AT5G25170.1	6.003446	8.37158	6.74887	8.389172	7.343227	4.726699
AT5G25170.2	0.273359	0	0	0.055549	0.098603	0.246126
AT5G25180.1	0.133665	0.345252	0.174726	0.246116	0.523038	0.288633
AT5G25190.1	7.240438	7.507732	6.961149	7.759481	5.671302	3.178631
AT5G25195.1	0	0	0	0	0	0
AT5G25200.1	0	0	0	0	0	0
AT5G25210.1	18.810588	19.301853	17.905435	16.766305	17.120249	16.581137
AT5G25210.2	0.588592	0.408883	1.853582	1.327357	1.729988	3.226653
AT5G25220.1	13.758773	15.297238	14.443496	15.150794	13.435248	14.872045
AT5G25220.2	2.70696	3.388964	2.206322	2.073414	3.230275	1.927304
AT5G25230.1	0	0	0.157133	0.393434	0.180199	0.154416
AT5G25230.2	0.129413	0.189561	0	0	0	0
AT5G25240.1	28.746837	31.430598	28.036384	18.708752	28.824149	31.276508
AT5G25250.1	2.258911	2.535911	2.662613	0.830018	2.755782	2.653164
AT5G25260.1	2.372151	1.790736	1.687194	1.11334	2.92967	1.862454
AT5G25265.1	133.463402	132.263363	128.423161	114.617737	127.424665	125.793007
AT5G25270.1	52.244682	57.565162	57.243179	54.507312	58.618057	63.581631
AT5G25280.1	19.920045	21.502819	23.669206	22.517173	24.151827	29.072492
AT5G25280.2	133.04261	131.63291	127.664416	113.208296	127.961056	130.574431
AT5G25280.3	0.502236	0.574089	0.883332	0.623189	1.011385	1.489673
AT5G25290.1	0.044575	0.03066	0.025801	0.019281	0	0.095762
AT5G25300.1	0	0	0	0	0	0
AT5G25310.1	0.109844	0.151357	0.072983	0.312822	0.163802	0.135666
AT5G25320.1	0	0	0	0	0	0
AT5G25320.2	0	0	0	0	0	0
AT5G25320.3	0	0	0	0	0	0
AT5G25330.1	0	0	0	0	0	0
AT5G25340.1	0	0	0.071607	0.035654	0	0
AT5G25350.1	159.739388	153.787186	168.143776	168.054209	163.733043	174.020655
AT5G25360.1	19.715885	19.79883	18.166398	18.95814	21.851571	14.03144
AT5G25360.2	19.747662	15.639092	21.653679	23.222333	19.908567	18.79756
AT5G25360.3	0	0	0	0.191573	0	0
AT5G25370.1	0.40117	0.414241	0.486049	0.987884	0.342023	0.144973
AT5G25370.2	0	0	0.032472	0.084493	0.094235	0.124145
AT5G25370.3	0.108917	0	0.041696	0	0.175509	0.03577
AT5G25370.4	0	0	0	0	0	0
