Geneid	Chr	Start	End	Strand	Length	logFC	abs	exon.F	P.Value	FDR
AT4G18140+AT4G18130	4	10048056	10048550	-	495	-0.387534697675608	0.387534697675608	24.2495601617581	3.88603889180929E-06	0.000868963254102658
AT3G58460+AT3G58470	3	21627305	21627386	-	82	0.361550398854902	0.361550398854902	23.6692061364696	3.88982555473492E-06	0.000868963254102658
AT1G43170	1	16268681	16268744	+	64	0.283899875807332	0.283899875807332	24.1747406734228	4.00638598489897E-06	0.000893485188994952
AT2G18740	2	8124888	8125078	+	191	0.718096932125311	0.718096932125311	27.3866941357349	4.04473858422342E-06	0.000900512111968754
AT2G02170	2	558759	558891	-	133	-0.598258616399853	0.598258616399853	25.642178264237	4.09202169175853E-06	0.000909500206384958
AT2G22990	2	9789751	9789752	+	2	0.832067417916042	0.832067417916042	24.1732052585308	4.1624403731615E-06	0.000923591470253316
AT5G62130	5	24951861	24952052	-	192	0.627683692016216	0.627683692016216	24.7665396255755	4.19745091218561E-06	0.000929791908374529
AT4G26530+AT4G26520+AT4G26510	4	13381687	13383924	+	2238	0.523661222170571	0.523661222170571	22.6112491024915	4.23102629674857E-06	0.000935654132940976
AT5G09230	5	2873272	2873343	+	72	1.13625639241239	1.13625639241239	23.5474928316956	4.26677797309725E-06	0.000941977145842556
AT5G59890	5	24122675	24123088	+	414	0.543265019144259	0.543265019144259	25.8654233930511	4.29082546691259E-06	0.000945201904399771
AT1G77180+AT1G77170	1	28998038	28999576	-	1539	0.344769399893492	0.344769399893492	26.2772833854904	4.29575189681532E-06	0.000945201904399771
AT4G21585+AT4G21580	4	11479835	11480012	+	178	-0.93930103259855	0.93930103259855	23.5978410614228	4.36246752349072E-06	0.000958278988770258
AT3G07510	3	2394568	2394573	-	6	-0.966427491213491	0.966427491213491	26.7154768895888	4.37713943582246E-06	0.000959899383043473
AT1G27900	1	9716340	9716398	-	59	1.01750753007417	1.01750753007417	23.5588705353566	4.43460888342814E-06	0.000970836413455917
AT4G21410+AT4G03065+AT4G21400	4	11400869	11401477	-	609	-0.585959367805399	0.585959367805399	22.8080202047628	4.44176898213592E-06	0.000970836413455917
AT1G65520+AT1G65540	1	24361032	24362044	-	1013	-0.279974888736053	0.279974888736053	26.6829189398106	4.57221867344369E-06	0.000997691477335071
AT1G72640	1	27346665	27346745	-	81	-0.587782633707398	0.587782633707398	24.323988766378	4.60510019072936E-06	0.00100320277813904
AT1G69523+AT1G69520	1	26129267	26129329	+	63	-0.868316219889712	0.868316219889712	24.0979029095112	4.68853771474445E-06	0.00101969108093944
AT5G19320+AT5G19330	5	6505096	6506974	-	1879	-0.209380732076362	0.209380732076362	27.5025685816517	4.71473325515689E-06	0.00102369618313579
AT5G53486	5	21721957	21722013	+	57	0.641710865073184	0.641710865073184	25.2142919253006	4.78379219738319E-06	0.00103697956102056
AT4G24990+AT4G25000	4	12852433	12852798	-	366	-0.62274603774352	0.62274603774352	24.6100549203277	4.87013053741019E-06	0.00105395872694391
AT1G21170	1	7415873	7415924	+	52	1.47261797415632	1.47261797415632	22.8029819048944	4.94165600395253E-06	0.00106768170007236
AT3G21175	3	7423329	7423334	+	6	-1.01786912912083	1.01786912912083	24.3072798493075	5.01561557465359E-06	0.00108188472409401
AT1G10960+AT1G10950	1	3663555	3664186	+	632	-0.25403109277878	0.25403109277878	25.8166771050637	5.12709382649548E-06	0.00110412091423314
AT3G24180+AT3G24170	3	8739159	8739214	-	56	-0.384958334984388	0.384958334984388	25.4590490430284	5.13616667343996E-06	0.00110426744236039
AT2G38780	2	16213256	16213263	+	8	0.652107188179922	0.652107188179922	23.8456725357662	5.18650354738457E-06	0.00111327071820769
AT3G56160	3	20838188	20838308	-	121	0.98309959291713	0.98309959291713	24.0745851189894	5.36068061006693E-06	0.00114878337783713
AT4G16970+AT4G16960	4	9547402	9548154	-	753	-0.499640764080981	0.499640764080981	23.0702405903263	5.449964930955E-06	0.00116601778154492
AT5G62130	5	24952132	24952401	-	270	0.765739529754788	0.765739529754788	24.0785841330455	5.48265951530469E-06	0.00117110853305889
AT3G23590+AT3G23600	3	8470148	8470358	+	211	0.415546288784034	0.415546288784034	22.7002647810098	5.68431994627724E-06	0.00121221577667944
AT1G04640+AT1G04635	1	1291300	1292022	+	723	0.559007473058843	0.559007473058843	25.390402409594	5.84568540936269E-06	0.00124304783519274
AT1G13880	1	4749835	4749837	+	3	0.933683888851482	0.933683888851482	25.853369086617	5.84779189676397E-06	0.00124304783519274
AT2G21070	2	9040863	9041166	+	304	-3.94188913926143	3.94188913926143	23.95025930704	6.00655576753678E-06	0.00127473645376891
AT3G06160+AT3G06170	3	1868916	1869328	+	413	-0.272648767039058	0.272648767039058	23.8358062817829	6.02772058524391E-06	0.00127716819144253
AT1G02960	1	667282	667372	-	91	-0.621907408252934	0.621907408252934	33.7006530922479	6.08421071647372E-06	0.00128706489045482
AT1G50460	1	18695227	18695377	+	151	0.527893460505396	0.527893460505396	23.9589140108301	6.25074591538189E-06	0.00131858734612559
AT1G77060+AT1G77030	1	28948568	28948624	-	57	0.314658058798672	0.314658058798672	22.8499233990263	6.25326612895953E-06	0.00131858734612559
AT3G08840	3	2682479	2682619	-	141	0.881267339894045	0.881267339894045	23.5145307575994	6.4449915601714E-06	0.00135684087119327
AT2G28190	2	12016278	12016569	+	292	0.194165670681274	0.194165670681274	24.3987321235909	6.45821643302618E-06	0.00135745313105615
AT3G53420	3	19803662	19803705	-	44	1.00010311679263	1.00010311679263	31.7389023124003	6.61071810254762E-06	0.00138729135122028
AT1G02840	1	628946	629285	+	340	0.295878479968776	0.295878479968776	22.4238320995689	6.63615517240422E-06	0.0013904118812576
AT5G56180	5	22740142	22740255	-	114	1.23069228295292	1.23069228295292	23.0841549967581	7.04642193300186E-06	0.00147402408827099
AT2G20950	2	9003654	9003730	+	77	2.02886852148677	2.02886852148677	23.2349812813534	7.09056141493597E-06	0.00148090314351724
AT5G20950	5	7110798	7110819	-	22	0.626626609613069	0.626626609613069	23.3526014776522	7.28501579577085E-06	0.00151910474388547
AT4G38900+AT4G38890	4	18139295	18139790	-	496	-0.295259256156015	0.295259256156015	22.6393273307059	7.59764336221502E-06	0.00158178847461533
AT5G11640+AT5G11630	5	3740759	3740877	+	119	0.589877972074824	0.589877972074824	22.8918930260434	7.61640233985721E-06	0.00158318894703961
AT2G19385+AT2G19380	2	8385443	8386932	+	1490	-0.523802557300534	0.523802557300534	23.2096317790862	7.70664367111294E-06	0.00159942029590121
AT5G08570	5	2778276	2778324	+	49	0.763318252900596	0.763318252900596	24.2289421386088	7.72672684171841E-06	0.00160106297812042
AT4G21750	4	11555951	11556189	+	239	1.17664654809241	1.17664654809241	22.5023434467142	7.97120486966732E-06	0.00164912447412886
AT3G19960	3	6956967	6957708	+	742	-0.262887928927144	0.262887928927144	24.8847956528666	8.46576186956627E-06	0.00174869149299162
AT3G26090+AT3G26085	3	9533949	9534022	+	74	-0.498655550056846	0.498655550056846	21.5705016031937	8.52007367583899E-06	0.00175715168368843
AT3G54010	3	20001314	20001383	+	70	1.16055093586454	1.16055093586454	21.7541948237968	8.57678516064344E-06	0.00176607952214758
AT1G50460	1	18696719	18696914	+	196	-0.366728098084684	0.366728098084684	23.1081354483953	8.68686180560713E-06	0.00178595092112497
AT4G39260	4	18274006	18274185	-	180	0.354652542569159	0.354652542569159	23.0922900316774	8.74055923970649E-06	0.00179222663876974
AT4G39180	4	18246135	18246234	-	100	-0.756327655600776	0.756327655600776	22.1624188236598	8.74462871803383E-06	0.00179222663876974
AT5G09690+AT5G09680	5	3001165	3001244	-	80	0.646793269748724	0.646793269748724	21.4738146362953	8.89420959943966E-06	0.00182004853014723
AT3G60600+AT3G60590	3	22398767	22398885	+	119	-0.420711520568696	0.420711520568696	23.9166252077737	8.9266479106422E-06	0.00182385000843849
AT3G15353	3	5180642	5180666	-	25	0.550638520513733	0.550638520513733	29.2724428070885	9.0023641364748E-06	0.00183646832668716
AT1G72330+AT1G72340	1	27236005	27236038	+	34	0.634234459580378	0.634234459580378	21.6358872955556	9.03177135216857E-06	0.00183961523645045
AT5G14210+AT5G14220	5	4584670	4584744	-	75	0.314047865353324	0.314047865353324	21.0982628482934	9.0654474094254E-06	0.001843620563655
AT1G06680+AT1G06670	1	2047656	2047885	+	230	0.308070692969977	0.308070692969977	22.3307394569029	9.19313738546621E-06	0.00186670343216398
AT1G06263+AT1G29465	1	10309575	10309896	+	322	0.580371836699047	0.580371836699047	25.0077793259921	9.28600289067195E-06	0.00188265481410127
AT1G70100	1	26405497	26405597	+	101	0.592566343249862	0.592566343249862	22.5569317164187	9.30203470363653E-06	0.00188300372964583
AT3G27610	3	10227551	10227700	-	150	-0.935478099073194	0.935478099073194	21.9038094001216	9.32710010981965E-06	0.0018851774275729
AT2G46100+AT2G46090	2	18951453	18951506	+	54	-0.496487038221185	0.496487038221185	21.7091751033354	9.36718405565795E-06	0.00189037532340401
AT5G35170	5	13421489	13421508	+	20	-0.215523678599082	0.215523678599082	23.0333123836784	9.39678932606548E-06	0.00189344585411083
AT2G30480	2	12988670	12988673	-	4	-1.12918698593737	1.12918698593737	21.1390396113001	9.51002039569857E-06	0.00191333176398413
AT3G26430+AT3G26420	3	9675633	9675927	+	295	-0.45194921593237	0.45194921593237	22.8605907800382	9.5660750419337E-06	0.00192167112662992
AT4G08980	4	5758691	5758981	+	291	0.522711697116922	0.522711697116922	23.5674257787315	9.83762985827284E-06	0.00197320960231964
AT2G05310	2	1933536	1933847	-	312	0.264887836506896	0.264887836506896	24.7940847421842	9.97046425311275E-06	0.00199680930891982
AT4G35750+AT4G35760	4	16943416	16943528	-	113	0.31686926300431	0.31686926300431	22.5537460854758	9.98849212385604E-06	0.00199737964310768
AT2G42590	2	17731830	17731854	-	25	1.63158198499456	1.63158198499456	28.1406215605047	1.00784525201648E-05	0.00201231062845336
AT4G28706+AT4G28710	4	14169332	14169442	+	111	-0.333664883949375	0.333664883949375	20.2996823342575	1.01270358854296E-05	0.00201894735571053
AT3G49320	3	18288771	18288902	-	132	1.98650384939039	1.98650384939039	24.3112151188463	1.03713039301399E-05	0.00206451709504368
AT4G21585+AT4G21580	4	11479585	11479658	+	74	-0.859416589416234	0.859416589416234	21.5043801650047	1.06218783048305E-05	0.00211120260645211
AT5G66460+AT5G66470	5	26540508	26541561	-	1054	0.306831368575418	0.306831368575418	22.7394623603218	1.06602451628727E-05	0.00211563257659975
AT1G01520+AT1G01510	1	190478	190828	+	351	0.433096465941034	0.433096465941034	21.773395727546	1.07995684225191E-05	0.00214005483955819
AT4G13850	4	8022022	8022221	+	200	0.404639485225044	0.404639485225044	22.1733240829191	1.08565605777375E-05	0.00214811335978666
AT4G14240	4	8206942	8206963	-	22	1.91282531495048	1.91282531495048	21.7057165982465	1.11097262586123E-05	0.0021949049119849
AT3G15180+AT3G15190	3	5114762	5114899	+	138	0.387801126270853	0.387801126270853	21.1513092200762	1.11680002779524E-05	0.0022031099079051
AT5G09690+AT5G09680	5	3001653	3001715	-	63	1.22701079709408	1.22701079709408	20.9370855201738	1.12979316640295E-05	0.00222540501560081
AT4G00570+AT4G00560	4	241459	241646	-	188	-0.401598403340053	0.401598403340053	20.7700420310005	1.13689987558299E-05	0.00223605603481815
AT4G35750+AT4G35760	4	16941200	16941464	-	265	-0.217591102961531	0.217591102961531	22.2150750878491	1.14290368579812E-05	0.00224450931453181
AT1G62250	1	22995920	22996057	-	138	0.892690022096259	0.892690022096259	22.027727022898	1.15144859267477E-05	0.00225792033346578
AT3G09800	3	3007939	3008263	-	325	0.522146278104994	0.522146278104994	22.3781216821158	1.15535133512002E-05	0.00226220198398447
AT5G54280	5	22042774	22042912	-	139	0.490370898008607	0.490370898008607	23.2226909463404	1.1668883791858E-05	0.00228139682087501
AT2G25670	2	10930720	10930827	-	108	0.38935301976354	0.38935301976354	23.8355286258709	1.1688792971057E-05	0.00228189865035417
AT1G35340	1	12977710	12978013	+	304	-0.201295451175296	0.201295451175296	21.9403796897901	1.19287541572542E-05	0.00232515031991501
AT5G45472+AT5G45475+AT5G45469+AT5G45490	5	18424131	18424684	+	554	0.38892321271778	0.38892321271778	20.9316931037735	1.19456875053204E-05	0.00232515031991501
AT2G33530	2	14200284	14200674	-	391	0.223133242793574	0.223133242793574	27.1718555738045	1.20729505070575E-05	0.00234645015475351
AT2G01130+AT2G01140	2	93709	93933	-	225	-0.609753470526492	0.609753470526492	20.750595073456	1.22803413301147E-05	0.00238323751014036
AT1G44446	1	16849207	16849282	-	76	-0.47240889030181	0.47240889030181	23.5417257952957	1.25358538875788E-05	0.00242924170644144
AT2G46810	2	19240811	19241167	+	357	0.624851743465211	0.624851743465211	23.5386775010052	1.29656274606343E-05	0.00250882984653353
AT5G60170	5	24229700	24229705	+	6	-0.482506605230075	0.482506605230075	21.9695991853587	1.31415582104375E-05	0.00253913816119112
AT4G33945+AT4G33940	4	16266019	16266367	+	349	-0.266874376301889	0.266874376301889	21.4033052413792	1.32544012728102E-05	0.00255718601917169
AT1G16720	1	5725726	5725824	+	99	0.582051444715821	0.582051444715821	24.8225795264631	0.0000132928209285	0.00256084346259312
AT3G61220	3	22662877	22662952	+	76	-1.43739009972197	1.43739009972197	22.0176551381805	1.33134214863801E-05	0.00256106240607661
AT3G01500+AT3G01510	3	194708	194723	-	16	0.826022035311427	0.826022035311427	20.7040575919304	1.34652764026168E-05	0.00258649285223345
AT1G31360	1	11236471	11236535	+	65	1.22041357629834	1.22041357629834	20.4719206780499	1.35902589082663E-05	0.00260669486427226
AT3G24180+AT3G24170	3	8740881	8740991	-	111	-0.379172959243778	0.379172959243778	23.1489471480092	1.37769749362738E-05	0.00263866169598249
AT2G23980	2	10202912	10202980	-	69	0.939868801661053	0.939868801661053	21.2801067976813	1.39520024702471E-05	0.00266830019336139
AT4G28706+AT4G28710	4	14174159	14174318	+	160	0.460884238633291	0.460884238633291	19.6082745607528	1.41578571928647E-05	0.00270373975555871
AT3G56210	3	20853377	20853418	-	42	-0.896373840628362	0.896373840628362	22.0369748731915	1.43344534128723E-05	0.00273349716755409
AT5G13320	5	4267456	4267592	+	137	0.91296205300481	0.91296205300481	22.8504311852354	1.44375129649012E-05	0.00274916572852204
AT3G45040	3	16473016	16473100	-	85	1.24307202886719	1.24307202886719	21.4046520585311	1.45125332409718E-05	0.00275945753080034
AT5G09230	5	2872351	2872361	+	11	-0.835942111156385	0.835942111156385	20.6920430870811	1.45601494900112E-05	0.00276441763534853
AT2G22570	2	9589983	9590080	-	98	1.31367229668821	1.31367229668821	22.8229931296957	1.45818873046068E-05	0.00276441763534853
AT1G06680+AT1G06670	1	2043396	2043485	+	90	0.732488540553963	0.732488540553963	21.3280908883233	1.46016481092517E-05	0.00276441763534853
AT4G27960	4	13917343	13917500	-	158	-0.241866830651917	0.241866830651917	22.8006751718604	1.4700428449653E-05	0.00277912022266794
AT5G58330	5	23582021	23582023	-	3	0.214720643412267	0.214720643412267	21.140225236362	1.47899578056615E-05	0.00279203422971468
AT1G55310	1	20631353	20631686	+	334	0.305009970204861	0.305009970204861	21.3507283564567	1.4880612196282E-05	0.00280512331257105
AT4G36190+AT4G36195	4	17126546	17126931	+	386	0.233675433435119	0.233675433435119	20.0180516302604	1.49034717042791E-05	0.00280541330955271
AT1G50460	1	18695482	18695661	+	180	0.531205591569707	0.531205591569707	21.7125109863785	1.50188106607784E-05	0.00282308583990652
AT2G46100+AT2G46090	2	18950802	18951102	+	301	-0.49857044642925	0.49857044642925	20.5902028261494	1.52212641174306E-05	0.00285705950257833
AT5G41350	5	16543386	16543856	-	471	1.63373196025675	1.63373196025675	22.6859914740226	1.53255849187052E-05	0.00287254293165001
AT4G00570+AT4G00560	4	241743	241902	-	160	-0.414231132383263	0.414231132383263	20.1017859583967	1.54021465872912E-05	0.002880454881816
AT5G13630	5	4392228	4392429	-	202	-0.559104724584582	0.559104724584582	23.9093960449296	1.54326731795048E-05	0.002880454881816
AT5G15400+AT5G15410	5	5004588	5004699	-	112	-0.204385091161713	0.204385091161713	23.452602572109	1.54334710833817E-05	0.002880454881816
AT3G06770	3	2136818	2136820	-	3	0.489167389683168	0.489167389683168	21.6081402546108	1.54883323511558E-05	0.00288659955018799
AT1G79550	1	29926327	29926461	-	135	0.576016167806243	0.576016167806243	21.7686357089423	1.59115229646099E-05	0.0029612762095621
AT4G30910	4	15043339	15043407	-	69	-1.20753786916756	1.20753786916756	21.3743404658822	1.60069376859872E-05	0.00297482606466738
AT4G26530+AT4G26520+AT4G26510	4	13388704	13388718	+	15	0.612796075838173	0.612796075838173	19.7290141587499	1.61202509924388E-05	0.00299165938693104
AT5G14210+AT5G14220	5	4584345	4584468	-	124	0.295560594146645	0.295560594146645	19.8410861362912	1.61744427931853E-05	0.00299479594885208
AT1G79830+AT1G79820	1	30025211	30025310	-	100	0.609616252280141	0.609616252280141	19.4944136713883	1.61826729161479E-05	0.00299479594885208
AT1G04733+AT1G09800	1	3180548	3180734	-	187	0.613774370080012	0.613774370080012	21.0202859769841	1.63860999599648E-05	0.00302557606332419
AT1G77060+AT1G77030	1	28948708	28948789	-	82	0.295964309161743	0.295964309161743	20.584340199962	1.63949850139471E-05	0.00302557606332419
AT1G69523+AT1G69520	1	26129105	26129201	+	97	-1.01975972270712	1.01975972270712	20.9791656198394	1.66673485436929E-05	0.00307153088799799
AT5G44190	5	17800382	17800500	+	119	0.787403067306016	0.787403067306016	22.4475809888954	1.67153733763212E-05	0.00307607288599016
AT2G31580	2	13441838	13441937	-	100	1.27296399408862	1.27296399408862	20.613230012864	1.68538589635897E-05	0.00309722612928794
AT2G01130+AT2G01140	2	90046	90351	-	306	-0.402923597035945	0.402923597035945	20.0281585596921	1.69844082070226E-05	0.00311686394347536
AT4G15540	4	8872938	8873009	+	72	0.997625786187912	0.997625786187912	23.8945184843091	1.72981005685829E-05	0.00317000943553422
AT2G22990	2	9789747	9789750	+	4	0.44769387896301	0.44769387896301	20.9692438640704	1.80930296683382E-05	0.00331107475762207
AT1G23360	1	8296419	8296509	-	91	-0.430139730154321	0.430139730154321	21.4233000536751	1.82090586060726E-05	0.00332768016990059
AT2G20510+AT2G20500	2	8837322	8837750	-	429	2.23041926323926	2.23041926323926	22.5596908598033	1.83122846004336E-05	0.00334190304499369
AT5G48460	5	19638992	19639165	-	174	-0.269881066698938	0.269881066698938	20.5817940152243	1.86848553365456E-05	0.00340517254892983
AT5G56100+AT5G56090	5	22716429	22716916	+	488	0.425023446211927	0.425023446211927	21.5025454277302	1.92561605222006E-05	0.00350443477918483
AT4G36140	4	17103826	17103901	-	76	1.90587544668911	1.90587544668911	21.48547468408	1.93830515217959E-05	0.00352265543672152
AT1G52510	1	19564837	19564981	-	145	0.624857233951428	0.624857233951428	20.4873987999454	1.94408160920339E-05	0.00352828019389479
AT1G10180+AT1G10170	1	3339322	3339828	-	507	-0.263248330087524	0.263248330087524	20.350310925457	1.97993044193431E-05	0.00358839211596798
AT3G26090+AT3G26085	3	9533615	9533678	+	64	-0.55472389104844	0.55472389104844	19.6779562871231	1.98906490785368E-05	0.00359998860399558
AT1G72330+AT1G72340	1	27234899	27235003	+	105	0.610298608871769	0.610298608871769	19.8394174920745	1.99388204700231E-05	0.00360375008052908
AT5G20490	5	6936002	6936145	-	144	-0.302774071470482	0.302774071470482	19.1463608606713	2.00090407600633E-05	0.0036114808973503
AT4G25080	4	12878194	12878338	+	145	0.365854148461466	0.365854148461466	20.4992340626	2.03419359935819E-05	0.00366653643301304
AT1G66240	1	24687146	24687228	-	83	0.892917213402505	0.892917213402505	21.904869601538	2.03908540348831E-05	0.0036703258318138
AT3G06160+AT3G06170	3	1868145	1868381	+	237	-0.316714737415319	0.316714737415319	20.6656793603242	2.13212639521816E-05	0.00383255545022419
AT5G09590	5	2975436	2975795	+	360	-0.287035263436533	0.287035263436533	25.8434986840583	2.15103220399583E-05	0.00386126420695181
AT2G33240	2	14096445	14096567	-	123	-1.5928452546378	1.5928452546378	19.0610559759713	2.17554852488984E-05	0.00389995230730899
AT3G04255+AT3G22200	3	7838889	7838998	+	110	0.400596564502454	0.400596564502454	19.6179660414922	2.2003995521325E-05	0.00393913432204139
AT5G46410+AT5G46420	5	18829625	18830191	+	567	-0.269537510273194	0.269537510273194	23.6651415556264	2.22268917397987E-05	0.00397363069053121
AT4G32620	4	15736696	15736698	+	3	0.913460956930381	0.913460956930381	21.6934036659868	2.22705078978684E-05	0.00397602599551373
AT1G55490	1	20718848	20718885	-	38	1.14709244046607	1.14709244046607	19.6423085139174	2.23833662481888E-05	0.00399076009155886
AT3G09200+AT3G09210	3	2825242	2825505	-	264	-0.236210825930362	0.236210825930362	20.866983867034	2.24725771430461E-05	0.00400124388079142
AT4G16520	4	9307397	9307926	-	530	0.293230631779245	0.293230631779245	20.6669461437342	2.27803265491856E-05	0.00404920691697538
AT1G02990	1	681922	682092	-	171	1.22644169951658	1.22644169951658	19.9079140899032	2.28035045522367E-05	0.00404920691697538
AT3G04210	3	1108070	1108252	-	183	0.911657648260683	0.911657648260683	22.3280563041522	2.30604202458711E-05	0.004089308673223
AT2G27340	2	11697164	11697448	+	285	0.551524374843968	0.551524374843968	22.7806907762856	2.36498107923618E-05	0.004187904629712
AT3G25690	3	9353271	9353915	+	645	-0.19777290534109	0.19777290534109	22.9792293056593	2.36800784662121E-05	0.004187904629712
AT3G57530	3	21297376	21297469	-	94	0.531034072061814	0.531034072061814	20.7202181619495	2.40095993069718E-05	0.00424048196941213
AT5G59950	5	24140406	24140601	+	196	-0.610524941843709	0.610524941843709	20.3507148432836	2.42384893387177E-05	0.00427516915375219
AT1G45688	1	17192393	17192516	+	124	1.00539416229733	1.00539416229733	21.7639669689148	2.43399307866299E-05	0.00428731426100933
AT1G29970+AT1G29965	1	10500120	10500234	-	115	-0.478687738173623	0.478687738173623	20.3266583395861	2.44775751195656E-05	0.00430579526291086
AT5G57887+AT5G57880	5	23445606	23445798	+	193	0.846482416648861	0.846482416648861	20.3225828682157	2.45183194741064E-05	0.0043072042163998
AT2G45000+AT2G45010	2	18568755	18568869	+	115	-0.339964173698707	0.339964173698707	19.9311045752156	2.45812278437841E-05	0.00431249783794303
AT1G58602	1	21765075	21766048	+	974	-0.204900152129332	0.204900152129332	21.1351635985051	2.48543189661376E-05	0.00435460244373558
AT1G15290	1	5264914	5265103	-	190	0.673607572905953	0.673607572905953	19.195761429893	2.53009710964009E-05	0.00442696339879433
AT4G31870	4	15410871	15410884	+	14	-1.22353564903924	1.22353564903924	21.0120070310419	2.55512947322751E-05	0.00446035809159027
AT3G07770	3	2478903	2479064	+	162	-1.08236589112952	1.08236589112952	20.3788358789556	2.55596257841986E-05	0.00446035809159027
AT4G26530+AT4G26520+AT4G26510	4	13391486	13391491	+	6	-0.556455721400525	0.556455721400525	18.7949405386237	2.55977786600713E-05	0.00446109949445499
AT3G51370	3	19070367	19070444	+	78	1.62555890806672	1.62555890806672	20.5121072384594	2.60707216603631E-05	0.00453751254675783
AT3G05560	3	1615379	1615506	+	128	0.46986765015332	0.46986765015332	20.6925294522295	2.63434954973261E-05	0.00457893103572348
AT5G44020+AT5G44030	5	17719565	17719723	+	159	0.604354203388917	0.604354203388917	19.5190189205104	2.69668675597294E-05	0.00468109956021324
AT3G14420	3	4824153	4824178	+	26	0.284724717207132	0.284724717207132	18.9938696726872	2.71191912047948E-05	0.00470133868186521
AT1G09420	1	3039514	3039549	-	36	1.59584930166346	1.59584930166346	19.5859273532812	2.72586844168536E-05	0.00471930320642787
AT5G20490	5	6937378	6937830	-	453	-0.293668451587029	0.293668451587029	18.4946138036797	2.72972083539304E-05	0.00471976265177635
AT3G15180+AT3G15190	3	5114481	5114578	+	98	0.342899547135433	0.342899547135433	19.1065447166221	2.76502883282263E-05	0.00477453712328042
AT4G34150+AT4G34160	4	16358466	16358667	+	202	0.312435165929296	0.312435165929296	20.0139541985397	2.78162602032278E-05	0.00479690131229424
AT1G17610	1	6054922	6055903	+	982	1.49488510802739	1.49488510802739	22.882168861368	2.78734346862968E-05	0.00480046945364954
AT4G13670	4	7949874	7950049	+	176	-1.21481124544813	1.21481124544813	24.6102773121954	2.79596296692931E-05	0.00480322692936928
AT2G17500	2	7606824	7606870	+	47	-0.693900759910019	0.693900759910019	21.0224795565331	2.79624547070343E-05	0.00480322692936928
AT4G30140	4	14738326	14738808	-	483	0.424157079646131	0.424157079646131	21.3105163269137	2.86708518029502E-05	0.00491849023387273
AT1G79830+AT1G79820	1	30025727	30025859	-	133	0.580809050130458	0.580809050130458	18.298560394877	2.87482355308402E-05	0.00492534385795888
AT2G41110	2	17141394	17141431	+	38	1.60432479962087	1.60432479962087	21.6848588518192	2.88589443276422E-05	0.00493788171090615
AT5G65205+AT5G65207	5	26052208	26052717	-	510	-0.461865913398832	0.461865913398832	21.6539141131116	2.91738316182529E-05	0.00498527739025727
AT5G44720	5	18044848	18044929	+	82	0.639559015136387	0.639559015136387	20.2116202235713	2.93749697866831E-05	0.00501313767777169
AT1G01520+AT1G01510	1	190941	190998	+	58	0.479738541569127	0.479738541569127	19.4020080621665	2.94958802271954E-05	0.00502725184509604
AT1G72330+AT1G72340	1	27233485	27233849	+	365	0.444719879125138	0.444719879125138	18.9572198982972	2.95635682221607E-05	0.00503227004282494
AT5G44020+AT5G44030	5	17714407	17714748	+	342	0.840639802014397	0.840639802014397	19.3025028902929	2.96150746801512E-05	0.00503452443325531
AT1G19715	1	6816702	6816734	-	33	1.02465179665115	1.02465179665115	22.9422074558987	2.97468021219879E-05	0.00505039287278586
AT2G16900	2	7325412	7325493	-	82	0.9023586392745	0.9023586392745	19.8467911089302	2.97902928142291E-05	0.00505125894098382
AT1G10960+AT1G10950	1	3661341	3661493	+	153	-0.205023616265162	0.205023616265162	21.6269746439375	3.00382274967008E-05	0.00508674380410347
AT5G13320	5	4268663	4268891	+	229	-0.775450349035948	0.775450349035948	20.8463698815786	3.01887619304275E-05	0.00510399012605799
AT3G56210	3	20852385	20852709	-	325	-0.553613606867254	0.553613606867254	20.1405806189153	3.02176510552533E-05	0.00510399012605799
AT1G72370	1	27243207	27243218	-	12	-0.16941415995877	0.16941415995877	20.8220215982109	3.046476035357E-05	0.00513913166995179
AT1G80850	1	30386843	30387602	-	760	0.430947855814344	0.430947855814344	22.4031734301355	3.05855978925516E-05	0.00515290958400006
AT2G41600	2	17345988	17345992	-	5	-0.969314103069843	0.969314103069843	20.5293427272934	3.07214947713968E-05	0.00516918613877957
AT2G46100+AT2G46090	2	18951612	18951671	+	60	-0.460563897882421	0.460563897882421	18.9659604570453	3.10953426104934E-05	0.00522540751640627
AT3G30390	3	11979038	11979357	-	320	0.579061662268385	0.579061662268385	20.2638681333624	3.11409305592437E-05	0.00522639349751878
AT4G08980	4	5758393	5758484	+	92	-0.548896208690588	0.548896208690588	20.4663274435503	3.14726262143954E-05	0.00527352824343504
AT5G22450+AT5G22460	5	7438133	7438190	-	58	-0.43479571224476	0.43479571224476	18.7657292589565	3.15019357142093E-05	0.00527352824343504
AT1G53350+AT1G53345	1	19902474	19903776	+	1303	0.458408996033414	0.458408996033414	21.4236166926215	3.16334030732489E-05	0.0052888075514295
AT3G11470	3	3611724	3611728	-	5	-1.19871994681139	1.19871994681139	19.3188839490781	3.18784312771779E-05	0.00532301029063425
AT3G27050+AT3G27060	3	9980550	9981620	-	1071	0.172897813537416	0.172897813537416	19.9910933749185	3.20735768746387E-05	0.00534880756855271
AT2G01130+AT2G01140	2	93201	93389	-	189	-0.578523574713962	0.578523574713962	18.6151596392272	3.22232663406771E-05	0.00536696855929108
AT5G58140	5	23524546	23524549	+	4	-1.11105241407433	1.11105241407433	22.7616942858753	3.28629094943781E-05	0.00546658504217544
