Name	featureID	Chr	Start	End	Strand	Score	Cai	Parker	Sun	Wang
AT4G09010	E001	4	5777397	5777501	-	0.0001366721974082	0.26862603900674	-0.216373873230749		-0.33161832627018
AT1G23730	E005	1	8396266	8396406	+	0.0006334352671095		-0.930678214788037		0.709987973324468
AT1G44820	E001	1	16926297	16927190	+	0.0141383676086136	-0.0684342971796799	-0.152648046277081		
AT3G23590+AT3G23600	E018	3	8474805	8474895	+	0.0191580289260021	-0.140432745724283	-0.084402465677579		
AT1G29400	E011	1	10293054	10293493	-	0.0183210757838398	-0.142251203733988	-0.0976628087832978		
AT1G28110	E008	1	9804990	9805271	-	0.0031653903026121	0.246625949001031	-0.495657865375442		
AT4G13495	E005	4	7846240	7846774	+	0.0163074128454506	-0.126157868994742	-0.12499498579035		
AT5G41770	E007	5	16720819	16721222	+	0.001986374619122	0.335923603171083			-0.58726507538264
AT5G19500	E001	5	6578890	6579340	+	0.0207018011281601	-0.257038841235858	-0.0049715730448918		
AT5G58040	E002	5	23488748	23489632	+	0.0144729538811697	-0.12380103583785	-0.148483238617892		
AT1G05347+AT1G17870	E001	1	6149305	6149938	-	0.0126252932593398		-0.172213038234567		-0.100330778455696
AT1G53440	E023	1	19950953	19951562	+	0.0152494647372219	-0.13844386543207	-0.137989194820159		
AT2G04690	E006	2	1645511	1645671	+	0.0179399058323098	-0.173241100572531	-0.103927307870418		
AT4G11570	E003	4	7004413	7004685	+	0.014302446227199	-0.130419607686861	-0.150349105364505		
AT4G26530+AT4G26520+AT4G26510	E001	4	13381687	13383924	+	8.29543035728417e-06	0.425993116809476		-0.636999818705307	-0.211912377057196
AT1G03310	E003	1	813929	816812	+	0.0043110495608069	-0.0552504344703575			-0.230451438182993
AT5G15400+AT5G15410	E016	5	5002048	5003225	-	0.0028653597200442	0.235601025150231	-0.525530344003277		
AT2G32690	E007	2	13864203	13864596	-	0.0027833962227612	-0.23917616277663			-0.0695969331062365
AT5G66210+AT5G66200	E001	5	26453276	26456141	-	0.0171711527012774		-0.114185856948978		-0.194782153269182
AT2G35390	E008	2	14896168	14896335	-	0.0169859629616295	-0.198375399998399	-0.116089197885101		
AT4G15020	E004	4	8575806	8577630	+	0.0036218835556054	-0.150286486751781			-0.172737043434479
AT5G05400	E002	5	1597413	1600298	-	0.0189188617003568	-0.239572577179169	-0.0891904144290194		
AT1G06700	E008	1	2053995	2054248	-	0.0174235948845107	-0.220821451671211	-0.110730632706412		
AT1G36160	E005	1	13534689	13534895	+	0.0193668958319613	-0.256414990627391	-0.08000961211639		
AT1G80780	E004	1	30358379	30359324	+	0.0095848101944097		-0.222790027117227	-0.118898075654981	
AT2G41060+AT2G41070	E003	2	17127006	17128506	+	8.75919565624582e-07	-0.190289249766582	-0.196247507939281	-0.229322758764823	-0.0753142667947664
AT1G80040+AT1G80030	E004	1	30105251	30105340	-	6.79767888937794e-06	-0.473792245509822	-0.788671013865285		0.737370105315138
AT1G18100	E001	1	6227217	6228272	-	0.0047143663242067		0.391266247943287	-0.742700588450743	
AT3G01790	E003	3	283676	284098	-	0.0197814756807846		-0.068263129006688	-0.28639507330897	
AT1G14160	E001	1	4840562	4841013	-	0.0096844556372522		0.220741975153574	-0.576898238899759	
AT4G08980	E010	4	5759466	5760215	+	0.0174839611956487		-0.110023215486233	-0.25459201692505	
AT4G08980	E009	4	5758982	5759303	+	0.0135445712453027		-0.15951111931423		-0.205441209913671
AT3G56210	E004	3	20853377	20853418	-	0.0006417603990886	-1.29247015435702	0.925732832193781		
AT5G04990+AT5G05000	E002	5	1472682	1474026	-	0.0031261032398699	-0.203423649438262			-0.166469139274302
AT1G79920	E014	1	30062633	30062722	-	0.0116477476501349	-0.190005201906107	-0.185347258267292		
AT4G17060+AT4G17070	E001	4	9593381	9595336	-	0.0084409360714478		-0.249997343589538		-0.14469934806581
AT4G36190+AT4G36195	E025	4	17128808	17129013	+	0.0168017392779775	-0.275703206814594	-0.11965302905358		
AT1G69450	E004	1	26107619	26107699	-	0.0058796877634651	-0.738632612176613	0.336148829138736		
AT5G48880	E002	5	19814402	19814575	-	0.0021590546684001	0.311611323132846	-0.716211677083537		
AT3G52075+AT3G52060+AT3G52072	E002	3	19310967	19312061	-	0.0135766427709259	-0.246284737047192	-0.159308172320831		
AT4G29220	E012	4	14405967	14406243	-	0.0102554509531741	-0.200062061564671	-0.208164150609877		
AT5G16680+AT5G16660	E010	5	5467331	5468319	-	0.000168219878785	-0.171963269081557	-0.190241495705274	-0.254970908423214	
AT5G63100+AT5G63110	E001	5	25314104	25315505	-	0.0036106634846738	0.151301769327452		-0.570493077200277	
AT3G58100	E005	3	21516541	21517739	-	0.0165536880758938		-0.122750187441675	-0.296447886500149	
AT1G59990+AT1G60000	E016	1	22094094	22094344	-	0.0163834510204322	-0.55265861862364	0.124267438149715		
AT1G14030	E006	1	4806977	4807517	-	0.0107943970986137	-0.237817418354421	-0.198226464079342		
AT1G04230	E002	1	1125518	1125728	+	0.0125119385605119		-0.173387595754996	-0.263904274592578	
AT3G09250	E005	3	2839741	2840254	+	0.006503851898843	-0.144192306630352	-0.312516045360988		
AT1G09010	E011	1	2899139	2899446	-	0.0153741585749326	-0.322418984541075	-0.136785778890378		
AT3G63250	E008	3	23371561	23371781	-	0.0167188583093558	-0.339658856890138	-0.120846003316331		
AT4G24730	E002	4	12752528	12753643	-	0.0003775568224519	-0.302701262843321	-0.0819802799262792	-0.326814692173413	
AT4G08350	E003	4	5287185	5287331	+	0.0158489982304433	-0.352657962800933	-0.130545786850632		
AT1G22870+AT1G22860	E034	1	8093270	8093838	+	0.0101576331005326	-0.275347169035079	-0.210906277495502		
AT1G69550	E001	1	26148021	26150968	-	0.0106465158925306	-0.691280419903858	0.20123679572915		
AT5G64330	E005	5	25727955	25728563	+	0.0030559951766606	-0.210700950349469			-0.284151236941707
AT4G27960	E006	4	13917343	13917500	-	0.0142914792242268	-0.346669686952929	-0.150500224152983		
AT3G56950	E003	3	21078484	21078589	-	0.0069602135525877		-0.297009996632498	-0.203463573190051	
AT3G04910	E009	3	1356334	1356491	+	0.0132787341809566	-0.338659394632215	-0.162779907421612		
AT1G19025+AT1G19020	E001	1	6568002	6568673	+	0.0006990550386277	-0.697915998658175			0.191762716469926
AT4G36190+AT4G36195	E018	4	17127139	17127381	+	0.013469880215171	-0.350961176278274	-0.160383359218244		
AT1G49660+AT1G49650	E003	1	18378635	18379901	-	0.0094093971759509	-0.289660117092634	-0.226100266587862		
AT5G54280	E003	5	22040174	22040386	-	0.0199163163771868		-0.0636358887952433	-0.460120575902883	
AT3G56950	E004	3	21078590	21078750	-	0.0059189119839964		-0.334297899624705	-0.193651248664615	
AT1G76040	E001	1	28537593	28538541	+	0.0055186003118998	-0.187329757506459	-0.351093297235773		
AT4G34200+AT4G34190	E008	4	16375247	16375734	-	0.0045559426502187		-0.400592942798518		-0.145431380365213
AT4G29220	E011	4	14405756	14405802	-	0.0109191893326433	-0.353533771458206	-0.196144496635325		
AT1G56500	E003	1	21160208	21160308	+	0.0062226462341773	-0.229875202474641	-0.322396681383776		
AT1G54080	E013	1	20186282	20186343	-	0.0155621167933486		-0.134389023352108		-0.418620614437767
AT5G16680+AT5G16660	E014	5	5469544	5470297	-	0.0079883190268856	-0.291592267307854	-0.261427847284175		
AT1G04230	E003	1	1125995	1126124	+	0.0099910045792254		-0.214191071973749	-0.340957764101121	
AT3G24575+AT3G04755	E003	3	8968401	8968623	+	0.0071783499124151		-0.288459391027569	-0.273535526587757	
AT1G04230	E004	1	1126233	1126363	+	0.0131257158514742		-0.16487457921173	-0.400352267033474	
AT4G36980	E004	4	17434143	17434316	-	0.0113418187227214	-0.375520517947047	-0.189934360515068		
AT4G34200+AT4G34190	E006	4	16373737	16374712	-	0.0044404194859784		-0.40853600389778		-0.158111658674503
AT4G03230+AT4G03240	E024	4	1424040	1424134	-	0.0087753749941537	-0.326408825573262	-0.240719716645716		
AT1G10585+AT1G10580	E008	1	3494967	3495244	-	0.0004751894755773		1.01473867032512	-1.59289265354718	
AT3G53560+AT3G53570	E002	3	19859627	19861097	-	4.46547405136184e-05		-0.391607674150132	-0.312209990696992	-0.166618206105252
AT2G25610+AT2G25620	E011	2	10902995	10903730	-	0.0111514020199296		-0.19358264131453	-0.386772854497567	
AT1G77080	E011	1	28958602	28958663	+	0.0111125353827372		-0.19419570469003	-0.387124907264108	
AT1G22400	E001	1	7903660	7904803	-	0.0083055609504756		-0.252791357441374	-0.329424836115185	
AT4G34200+AT4G34190	E009	4	16376006	16376666	-	0.0036641112080737		-0.460267317658555		-0.122038392212032
AT3G14840	E009	3	4989594	4989665	+	0.0104477399499104	-0.386517567018451	-0.20513014342867		
AT5G05960+AT5G05950	E001	5	1788738	1789537	+	4.23903102160512e-06	-0.801432614703891	0.813150978496822	-0.914441600910056	
AT3G14840	E002	3	4988107	4988370	+	0.0066353960788708	-0.304471393794152	-0.30685913829385		
AT5G35170	E009	5	13421489	13421508	+	0.0065450557044457	-0.301159984130072	-0.310671700712378		
AT1G56500	E008	1	21161314	21161372	+	0.0051453508300756	-0.241737400772774	-0.370312742631908		
AT2G36330+AT2G36340	E001	2	15233500	15234140	+	0.0046443327500266	-0.224489160796717	-0.395596841233603		
AT1G56500	E002	1	21159744	21160129	+	5.24276991673474e-05	-0.32542752678982	-0.36549154314984	-0.249257195582144	
AT3G46640	E009	3	17185355	17186959	+	2.42535934241207e-06	0.713373015906843		-1.05331457382013	-0.600887038140358
AT1G08830	E001	1	2827060	2827117	+	0.0052795969774569	-0.265943442564437	-0.362972234539069		
AT1G54100	E016	1	20198856	20198961	-	0.011872262612419		-0.182188209966011	-0.449036282330354	
AT3G14840	E007	3	4989253	4989321	+	0.0070610825899668	-0.340456685343101	-0.293724866555657		
AT3G46610	E001	3	17159763	17159785	-	0.0079387785137567		-0.263797551878275	-0.380538721517354	
AT1G80040+AT1G80030	E005	1	30105341	30105376	-	0.0082508692930131	-0.392375507307293	-0.253981439575319		
AT4G33580+AT4G33565	E001	4	16136749	16138250	+	0.0088404150325875	-0.407696038753732	-0.239616334817669		
AT1G42550+AT1G42540	E009	1	15975745	15976151	+	0.0077258389330584	-0.380090948400166	-0.270265361329658		
AT1G56500	E007	1	21160862	21160961	+	0.0046538525164449	-0.257202328515929	-0.394096270919801		
AT4G34200+AT4G34190	E007	4	16375061	16375156	-	0.0053984510606855		-0.35680808316002		-0.298784606908677
AT4G09020	E006	4	5784979	5785215	+	0.0075518866708914		-0.274846247823753	-0.386223998253413	
AT1G12400+AT1G12390	E011	1	4222423	4222865	+	0.0057945505094168	-0.323304568887412	-0.34047629132789		
AT4G18140+AT4G18130	E011	4	10047046	10047250	-	0.0096436310642396	-0.889617000648608	0.221536360376851		
AT4G26095+AT4G26100	E002	4	13224338	13227265	-	0.0059010669794821		-0.335077670197441		-0.335634500558218
AT4G29220	E010	4	14405615	14405654	-	0.0110398377836977	-0.482928993689465	-0.194816082290203		
AT3G26890+AT3G26900	E024	3	9912205	9912207	-	0.0060157303169329		-0.330516001425064	-0.349705514375031	
AT4G38260+AT4G09695	E001	4	17935407	17936920	-	7.168767654353e-05		-0.315272305949106	-0.630575206704126	-0.0844033741214698
AT1G02850	E009	1	631859	631927	+	0.0088317295258472		-0.239634523059779	-0.452897231036172	
AT4G23895+AT4G23900	E008	4	12422862	12423010	+	0.0122918103101727	-0.517790675783576	-0.175506372877136		
AT1G26850	E009	1	9303845	9303908	-	0.0050062157851111	-0.318306399608236	-0.376491128276989		
AT5G46410+AT5G46420	E020	5	18831395	18831594	+	7.01952208941391e-05	-0.358325659563828	-0.318556213271687	-0.370237067733212	
AT1G56500	E009	1	21161627	21161751	+	0.0062519607596067		-0.321349709920526	-0.378245603427374	
AT4G26288	E001	4	13307461	13307840	+	0.0174718799045308		-0.110066586024692	-0.590125160906603	
AT4G18140+AT4G18130	E010	4	10046747	10047045	-	0.0077624919155316	-0.969418489644205	0.268598780988805		
AT1G02850	E010	1	631928	632008	+	0.0069216064183213		-0.297851474062529	-0.403301701756254	
AT3G14840	E008	3	4989422	4989493	+	0.0069795564272352	-0.410135050573425	-0.29619659149842		
AT5G46410+AT5G46420	E022	5	18832029	18832139	+	4.20983423617755e-05	-0.283870156399132	-0.402909788920706	-0.379335323097386	
AT2G46200	E011	2	18976028	18976349	-	0.0074356608899276	-0.432283920260343	-0.278870506450112		
AT4G32590	E004	4	15721338	15721608	+	0.0105469006897237	-0.510023406758362	-0.203655179965411		
AT5G46410+AT5G46420	E021	5	18831674	18831944	+	5.52756145047036e-05	-0.400511968876053	-0.356234410273531	-0.314510633423094	
AT5G66100+AT5G66110	E003	5	26428273	26428762	+	0.0088751985964984		-0.238893476566512		-0.47541195397322
AT5G41950+AT5G41960	E022	5	16790638	16790748	+	0.0063772986005326	-0.405304228680624	-0.317601809303465		
AT4G32590	E005	4	15721694	15721807	+	0.0001848350665182	-0.776220963177096	-0.179488961463329	-0.138752141805098	
AT3G22850+AT3G22845	E010	3	8089870	8089990	+	0.0047495758219449	-0.342891134649884	-0.389825521783843		
AT2G31450+AT2G31440	E002	2	13399121	13399452	-	0.0058832483303968	-0.399054290314378	-0.336022469871294		
AT5G54280	E006	5	22040997	22041338	-	0.0119676810080403		-0.18093023423123	-0.556578486813983	
AT5G46410+AT5G46420	E024	5	18832546	18833060	+	3.74028493965366e-05	-0.41575569215941	-0.420369217279903	-0.283095389831498	
AT5G46410+AT5G46420	E023	5	18832223	18832414	+	3.48220589484901e-05	-0.34660211465402	-0.433197074134922	-0.340017266496311	
AT4G36980	E005	4	17434317	17434319	-	0.0080587584418952	-0.495492655891216	-0.259463782532107		
AT3G26890+AT3G26900	E027	3	9912314	9912382	-	4.88491411595507e-05	-0.315564851525718	-0.376872826023471	-0.446566462426274	
AT4G36190+AT4G36195	E024	4	17128593	17128664	+	0.0018388502835608	-0.360753085433632		-0.404238836480509	
AT5G07770	E021	5	2478282	2478348	+	0.0079181809575208	-0.520865485774032	-0.264352432259146		
AT5G62000	E021	5	24914814	24914816	+	0.0067073444686272	-0.491569808139745	-0.303960457824287		
AT1G21651+AT1G21650	E042	1	7602553	7604215	-	0.0064515945699808	-0.485611155862127	-0.314722617053368		
AT5G41950+AT5G41960	E017	5	16789677	16789897	+	0.0068638922942695	-0.503369045715528	-0.299052122593837		
AT5G11850	E009	5	3818548	3818815	-	0.006650511614114	-0.502214045353302	-0.306237455805622		
AT5G62520	E006	5	25099157	25099907	+	0.0107227181056606		-0.199407845220239	-0.612971366243702	
AT4G28240+AT4G28230	E003	4	13997308	13998347	-	0.0010829370036845	-0.548185468649084		-0.274271794793808	
AT4G31940	E001	4	15451988	15452511	+	0.0111854642911923		-0.192865884706301		-0.632829088030121
AT1G65520+AT1G65540	E001	1	24361032	24362044	-	0.0041895857653819	-0.412924483278079	-0.420032680214106		
AT2G01130+AT2G01140	E002	2	88489	89308	-	0.0077543395005892	-0.573003660995111	-0.268871149411105		
AT1G04270+AT1G04260	E001	1	1140278	1141557	-	0.0071391560789243	-0.555756269466462	-0.290555135393088		
AT1G12280+AT1G12290	E009	1	4178359	4181121	-	0.0068677325624639	-0.549849763925835	-0.299030938380662		
AT2G01130+AT2G01140	E006	2	90046	90351	-	5.40724923393693e-05	-0.372164127897265	-0.359815478415376	-0.544054591968736	
AT3G57050	E014	3	21114162	21114206	-	4.2451110117917e-05	-0.371757687745141	-0.40078432928448		-0.504762862225852
AT1G48970	E009	1	18116986	18117833	-	0.012889971555593		-0.168006602232847	-0.684891384630704	
AT1G59990+AT1G60000	E017	1	22094345	22094562	-	0.0008785291334568	-0.616573900867175		-0.239544978068455	
AT5G54280	E004	5	22040469	22040584	-	0.0002770592122885		-0.131936762453284	-0.488473524290802	-0.664719376500975
AT4G00570+AT4G00560	E008	4	241459	241646	-	0.0071744258173181	-0.568460478689857	-0.288771626830071		
AT1G07820	E002	1	2421784	2421902	-	4.21863510106478e-05	-0.312884135513613	-0.402363008871666	-0.573453531950247	
AT1G42550+AT1G42540	E005	1	15973836	15975184	+	0.0049340815022362	-0.480090144873293	-0.380059239312169		
AT1G16880	E008	1	5775210	5775539	+	0.0037065794162734	-0.403571337886833	-0.456942429232139		
AT2G46100+AT2G46090	E009	2	18952366	18952480	+	0.0037778941356987	-0.416052198124396	-0.450416452973226		
AT3G56860	E012	3	21050018	21050491	-	0.0052055520203553		-0.366722549114494	-0.504494476366379	
AT1G08520+AT1G08530	E018	1	2701085	2701593	+	0.0043263523126562	-0.456770655452456	-0.415583614479369		
AT2G39730	E002	2	16571067	16571179	-	0.0005257914728461			-0.674991218518302	-0.198994999841876
AT5G46410+AT5G46420	E017	5	18830626	18830760	+	3.53284331289869e-05	-0.490076766239772	-0.430846555453551	-0.397964152865922	
AT5G46410+AT5G46420	E015	5	18829625	18830191	+	2.3798010161972e-05	-0.409371649521958	-0.501200423385836	-0.416484886948274	
AT1G42550+AT1G42540	E006	1	15975262	15975539	+	0.0091735407566099	-0.653680585891671	-0.231599875584466		
AT2G46100+AT2G46090	E005	2	18951758	18951835	+	0.0049832083190497	-0.511338696056626	-0.376961034324736		
AT5G65540+AT5G09395	E001	5	26195689	26196037	+	0.0065338056959905	-0.582890049297412	-0.311508753316499		
AT2G01130+AT2G01140	E005	2	89897	89956	-	0.0043018806827978	-0.479593142102754	-0.416080522912047		
AT2G44650+AT2G44660	E012	2	18422102	18422839	-	0.0065075924462183		-0.312453568998233		-0.587452687372022
AT5G46410+AT5G46420	E018	5	18830844	18830954	+	3.76472848698636e-05	-0.462743886347786	-0.419617363175632	-0.476830825081798	
AT5G54280	E005	5	22040666	22040909	-	0.0002141915026177		-0.163034184559185	-0.507089306335504	-0.709024245422338
AT5G41950+AT5G41960	E021	5	16790493	16790545	+	0.0015110437742232	-0.431769833464828		-0.49029251069289	
AT3G10130	E001	3	3130063	3131196	-	0.0056435326418555		-0.345344896683299	-0.581378648410931	
AT4G01935	E001	4	841057	841380	+	0.0039752471120375		-0.435178402083753	-0.497060965784997	
AT5G46410+AT5G46420	E019	5	18831033	18831293	+	3.35583585625135e-05	-0.460256797076145	-0.440806623448191	-0.508061392018284	
AT3G26890+AT3G26900	E035	3	9913963	9914003	-	3.26215686354977e-05	-0.443259683247121	-0.447595680251927	-0.521925057327053	
AT5G46410+AT5G46420	E016	5	18830370	18830509	+	2.54606173792788e-05	-0.501250718720733	-0.489937977627465	-0.424409433239854	
AT3G26890+AT3G26900	E030	3	9912774	9912873	-	9.28503468636218e-08	-0.570516271819585	-0.463018576000264	-0.52459735276798	-0.332967214449747
AT1G11440+AT1G11430	E006	1	3849225	3850735	+	0.0046761024770316	-0.553164107287872	-0.393346784039961		
AT3G26890+AT3G26900	E028	3	9912462	9912526	-	4.41082169943691e-05	-0.50708503381236	-0.393765395770254	-0.519610283396247	
AT1G22870+AT1G22860	E019	1	8089321	8089992	+	0.0038354266541439	-0.50096524861852	-0.446687241923344		
AT3G54500	E014	3	20178158	20178160	-	0.0021852409457504	-0.307357388531534	-0.643442779921234		
AT5G19320+AT5G19330	E002	5	6505096	6506974	-	3.22096578402956e-08	-0.316405770155475	-0.745569274564202	-0.488518985156825	-0.365023344731107
AT1G73600	E001	1	27669152	27669278	+	0.0018388502835608		-0.645008767009871		-0.316522196114315
AT2G34410+AT2G08665	E018	2	14521898	14522057	+	0.000352700132923			-0.595272689638953	-0.366513817514698
AT2G46100+AT2G46090	E008	2	18952193	18952277	+	3.1267264754507e-05	-0.398941328443888	-0.456719697830676	-0.588756990404518	
AT3G26890+AT3G26900	E034	3	9913810	9913864	-	2.75621249405318e-05	-0.451927639101626	-0.475125899128974	-0.519175497285413	
AT2G01130+AT2G01140	E016	2	93529	93624	-	0.0036022596615978	-0.504939360185596	-0.462728491822834		
AT3G26890+AT3G26900	E032	3	9913212	9913299	-	7.82197955822465e-08	-0.527540862092417	-0.484139568563643	-0.612243708260657	-0.322906348808209
AT1G33770	E007	1	12244283	12245292	+	0.0008981576620363		-0.839718329128937	-0.13375795079147	
AT1G31420	E014	1	11252756	11252758	+	2.93239810545961e-05	-0.543646807408269	-0.465885426006395	-0.452659357149175	
AT3G26890+AT3G26900	E036	3	9914235	9914514	-	3.10871688278857e-05	-0.454300700430002	-0.457161590122107	-0.558016016720989	
AT3G26890+AT3G26900	E029	3	9912607	9912685	-	3.31815270677312e-05	-0.533865727541178	-0.443470648354433	-0.496573994903468	
AT3G26430+AT3G26420	E008	3	9675011	9675180	+	0.0048139221215003	-0.598847228559577	-0.386290897659872		
AT1G09060	E016	1	2925688	2925711	-	0.0048236106760607	-0.607708666938549	-0.385723655039015		
AT3G26890+AT3G26900	E031	3	9913002	9913084	-	8.63296751888317e-08	-0.592322746300477	-0.470551415964142	-0.604650947165675	-0.332425361377462
AT5G47720	E020	5	19334278	19334427	+	0.0076365988141644		-0.272282522449163	-0.728895335625747	
AT4G12460	E003	4	7391277	7391726	+	0.0062189866537417	-0.680288841629944	-0.322694664722947		
AT3G26890+AT3G26900	E026	3	9912290	9912313	-	0.0051854468450404		-0.367585898294798	-0.635771726278742	
AT2G31450+AT2G31440	E007	2	13400859	13401080	-	2.44663666232306e-05		-0.496530141587012	-0.469113559518543	-0.543943655620551
AT5G41950+AT5G41960	E020	5	16790470	16790492	+	0.0010552738220605	-0.557207108175434		-0.45636356322559	
AT3G27700	E007	3	10260623	10261376	-	0.0195067437810447		-0.0774096404189173	-0.954602208209097	
AT2G46100+AT2G46090	E002	2	18951263	18951339	+	7.39017055628888e-05	-0.605464414825549	-0.309926784668134	-0.640055436894502	
AT1G59750	E017	1	21983072	21983080	+	0.001180934777337	-0.523619041887089		-0.517110320531557	
AT1G19690+AT1G19700	E002	1	6808278	6808415	-	0.0048171505786877	-0.66077206289954	-0.386058853065911		
AT3G04500	E004	3	1212567	1212735	-	0.0054600803978492	-0.695996809995019	-0.352841191182298		
AT4G14500	E011	4	8337274	8337640	+	0.0003097782638333			-0.560410171756935	-0.492264361789891
AT3G02410	E001	3	489670	491927	-	0.0007077963120034			-1.00872647591578	-0.0526050342061168
AT2G34410+AT2G08665	E012	2	14520840	14520955	+	0.0102928346005766		-0.207477183672601	-0.854129600596006	
AT2G46100+AT2G46090	E004	2	18951612	18951671	+	0.0045433834984676	-0.665827263376872	-0.400907063381714		
AT5G61020	E007	5	24559242	24559247	-	0.0034911287757464	-0.601334250905044	-0.46958445867733		
AT1G04733+AT1G09800	E010	1	3179845	3179901	-	0.0067149400267381		-0.303552688491783		-0.774643449401736
AT3G26890+AT3G26900	E033	3	9913631	9913703	-	2.48671074660146e-05	-0.475098162501732	-0.494233306214742	-0.651320065656671	
AT2G46100+AT2G46090	E003	2	18951453	18951506	+	0.0052223354418769	-0.716538503193665	-0.36569748554043		
AT1G33470	E006	1	12145684	12145686	+	3.94301990106348e-05	-0.506987240011266	-0.415284767115601	-0.702547300120668	
AT1G23360	E010	1	8296594	8296658	-	0.0039021170939647		-0.43987867746045	-0.643542079931207	
AT4G11840	E012	4	7125336	7126317	-	0.0032207977870691	-0.595195742347372	-0.492025546365649		
AT1G58180	E010	1	21538199	21538298	-	0.0044964381451947		-0.404691877995644	-0.685825376020212	
AT1G44446	E007	1	16849207	16849282	-	0.0043202280187693	-0.677598405041211	-0.415750855406037		
AT5G20490	E042	5	6937378	6937830	-	3.24733144060549e-05	-0.42483312061241	-0.448297319512813	-0.77757775387354	
AT2G46100+AT2G46090	E007	2	18952059	18952099	+	0.0033735733506391		-0.477642952578368	-0.630214170930634	
AT2G34410+AT2G08665	E021	2	14522172	14522521	+	0.0002782228806978			-0.659188885026079	-0.452787817184649
AT1G07650	E019	1	2363214	2363285	-	0.0085987916225421		-0.245422438750806		-0.875624069884411
AT1G70410	E011	1	26536604	26537403	-	0.0016432908084338	-0.404433330635124	-0.721023760821785		
AT3G26090+AT3G26085	E027	3	9535222	9535629	+	0.0022870644345738	-0.540993155288022	-0.588544652793786		
AT4G22540+AT4G22530	E004	4	11859980	11860408	-	0.0023797477960216		-0.575533805217242	-0.555742369763285	
AT2G01130+AT2G01140	E015	2	93201	93389	-	0.0029739179799114	-0.621262129452532	-0.511546664953644		
AT5G20490	E038	5	6935751	6935896	-	0.003162763652949	-0.637475606719221	-0.495695174925686		
AT5G60170	E010	5	24229700	24229705	+	0.0035242882661774	-0.676809709001434	-0.467272518850523		
AT5G05800	E007	5	1744940	1745066	-	0.0025800524032037	-0.596320489287977	-0.551117923231902		
AT3G52560	E006	3	19495266	19495268	-	3.00561914237454e-05	-0.598636467491641	-0.462162303076033	-0.66091528870846	
AT4G01935	E003	4	841691	841879	+	0.0065525609625088		-0.310369990380438		-0.84812785358472
AT3G26090+AT3G26085	E024	3	9534799	9534923	+	1.1579487302729e-05	-0.436989123258359	-0.633221191623706	-0.671346880131137	
AT2G46100+AT2G46090	E006	2	18951930	18951976	+	0.0033627386459566		-0.477917740650833	-0.684475094350054	
AT1G27940	E004	1	9736088	9736628	-	0.00153668638965	-0.426106315310053	-0.753045195109056		
AT2G01130+AT2G01140	E017	2	93709	93933	-	0.0029917783606136	-0.669103330665848	-0.510232286264253		
AT3G14660	E003	3	4925557	4925652	+	2.20085602338458e-05	-0.519125509602143	-0.515135151932551	-0.748257632100612	
AT5G59950	E006	5	24140406	24140601	+	0.006485164923067	-0.877453670816394	-0.313468945808328		
AT5G20490	E039	5	6936002	6936145	-	6.19878434632347e-08	-0.439107020877747	-0.514941220460177	-0.804345377731799	-0.644312274371202
AT5G58140	E035	5	23529994	23533111	+	0.0012983189223484		-0.733773526115238	-0.475403746933798	
AT3G59520+AT3G59530	E001	3	21991826	21993252	+	0.0064963739562488	-0.898768501403827	-0.313198066567697		
AT1G22870+AT1G22860	E021	1	8090062	8090166	+	0.0036190769336334	-0.753616156246055	-0.461956452637534		
AT1G23360	E008	1	8296419	8296509	-	4.00225590354583e-05	-0.64485225449071	-0.413163869489149	-0.786469330758645	
AT2G46100+AT2G46090	E001	2	18950802	18951102	+	0.0006719335257871	-0.716314188821696		-0.51385983755621	
AT3G47010+AT3G47000	E024	3	17318367	17318512	-	0.0093022336428222	-1.00289773397383	-0.228448609537386		
AT1G58025	E010	1	21459429	21459431	-	0.002246947987616	-0.637840565941433	-0.594917219903852		
AT5G23700	E025	5	7996440	7997509	+	0.0017241024954897		-0.662143024383573	-0.570868209195336	
AT3G54500	E019	3	20178941	20178982	-	0.0025280521913829	-0.678815968454877	-0.556046610440061		
AT5G66250	E004	5	26468712	26469043	+	0.0051720645669662		-0.368114218203958		-0.869862766525883
AT4G36940	E002	4	17417168	17417312	+	0.0013495720712954	-0.519712228947535	-0.722590311076049		
AT2G30770	E001	2	13109909	13110238	-	0.0002003168323714			-1.84493666534803	0.593858293006868
AT4G12720	E005	4	7487450	7487540	+	0.0024905617164257		-0.560955779694971	-0.69566315046769	
AT3G26090+AT3G26085	E023	3	9534483	9534721	+	9.66358555770317e-06	-0.516640700310965	-0.66592941360147	-0.703117856875425	
AT5G57740	E010	5	23396951	23397650	-	0.0064404233696828	-0.951554767942099	-0.31513012921875		
AT5G45560	E001	5	18465283	18465698	+	0.002513960902576	-0.70890714672077	-0.558229823907922		
AT1G53450	E009	1	19952621	19952710	-	0.0010798458031488		-0.78491232153157	-0.499599784749965	
AT3G10070	E001	3	3103880	3104326	-	0.0030637463070186		-0.50326046148985	-0.784784679132663	
AT2G01760	E002	2	332917	333149	+	0.0043110495608069		-0.415877612822471		-0.896005941862168
AT2G34410+AT2G08665	E003	2	14518406	14518751	+	0.0001291279327033	-0.855720733434432	-0.224834762898936	-0.903475596101002	
AT1G53450	E008	1	19952362	19952511	-	0.0015514351213164		-0.686787292054227	-0.64597955968422	
